Drug A,Drug B,Cell Line Name,Score,Pred Score
Dasatinib,Celecoxib,HS 578T,8.88888888888889,-2.2256550788879395
Megestrol acetate,Lenalidomide,RPMI-8226,-0.5555555555555556,-5.253143787384033
Dasatinib,Sirolimus,RPMI-8226,-8.444444444444445,-1.0995943546295166
Sirolimus,Nilotinib,OVCAR-4,0.4444444444444444,-3.294027090072632
Vorinostat,Cladribine,A498,-2.7777777777777777,-3.058784008026123
Mitotane,Everolimus,SR,-3.6666666666666665,-1.1259796619415283
Vorinostat,Celecoxib,SW-620,-5.222222222222222,-4.719576835632324
Cladribine,Celecoxib,NCI-H460,-10.555555555555555,-3.5484049320220947
Vorinostat,Docetaxel,UACC-257,0.6666666666666666,-9.276524543762209
Dasatinib,Celecoxib,NCI-H522,8.0,-1.092465877532959
Docetaxel,Nilotinib,OVCAR-4,0.2222222222222222,7.18194580078125
Romidepsin,Paclitaxel,NCI-H522,-2.6666666666666665,-2.570706844329834
Cladribine,Celecoxib,U251,-5.111111111111111,-0.8909959197044373
Vorinostat,Celecoxib,OVCAR-3,-9.333333333333334,-4.8459086418151855
Fulvestrant,Cladribine,OVCAR-8,-0.3333333333333333,-1.5080692768096924
Sirolimus,Nilotinib,OVCAR-3,2.6666666666666665,-6.158243656158447
Vorinostat,Nilotinib,NCI-H460,-8.88888888888889,-9.28848934173584
Mitotane,Celecoxib,SNB-75,-5.555555555555555,-5.034811019897461
Vorinostat,Cladribine,SK-MEL-5,1.5555555555555556,-1.7630116939544678
Mitotane,Tretinoin,SNB-75,-4.444444444444445,-1.2928752899169922
Tretinoin,Cladribine,A498,-8.0,-2.8573622703552246
Sirolimus,Mitotane,U251,5.222222222222222,2.5391457080841064
Fulvestrant,Sirolimus,HOP-62,-1.8888888888888888,-4.497572898864746
Everolimus,Romidepsin,IGROV1,-7.555555555555555,-2.3469245433807373
Everolimus,Docetaxel,NCI-H522,4.0,1.4692001342773438
Mitotane,Paclitaxel,PC-3,0.1111111111111111,-0.2888612151145935
Romidepsin,Paclitaxel,SK-MEL-28,1.4444444444444444,-0.588512659072876
Paclitaxel,Cladribine,SW-620,-2.0,1.919723629951477
Thalidomide,Sirolimus,HOP-92,-2.7777777777777777,-2.336251735687256
Everolimus,Celecoxib,U251,-6.555555555555555,-1.345248103141785
Thalidomide,Cladribine,CAKI-1,-8.666666666666666,-1.6341618299484253
Sirolimus,Cladribine,OVCAR-4,-5.0,-1.0621521472930908
Fulvestrant,Celecoxib,A498,-3.7777777777777777,-3.1887965202331543
Vorinostat,Romidepsin,RPMI-8226,9.555555555555555,-2.818144559860229
Dasatinib,Nilotinib,U251,-10.22222222222222,-4.755015850067139
Docetaxel,Fulvestrant,SK-MEL-5,9.0,15.442355155944824
Fulvestrant,Tretinoin,CAKI-1,-2.7777777777777777,-2.5242760181427
Everolimus,Celecoxib,OVCAR-4,-1.5555555555555556,-3.2458558082580566
Everolimus,Paclitaxel,SF-539,-1.8888888888888888,4.628269195556641
Mitotane,Docetaxel,CAKI-1,2.4444444444444446,-3.757798671722412
Everolimus,Dasatinib,MCF7,-5.222222222222222,-1.1817344427108765
Everolimus,Celecoxib,NCI-H522,-1.6666666666666667,-2.0097527503967285
Megestrol acetate,Gefitinib,SW-620,5.888888888888889,16.406017303466797
Fulvestrant,Nilotinib,HOP-92,-6.666666666666667,-4.383988380432129
