Drug A,Drug B,Cell Line Name,Score,Pred Score
Vorinostat,Romidepsin,BT-549,-0.6666666666666666,-0.2537305355072021
Romidepsin,Tretinoin,HCT-116,7.333333333333333,-0.0412255525588989
Tretinoin,Celecoxib,UACC-257,-0.4444444444444444,-8.088287353515625
Nilotinib,Cladribine,MDA-MB-231/ATCC,-4.111111111111111,-4.455688953399658
Thalidomide,Mitotane,DU-145,-7.333333333333333,-5.75162935256958
Fulvestrant,Romidepsin,SF-268,1.3333333333333333,-1.1359217166900637
Dasatinib,Tretinoin,SK-MEL-28,-8.444444444444445,0.2061381340026855
Mitotane,Dasatinib,SK-OV-3,1.6666666666666667,-2.427620887756348
Mitotane,Dasatinib,SNB-75,3.333333333333333,-2.822500467300415
Docetaxel,Nilotinib,UACC-257,2.111111111111111,6.1959991455078125
Thalidomide,Sirolimus,CAKI-1,0.1111111111111111,-2.08076548576355
Romidepsin,Cladribine,OVCAR-8,11.22222222222222,0.6561005115509033
Gefitinib,Lenalidomide,MCF7,-3.111111111111111,-3.0172176361083984
Sirolimus,Nilotinib,MCF7,-3.888888888888889,-2.3164048194885254
Mitotane,Everolimus,SK-MEL-28,14.11111111111111,5.985714912414551
Fulvestrant,Vorinostat,PC-3,-4.444444444444445,-1.637017011642456
Gefitinib,Lenalidomide,SW-620,6.0,-0.5872517824172974
Paclitaxel,Celecoxib,SF-268,12.555555555555555,9.32067584991455
Nilotinib,Tretinoin,SF-539,-0.8888888888888888,-4.156419277191162
Fulvestrant,Sirolimus,UACC-257,-4.0,-5.761785507202148
Tretinoin,Cladribine,SK-MEL-5,-1.1111111111111112,-2.7839412689208984
Thalidomide,Paclitaxel,SF-295,-3.555555555555556,-1.817750811576844
Fulvestrant,Celecoxib,RPMI-8226,-10.666666666666666,-5.908530235290527
Mitotane,Docetaxel,SK-OV-3,9.11111111111111,0.2310785055160522
Mitotane,Sirolimus,SR,-1.7777777777777777,-6.237041473388672
Thalidomide,Mitotane,RPMI-8226,-3.4444444444444446,-3.3682949542999268
Paclitaxel,Celecoxib,MDA-MB-231/ATCC,23.22222222222222,10.918108940124512
Thalidomide,Sirolimus,EKVX,0.8888888888888888,-2.3037712574005127
Megestrol acetate,Gefitinib,EKVX,0.3333333333333333,-6.851640224456787
Everolimus,Dasatinib,SF-268,-3.7777777777777777,-1.4496984481811523
Thalidomide,Mitotane,MDA-MB-468,2.111111111111111,-1.0352932214736938
Fulvestrant,Cladribine,SF-268,-2.2222222222222223,-1.6259344816207886
Sirolimus,Cladribine,NCI-H460,-2.2222222222222223,-3.265582323074341
Sirolimus,Mitotane,PC-3,3.111111111111111,4.666476726531982
Fulvestrant,Everolimus,U251,0.1111111111111111,5.297653675079346
Thalidomide,Sirolimus,ACHN,-2.555555555555556,-1.1953669786453247
Thalidomide,Sirolimus,OVCAR-8,-0.2222222222222222,-1.1893386840820312
Docetaxel,Sirolimus,PC-3,3.111111111111111,8.375593185424805
Mitotane,Dasatinib,OVCAR-4,-4.444444444444445,-0.7916948199272156
Docetaxel,Cladribine,K-562,-5.222222222222222,-3.66104507446289
Paclitaxel,Tretinoin,UO-31,4.0,15.130443572998049
Nilotinib,Celecoxib,MDA-MB-231/ATCC,-4.777777777777778,-4.235683917999268
Everolimus,Sirolimus,BT-549,1.0,-0.7898028492927551
Dasatinib,Sirolimus,SF-268,-4.111111111111111,-0.0218392610549926
Fulvestrant,Cladribine,HOP-62,-4.777777777777778,-2.1956350803375244
Mitotane,Docetaxel,K-562,14.11111111111111,-1.007662057876587
Sirolimus,Celecoxib,LOX IMVI,2.2222222222222223,-1.0857276916503906
Vorinostat,Sirolimus,PC-3,-4.888888888888889,-1.0706350803375244
Megestrol acetate,Lenalidomide,NCI-H23,-6.888888888888889,-1.0208781957626345
Docetaxel,Nilotinib,SK-MEL-28,-9.444444444444445,0.6696407794952393
Dasatinib,Paclitaxel,OVCAR-3,13.666666666666666,-1.401854157447815
Mitotane,Everolimus,A549/ATCC,3.4444444444444446,2.7343838214874268
Megestrol acetate,Gefitinib,HS 578T,-8.222222222222221,-2.8760039806365967
Sirolimus,Celecoxib,MCF7,5.777777777777778,0.844664990901947
Docetaxel,Cladribine,SNB-75,0.0,-0.0065863132476806
Docetaxel,Tretinoin,SK-MEL-28,13.666666666666666,17.58504867553711
Dasatinib,Docetaxel,HS 578T,-1.0,0.6205928325653076
Vorinostat,Tretinoin,T-47D,7.333333333333333,-3.1436893939971924
Dasatinib,Vorinostat,NCI-H522,-2.888888888888889,-0.045183777809143
Nilotinib,Cladribine,SNB-75,-7.111111111111111,-2.9333724975585938
Thalidomide,Cladribine,SK-MEL-28,-1.2222222222222223,-4.696596622467041
Sirolimus,Celecoxib,EKVX,0.0,1.191016674041748
Mitotane,Dasatinib,EKVX,-7.666666666666667,-1.5070661306381226
Fulvestrant,Romidepsin,UACC-257,-1.5555555555555556,1.9052355289459229
Paclitaxel,Celecoxib,OVCAR-4,11.88888888888889,13.89157772064209
Nilotinib,Cladribine,U251,-4.666666666666667,-4.682966709136963
Dasatinib,Vorinostat,MCF7,-10.333333333333334,-1.234364628791809
Dasatinib,Cladribine,SK-MEL-28,-9.555555555555555,-5.398728847503662
Nilotinib,Cladribine,PC-3,-2.6666666666666665,-5.563288688659668
Everolimus,Cladribine,KM12,-3.333333333333333,-3.508028030395508
Thalidomide,Sirolimus,OVCAR-4,1.8888888888888888,-2.6941843032836914
Cladribine,Celecoxib,KM12,-5.666666666666667,-1.3457224369049072
Mitotane,Everolimus,MDA-MB-468,-3.888888888888889,4.874731540679932
Vorinostat,Romidepsin,SNB-75,-1.5555555555555556,-0.6062542796134949
Fulvestrant,Nilotinib,NCI-H460,-1.8888888888888888,-4.170895576477051
Sirolimus,Nilotinib,HCT-116,-7.888888888888889,-4.298589706420898
Cladribine,Celecoxib,DU-145,0.4444444444444444,-1.5538418292999268
Sirolimus,Tretinoin,MCF7,3.555555555555556,3.484100580215454
Nilotinib,Mitotane,SF-268,-0.8888888888888888,-1.8463997840881348
Everolimus,Cladribine,SF-268,-5.777777777777778,-2.6935174465179443
Mitotane,Paclitaxel,DU-145,-2.888888888888889,1.1485356092453003
Megestrol acetate,Gefitinib,PC-3,-2.111111111111111,-2.696439504623413
Dasatinib,Celecoxib,K-562,46.333333333333336,1.076727032661438
Everolimus,Docetaxel,UACC-257,0.8888888888888888,-0.2390235662460327
Mitotane,Docetaxel,A498,1.1111111111111112,-1.8428475856781008
Mitotane,Nilotinib,IGROV1,0.0,-4.516974449157715
