Drug A,Drug B,Cell Line Name,Score,Pred Score
Dasatinib,Celecoxib,HS 578T,8.88888888888889,9.68670654296875
Megestrol acetate,Lenalidomide,RPMI-8226,-0.5555555555555556,-6.120385646820068
Dasatinib,Sirolimus,RPMI-8226,-8.444444444444445,6.8757829666137695
Sirolimus,Nilotinib,OVCAR-4,0.4444444444444444,-1.1802384853363037
Vorinostat,Cladribine,A498,-2.7777777777777777,-0.5444750785827637
Mitotane,Everolimus,SR,-3.6666666666666665,2.144756555557251
Vorinostat,Celecoxib,SW-620,-5.222222222222222,-3.822119235992432
Cladribine,Celecoxib,NCI-H460,-10.555555555555555,-3.9852194786071777
Vorinostat,Docetaxel,UACC-257,0.6666666666666666,-5.271156311035156
Dasatinib,Celecoxib,NCI-H522,8.0,0.8142585754394531
Docetaxel,Nilotinib,OVCAR-4,0.2222222222222222,7.072319030761719
Romidepsin,Paclitaxel,NCI-H522,-2.6666666666666665,-2.0672943592071533
Cladribine,Celecoxib,U251,-5.111111111111111,-2.496293783187866
Vorinostat,Celecoxib,OVCAR-3,-9.333333333333334,-4.140451908111572
Fulvestrant,Cladribine,OVCAR-8,-0.3333333333333333,-3.180100440979004
Sirolimus,Nilotinib,OVCAR-3,2.6666666666666665,-1.5395631790161133
Vorinostat,Nilotinib,NCI-H460,-8.88888888888889,-6.112398147583008
Mitotane,Celecoxib,SNB-75,-5.555555555555555,-3.766666412353516
Vorinostat,Cladribine,SK-MEL-5,1.5555555555555556,-0.5069971084594727
Mitotane,Tretinoin,SNB-75,-4.444444444444445,-1.055086612701416
Tretinoin,Cladribine,A498,-8.0,-2.742551326751709
Sirolimus,Mitotane,U251,5.222222222222222,-0.8025200366973877
Fulvestrant,Sirolimus,HOP-62,-1.8888888888888888,-3.6493239402771
Everolimus,Romidepsin,IGROV1,-7.555555555555555,-3.677838802337648
Everolimus,Docetaxel,NCI-H522,4.0,0.44122314453125
Mitotane,Paclitaxel,PC-3,0.1111111111111111,0.2576682567596435
Romidepsin,Paclitaxel,SK-MEL-28,1.4444444444444444,-4.1791510581970215
Paclitaxel,Cladribine,SW-620,-2.0,0.2472454309463501
Thalidomide,Sirolimus,HOP-92,-2.7777777777777777,-2.211641311645508
Everolimus,Celecoxib,U251,-6.555555555555555,-2.3164286613464355
Thalidomide,Cladribine,CAKI-1,-8.666666666666666,-4.26923131942749
Sirolimus,Cladribine,OVCAR-4,-5.0,-3.360042095184326
Fulvestrant,Celecoxib,A498,-3.7777777777777777,-3.9158313274383545
Vorinostat,Romidepsin,RPMI-8226,9.555555555555555,1.4186882972717283
Dasatinib,Nilotinib,U251,-10.22222222222222,-6.207042694091797
Docetaxel,Fulvestrant,SK-MEL-5,9.0,6.696525096893311
Fulvestrant,Tretinoin,CAKI-1,-2.7777777777777777,-3.0848751068115234
Everolimus,Celecoxib,OVCAR-4,-1.5555555555555556,-1.8484619855880733
Everolimus,Paclitaxel,SF-539,-1.8888888888888888,11.139275550842283
Mitotane,Docetaxel,CAKI-1,2.4444444444444446,-1.800651788711548
Everolimus,Dasatinib,MCF7,-5.222222222222222,-9.076078414916992
Everolimus,Celecoxib,NCI-H522,-1.6666666666666667,-1.4559906721115112
Megestrol acetate,Gefitinib,SW-620,5.888888888888889,-4.862326145172119
Fulvestrant,Nilotinib,HOP-92,-6.666666666666667,-4.439061641693115
Nilotinib,Cladribine,RPMI-8226,-0.2222222222222222,-5.349638938903809
Fulvestrant,Nilotinib,MDA-MB-231/ATCC,-6.666666666666667,-4.92137336730957
Everolimus,Sirolimus,UACC-257,-5.111111111111111,-1.6762261390686035
Mitotane,Tretinoin,MDA-MB-231/ATCC,0.3333333333333333,-2.064591407775879
Gefitinib,Lenalidomide,PC-3,-0.4444444444444444,-4.125861644744873
Tretinoin,Celecoxib,UO-31,-4.444444444444445,-4.87822151184082
Megestrol acetate,Gefitinib,U251,3.4444444444444446,-4.640604972839356
Everolimus,Vorinostat,MDA-MB-231/ATCC,-0.7777777777777778,-3.2235665321350098
Vorinostat,Tretinoin,KM12,-9.555555555555555,-1.966963529586792
Mitotane,Cladribine,SK-MEL-28,-5.333333333333333,-4.149507522583008
Vorinostat,Romidepsin,NCI-H460,5.222222222222222,1.6237947940826416
Sirolimus,Tretinoin,OVCAR-4,6.444444444444445,2.165796995162964
Thalidomide,Sirolimus,LOX IMVI,5.111111111111111,-0.5154862403869629
Mitotane,Sirolimus,K-562,4.888888888888889,-1.8311245441436768
Sirolimus,Tretinoin,HOP-92,-6.0,1.15919029712677
Fulvestrant,Cladribine,PC-3,-5.666666666666667,-4.162985801696777
Paclitaxel,Celecoxib,HS 578T,37.77777777777778,12.392256736755373
Everolimus,Vorinostat,BT-549,-7.111111111111111,-1.667272686958313
Dasatinib,Tretinoin,UACC-257,-1.4444444444444444,-4.251766204833984
Sirolimus,Tretinoin,U251,6.777777777777778,0.50115567445755
Dasatinib,Vorinostat,OVCAR-4,-9.444444444444445,1.235804796218872
Gefitinib,Lenalidomide,SNB-75,-6.333333333333333,-4.8069353103637695
Fulvestrant,Sirolimus,OVCAR-3,-0.4444444444444444,-2.8921618461608887
Vorinostat,Docetaxel,HS 578T,5.111111111111111,-3.8620877265930176
Dasatinib,Paclitaxel,LOX IMVI,9.11111111111111,-2.080216884613037
Dasatinib,Celecoxib,HCT-116,-1.7777777777777777,3.5863311290740967
Mitotane,Everolimus,T-47D,-7.888888888888889,8.524484634399414
Vorinostat,Cladribine,A549/ATCC,-3.6666666666666665,0.3000555038452148
Docetaxel,Sirolimus,SF-268,-2.888888888888889,4.899995803833008
Nilotinib,Mitotane,SNB-75,-8.0,-4.517358779907227
Vorinostat,Sirolimus,OVCAR-8,-2.4444444444444446,-3.807606220245361
