Drug A,Drug B,Cell Line Name,Score,Pred Score
Mitotane,Celecoxib,MDA-MB-231/ATCC,0.8888888888888888,0.6010780334472656
Mitotane,Tretinoin,KM12,-2.111111111111111,-3.1117851734161377
Docetaxel,Nilotinib,OVCAR-3,21.55555555555556,9.073860168457031
Fulvestrant,Cladribine,SK-MEL-28,4.444444444444445,-3.0361788272857666
Megestrol acetate,Lenalidomide,A549/ATCC,1.2222222222222223,-1.298279047012329
Docetaxel,Celecoxib,MDA-MB-231/ATCC,13.333333333333334,11.115557670593262
Everolimus,Nilotinib,HS 578T,-17.22222222222222,-3.089648962020874
Dasatinib,Paclitaxel,K-562,13.11111111111111,13.66640567779541
Mitotane,Tretinoin,SK-OV-3,3.555555555555556,-2.663573265075684
Fulvestrant,Nilotinib,HOP-62,-3.4444444444444446,-0.6798059940338135
Paclitaxel,Cladribine,SK-MEL-5,11.22222222222222,-5.313601970672607
Docetaxel,Cladribine,DU-145,-4.555555555555555,-0.090167760848999
Tretinoin,Celecoxib,OVCAR-4,1.4444444444444444,-3.065335988998413
Dasatinib,Romidepsin,IGROV1,-5.0,-2.9814484119415283
Docetaxel,Celecoxib,OVCAR-4,15.22222222222222,2.095648765563965
Dasatinib,Paclitaxel,SNB-75,4.444444444444445,2.370503187179565
Vorinostat,Celecoxib,PC-3,-7.666666666666667,-2.682196140289306
Mitotane,Celecoxib,HCT-116,-3.111111111111111,-2.394016742706299
Romidepsin,Nilotinib,A498,-6.666666666666667,-3.076563835144043
Romidepsin,Sirolimus,BT-549,0.4444444444444444,-2.582595109939575
Fulvestrant,Nilotinib,MDA-MB-468,-4.111111111111111,-1.790811538696289
Vorinostat,Cladribine,SF-539,-2.2222222222222223,-3.191648483276367
Docetaxel,Fulvestrant,OVCAR-3,16.88888888888889,7.418879985809326
Mitotane,Nilotinib,SK-MEL-28,-4.0,-3.560200452804565
Romidepsin,Nilotinib,OVCAR-8,-11.333333333333334,-2.86834454536438
Fulvestrant,Dasatinib,OVCAR-4,0.5555555555555556,-2.520188331604004
Paclitaxel,Celecoxib,SW-620,8.777777777777779,8.316365242004395
Everolimus,Romidepsin,BT-549,1.0,-3.5484635829925537
Mitotane,Cladribine,U251,-3.2222222222222223,-5.282945156097412
Everolimus,Vorinostat,UO-31,0.0,-3.667593717575073
Dasatinib,Paclitaxel,RPMI-8226,3.2222222222222223,-1.220059871673584
Sirolimus,Tretinoin,SF-539,1.2222222222222223,-1.9238860607147217
Fulvestrant,Paclitaxel,SR,-4.111111111111111,0.8276892900466919
Cladribine,Celecoxib,UACC-257,-2.4444444444444446,-1.086012840270996
