Drug A,Drug B,Cell Line Name,Score,Pred Score
Vorinostat,Cladribine,T-47D,-4.666666666666667,-0.346056580543518
Sirolimus,Mitotane,ACHN,9.444444444444445,0.2331335842609405
Fulvestrant,Cladribine,U251,1.6666666666666667,-1.6375908851623535
Fulvestrant,Dasatinib,ACHN,-3.0,2.0088346004486084
Vorinostat,Paclitaxel,IGROV1,-5.444444444444445,-4.351154327392578
Mitotane,Dasatinib,HS 578T,2.111111111111111,-5.9692583084106445
Romidepsin,Tretinoin,SW-620,-5.888888888888889,-2.693281650543213
Thalidomide,Sirolimus,SF-295,-1.8888888888888888,-2.213175296783448
Vorinostat,Paclitaxel,A498,-4.777777777777778,-3.57076382637024
Mitotane,Cladribine,CAKI-1,2.111111111111111,-1.4816023111343384
Nilotinib,Cladribine,ACHN,0.5555555555555556,-3.832613945007324
Vorinostat,Celecoxib,IGROV1,-3.111111111111111,-4.003495693206787
Everolimus,Nilotinib,UACC-257,-11.88888888888889,-7.045233726501465
Mitotane,Dasatinib,SW-620,-0.6666666666666666,0.0298445224761962
Fulvestrant,Dasatinib,HS 578T,12.11111111111111,-6.26158618927002
Fulvestrant,Sirolimus,DU-145,-0.5555555555555556,-2.7957801818847656
Paclitaxel,Sirolimus,NCI-H522,0.6666666666666666,0.944180965423584
Thalidomide,Sirolimus,OVCAR-3,-4.888888888888889,-1.871459007263184
Vorinostat,Cladribine,UACC-257,-3.111111111111111,-0.32986980676651
Everolimus,Tretinoin,SW-620,-2.2222222222222223,-1.0977990627288818
Gefitinib,Lenalidomide,SF-295,-3.2222222222222223,-2.470871925354004
Vorinostat,Tretinoin,SK-MEL-28,-6.888888888888889,-2.6193909645080566
Everolimus,Celecoxib,MDA-MB-231/ATCC,3.4444444444444446,1.2898781299591064
Paclitaxel,Celecoxib,NCI-H460,24.11111111111111,17.59548568725586
Romidepsin,Docetaxel,K-562,-0.8888888888888888,-4.844141960144043
Vorinostat,Docetaxel,NCI-H522,0.8888888888888888,0.1766309738159179
Mitotane,Paclitaxel,SK-MEL-5,-6.555555555555555,-6.709573745727539
Sirolimus,Cladribine,SNB-75,-1.3333333333333333,-1.806352615356445
Docetaxel,Cladribine,UACC-257,-4.111111111111111,2.709246873855591
Romidepsin,Docetaxel,A549/ATCC,9.666666666666666,-3.8708572387695312
Megestrol acetate,Gefitinib,SR,5.111111111111111,-6.565708160400391
Fulvestrant,Nilotinib,T-47D,4.333333333333333,-4.4804229736328125
Fulvestrant,Romidepsin,A549/ATCC,0.4444444444444444,-1.0886142253875732
Megestrol acetate,Lenalidomide,SR,-15.444444444444445,-3.748889446258545
Dasatinib,Cladribine,U251,-7.0,-4.363007545471191
Dasatinib,Celecoxib,A498,1.7777777777777777,-3.5565414428710938
Everolimus,Sirolimus,PC-3,6.777777777777778,-1.571617603302002
Dasatinib,Tretinoin,SF-539,8.0,-9.04408836364746
Paclitaxel,Nilotinib,A498,4.777777777777778,0.936244010925293
Paclitaxel,Nilotinib,KM12,19.55555555555556,14.463207244873049
Nilotinib,Tretinoin,LOX IMVI,-6.777777777777778,-1.9174617528915403
Nilotinib,Cladribine,LOX IMVI,-7.222222222222222,-2.1555142402648926
Gefitinib,Lenalidomide,SR,0.1111111111111111,-4.5909833908081055
Mitotane,Cladribine,RPMI-8226,-0.4444444444444444,-1.4726805686950684
Vorinostat,Celecoxib,DU-145,-3.555555555555556,-4.18319034576416
Everolimus,Docetaxel,MDA-MB-468,10.444444444444445,4.550283432006836
Paclitaxel,Sirolimus,OVCAR-8,3.4444444444444446,-4.655527114868164
Fulvestrant,Tretinoin,SF-295,-0.1111111111111111,-2.329586267471313
Dasatinib,Cladribine,LOX IMVI,-7.666666666666667,-3.418524742126465
Everolimus,Sirolimus,SW-620,0.1111111111111111,-2.150566816329956
Nilotinib,Cladribine,KM12,-3.333333333333333,-3.661986827850342
Fulvestrant,Sirolimus,ACHN,-4.222222222222222,-1.8620250225067136
Dasatinib,Romidepsin,K-562,-0.7777777777777778,15.514163970947266
Vorinostat,Nilotinib,BT-549,-11.666666666666666,-4.230475425720215
Vorinostat,Sirolimus,NCI-H460,-2.333333333333333,-2.8563544750213623
Nilotinib,Cladribine,MCF7,-0.3333333333333333,-2.292759418487549
Docetaxel,Fulvestrant,LOX IMVI,17.88888888888889,11.422325134277344
Paclitaxel,Tretinoin,MDA-MB-468,32.55555555555556,33.938819885253906
Paclitaxel,Sirolimus,UACC-62,-11.0,9.976404190063477
Fulvestrant,Celecoxib,K-562,-4.0,-3.61897611618042
Docetaxel,Cladribine,HCT-116,-6.777777777777778,1.0088882446289062
Everolimus,Vorinostat,OVCAR-3,-15.333333333333334,-4.0922956466674805
Sirolimus,Mitotane,OVCAR-3,-7.666666666666667,-0.5482010841369629
Tretinoin,Cladribine,KM12,-3.555555555555556,-2.617660522460937
Thalidomide,Tretinoin,SF-539,-2.7777777777777777,-1.2080737352371216
Dasatinib,Celecoxib,OVCAR-4,0.1111111111111111,-0.485809326171875
Paclitaxel,Tretinoin,BT-549,38.11111111111112,46.392051696777344
Megestrol acetate,Gefitinib,LOX IMVI,-8.0,-2.9509353637695312
Sirolimus,Cladribine,UACC-257,-4.222222222222222,-0.8783578276634216
Thalidomide,Docetaxel,SF-539,0.0,-5.052392482757568
Docetaxel,Celecoxib,K-562,23.55555555555556,14.368842124938965
Mitotane,Nilotinib,HCT-116,1.7777777777777777,-4.781839370727539
Dasatinib,Romidepsin,RPMI-8226,-2.7777777777777777,-3.018848419189453
Sirolimus,Nilotinib,SNB-75,-5.777777777777778,-7.311415195465088
Docetaxel,Fulvestrant,HCT-116,7.333333333333333,14.603560447692873
Mitotane,Nilotinib,A498,-6.555555555555555,-1.795975685119629
Cladribine,Celecoxib,SF-268,-9.333333333333334,-4.640962600708008
Docetaxel,Paclitaxel,A549/ATCC,5.111111111111111,1.1539055109024048
Fulvestrant,Vorinostat,HOP-92,-5.444444444444445,-1.1295650005340576
Fulvestrant,Dasatinib,SK-MEL-28,3.6666666666666665,-14.877655029296877
Vorinostat,Tretinoin,SK-MEL-5,-6.555555555555555,-2.6017982959747314
Docetaxel,Celecoxib,SNB-75,19.444444444444443,18.55527877807617
Nilotinib,Celecoxib,NCI-H522,-4.777777777777778,-4.016894340515137
Dasatinib,Sirolimus,A498,4.888888888888889,-3.869781970977783
Megestrol acetate,Lenalidomide,PC-3,-3.2222222222222223,-3.3026275634765625
Everolimus,Paclitaxel,UO-31,-1.6666666666666667,-1.0257010459899902
Everolimus,Sirolimus,SF-539,-7.555555555555555,-1.5479928255081177
Thalidomide,Tretinoin,OVCAR-8,-3.4444444444444446,-4.045815944671631
Megestrol acetate,Gefitinib,A549/ATCC,1.5555555555555556,-9.867189407348633
Everolimus,Nilotinib,HCT-15,-7.555555555555555,-2.1307287216186523
Everolimus,Vorinostat,SK-MEL-28,-13.333333333333334,-3.5318994522094727
Everolimus,Cladribine,T-47D,-5.0,-3.09352445602417
Docetaxel,Sirolimus,HS 578T,-3.111111111111111,6.79974889755249
Sirolimus,Tretinoin,NCI-H23,-8.777777777777779,4.319175720214844
Mitotane,Tretinoin,SF-539,-1.1111111111111112,-2.3376824855804443
Gefitinib,Lenalidomide,UACC-62,1.8888888888888888,-4.047713756561279
Mitotane,Nilotinib,OVCAR-8,-6.222222222222222,-5.715353012084961
Megestrol acetate,Lenalidomide,UACC-62,-0.1111111111111111,-3.432286262512207
Mitotane,Everolimus,NCI-H460,4.0,4.101273536682129
Dasatinib,Nilotinib,HCT-15,-18.22222222222222,-7.674555778503418
Thalidomide,Mitotane,ACHN,-1.7777777777777777,-2.447869062423706
Nilotinib,Tretinoin,NCI-H23,-13.333333333333334,-1.577807903289795
Fulvestrant,Celecoxib,BT-549,-7.666666666666667,-4.27381706237793
Thalidomide,Paclitaxel,OVCAR-4,-1.6666666666666667,-1.301044464111328
Dasatinib,Docetaxel,IGROV1,-4.444444444444445,1.891564130783081
Thalidomide,Docetaxel,CAKI-1,-11.444444444444445,-5.30113697052002
Docetaxel,Cladribine,KM12,2.888888888888889,1.9178061485290527
Docetaxel,Tretinoin,K-562,27.0,27.99011993408203
Mitotane,Tretinoin,PC-3,1.8888888888888888,-1.3975062370300293
Dasatinib,Romidepsin,HS 578T,-8.88888888888889,-4.969828128814697
Mitotane,Dasatinib,BT-549,-4.888888888888889,-0.8907648921012878
Tretinoin,Cladribine,NCI-H460,-5.888888888888889,-5.275623321533203
Romidepsin,Celecoxib,SK-MEL-28,-3.6666666666666665,-3.784399509429932
Paclitaxel,Tretinoin,OVCAR-4,9.555555555555555,19.15340042114257
Mitotane,Docetaxel,SNB-75,-1.6666666666666667,-5.094980716705322
Sirolimus,Mitotane,HCT-116,0.8888888888888888,-0.1632893085479736
Romidepsin,Nilotinib,OVCAR-3,-13.666666666666666,-3.81875228881836
Dasatinib,Celecoxib,NCI-H460,-3.555555555555556,4.954602241516113
Fulvestrant,Cladribine,A498,-1.6666666666666667,-1.6487030982971191
Docetaxel,Tretinoin,UACC-257,8.88888888888889,24.5459213256836
Thalidomide,Tretinoin,KM12,-4.888888888888889,-1.866151571273804
Dasatinib,Sirolimus,UACC-62,-3.888888888888889,-3.0437073707580566
Mitotane,Cladribine,T-47D,-9.88888888888889,-1.735236406326294
Vorinostat,Docetaxel,HCT-116,-1.5555555555555556,-4.351253986358643
Docetaxel,Sirolimus,OVCAR-3,7.666666666666667,9.70956802368164
Megestrol acetate,Gefitinib,SK-MEL-28,3.7777777777777777,-3.183910846710205
Vorinostat,Celecoxib,UACC-62,12.666666666666666,-3.857370615005493
Everolimus,Sirolimus,KM12,-4.555555555555555,-1.4051674604415894
Paclitaxel,Tretinoin,IGROV1,13.555555555555555,25.102602005004883
Dasatinib,Vorinostat,OVCAR-3,6.777777777777778,-1.6175997257232666
Thalidomide,Cladribine,SF-539,-9.11111111111111,-1.8277685642242432
Everolimus,Romidepsin,DU-145,-2.555555555555556,-4.345175266265869
Megestrol acetate,Gefitinib,NCI-H23,-1.4444444444444444,-16.839582443237305
Dasatinib,Cladribine,HCT-15,-6.222222222222222,-3.6783981323242174
Nilotinib,Cladribine,DU-145,-7.555555555555555,-3.008573770523072
Paclitaxel,Sirolimus,K-562,1.0,8.688455581665039
Fulvestrant,Vorinostat,A498,-1.4444444444444444,-1.354736566543579
Nilotinib,Celecoxib,SW-620,-9.88888888888889,-4.600381851196289
Romidepsin,Tretinoin,KM12,1.2222222222222223,-2.98073673248291
Vorinostat,Tretinoin,MDA-MB-468,2.2222222222222223,-2.866925001144409
Vorinostat,Paclitaxel,K-562,1.2222222222222223,-4.957860946655273
Fulvestrant,Dasatinib,SF-539,8.444444444444445,-2.0129470825195312
Mitotane,Nilotinib,SW-620,0.8888888888888888,-2.700467348098755
Dasatinib,Romidepsin,MCF7,-10.444444444444445,-2.7364602088928223
Sirolimus,Celecoxib,OVCAR-3,4.444444444444445,0.691197395324707
Fulvestrant,Romidepsin,HOP-92,-1.6666666666666667,-0.8645267486572266
Thalidomide,Tretinoin,SK-OV-3,-3.888888888888889,-6.558337211608887
Vorinostat,Romidepsin,UACC-62,3.2222222222222223,1.0825300216674805
Paclitaxel,Nilotinib,UO-31,-5.666666666666667,5.125349998474121
Everolimus,Dasatinib,U251,-9.0,-3.085899829864502
Fulvestrant,Everolimus,OVCAR-8,8.777777777777779,5.091177940368652
Sirolimus,Cladribine,BT-549,1.5555555555555556,-1.3762640953063965
Fulvestrant,Sirolimus,NCI-H460,-2.555555555555556,-2.412724733352661
Romidepsin,Paclitaxel,KM12,4.777777777777778,-3.8872344493865967
Mitotane,Nilotinib,LOX IMVI,-16.11111111111111,-3.149137496948242
Mitotane,Sirolimus,UACC-257,-5.555555555555555,-4.381351947784424
Fulvestrant,Dasatinib,NCI-H23,-1.8888888888888888,-10.707491874694824
Paclitaxel,Celecoxib,SNB-75,25.11111111111111,18.55528450012207
