Drug A,Drug B,Cell Line Name,Score,Pred Score
paclitaxel,Lapatinib,OVCAR3,1.6198341998494314,-3.9632139205932617
vinblastine,Dasatinib,VCAP,1.6646916021852596,-9.627071380615234
vinblastine,Lapatinib,MDAMB436,-7.87226820943855,-0.421487808227539
geldanamycin,Sorafenib,A2058,8.652061852316729,15.726287841796877
Vorinostat,Lapatinib,RKO,2.4933992323843923,11.618736267089844
vinblastine,Vorinostat,NCIH2122,2.35160533891099,2.693511962890625
Erlotinib,Dasatinib,RKO,1.30779520720034,-10.601640701293944
paclitaxel,Lapatinib,A375,-11.9965988914421,0.8440942764282227
paclitaxel,Lapatinib,HCT116,4.780848076735348,-8.348898887634277
Erlotinib,Dasatinib,NCIH1650,11.2728180991378,3.719938278198242
paclitaxel,Vorinostat,UACC62,0.7651079053562314,-10.659202575683594
Sunitinib,Sorafenib,OVCAR3,-10.6557437737239,-5.475631713867188
paclitaxel,Vorinostat,VCAP,3.27100049685324,-7.826484680175781
Vorinostat,Sunitinib,VCAP,-5.2815921348029296,79.4525375366211
metformin,geldanamycin,SK-OV-3,-27.5445722402187,-30.898468017578125
Sunitinib,geldanamycin,NCIH23,-2.683955047842884,46.58295440673828
metformin,Sunitinib,SW-620,-43.929359067237,-29.178077697753903
paclitaxel,Erlotinib,HCT116,-4.639593570653838,-7.229405879974365
Sunitinib,Dasatinib,OV90,-14.7229944429405,12.29012680053711
paclitaxel,Sorafenib,NCIH1650,-5.00028834575103,-9.056341171264648
Vorinostat,Dasatinib,RKO,-1.2236747050651609,-36.472938537597656
paclitaxel,geldanamycin,T-47D,-17.6830733389949,-21.105880737304688
metformin,Dasatinib,CAOV3,-9.979741434164584,-14.381275177001951
vinblastine,geldanamycin,SW837,-0.2823200449385875,-15.85797119140625
Vorinostat,Dasatinib,NCIH2122,-36.50577458359941,-11.160669326782228
metformin,Vorinostat,OV90,-4.853312003098937,-36.27848815917969
metformin,Sorafenib,SK-OV-3,-27.4476544011683,-28.01205825805664
metformin,Sorafenib,HCT116,-49.5120706514507,-62.956764221191406
vinblastine,Sorafenib,VCAP,1.2287673509824204,-4.716590881347656
Erlotinib,Dasatinib,CAOV3,9.503977484174175,3.1260814666748047
vinblastine,geldanamycin,SW-620,-5.5186956836840375,-3.69476318359375
Sunitinib,geldanamycin,OVCAR3,-2.99361591491145,56.79524230957031
paclitaxel,Lapatinib,CAOV3,7.99575647038201,2.83958387374878
Dasatinib,Sorafenib,A2780,11.7225687296843,-22.92839813232422
vinblastine,Erlotinib,RKO,6.987950206462267,-23.52124786376953
metformin,Sunitinib,OV90,5.5273920092716775,-27.200634002685547
vinblastine,geldanamycin,NCIH2122,-7.19378137939456,-24.762969970703125
Sunitinib,Erlotinib,SW837,6.001532732018722,-37.94697570800781
Lapatinib,Sorafenib,VCAP,7.92708077877978,15.581153869628906
Sunitinib,Sorafenib,A375,4.316615136301563,-3.4540328979492188
paclitaxel,Erlotinib,OV90,0.1590569364430157,-0.3727931976318359
Vorinostat,Erlotinib,A375,2.8348518495029404,-9.378044128417969
metformin,Vorinostat,SKMEL30,-46.6686841099013,-30.158126831054688
geldanamycin,Sorafenib,SW-620,-0.8984319813221007,-9.444488525390623
Lapatinib,geldanamycin,NCIH2122,4.30511943579503,-9.925968170166016
Vorinostat,Sorafenib,UACC62,-3.36735139960915,12.35821533203125
paclitaxel,Dasatinib,SKMES1,6.58117049992555,-10.243009567260742
paclitaxel,Sunitinib,SW-620,6.753311816554961,-26.319351196289062
vinblastine,Sunitinib,VCAP,-1.1091988250418725,-7.418296813964844
Erlotinib,geldanamycin,HT144,5.26551760771767,31.11156845092773
metformin,Dasatinib,SKMES1,-37.3999740396079,-16.080535888671875
metformin,Dasatinib,NCIH2122,-34.48768519828235,-13.861091613769531
metformin,Sorafenib,HT144,-46.862925671502296,-8.474647521972656
paclitaxel,geldanamycin,A2780,-1.19024715514191,-16.165557861328125
Vorinostat,Sorafenib,NCIH1650,-1.4920816076829602,5.568717956542969
Vorinostat,Sunitinib,SK-OV-3,-5.775806690181939,-3.100677490234375
Sunitinib,Lapatinib,SW-620,-14.2382866820043,-7.457370758056641
Lapatinib,geldanamycin,VCAP,1.3131129859732091,20.15171432495117
Vorinostat,Erlotinib,CAOV3,13.1991243046288,17.27867889404297
Lapatinib,geldanamycin,SKMEL30,3.6035536346157695,-13.922149658203123
Lapatinib,Erlotinib,SK-OV-3,4.97603191479674,11.28111743927002
paclitaxel,Sunitinib,CAOV3,2.9737175212081803,15.186914443969728
metformin,Erlotinib,SW837,-35.1782981083837,-40.34579849243164
metformin,Dasatinib,HT144,-10.480511156242285,-10.702430725097656
Vorinostat,Lapatinib,RPMI7951,-0.3170472839931941,5.818846702575684
