Drug A,Drug B,Cell Line Name,Score,Pred Score
Fulvestrant,Sirolimus,PC-3,-0.5555555555555556,-0.2830880880355835
Romidepsin,Cladribine,BT-549,1.8888888888888888,-0.6332776546478271
Dasatinib,Tretinoin,PC-3,-0.2222222222222222,2.9967830181121826
Vorinostat,Tretinoin,SF-268,-13.666666666666666,-3.8900439739227295
Mitotane,Dasatinib,SF-539,1.6666666666666667,13.096319198608398
Fulvestrant,Everolimus,K-562,6.444444444444445,-0.7941299676895142
Fulvestrant,Nilotinib,RPMI-8226,-5.111111111111111,-3.6787900924682617
Dasatinib,Paclitaxel,SF-268,-1.0,-1.950090169906616
Vorinostat,Celecoxib,MDA-MB-231/ATCC,2.6666666666666665,-3.406735897064209
Mitotane,Tretinoin,SR,-4.111111111111111,-1.841076374053955
Nilotinib,Mitotane,A498,-2.2222222222222223,-4.348201274871826
Tretinoin,Celecoxib,SK-MEL-5,-0.3333333333333333,-3.410685777664185
Everolimus,Sirolimus,LOX IMVI,-4.888888888888889,-0.8238254189491272
Docetaxel,Tretinoin,BT-549,25.11111111111111,24.27602767944336
Fulvestrant,Tretinoin,RPMI-8226,-10.88888888888889,-1.1726549863815308
Everolimus,Tretinoin,HS 578T,2.555555555555556,1.0599204301834106
Fulvestrant,Cladribine,HOP-92,-0.4444444444444444,-1.9636800289154053
Vorinostat,Paclitaxel,BT-549,-19.55555555555556,-5.435602188110352
Everolimus,Romidepsin,T-47D,-0.8888888888888888,-1.7955111265182495
Tretinoin,Celecoxib,MDA-MB-231/ATCC,-6.555555555555555,-2.602325677871704
Thalidomide,Mitotane,HOP-92,-4.222222222222222,-5.344629287719727
Mitotane,Sirolimus,SK-OV-3,-5.0,1.3360735177993774
Mitotane,Dasatinib,U251,-4.444444444444445,-1.142998456954956
Romidepsin,Cladribine,SW-620,-2.333333333333333,-0.649503231048584
Vorinostat,Sirolimus,NCI-H522,-3.888888888888889,-2.574319362640381
Fulvestrant,Nilotinib,PC-3,-2.111111111111111,-2.737617492675781
Dasatinib,Sirolimus,UACC-257,-6.111111111111111,-8.704492568969727
Romidepsin,Tretinoin,NCI-H460,2.2222222222222223,0.0621088743209838
Fulvestrant,Nilotinib,NCI-H23,-8.88888888888889,-2.5728659629821777
Everolimus,Celecoxib,HCT-116,1.8888888888888888,-2.028879880905152
Docetaxel,Tretinoin,MDA-MB-468,24.77777777777778,30.8512020111084
Everolimus,Romidepsin,A549/ATCC,0.3333333333333333,-2.533348560333252
Dasatinib,Tretinoin,SF-268,-2.2222222222222223,2.124469757080078
Fulvestrant,Dasatinib,LOX IMVI,8.555555555555555,-0.5343034267425537
Sirolimus,Tretinoin,KM12,-2.7777777777777777,-0.9085543155670166
Dasatinib,Paclitaxel,U251,3.4444444444444446,-0.1686736345291137
Vorinostat,Cladribine,SNB-75,-2.555555555555556,-0.7136597633361816
Fulvestrant,Romidepsin,MCF7,2.555555555555556,-2.723344087600708
Paclitaxel,Celecoxib,UACC-62,28.88888888888889,9.34709930419922
Sirolimus,Cladribine,SF-295,-18.11111111111111,-4.581818580627441
Docetaxel,Nilotinib,K-562,-5.666666666666667,9.400346755981444
Vorinostat,Docetaxel,RPMI-8226,-1.0,-5.686197280883789
Thalidomide,Paclitaxel,SK-MEL-28,0.3333333333333333,-3.1468000411987305
Fulvestrant,Cladribine,ACHN,0.3333333333333333,-2.23333477973938
Gefitinib,Lenalidomide,MDA-MB-231/ATCC,-1.3333333333333333,-3.139857053756714
Vorinostat,Paclitaxel,UACC-257,-4.888888888888889,-2.8587076663970947
Mitotane,Docetaxel,T-47D,-7.555555555555555,-0.6032639741897583
Romidepsin,Cladribine,RPMI-8226,-6.888888888888889,-1.0310579538345337
Everolimus,Cladribine,UACC-62,-4.0,-3.1870431900024414
Dasatinib,Sirolimus,MCF7,1.6666666666666667,3.652769088745117
Thalidomide,Paclitaxel,HS 578T,8.666666666666666,-1.6391210556030271
Docetaxel,Paclitaxel,T-47D,1.7777777777777777,-0.483248233795166
Thalidomide,Sirolimus,MCF7,0.1111111111111111,-3.318924188613892
Fulvestrant,Everolimus,OVCAR-3,13.88888888888889,-0.5402756333351135
Romidepsin,Celecoxib,OVCAR-3,-0.3333333333333333,-3.556908369064331
Romidepsin,Docetaxel,HCT-116,8.444444444444445,-4.309484958648682
Tretinoin,Cladribine,SNB-75,-0.2222222222222222,-2.642729043960572
Thalidomide,Paclitaxel,HCT-15,-6.555555555555555,-1.2398629188537598
Docetaxel,Tretinoin,SF-268,2.6666666666666665,14.707730293273926
Everolimus,Sirolimus,U251,-4.555555555555555,-0.0958276093006134
Docetaxel,Fulvestrant,UO-31,-0.5555555555555556,2.88775634765625
Dasatinib,Romidepsin,PC-3,-1.0,-0.242438793182373
Sirolimus,Mitotane,IGROV1,14.666666666666666,5.814925193786621
Romidepsin,Nilotinib,BT-549,-2.4444444444444446,-11.732097625732422
Dasatinib,Nilotinib,SW-620,-1.0,-11.46251106262207
Nilotinib,Mitotane,U251,-12.0,-4.481990814208984
Fulvestrant,Sirolimus,UACC-62,-0.5555555555555556,-1.0924532413482666
Mitotane,Tretinoin,A498,-0.8888888888888888,-2.489817380905152
Romidepsin,Sirolimus,UACC-62,-6.888888888888889,-2.5057473182678223
Tretinoin,Celecoxib,MDA-MB-468,-4.555555555555555,-2.157097339630127
Gefitinib,Lenalidomide,OVCAR-8,0.1111111111111111,-1.4093928337097168
Dasatinib,Nilotinib,MCF7,-5.333333333333333,1.35772705078125
Everolimus,Vorinostat,NCI-H522,-6.777777777777778,-3.452773094177246
Paclitaxel,Celecoxib,BT-549,27.88888888888889,15.412603378295898
Vorinostat,Tretinoin,OVCAR-8,-7.888888888888889,-3.062085628509521
Fulvestrant,Cladribine,MDA-MB-231/ATCC,-0.2222222222222222,-2.075490474700928
Docetaxel,Sirolimus,A498,6.222222222222222,4.538786888122559
Megestrol acetate,Gefitinib,MDA-MB-231/ATCC,-14.444444444444445,-3.144643783569336
Romidepsin,Nilotinib,MDA-MB-468,-5.555555555555555,-9.740314483642578
Thalidomide,Cladribine,NCI-H23,-13.555555555555555,-4.090175151824951
Fulvestrant,Paclitaxel,SK-OV-3,-9.88888888888889,0.4340040683746338
Romidepsin,Tretinoin,UACC-62,-7.333333333333333,-2.467716217041016
Fulvestrant,Cladribine,NCI-H460,0.0,-1.928310751914978
Dasatinib,Tretinoin,UACC-62,0.1111111111111111,2.6510255336761475
Docetaxel,Sirolimus,SNB-75,-5.555555555555555,11.588390350341797
Vorinostat,Nilotinib,MDA-MB-468,-8.666666666666666,-9.757406234741213
Sirolimus,Cladribine,MDA-MB-468,-4.666666666666667,-4.785379409790039
Dasatinib,Sirolimus,KM12,0.4444444444444444,-3.4976630210876465
Fulvestrant,Tretinoin,PC-3,0.0,0.7841203212738037
Megestrol acetate,Lenalidomide,SW-620,-5.444444444444445,-2.509526014328003
Sirolimus,Nilotinib,U251,0.2222222222222222,-3.091468334197998
Dasatinib,Nilotinib,T-47D,-16.555555555555557,2.6753368377685547
Fulvestrant,Tretinoin,NCI-H522,5.222222222222222,-1.584550142288208
Everolimus,Romidepsin,KM12,-4.333333333333333,-2.92164945602417
Mitotane,Dasatinib,NCI-H23,-2.555555555555556,-7.766725540161133
Sirolimus,Celecoxib,MDA-MB-231/ATCC,15.11111111111111,-0.091043472290039
Fulvestrant,Paclitaxel,NCI-H460,-0.6666666666666666,0.7599120736122131
Gefitinib,Lenalidomide,SK-MEL-2,-0.4444444444444444,3.704200267791748
Fulvestrant,Paclitaxel,SF-268,-4.333333333333333,-0.4986335635185241
Vorinostat,Docetaxel,LOX IMVI,-3.7777777777777777,-3.3035728931427
Romidepsin,Paclitaxel,LOX IMVI,-2.333333333333333,-0.9089035987854004
Nilotinib,Mitotane,T-47D,2.555555555555556,-2.992579460144043
Fulvestrant,Everolimus,LOX IMVI,15.88888888888889,-0.3832639455795288
Vorinostat,Nilotinib,NCI-H522,-21.88888888888889,-8.389381408691406
Paclitaxel,Celecoxib,NCI-H522,21.444444444444443,13.928133010864258
Romidepsin,Sirolimus,HCT-116,4.333333333333333,-2.820175647735596
Vorinostat,Cladribine,NCI-H522,-1.2222222222222223,-1.058942794799805
Everolimus,Celecoxib,MCF7,1.2222222222222223,1.2577898502349854
Mitotane,Celecoxib,A549/ATCC,-3.6666666666666665,-2.9488348960876465
Sirolimus,Celecoxib,OVCAR-4,3.0,0.1654276251792907
Fulvestrant,Tretinoin,KM12,-2.333333333333333,-1.872599124908448
Thalidomide,Mitotane,OVCAR-4,-3.888888888888889,-3.76897931098938
Vorinostat,Tretinoin,RPMI-8226,14.444444444444445,-2.7102303504943848
Fulvestrant,Sirolimus,SR,-4.666666666666667,0.7090116143226624
Mitotane,Sirolimus,LOX IMVI,-4.0,-1.414622187614441
Sirolimus,Celecoxib,A549/ATCC,3.0,-1.3207380771636963
Fulvestrant,Celecoxib,SF-295,-6.555555555555555,-1.995050311088562
Paclitaxel,Nilotinib,NCI-H460,-4.333333333333333,0.961677312850952
Mitotane,Everolimus,SF-539,6.888888888888889,-0.9658716320991516
Everolimus,Tretinoin,OVCAR-3,0.4444444444444444,0.7350698709487915
Everolimus,Vorinostat,HCT-15,-3.6666666666666665,-3.753984212875366
Fulvestrant,Everolimus,MDA-MB-468,28.444444444444443,0.1648060083389282
Dasatinib,Paclitaxel,A498,3.0,-0.486241340637207
Dasatinib,Nilotinib,SK-MEL-28,-24.11111111111111,-2.3609180450439453
Docetaxel,Celecoxib,SK-MEL-28,14.22222222222222,8.883289337158203
Mitotane,Docetaxel,SF-268,10.666666666666666,2.463568925857544
Dasatinib,Paclitaxel,IGROV1,3.4444444444444446,-1.0385918617248535
Fulvestrant,Everolimus,EKVX,-6.888888888888889,-0.324385404586792
Tretinoin,Cladribine,MCF7,0.0,-2.4368882179260254
Docetaxel,Fulvestrant,MDA-MB-468,9.11111111111111,20.652099609375
Romidepsin,Tretinoin,OVCAR-4,-2.888888888888889,-0.4689127802848816
Thalidomide,Cladribine,OVCAR-4,-11.0,-3.595688343048096
Romidepsin,Celecoxib,DU-145,-4.111111111111111,-3.8117032051086426
Everolimus,Vorinostat,OVCAR-4,-4.777777777777778,-3.8838815689086914
Everolimus,Paclitaxel,DU-145,22.11111111111111,1.3675487041473389
Fulvestrant,Romidepsin,KM12,8.222222222222221,-1.653294563293457
Fulvestrant,Sirolimus,MCF7,-4.777777777777778,-1.4389488697052002
Sirolimus,Cladribine,KM12,-5.444444444444445,-2.4306905269622803
Mitotane,Paclitaxel,SW-620,1.5555555555555556,-0.2265511751174926
Megestrol acetate,Lenalidomide,HCT-15,-3.4444444444444446,-2.36185884475708
Fulvestrant,Tretinoin,MDA-MB-231/ATCC,-2.555555555555556,-1.8256351947784424
Fulvestrant,Celecoxib,ACHN,-5.111111111111111,-1.8921542167663568
Fulvestrant,Sirolimus,U251,-11.333333333333334,-1.248422622680664
Gefitinib,Lenalidomide,OVCAR-3,-5.777777777777778,-3.1305019855499268
Tretinoin,Cladribine,LOX IMVI,-10.555555555555555,-2.7665815353393555
Everolimus,Romidepsin,SF-539,-13.666666666666666,-1.962329387664795
Everolimus,Vorinostat,A498,-4.888888888888889,-3.4613900184631348
Thalidomide,Sirolimus,MDA-MB-231/ATCC,1.2222222222222223,-0.4391442835330963
Dasatinib,Nilotinib,SNB-75,-5.888888888888889,-10.364625930786133
Everolimus,Nilotinib,A549/ATCC,-2.555555555555556,-3.210939884185791
Dasatinib,Paclitaxel,MCF7,-9.333333333333334,0.3454360961914062
Everolimus,Tretinoin,SF-539,-9.22222222222222,0.2906323373317718
Romidepsin,Sirolimus,SF-268,-8.333333333333334,-1.8269476890563965
Fulvestrant,Sirolimus,A498,-2.0,-1.34015691280365
Everolimus,Celecoxib,KM12,-5.333333333333333,-1.0902314186096191
Vorinostat,Docetaxel,A549/ATCC,-0.2222222222222222,-3.7936179637908936
Thalidomide,Docetaxel,MDA-MB-231/ATCC,0.4444444444444444,0.4161157608032226
Fulvestrant,Dasatinib,NCI-H460,-3.333333333333333,12.709423065185549
Romidepsin,Docetaxel,SF-539,1.5555555555555556,-2.652750968933105
Megestrol acetate,Lenalidomide,OVCAR-3,-2.2222222222222223,-2.3864574432373047
Nilotinib,Mitotane,PC-3,-3.888888888888889,-5.780198097229004
Docetaxel,Tretinoin,OVCAR-4,11.444444444444445,11.881610870361328
Paclitaxel,Tretinoin,HCT-116,12.666666666666666,12.582167625427246
Romidepsin,Sirolimus,SW-620,1.3333333333333333,-3.7664098739624015
Mitotane,Paclitaxel,BT-549,-5.555555555555555,2.618403673171997
Everolimus,Celecoxib,SW-620,-2.0,-1.528161883354187
Vorinostat,Romidepsin,OVCAR-3,-2.0,-0.1443030834197998
Dasatinib,Vorinostat,SF-539,-5.222222222222222,-5.324657440185547
Fulvestrant,Vorinostat,OVCAR-4,-0.5555555555555556,-1.8486534357070925
Paclitaxel,Nilotinib,NCI-H522,9.333333333333334,13.24843978881836
Everolimus,Paclitaxel,SNB-75,5.333333333333333,2.4271368980407715
Nilotinib,Cladribine,IGROV1,-6.0,-2.289793968200684
Romidepsin,Cladribine,UACC-62,-4.777777777777778,-1.005327224731445
Thalidomide,Mitotane,HOP-62,-5.555555555555555,-2.529433250427246
Nilotinib,Celecoxib,DU-145,-7.333333333333333,-2.1214704513549805
Paclitaxel,Cladribine,HS 578T,9.444444444444445,-1.645956039428711
Tretinoin,Celecoxib,HOP-92,2.555555555555556,-3.1569061279296875
Dasatinib,Tretinoin,OVCAR-3,-1.2222222222222223,3.733729362487793
Everolimus,Romidepsin,HCT-15,-1.1111111111111112,-3.6065077781677246
Dasatinib,Nilotinib,SF-268,-10.0,0.1510536670684814
Everolimus,Celecoxib,SNB-75,0.4444444444444444,-0.5822622179985046
Fulvestrant,Celecoxib,UO-31,-4.444444444444445,-1.673485279083252
