Drug A,Drug B,Cell Line Name,Score,Pred Score
Vorinostat,Dasatinib,SW-620,-5.73967918172164,-1.219340205192566
vinblastine,Lapatinib,A375,-23.3725501337939,-4.870132446289063
metformin,Dasatinib,SW-620,9.04709717330502,-23.94395637512207
Lapatinib,Dasatinib,RPMI7951,-3.724573545179619,-1.6464951038360596
paclitaxel,Sorafenib,HT144,4.4516036428765,-3.0397157669067383
paclitaxel,Erlotinib,SW837,-1.657597602265355,-9.926637649536133
Sunitinib,Erlotinib,OV90,5.586124430090477,-8.236751556396484
paclitaxel,Dasatinib,SKMEL30,-26.6651088566214,2.490870475769043
Lapatinib,Erlotinib,SKMES1,3.028467183462371,1.5346359014511108
vinblastine,Dasatinib,SW-620,-40.7258600860177,-2.2839035987854004
metformin,Sorafenib,OVCAR3,-26.912205886836706,-28.07761001586914
paclitaxel,Erlotinib,A2058,-3.9965921287470247,-1.923656702041626
Lapatinib,geldanamycin,HCT116,-4.739766082030863,1.7994611263275146
Sunitinib,Dasatinib,HCT116,4.2006804390709,-5.080883979797363
metformin,Lapatinib,A2780,-22.3071231538392,-23.00446319580078
metformin,Erlotinib,SKMES1,-18.5891767455387,-31.37673759460449
Lapatinib,geldanamycin,RPMI7951,-5.960419628776203,-5.898220062255859
Sunitinib,Sorafenib,SW837,-18.9061714872788,-6.928890228271484
metformin,Vorinostat,T-47D,-21.4141717786538,-23.43760681152344
metformin,Erlotinib,VCAP,-12.208208404490907,-28.438081741333008
Erlotinib,geldanamycin,LOVO,-3.72583443525641,5.332164287567139
Vorinostat,Sorafenib,A2780,-2.377061578670744,-3.154209852218628
Erlotinib,Dasatinib,OV90,6.075310726130807,5.1858320236206055
Vorinostat,Sunitinib,HCT116,2.12042655289975,-7.043360710144043
Dasatinib,geldanamycin,SK-OV-3,3.181253849239128,-0.3040366172790527
vinblastine,Erlotinib,NCI-H460,10.41580460128629,-14.91805934906006
metformin,geldanamycin,SW837,-23.8934551543691,-13.93486499786377
Dasatinib,geldanamycin,VCAP,-0.8981307679622897,-4.9897236824035645
paclitaxel,Lapatinib,UACC62,3.7078671714499096,-3.032238721847534
Sunitinib,geldanamycin,A375,11.644495901203598,6.668236255645752
metformin,Vorinostat,RPMI7951,-22.42608065327665,-26.299440383911133
Lapatinib,Erlotinib,LOVO,-1.2036514942358316,1.4997401237487793
vinblastine,geldanamycin,SKMEL30,-13.5091075877696,-7.815535545349121
Vorinostat,Lapatinib,SKMEL30,-1.79502295092813,-13.77971363067627
Vorinostat,geldanamycin,SK-OV-3,2.332279780348585,-2.4087932109832764
Lapatinib,Dasatinib,MDAMB436,3.11049964318654,2.218099594116211
Vorinostat,Erlotinib,OVCAR3,3.54836143321337,3.3574581146240234
Vorinostat,Lapatinib,NCIH2122,3.77256113899207,1.5215880870819092
paclitaxel,Sunitinib,RKO,-2.35314836228574,-6.941551685333252
Sunitinib,Erlotinib,NCIH2122,7.837521570550837,10.49021339416504
Erlotinib,geldanamycin,A375,9.328533024448705,-0.4183565378189087
Dasatinib,geldanamycin,HT144,-37.9495035857927,0.812995195388794
Erlotinib,Sorafenib,MDAMB436,-4.144685584269085,-0.2565697431564331
paclitaxel,Dasatinib,NCIH1650,8.91646092056966,-2.708879232406616
Vorinostat,Erlotinib,T-47D,5.635020609606415,-6.6814961433410645
Dasatinib,Sorafenib,SKMEL30,-15.1006814359747,-1.4438068866729736
Lapatinib,Sorafenib,SKMES1,-2.4599041427842496,-7.195490837097168
paclitaxel,Erlotinib,SKMES1,2.42002639701588,1.822470426559448
Sunitinib,Sorafenib,VCAP,-3.0331069492891496,2.213858127593994
Sunitinib,Erlotinib,A2780,10.480393919522983,-1.6288107633590698
paclitaxel,Dasatinib,RKO,4.452168509343501,0.4285156726837158
vinblastine,Sunitinib,NCIH2122,-2.552277046947741,-7.611275672912598
Lapatinib,geldanamycin,NCIH23,-5.97419023328963,-1.4991319179534912
Vorinostat,Dasatinib,NCIH23,-0.5734820606807138,-3.881957530975342
vinblastine,Erlotinib,NCIH23,3.7606671418030695,-0.9181983470916748
metformin,geldanamycin,MDAMB436,-31.4759298257721,-16.16267204284668
Vorinostat,geldanamycin,SW837,0.300408103033295,-3.964622259140015
Lapatinib,Erlotinib,RKO,-6.32558602127377,4.636499404907227
Lapatinib,Erlotinib,T-47D,0.90894434552881,-2.752199172973633
Vorinostat,Erlotinib,RPMI7951,5.954690473588823,6.632307052612305
paclitaxel,Sunitinib,UACC62,0.0804428699766095,-5.933772563934326
Lapatinib,geldanamycin,CAOV3,8.45389840526827,-0.0392137765884399
geldanamycin,Sorafenib,SKMES1,-2.8859593337581737,-5.948581218719482
paclitaxel,Lapatinib,SKMEL30,-1.122073026503361,-3.606423139572144
metformin,Sunitinib,SKMEL30,-75.56229656723696,-40.975196838378906
Vorinostat,Sunitinib,SW-620,-6.291328737399075,-7.1155290603637695
Vorinostat,Sunitinib,SW837,-10.1192188918475,-10.931862831115724
metformin,geldanamycin,HCT116,-56.3663437951974,-31.63907623291016
