Drug A,Drug B,Cell Line Name,Score,Pred Score
Fulvestrant,Sirolimus,PC-3,-0.5555555555555556,-3.859404802322388
Romidepsin,Cladribine,BT-549,1.8888888888888888,-3.417083263397217
Dasatinib,Tretinoin,PC-3,-0.2222222222222222,2.9746713638305664
Vorinostat,Tretinoin,SF-268,-13.666666666666666,-4.333574295043945
Mitotane,Dasatinib,SF-539,1.6666666666666667,-3.713622093200684
Fulvestrant,Everolimus,K-562,6.444444444444445,4.87106990814209
Fulvestrant,Nilotinib,RPMI-8226,-5.111111111111111,-1.5293023586273191
Dasatinib,Paclitaxel,SF-268,-1.0,-0.5382951498031616
Vorinostat,Celecoxib,MDA-MB-231/ATCC,2.6666666666666665,-4.66550350189209
Mitotane,Tretinoin,SR,-4.111111111111111,-2.5877561569213867
Nilotinib,Mitotane,A498,-2.2222222222222223,-2.4249329566955566
Tretinoin,Celecoxib,SK-MEL-5,-0.3333333333333333,-3.701895713806152
Everolimus,Sirolimus,LOX IMVI,-4.888888888888889,0.6255800724029541
Docetaxel,Tretinoin,BT-549,25.11111111111111,27.27408599853516
Fulvestrant,Tretinoin,RPMI-8226,-10.88888888888889,1.0139453411102295
Everolimus,Tretinoin,HS 578T,2.555555555555556,0.9886394739151
Fulvestrant,Cladribine,HOP-92,-0.4444444444444444,-3.5873889923095703
Vorinostat,Paclitaxel,BT-549,-19.55555555555556,-7.232705116271973
Everolimus,Romidepsin,T-47D,-0.8888888888888888,-2.0690155029296875
Tretinoin,Celecoxib,MDA-MB-231/ATCC,-6.555555555555555,-3.5961954593658447
Thalidomide,Mitotane,HOP-92,-4.222222222222222,-3.621943473815918
Mitotane,Sirolimus,SK-OV-3,-5.0,0.7498353719711304
Mitotane,Dasatinib,U251,-4.444444444444445,-0.3178610801696777
Romidepsin,Cladribine,SW-620,-2.333333333333333,-4.669321060180664
Vorinostat,Sirolimus,NCI-H522,-3.888888888888889,-3.186000347137451
Fulvestrant,Nilotinib,PC-3,-2.111111111111111,-4.36779260635376
Dasatinib,Sirolimus,UACC-257,-6.111111111111111,-1.880486965179444
Romidepsin,Tretinoin,NCI-H460,2.2222222222222223,-0.1174266338348388
Fulvestrant,Nilotinib,NCI-H23,-8.88888888888889,-3.691984176635742
Everolimus,Celecoxib,HCT-116,1.8888888888888888,1.3435651063919067
Docetaxel,Tretinoin,MDA-MB-468,24.77777777777778,25.46961975097656
