Drug A,Drug B,Cell Line Name,Score,Pred Score
Vorinostat,Romidepsin,BT-549,-0.6666666666666666,-1.6538153886795044
Romidepsin,Tretinoin,HCT-116,7.333333333333333,-3.387316942214966
Tretinoin,Celecoxib,UACC-257,-0.4444444444444444,-2.599061250686645
Nilotinib,Cladribine,MDA-MB-231/ATCC,-4.111111111111111,-4.094292640686035
Thalidomide,Mitotane,DU-145,-7.333333333333333,-2.660982608795166
Fulvestrant,Romidepsin,SF-268,1.3333333333333333,-0.5107882618904114
Dasatinib,Tretinoin,SK-MEL-28,-8.444444444444445,-3.20717453956604
Mitotane,Dasatinib,SK-OV-3,1.6666666666666667,-4.2584228515625
Mitotane,Dasatinib,SNB-75,3.333333333333333,-3.419088125228882
Docetaxel,Nilotinib,UACC-257,2.111111111111111,11.26353931427002
Thalidomide,Sirolimus,CAKI-1,0.1111111111111111,-0.7464019656181335
Romidepsin,Cladribine,OVCAR-8,11.22222222222222,-0.8843036890029907
Gefitinib,Lenalidomide,MCF7,-3.111111111111111,-0.7156166434288025
Sirolimus,Nilotinib,MCF7,-3.888888888888889,-5.0934367179870605
Mitotane,Everolimus,SK-MEL-28,14.11111111111111,-0.0838968753814697
Fulvestrant,Vorinostat,PC-3,-4.444444444444445,-2.4009838104248047
Gefitinib,Lenalidomide,SW-620,6.0,-1.7237221002578735
Paclitaxel,Celecoxib,SF-268,12.555555555555555,1.503213882446289
Nilotinib,Tretinoin,SF-539,-0.8888888888888888,-5.234248638153076
Fulvestrant,Sirolimus,UACC-257,-4.0,-0.2021666169166565
Tretinoin,Cladribine,SK-MEL-5,-1.1111111111111112,-4.195584774017334
Thalidomide,Paclitaxel,SF-295,-3.555555555555556,0.1141488552093505
Fulvestrant,Celecoxib,RPMI-8226,-10.666666666666666,-1.795288324356079
Mitotane,Docetaxel,SK-OV-3,9.11111111111111,-2.2897613048553467
Mitotane,Sirolimus,SR,-1.7777777777777777,-0.5381974577903748
Thalidomide,Mitotane,RPMI-8226,-3.4444444444444446,-2.493337869644165
Paclitaxel,Celecoxib,MDA-MB-231/ATCC,23.22222222222222,17.061237335205078
Thalidomide,Sirolimus,EKVX,0.8888888888888888,-0.6027458906173706
Megestrol acetate,Gefitinib,EKVX,0.3333333333333333,0.1862382292747497
Everolimus,Dasatinib,SF-268,-3.7777777777777777,-2.699036121368408
Thalidomide,Mitotane,MDA-MB-468,2.111111111111111,-1.76034414768219
Fulvestrant,Cladribine,SF-268,-2.2222222222222223,-2.3188250064849854
Sirolimus,Cladribine,NCI-H460,-2.2222222222222223,-3.625825881958008
Sirolimus,Mitotane,PC-3,3.111111111111111,-1.5921727418899536
Fulvestrant,Everolimus,U251,0.1111111111111111,-0.2291656136512756
Thalidomide,Sirolimus,ACHN,-2.555555555555556,-0.5836471319198608
Thalidomide,Sirolimus,OVCAR-8,-0.2222222222222222,-0.6658024191856384
Docetaxel,Sirolimus,PC-3,3.111111111111111,0.2222870588302612
Mitotane,Dasatinib,OVCAR-4,-4.444444444444445,-1.962103009223938
Docetaxel,Cladribine,K-562,-5.222222222222222,1.519390106201172
Paclitaxel,Tretinoin,UO-31,4.0,4.298617839813232
Nilotinib,Celecoxib,MDA-MB-231/ATCC,-4.777777777777778,-3.282765865325928
Everolimus,Sirolimus,BT-549,1.0,0.3834285736083984
Dasatinib,Sirolimus,SF-268,-4.111111111111111,-0.8692799806594849
Fulvestrant,Cladribine,HOP-62,-4.777777777777778,-3.2006866931915283
Mitotane,Docetaxel,K-562,14.11111111111111,-2.7993059158325195
Sirolimus,Celecoxib,LOX IMVI,2.2222222222222223,-1.5091722011566162
Vorinostat,Sirolimus,PC-3,-4.888888888888889,-1.2825676202774048
Megestrol acetate,Lenalidomide,NCI-H23,-6.888888888888889,-4.714982032775879
Docetaxel,Nilotinib,SK-MEL-28,-9.444444444444445,1.0146039724349976
Dasatinib,Paclitaxel,OVCAR-3,13.666666666666666,-1.913877964019776
Mitotane,Everolimus,A549/ATCC,3.4444444444444446,-0.1829304993152618
Megestrol acetate,Gefitinib,HS 578T,-8.222222222222221,-0.8134521842002869
Sirolimus,Celecoxib,MCF7,5.777777777777778,0.0564934611320495
Docetaxel,Cladribine,SNB-75,0.0,10.638567924499512
Docetaxel,Tretinoin,SK-MEL-28,13.666666666666666,12.545721054077148
Dasatinib,Docetaxel,HS 578T,-1.0,1.770894169807434
Vorinostat,Tretinoin,T-47D,7.333333333333333,-2.562828302383423
Dasatinib,Vorinostat,NCI-H522,-2.888888888888889,-3.5630910396575928
Nilotinib,Cladribine,SNB-75,-7.111111111111111,-6.090916633605957
Thalidomide,Cladribine,SK-MEL-28,-1.2222222222222223,-3.374518156051636
Sirolimus,Celecoxib,EKVX,0.0,-1.482879400253296
Mitotane,Dasatinib,EKVX,-7.666666666666667,1.3289188146591189
Fulvestrant,Romidepsin,UACC-257,-1.5555555555555556,-2.426008701324463
Paclitaxel,Celecoxib,OVCAR-4,11.88888888888889,3.583468198776245
Nilotinib,Cladribine,U251,-4.666666666666667,-1.8510750532150269
Dasatinib,Vorinostat,MCF7,-10.333333333333334,-2.700549840927124
Dasatinib,Cladribine,SK-MEL-28,-9.555555555555555,-3.609876155853272
Nilotinib,Cladribine,PC-3,-2.6666666666666665,-3.770471572875977
Everolimus,Cladribine,KM12,-3.333333333333333,-2.78415846824646
Thalidomide,Sirolimus,OVCAR-4,1.8888888888888888,0.1041127741336822
Cladribine,Celecoxib,KM12,-5.666666666666667,-4.93302059173584
Mitotane,Everolimus,MDA-MB-468,-3.888888888888889,-0.97618567943573
Vorinostat,Romidepsin,SNB-75,-1.5555555555555556,-2.15844464302063
Fulvestrant,Nilotinib,NCI-H460,-1.8888888888888888,-5.298160552978516
Sirolimus,Nilotinib,HCT-116,-7.888888888888889,-4.344606876373291
Cladribine,Celecoxib,DU-145,0.4444444444444444,-5.992795467376709
Sirolimus,Tretinoin,MCF7,3.555555555555556,-4.644349098205566
Nilotinib,Mitotane,SF-268,-0.8888888888888888,-4.410623073577881
Everolimus,Cladribine,SF-268,-5.777777777777778,-3.604246616363525
Mitotane,Paclitaxel,DU-145,-2.888888888888889,-4.641783714294434
Megestrol acetate,Gefitinib,PC-3,-2.111111111111111,-0.3912145495414734
Dasatinib,Celecoxib,K-562,46.333333333333336,42.60007858276367
Everolimus,Docetaxel,UACC-257,0.8888888888888888,-4.001101016998291
Mitotane,Docetaxel,A498,1.1111111111111112,-2.278964042663574
Mitotane,Nilotinib,IGROV1,0.0,-7.005252361297607
Fulvestrant,Everolimus,MCF7,10.0,-0.1243296563625335
Sirolimus,Mitotane,DU-145,-1.1111111111111112,-1.2735109329223633
Dasatinib,Celecoxib,SNB-75,8.555555555555555,-3.928442001342773
Fulvestrant,Tretinoin,HOP-92,-4.777777777777778,-1.880537509918213
Everolimus,Romidepsin,SW-620,0.2222222222222222,-0.7956094145774841
Everolimus,Paclitaxel,MDA-MB-468,8.222222222222221,-2.400946617126465
Paclitaxel,Tretinoin,UACC-257,10.11111111111111,12.762580871582031
Romidepsin,Paclitaxel,IGROV1,-2.555555555555556,-8.666119575500488
Vorinostat,Docetaxel,SK-MEL-5,-4.888888888888889,-7.509148120880127
Docetaxel,Celecoxib,HS 578T,20.88888888888889,22.865541458129883
Docetaxel,Fulvestrant,KM12,19.33333333333333,5.142048358917236
Docetaxel,Paclitaxel,SK-MEL-5,-1.3333333333333333,0.8989070057868958
Romidepsin,Celecoxib,OVCAR-4,-4.111111111111111,-0.5505462884902954
Everolimus,Dasatinib,K-562,-2.7777777777777777,-1.0604192018508911
Fulvestrant,Everolimus,UACC-62,9.0,-0.7410670518875122
Paclitaxel,Sirolimus,MDA-MB-231/ATCC,-6.111111111111111,2.274531364440918
Vorinostat,Docetaxel,MDA-MB-468,-3.7777777777777777,-25.166379928588867
Fulvestrant,Cladribine,LOX IMVI,-5.0,-3.607058048248291
Mitotane,Celecoxib,SK-OV-3,-3.0,-3.8067898750305176
Vorinostat,Nilotinib,A498,-6.222222222222222,-3.075378656387329
Everolimus,Romidepsin,K-562,-6.333333333333333,-0.4208282232284546
Dasatinib,Tretinoin,NCI-H460,-1.8888888888888888,-0.0498316287994384
Dasatinib,Docetaxel,SF-539,3.111111111111111,5.487977981567383
Mitotane,Nilotinib,SNB-75,-4.888888888888889,-5.583202838897705
Sirolimus,Mitotane,A549/ATCC,6.777777777777778,-1.433727145195007
Vorinostat,Paclitaxel,MDA-MB-231/ATCC,-4.444444444444445,-3.410709857940674
Dasatinib,Docetaxel,K-562,7.666666666666667,20.18602752685547
Everolimus,Cladribine,OVCAR-4,0.5555555555555556,-2.6540720462799072
Vorinostat,Paclitaxel,HCT-116,-7.0,-3.796070337295532
Docetaxel,Paclitaxel,OVCAR-3,-10.0,1.508292317390442
Romidepsin,Sirolimus,OVCAR-4,-0.5555555555555556,-0.2495909333229065
Fulvestrant,Paclitaxel,MDA-MB-231/ATCC,0.1111111111111111,-1.2806719541549685
Mitotane,Tretinoin,U251,-3.4444444444444446,-2.5620152950286865
Sirolimus,Mitotane,SK-OV-3,6.777777777777778,-1.7872989177703855
Everolimus,Cladribine,DU-145,-6.0,-2.0415611267089844
Tretinoin,Celecoxib,HCT-116,-3.333333333333333,-2.1820321083068848
Docetaxel,Nilotinib,NCI-H460,8.777777777777779,2.1625185012817383
Mitotane,Celecoxib,EKVX,-6.333333333333333,-1.373918533325195
Vorinostat,Nilotinib,SW-620,-7.444444444444445,-3.006720304489136
Gefitinib,Lenalidomide,UACC-257,0.1111111111111111,-1.333131194114685
Dasatinib,Nilotinib,SF-539,-4.0,-4.0878729820251465
Everolimus,Docetaxel,PC-3,6.222222222222222,-1.7601616382598877
Tretinoin,Celecoxib,SK-OV-3,-3.4444444444444446,-2.845651388168335
Mitotane,Tretinoin,ACHN,4.777777777777778,-2.824098825454712
Everolimus,Romidepsin,NCI-H522,-2.111111111111111,-0.7519166469573975
Dasatinib,Celecoxib,UACC-257,-4.111111111111111,-2.440257787704468
Dasatinib,Sirolimus,K-562,11.88888888888889,14.235304832458496
Mitotane,Everolimus,KM12,-0.5555555555555556,-0.3393353521823883
Fulvestrant,Dasatinib,SF-295,4.444444444444445,-1.8597830533981323
Everolimus,Nilotinib,SW-620,-0.3333333333333333,-6.228062152862549
Mitotane,Docetaxel,EKVX,-4.555555555555555,-0.5719518661499023
Cladribine,Celecoxib,SW-620,-0.7777777777777778,18.50661277770996
Dasatinib,Cladribine,NCI-H522,-2.2222222222222223,-4.061825275421143
Mitotane,Nilotinib,SF-268,-5.222222222222222,-7.497607707977295
Docetaxel,Celecoxib,A549/ATCC,10.444444444444445,18.26948356628418
Romidepsin,Cladribine,K-562,-3.4444444444444446,-2.992257595062256
Fulvestrant,Romidepsin,PC-3,-3.7777777777777777,-0.2012304663658142
Tretinoin,Cladribine,NCI-H23,0.2222222222222222,-8.488452911376953
Docetaxel,Cladribine,OVCAR-3,-4.0,17.25725746154785
Paclitaxel,Cladribine,T-47D,-22.444444444444443,-0.8427529335021973
Romidepsin,Nilotinib,SF-539,-5.777777777777778,-2.276395320892334
Dasatinib,Vorinostat,SK-MEL-28,-4.222222222222222,-2.9531030654907227
Fulvestrant,Paclitaxel,EKVX,-2.333333333333333,-6.019800186157227
Paclitaxel,Sirolimus,IGROV1,5.555555555555555,-1.900371551513672
Everolimus,Paclitaxel,RPMI-8226,23.0,-6.259181499481201
Sirolimus,Celecoxib,K-562,4.777777777777778,-1.6207261085510254
Romidepsin,Nilotinib,T-47D,-18.88888888888889,-1.909563422203064
Megestrol acetate,Gefitinib,MCF7,-10.22222222222222,-3.568891763687134
Mitotane,Everolimus,HCT-15,5.222222222222222,-0.5568559765815735
Dasatinib,Cladribine,IGROV1,-5.0,-4.320714950561523
Thalidomide,Docetaxel,MDA-MB-468,7.444444444444445,-4.825864791870117
Sirolimus,Celecoxib,SNB-75,6.333333333333333,-1.5751731395721436
Thalidomide,Cladribine,MDA-MB-231/ATCC,1.4444444444444444,-2.4864187240600586
Romidepsin,Celecoxib,SNB-75,-0.8888888888888888,-3.660591363906861
Vorinostat,Tretinoin,K-562,3.111111111111111,-2.8160691261291504
Everolimus,Docetaxel,LOX IMVI,0.5555555555555556,-2.092409372329712
Mitotane,Paclitaxel,K-562,-1.8888888888888888,-2.7993059158325195
Everolimus,Paclitaxel,LOX IMVI,-11.77777777777778,-2.092409372329712
Docetaxel,Cladribine,PC-3,-5.555555555555555,-2.809906244277954
Mitotane,Cladribine,SF-539,-1.3333333333333333,-2.8930160999298096
Fulvestrant,Paclitaxel,IGROV1,-1.8888888888888888,-2.455828189849853
Romidepsin,Tretinoin,A498,0.0,-1.737311601638794
Docetaxel,Cladribine,BT-549,0.8888888888888888,-4.547090530395508
Everolimus,Sirolimus,IGROV1,5.0,1.0309302806854248
Gefitinib,Lenalidomide,SF-268,2.4444444444444446,-2.043313503265381
Dasatinib,Romidepsin,UO-31,-0.1111111111111111,-2.3078765869140625
Sirolimus,Celecoxib,SF-295,2.111111111111111,-1.6739723682403564
Docetaxel,Sirolimus,MDA-MB-468,-0.2222222222222222,4.769582748413086
Docetaxel,Celecoxib,OVCAR-3,19.444444444444443,19.20062065124512
Docetaxel,Nilotinib,HCT-116,3.7777777777777777,-4.591755390167236
Thalidomide,Mitotane,SK-OV-3,-3.111111111111111,-3.5072388648986816
Fulvestrant,Everolimus,SF-539,7.555555555555555,-1.5103974342346191
