Score,Pred Score
8.88888888888889,-2.4008846282958984
-0.5555555555555556,-3.136465549468994
-8.444444444444445,-2.2040627002716064
0.4444444444444444,-2.374267101287842
-2.7777777777777777,-1.935297966003418
-3.6666666666666665,-0.07040125131607056
-5.222222222222222,-1.4535424709320068
-10.555555555555555,-5.555537223815918
0.6666666666666666,-2.9796886444091797
8.0,-2.359750986099243
0.2222222222222222,9.869537353515625
-2.6666666666666665,-1.4566067457199097
-5.111111111111111,-5.336827278137207
-9.333333333333334,-1.4276330471038818
-0.3333333333333333,-1.3392711877822876
2.6666666666666665,-4.894669532775879
-8.88888888888889,-3.07637095451355
-5.555555555555555,-4.018068790435791
1.5555555555555556,-3.2487752437591553
-4.444444444444445,-6.338400363922119
-8.0,-4.537472248077393
5.222222222222222,-1.6847978830337524
-1.8888888888888888,0.2267131805419922
-7.555555555555555,-5.010450839996338
4.0,-0.9062874913215637
0.1111111111111111,-1.8370959758758545
1.4444444444444444,-4.37252950668335
-2.0,2.047982692718506
-2.7777777777777777,-1.3359296321868896
-6.555555555555555,-2.6030008792877197
-8.666666666666666,-11.26489543914795
-5.0,-2.9925594329833984
-3.7777777777777777,-2.1217801570892334
9.555555555555555,-0.5028071999549866
-10.22222222222222,-9.181102752685547
9.0,6.660221576690674
-2.7777777777777777,-2.274106740951538
-1.5555555555555556,-0.8544325232505798
-1.8888888888888888,2.8968255519866943
2.4444444444444446,-1.3322343826293945
-5.222222222222222,-1.9615862369537354
-1.6666666666666667,-2.1141366958618164
5.888888888888889,-1.0732994079589844
-6.666666666666667,-4.618267059326172
-0.2222222222222222,-3.822478771209717
-6.666666666666667,-2.2911593914031982
-5.111111111111111,0.07203933596611023
0.3333333333333333,-3.196364402770996
-0.4444444444444444,-0.3831847906112671
-4.444444444444445,-3.6215715408325195
3.4444444444444446,-1.6855868101119995
-0.7777777777777778,-2.0803074836730957
-9.555555555555555,-0.13564686477184296
-5.333333333333333,-3.227874755859375
5.222222222222222,-0.3593188524246216
6.444444444444445,-0.9134024381637573
5.111111111111111,1.5526330471038818
