gene_name,R1262106,R1287407,R1489314,R1531359,R1617674,R1687970,R1710143,R1822146,R2079629,R2111091,R2516394,R2575548,R2624931,R2678902,R2731324,R2731764,R2803490,R3408213,R3477250,R3535957,R3739042,R3740754,R3741788,R3757880,R3874626,R4119160,R4147686,R4276053,R4531942,R4917253,R5177066,R5211056,R5334541,R5369295,R5449861,R5546461,R5766881,R5965031,R6114572,R6132310,R6759986,R6847727,R6862468,R7025378,R7295303,R7738727,R7791442,R7876628,R7881801,R7959406,R8444624,R8457289,R8626395,R8704458,R8845676,R8937093,R9088015,R9286126,R9354381,R9489952,R9596785,R9680160,R9781891,R9936070
ABL1,0.2402133999999999,0.1710189999999999,0.1977774,0.1893231999999999,0.2115584,0.2455896,0.2295044,0.2209803999999999,0.1885034,0.1880244,0.2341072,0.2114226,0.2227443999999999,0.2082868,0.1990452,0.2376424,0.1964106,0.2240126,0.209997,0.2039854,0.1999264,0.2270946,0.20378,0.2096676,0.2195204,0.215404,0.219762,0.1910493999999999,0.2027401999999999,0.2088762,0.2007089999999999,0.2071317999999999,0.2021972,0.1923376,0.2078586,0.2127971999999999,0.1995944,0.1946851999999999,0.2079397999999999,0.1832808,0.2201514,0.1971324,0.2039982,0.2270536,0.1962588,0.2156227999999999,0.2327161999999999,0.1926498,0.1862962,0.2039114,0.2363148,0.2029052,0.2143424,0.1931712,0.2105858,0.2066142,0.1799181999999999,0.2195,0.2058046,0.19297,0.2118027999999999,0.2163488,0.2243065999999999,0.2234388
ABL2,0.1976725,0.1910391666666666,0.2050531666666667,0.1889141666666667,0.1894375,0.2009808333333333,0.2007771666666666,0.1938936666666666,0.1895,0.1915763333333333,0.1915298333333333,0.2017155,0.1964683333333333,0.1933748333333333,0.1858061666666667,0.1976725,0.1904118333333333,0.186601,0.203038,0.1877619999999999,0.2010578333333333,0.1856178333333333,0.1927471666666666,0.1935596666666666,0.2081916666666666,0.1917856666666666,0.1919503333333333,0.1951865,0.1843471666666667,0.187802,0.1930743333333333,0.1921286666666666,0.1921383333333333,0.1845638333333333,0.2009663333333333,0.2018246666666666,0.1920753333333333,0.1976573333333333,0.2020735,0.1894728333333333,0.1996615,0.2006773333333333,0.1975685,0.199613,0.1894191666666666,0.1966691666666666,0.1921853333333333,0.1876288333333333,0.1899041666666666,0.1904625,0.1882956666666666,0.1924098333333333,0.1871374999999999,0.1950843333333333,0.1963373333333333,0.2009661666666666,0.1932663333333333,0.1930408333333333,0.1830641666666666,0.186714,0.196832,0.1933393333333333,0.2091513333333333,0.1931378333333333
ACAA1,0.02016525,0.02069275,0.0176315,0.0260265,0.024291,0.0408705,0.02248375,0.02055275,0.0216724999999999,0.01497725,0.031758,0.0246282499999999,0.0253255,0.02347375,0.02968025,0.02397975,0.02434775,0.0235655,0.0153912499999999,0.02204775,0.02499425,0.02444925,0.0203412499999999,0.020382,0.025424,0.018045,0.02465425,0.021538,0.024206,0.0216545,0.03373975,0.0180675,0.0314332499999999,0.0125685,0.022652,0.02262275,0.026658,0.030186,0.0225355,0.0263175,0.01720225,0.026539,0.024241,0.022983,0.02049625,0.024128,0.02896425,0.020602,0.0309865,0.0320385,0.02251525,0.0208194999999999,0.0240355,0.03225125,0.02669125,0.01708325,0.01915075,0.0258345,0.04319575,0.0162275,0.02767225,0.022093,0.031372,0.02730575
ACACA,0.0632182857142857,0.0666557142857142,0.0740365714285714,0.066935,0.0708999999999999,0.0759957142857142,0.0775775714285714,0.0718572857142857,0.0767511428571428,0.0669374285714285,0.0746731428571428,0.0735924285714285,0.0719338571428571,0.0743142857142857,0.0584598571428571,0.0684134285714285,0.062535,0.0756032857142857,0.0656754285714285,0.0763284285714285,0.0719005714285714,0.0644332857142857,0.0618037142857142,0.0721688571428571,0.0710435714285714,0.0736214285714285,0.0682005714285714,0.0717788571428571,0.0627088571428571,0.0712695714285714,0.0778714285714285,0.0602218571428571,0.075901,0.0593867142857142,0.0661748571428571,0.065047,0.0598799999999999,0.0763381428571428,0.0795032857142857,0.0720554285714285,0.0652138571428571,0.0717984285714285,0.0745118571428571,0.0635608571428571,0.0705275714285714,0.0588071428571428,0.0800918571428571,0.0655675714285714,0.067399,0.0642602857142857,0.0713214285714285,0.0669518571428571,0.0590575714285714,0.0668132857142857,0.0706094285714285,0.058736,0.0635401428571428,0.0707657142857142,0.0689767142857143,0.0609642857142857,0.0723378571428571,0.070532,0.0817431428571428,0.0616954285714285
ACACB,0.769234,0.928554,0.708003,0.810232,0.765417,0.795705,0.771269,0.724851,0.764691,0.839872,0.770395,0.716559,0.693372,0.741611,0.721835,0.675276,0.657491,0.86504,0.792389,0.784418,0.7982,0.838171,0.717209,0.72303,0.787583,0.685139,0.851959,0.858013,0.771038,0.66715,0.728811,0.832325,0.695279,0.707715,0.763188,0.809767,0.853729,0.821084,0.823658,0.830469,0.753088,0.726367,0.640042,0.724837,0.575317,0.830072,0.727172,0.895862,0.710617,0.758659,0.751744,0.835293,0.793039,0.876324,0.868652,0.807901,0.807828,0.746934,0.776013,0.710042,0.78751,0.68183,0.85586,0.692488
ACADL,0.06062325,0.05509425,0.07652775,0.05865375,0.06909725,0.07147,0.065699,0.0590085,0.04881875,0.06977775,0.0637602499999999,0.06087675,0.0611225,0.070191,0.059329,0.0559999999999999,0.0635015,0.0531875,0.0730865,0.07016125,0.05627875,0.056603,0.0593075,0.0636144999999999,0.07238525,0.055958,0.05614275,0.0603647499999999,0.05830375,0.05912775,0.067936,0.0620835,0.0602695,0.0391165,0.06881375,0.0691315,0.05750175,0.0656519999999999,0.06274175,0.054126,0.0533665,0.0653654999999999,0.0621325,0.064443,0.0648775,0.05760125,0.0813375,0.06167,0.05472575,0.0676462499999999,0.05339025,0.06893875,0.0462375,0.04935,0.061768,0.05501625,0.05597475,0.0643275,0.05874175,0.05455125,0.06475225,0.06516425,0.05843175,0.05211575
ACADM,0.0285641666666666,0.0201166666666666,0.02616,0.0253315,0.034947,0.0352428333333333,0.0346321666666666,0.0291253333333333,0.0219423333333333,0.0273698333333333,0.0233513333333333,0.0264315,0.0279866666666666,0.0274734999999999,0.0287845,0.0255371666666666,0.0255351666666666,0.0240471666666666,0.0253161666666666,0.0241718333333333,0.0251886666666666,0.0185113333333333,0.0288193333333333,0.0260991666666666,0.0297148333333333,0.0295461666666666,0.0217736666666666,0.0228035,0.0222853333333333,0.028142,0.0303531666666666,0.0227635,0.0349448333333333,0.0181515,0.0223313333333333,0.0296476666666666,0.0263548333333333,0.0301653333333333,0.0267486666666666,0.0230676666666666,0.020783,0.0253825,0.027717,0.0295173333333333,0.0221426666666666,0.0278344999999999,0.028959,0.0305478333333333,0.0215675,0.0268371666666666,0.0344066666666666,0.0246681666666666,0.026014,0.0248706666666666,0.0244545,0.0234836666666666,0.0232203333333333,0.0255196666666666,0.0316376666666666,0.0205731666666666,0.0261656666666666,0.0325751666666666,0.0375413333333333,0.0300409999999999
ACOX1,0.057461,0.067936,0.055619,0.080869,0.05985,0.053361,0.055235,0.072254,0.041614,0.063571,0.066051,0.052476,0.063505,0.076837,0.052864,0.063523,0.051498,0.063526,0.052513,0.048958,0.059951,0.044067,0.069686,0.053054,0.053568,0.049362,0.054598,0.06339,0.041172,0.046618,0.065575,0.061272,0.056155,0.05184,0.057004,0.060904,0.051663,0.049811,0.049778,0.047536,0.049845,0.056513,0.069491,0.063405,0.053858,0.068723,0.064086,0.052736,0.070653,0.039774,0.057511,0.063972,0.042934,0.067699,0.06176,0.042375,0.054822,0.056671,0.067357,0.061172,0.063599,0.06178,0.058098,0.046393
ACOX2,0.6091949999999999,0.578169,0.631324,0.598472,0.6068145,0.6029165000000001,0.6280760000000001,0.6256355,0.6132565,0.6266845000000001,0.5852634999999999,0.62617,0.6348035000000001,0.594403,0.6788015000000001,0.6397575,0.6030975000000001,0.6060375,0.6079859999999999,0.5996375,0.5807095,0.605985,0.6281345,0.566465,0.5626885,0.5843324999999999,0.6213740000000001,0.6456615,0.6236824999999999,0.489455,0.6172285,0.640037,0.57254,0.580315,0.63951,0.657626,0.6267199999999999,0.6001115,0.6192124999999999,0.5800485,0.6439325,0.5925395,0.5790165,0.659663,0.6463635000000001,0.6339105,0.6372329999999999,0.519317,0.554109,0.637461,0.5651145,0.6000859999999999,0.5901685,0.6067739999999999,0.5970575,0.5858015000000001,0.628582,0.575256,0.629589,0.639319,0.5428204999999999,0.6090245000000001,0.6050385,0.6188994999999999
ACOX3,0.1596548333333333,0.1651015,0.1631545,0.1800921666666667,0.1741856666666666,0.1752806666666666,0.1725525,0.1788441666666667,0.187968,0.178511,0.1706161666666666,0.1793215,0.1750308333333333,0.1773453333333333,0.1507521666666666,0.1664291666666666,0.1770431666666666,0.1580966666666666,0.1647928333333333,0.1963986666666667,0.1814618333333333,0.1632421666666666,0.1640744999999999,0.1779093333333333,0.1618909999999999,0.1741566666666666,0.151877,0.1912778333333333,0.1727333333333333,0.1752833333333333,0.1686803333333333,0.1785176666666666,0.1598461666666666,0.1770636666666666,0.1698645,0.159598,0.1696615,0.176372,0.1571165,0.1727796666666666,0.1757373333333333,0.1724521666666666,0.1587298333333333,0.180961,0.1674781666666666,0.1859376666666666,0.1868571666666666,0.1719871666666666,0.1578165,0.1792441666666666,0.1690768333333333,0.1769995,0.1641993333333333,0.1808565,0.1807124999999999,0.1777118333333333,0.1626346666666666,0.1688944999999999,0.165454,0.1617858333333333,0.1784258333333333,0.1691931666666666,0.1703886666666666,0.1746443333333333
ACSBG1,0.5390024999999999,0.5520575,0.5645015,0.5556685,0.54487,0.5741355,0.576106,0.5822069999999999,0.5900445,0.588244,0.5812015,0.5594525,0.6032705,0.575298,0.626536,0.617548,0.5685635,0.5790785,0.5559985,0.589773,0.5575935,0.58848,0.568457,0.5829394999999999,0.5075235,0.5868184999999999,0.5721849999999999,0.624715,0.5798335,0.5728340000000001,0.563696,0.6263464999999999,0.515298,0.561381,0.5662635,0.6058515,0.5639355,0.547805,0.571456,0.553501,0.553064,0.5423910000000001,0.5515085,0.6084575000000001,0.589859,0.621068,0.5950475,0.548003,0.5048935,0.6061265,0.5510744999999999,0.553088,0.5939855,0.594434,0.569601,0.564605,0.551766,0.5120705,0.5850185,0.5810285,0.5974455,0.555774,0.586676,0.567967
ACSBG2,0.416158,0.512567,0.544858,0.52842,0.532606,0.522154,0.507561,0.522622,0.514249,0.513356,0.521398,0.53958,0.558506,0.475446,0.536455,0.458699,0.542663,0.560234,0.591072,0.578769,0.507845,0.537349,0.534282,0.525892,0.459322,0.528308,0.488689,0.62533,0.501857,0.450597,0.482749,0.566327,0.438966,0.491096,0.502097,0.446452,0.483427,0.482607,0.462152,0.530609,0.515953,0.529661,0.448733,0.545903,0.554646,0.538352,0.569631,0.48377,0.473347,0.539842,0.453704,0.528476,0.45483,0.506236,0.55006,0.548632,0.498707,0.46818,0.541376,0.558213,0.462194,0.55938,0.465226,0.567126
