Drug A,Drug B,Cell Line Name,Score,Pred Score
Vorinostat,Cladribine,T-47D,-4.666666666666667,-2.409210205078125
Sirolimus,Mitotane,ACHN,9.444444444444445,7.53494930267334
Fulvestrant,Cladribine,U251,1.6666666666666667,-1.7106664180755615
Fulvestrant,Dasatinib,ACHN,-3.0,-18.59101676940918
Vorinostat,Paclitaxel,IGROV1,-5.444444444444445,-0.9967646598815918
Mitotane,Dasatinib,HS 578T,2.111111111111111,2.028195381164551
Romidepsin,Tretinoin,SW-620,-5.888888888888889,-2.43473482131958
Thalidomide,Sirolimus,SF-295,-1.8888888888888888,-3.6010420322418213
Vorinostat,Paclitaxel,A498,-4.777777777777778,-2.428420305252075
Mitotane,Cladribine,CAKI-1,2.111111111111111,-3.807089567184448
Nilotinib,Cladribine,ACHN,0.5555555555555556,-6.611075401306152
Vorinostat,Celecoxib,IGROV1,-3.111111111111111,0.5939080715179443
Everolimus,Nilotinib,UACC-257,-11.88888888888889,-8.698307037353516
Mitotane,Dasatinib,SW-620,-0.6666666666666666,-1.1714515686035156
Fulvestrant,Dasatinib,HS 578T,12.11111111111111,1.2299580574035645
Fulvestrant,Sirolimus,DU-145,-0.5555555555555556,-0.710668683052063
Paclitaxel,Sirolimus,NCI-H522,0.6666666666666666,3.609540700912476
Thalidomide,Sirolimus,OVCAR-3,-4.888888888888889,-2.5749073028564453
Vorinostat,Cladribine,UACC-257,-3.111111111111111,0.2721848487854004
Everolimus,Tretinoin,SW-620,-2.2222222222222223,-4.391811847686768
Gefitinib,Lenalidomide,SF-295,-3.2222222222222223,-9.775493621826172
Vorinostat,Tretinoin,SK-MEL-28,-6.888888888888889,-3.993562698364258
Everolimus,Celecoxib,MDA-MB-231/ATCC,3.4444444444444446,-5.783665657043457
Paclitaxel,Celecoxib,NCI-H460,24.11111111111111,18.68142890930176
Romidepsin,Docetaxel,K-562,-0.8888888888888888,-3.97001576423645
Vorinostat,Docetaxel,NCI-H522,0.8888888888888888,-4.649771690368652
Mitotane,Paclitaxel,SK-MEL-5,-6.555555555555555,-0.6180844306945801
Sirolimus,Cladribine,SNB-75,-1.3333333333333333,-6.163641929626465
Docetaxel,Cladribine,UACC-257,-4.111111111111111,-1.688875675201416
Romidepsin,Docetaxel,A549/ATCC,9.666666666666666,-3.1865525245666504
Megestrol acetate,Gefitinib,SR,5.111111111111111,-1.6329083442687988
Fulvestrant,Nilotinib,T-47D,4.333333333333333,-5.627814292907715
Fulvestrant,Romidepsin,A549/ATCC,0.4444444444444444,-3.62521243095398
Megestrol acetate,Lenalidomide,SR,-15.444444444444445,-3.8755698204040527
Dasatinib,Cladribine,U251,-7.0,-4.075586318969727
Dasatinib,Celecoxib,A498,1.7777777777777777,1.0163068771362305
Everolimus,Sirolimus,PC-3,6.777777777777778,-1.4983747005462646
Dasatinib,Tretinoin,SF-539,8.0,1.5202844142913818
Paclitaxel,Nilotinib,A498,4.777777777777778,2.3003063201904297
Paclitaxel,Nilotinib,KM12,19.55555555555556,10.46088981628418
Nilotinib,Tretinoin,LOX IMVI,-6.777777777777778,-4.0252838134765625
Nilotinib,Cladribine,LOX IMVI,-7.222222222222222,-5.039393424987793
Gefitinib,Lenalidomide,SR,0.1111111111111111,-4.991134643554688
Mitotane,Cladribine,RPMI-8226,-0.4444444444444444,-3.62710165977478
