Drug A,Drug B,Cell Line Name,Score,Pred Score
paclitaxel,geldanamycin,OV90,4.219145585451182,-2.032872676849365
Vorinostat,Erlotinib,RKO,-2.588665914009158,-1.8750989437103271
Sunitinib,Sorafenib,LOVO,-3.0703466753296,5.70427942276001
paclitaxel,Dasatinib,RPMI7951,2.1112971208509976,-1.337634801864624
paclitaxel,Lapatinib,VCAP,-19.1693792779686,-0.0105893611907958
Sunitinib,Sorafenib,A2058,-0.9096556467231308,0.7398092746734619
vinblastine,Dasatinib,RKO,-5.316952415477393,0.1263026595115661
Dasatinib,geldanamycin,CAOV3,-5.39913759737588,-8.618460655212402
Erlotinib,Sorafenib,CAOV3,6.1026124307435,-3.1858716011047363
vinblastine,Sorafenib,LOVO,-1.6005087696864486,-2.8914437294006348
metformin,Vorinostat,OVCAR3,-51.6773231694491,-31.407569885253903
vinblastine,geldanamycin,MDAMB436,0.51700222845629,-6.144894599914551
paclitaxel,Lapatinib,MDAMB436,-1.6521884315998507,-0.4334659576416015
paclitaxel,Sunitinib,LOVO,2.11024229353816,-9.764081954956056
Sunitinib,Lapatinib,NCIH2122,17.2594267615487,8.924806594848633
paclitaxel,Sunitinib,SW837,-1.73607437190069,-12.704791069030762
paclitaxel,Sunitinib,OV90,-5.77436797253085,-4.740427017211914
Vorinostat,Dasatinib,UACC62,-0.568998602339841,-3.8611385822296143
vinblastine,Vorinostat,OVCAR3,-1.289264920121349,-2.204298496246338
metformin,Erlotinib,NCIH23,-14.1813773041305,-23.055908203125
Lapatinib,Erlotinib,SKMEL30,-3.31847606547329,3.0071120262146
Vorinostat,Dasatinib,A2058,11.710679650337616,-3.223876953125
paclitaxel,Vorinostat,A2780,2.046344769010002,1.358086109161377
Vorinostat,Erlotinib,NCIH23,-2.77042962989298,3.895301580429077
Vorinostat,Lapatinib,CAOV3,9.014890317831036,1.83495569229126
Erlotinib,Dasatinib,T-47D,2.726862934921635,2.360681772232056
vinblastine,geldanamycin,OV90,-3.4922781726655696,-4.18157434463501
Lapatinib,Dasatinib,OVCAR3,1.292753014965791,-1.5064640045166016
Erlotinib,Dasatinib,SK-OV-3,8.16191414696451,-2.50159764289856
Vorinostat,Sorafenib,NCIH2122,-8.251107402184557,-7.738669395446777
Vorinostat,geldanamycin,VCAP,7.262818938793504,-2.595367431640625
Vorinostat,Erlotinib,NCIH1650,4.14054171285972,3.064249277114868
vinblastine,Sorafenib,NCIH1650,-13.546032832554804,-3.021237134933472
Erlotinib,Dasatinib,HT144,-16.8307740899425,3.038341999053955
paclitaxel,Sunitinib,SKMEL30,-0.2642143205483515,-20.04069709777832
Lapatinib,geldanamycin,A375,-6.135426654744688,-3.1169352531433105
Vorinostat,Dasatinib,A375,-7.187555808667961,-3.369902849197388
paclitaxel,Sunitinib,A375,8.149714042401495,-2.647000789642334
Vorinostat,Sorafenib,MDAMB436,-6.426376983867103,-4.413271427154541
Lapatinib,Sorafenib,SK-OV-3,13.9953943577381,-2.8778092861175537
Vorinostat,Dasatinib,A2780,-6.31868596379813,-2.713777780532837
Vorinostat,Dasatinib,T-47D,5.321680837772678,-4.419862747192383
vinblastine,Erlotinib,SW837,11.9978624338519,-1.566922664642334
vinblastine,Erlotinib,A375,7.909526276907584,-5.355011940002441
Erlotinib,geldanamycin,NCIH1650,7.206977941743588,-1.0646774768829346
Sunitinib,Sorafenib,RKO,-7.378812419643663,5.64655876159668
Sunitinib,Erlotinib,RKO,0.2475632146873464,5.547262668609619
Sunitinib,Erlotinib,NCIH1650,12.7359625054994,6.088840484619141
Vorinostat,Dasatinib,NCIH1650,5.220668557811489,-3.9671339988708496
geldanamycin,Sorafenib,CAOV3,1.3318185914773402,2.1656572818756104
vinblastine,Vorinostat,A2780,2.776867734737273,5.6582136154174805
metformin,geldanamycin,SKMEL30,-27.8178569354009,-28.18581199645996
paclitaxel,Lapatinib,NCIH23,-4.20883890972707,1.7968378067016602
Sunitinib,geldanamycin,SK-OV-3,2.78743688363977,-4.071071624755859
metformin,Lapatinib,VCAP,-9.657849716236,-29.849580764770508
paclitaxel,Vorinostat,SW837,4.071661498679735,-3.093031406402588
Lapatinib,Erlotinib,SW-620,-10.586292641023492,2.145824432373047
