Drug A,Drug B,Cell Line Name,Score,Pred Score
Fulvestrant,Sirolimus,PC-3,-0.5555555555555556,-2.1891188621521
Romidepsin,Cladribine,BT-549,1.8888888888888888,-3.301396608352661
Dasatinib,Tretinoin,PC-3,-0.2222222222222222,-1.0143399238586426
Vorinostat,Tretinoin,SF-268,-13.666666666666666,-6.649908065795898
Mitotane,Dasatinib,SF-539,1.6666666666666667,-0.1696783304214477
Fulvestrant,Everolimus,K-562,6.444444444444445,13.687935829162598
Fulvestrant,Nilotinib,RPMI-8226,-5.111111111111111,-3.870505332946777
Dasatinib,Paclitaxel,SF-268,-1.0,0.7448277473449707
Vorinostat,Celecoxib,MDA-MB-231/ATCC,2.6666666666666665,-9.48302173614502
Mitotane,Tretinoin,SR,-4.111111111111111,-1.0924054384231567
Nilotinib,Mitotane,A498,-2.2222222222222223,-2.239504814147949
Tretinoin,Celecoxib,SK-MEL-5,-0.3333333333333333,-5.728010654449463
Everolimus,Sirolimus,LOX IMVI,-4.888888888888889,-0.9066307544708252
Docetaxel,Tretinoin,BT-549,25.11111111111111,10.077396392822266
Fulvestrant,Tretinoin,RPMI-8226,-10.88888888888889,-0.9542231559753418
Everolimus,Tretinoin,HS 578T,2.555555555555556,-3.988487243652344
Fulvestrant,Cladribine,HOP-92,-0.4444444444444444,-3.3681793212890625
Vorinostat,Paclitaxel,BT-549,-19.55555555555556,-6.195894718170166
Everolimus,Romidepsin,T-47D,-0.8888888888888888,-3.423621416091919
Tretinoin,Celecoxib,MDA-MB-231/ATCC,-6.555555555555555,-6.768457412719727
Thalidomide,Mitotane,HOP-92,-4.222222222222222,-0.1151084899902343
Mitotane,Sirolimus,SK-OV-3,-5.0,-2.406167507171631
Mitotane,Dasatinib,U251,-4.444444444444445,-1.0237934589385986
Romidepsin,Cladribine,SW-620,-2.333333333333333,-3.790396213531494
Vorinostat,Sirolimus,NCI-H522,-3.888888888888889,-2.5966713428497314
Fulvestrant,Nilotinib,PC-3,-2.111111111111111,-3.7457311153411865
Dasatinib,Sirolimus,UACC-257,-6.111111111111111,-3.183325290679932
Romidepsin,Tretinoin,NCI-H460,2.2222222222222223,-2.385875701904297
Fulvestrant,Nilotinib,NCI-H23,-8.88888888888889,-0.7601495981216431
Everolimus,Celecoxib,HCT-116,1.8888888888888888,-0.7858389616012573
Docetaxel,Tretinoin,MDA-MB-468,24.77777777777778,18.64495658874512
Everolimus,Romidepsin,A549/ATCC,0.3333333333333333,-1.562233328819275
Dasatinib,Tretinoin,SF-268,-2.2222222222222223,0.4251883029937744
Fulvestrant,Dasatinib,LOX IMVI,8.555555555555555,-1.3618416786193848
Sirolimus,Tretinoin,KM12,-2.7777777777777777,-1.8772248029708865
