Drug A,Drug B,Cell Line Name,Score,Pred Score
Dasatinib,Celecoxib,HS 578T,8.88888888888889,0.6881347894668579
Megestrol acetate,Lenalidomide,RPMI-8226,-0.5555555555555556,-0.8489841222763062
Dasatinib,Sirolimus,RPMI-8226,-8.444444444444445,-4.15058183670044
Sirolimus,Nilotinib,OVCAR-4,0.4444444444444444,-9.303380012512209
Vorinostat,Cladribine,A498,-2.7777777777777777,-1.8122538328170776
Mitotane,Everolimus,SR,-3.6666666666666665,-2.4351963996887207
Vorinostat,Celecoxib,SW-620,-5.222222222222222,-6.807676315307617
Cladribine,Celecoxib,NCI-H460,-10.555555555555555,-5.567070960998535
Vorinostat,Docetaxel,UACC-257,0.6666666666666666,-2.827728509902954
Dasatinib,Celecoxib,NCI-H522,8.0,5.936864376068115
Docetaxel,Nilotinib,OVCAR-4,0.2222222222222222,-1.407516360282898
Romidepsin,Paclitaxel,NCI-H522,-2.6666666666666665,-3.073298931121826
Cladribine,Celecoxib,U251,-5.111111111111111,-3.73701810836792
Vorinostat,Celecoxib,OVCAR-3,-9.333333333333334,-5.799718379974365
Fulvestrant,Cladribine,OVCAR-8,-0.3333333333333333,-1.028719782829285
Sirolimus,Nilotinib,OVCAR-3,2.6666666666666665,-3.853529214859009
Vorinostat,Nilotinib,NCI-H460,-8.88888888888889,-9.2122163772583
Mitotane,Celecoxib,SNB-75,-5.555555555555555,-2.489388465881348
Vorinostat,Cladribine,SK-MEL-5,1.5555555555555556,-1.7756456136703491
Mitotane,Tretinoin,SNB-75,-4.444444444444445,-2.273752927780152
Tretinoin,Cladribine,A498,-8.0,-2.714463710784912
Sirolimus,Mitotane,U251,5.222222222222222,3.8314671516418457
Fulvestrant,Sirolimus,HOP-62,-1.8888888888888888,-7.113548755645752
Everolimus,Romidepsin,IGROV1,-7.555555555555555,-4.998233318328857
Everolimus,Docetaxel,NCI-H522,4.0,4.804604530334473
Mitotane,Paclitaxel,PC-3,0.1111111111111111,2.673518419265747
Romidepsin,Paclitaxel,SK-MEL-28,1.4444444444444444,0.6892744898796082
Paclitaxel,Cladribine,SW-620,-2.0,-1.3347399234771729
Thalidomide,Sirolimus,HOP-92,-2.7777777777777777,1.414578557014465
Everolimus,Celecoxib,U251,-6.555555555555555,-6.024712085723877
Thalidomide,Cladribine,CAKI-1,-8.666666666666666,-5.2303643226623535
Sirolimus,Cladribine,OVCAR-4,-5.0,-3.904181241989136
Fulvestrant,Celecoxib,A498,-3.7777777777777777,-3.1526966094970703
Vorinostat,Romidepsin,RPMI-8226,9.555555555555555,5.690189838409424
Dasatinib,Nilotinib,U251,-10.22222222222222,-9.75393295288086
Docetaxel,Fulvestrant,SK-MEL-5,9.0,8.93697452545166
Fulvestrant,Tretinoin,CAKI-1,-2.7777777777777777,0.5588091611862183
Everolimus,Celecoxib,OVCAR-4,-1.5555555555555556,-0.636522650718689
Everolimus,Paclitaxel,SF-539,-1.8888888888888888,4.893043518066406
Mitotane,Docetaxel,CAKI-1,2.4444444444444446,4.168871879577637
Everolimus,Dasatinib,MCF7,-5.222222222222222,-5.752403259277344
Everolimus,Celecoxib,NCI-H522,-1.6666666666666667,-0.7207865715026855
Megestrol acetate,Gefitinib,SW-620,5.888888888888889,6.681269645690918
Fulvestrant,Nilotinib,HOP-92,-6.666666666666667,-5.176108360290527
Nilotinib,Cladribine,RPMI-8226,-0.2222222222222222,-2.3522374629974365
Fulvestrant,Nilotinib,MDA-MB-231/ATCC,-6.666666666666667,-1.336444616317749
Everolimus,Sirolimus,UACC-257,-5.111111111111111,-5.377120018005371
Mitotane,Tretinoin,MDA-MB-231/ATCC,0.3333333333333333,1.0191519260406494
Gefitinib,Lenalidomide,PC-3,-0.4444444444444444,-0.9582509398460388
Tretinoin,Celecoxib,UO-31,-4.444444444444445,-5.583672523498535
Megestrol acetate,Gefitinib,U251,3.4444444444444446,2.274707794189453
Everolimus,Vorinostat,MDA-MB-231/ATCC,-0.7777777777777778,-0.1521600484848022
Vorinostat,Tretinoin,KM12,-9.555555555555555,-3.9544003009796143
Mitotane,Cladribine,SK-MEL-28,-5.333333333333333,-5.975068092346191
Vorinostat,Romidepsin,NCI-H460,5.222222222222222,2.8145885467529297
Sirolimus,Tretinoin,OVCAR-4,6.444444444444445,0.3838751912117004
Thalidomide,Sirolimus,LOX IMVI,5.111111111111111,-2.926496744155884
Mitotane,Sirolimus,K-562,4.888888888888889,-3.949018716812134
Sirolimus,Tretinoin,HOP-92,-6.0,-0.7169722318649292
Fulvestrant,Cladribine,PC-3,-5.666666666666667,-8.034687042236328
Paclitaxel,Celecoxib,HS 578T,37.77777777777778,8.468731880187988
Everolimus,Vorinostat,BT-549,-7.111111111111111,-3.54507064819336
Dasatinib,Tretinoin,UACC-257,-1.4444444444444444,-3.812445878982544
Sirolimus,Tretinoin,U251,6.777777777777778,-0.8619884252548218
Dasatinib,Vorinostat,OVCAR-4,-9.444444444444445,-0.7297959327697754
Gefitinib,Lenalidomide,SNB-75,-6.333333333333333,-1.2896472215652466
Fulvestrant,Sirolimus,OVCAR-3,-0.4444444444444444,2.2349581718444824
Vorinostat,Docetaxel,HS 578T,5.111111111111111,-2.1052632331848145
Dasatinib,Paclitaxel,LOX IMVI,9.11111111111111,-0.4367529451847076
Dasatinib,Celecoxib,HCT-116,-1.7777777777777777,5.583333015441895
Mitotane,Everolimus,T-47D,-7.888888888888889,-5.837985515594482
Vorinostat,Cladribine,A549/ATCC,-3.6666666666666665,0.7013036012649536
Docetaxel,Sirolimus,SF-268,-2.888888888888889,1.6038949489593506
Nilotinib,Mitotane,SNB-75,-8.0,-12.108199119567873
Vorinostat,Sirolimus,OVCAR-8,-2.4444444444444446,-2.455343246459961
Docetaxel,Nilotinib,SW-620,7.888888888888889,11.676468849182127
Fulvestrant,Tretinoin,NCI-H460,-0.2222222222222222,5.555449485778809
Fulvestrant,Cladribine,DU-145,-0.5555555555555556,-0.6667282581329346
Thalidomide,Paclitaxel,EKVX,-2.7777777777777777,-6.268337726593018
Romidepsin,Sirolimus,IGROV1,-3.555555555555556,3.3783726692199707
Romidepsin,Cladribine,NCI-H460,-0.5555555555555556,-1.278046727180481
Mitotane,Everolimus,HOP-92,-2.111111111111111,1.255259394645691
Mitotane,Dasatinib,DU-145,-1.5555555555555556,-0.4160307347774505
Dasatinib,Paclitaxel,A549/ATCC,2.4444444444444446,2.1460297107696533
Mitotane,Celecoxib,T-47D,-8.11111111111111,-6.13122034072876
Everolimus,Dasatinib,IGROV1,-0.6666666666666666,-4.392193794250488
Mitotane,Tretinoin,SK-MEL-28,3.0,1.5194087028503418
Romidepsin,Docetaxel,SK-MEL-5,-1.4444444444444444,-1.2397067546844482
Romidepsin,Celecoxib,MDA-MB-231/ATCC,9.666666666666666,6.04694938659668
Everolimus,Paclitaxel,U251,3.111111111111111,3.5965280532836914
Thalidomide,Docetaxel,NCI-H23,-12.555555555555555,-6.874459743499756
Docetaxel,Sirolimus,SW-620,4.666666666666667,3.3287038803100586
Megestrol acetate,Gefitinib,SK-MEL-5,-12.0,-11.55311107635498
Nilotinib,Tretinoin,BT-549,-10.88888888888889,-9.239282608032228
Fulvestrant,Everolimus,A498,17.11111111111111,21.20524978637696
Megestrol acetate,Gefitinib,K-562,9.22222222222222,11.05774211883545
Thalidomide,Sirolimus,U251,-1.3333333333333333,-2.439103841781616
Romidepsin,Docetaxel,PC-3,5.666666666666667,0.00751593708992
Mitotane,Dasatinib,HCT-116,-5.666666666666667,-2.481134414672852
Vorinostat,Nilotinib,SNB-75,-3.888888888888889,-5.184118747711182
Everolimus,Vorinostat,HCT-116,-8.11111111111111,-4.000699520111084
Vorinostat,Cladribine,OVCAR-3,-9.444444444444445,-1.2735105752944946
Thalidomide,Sirolimus,HOP-62,-2.7777777777777777,-1.9128921031951904
Docetaxel,Nilotinib,PC-3,-5.888888888888889,2.55783748626709
Cladribine,Celecoxib,OVCAR-3,8.555555555555555,-2.368015766143799
Fulvestrant,Cladribine,A549/ATCC,-3.555555555555556,-3.775829553604126
Everolimus,Docetaxel,SW-620,2.555555555555556,2.541872978210449
Everolimus,Nilotinib,MDA-MB-231/ATCC,-25.22222222222222,-7.98773193359375
Fulvestrant,Romidepsin,NCI-H23,5.888888888888889,7.199613094329834
Everolimus,Celecoxib,NCI-H460,-2.7777777777777777,-3.094926118850708
Thalidomide,Tretinoin,MDA-MB-231/ATCC,-6.444444444444445,-4.368114471435547
Megestrol acetate,Lenalidomide,MDA-MB-231/ATCC,-17.444444444444443,-5.504456043243408
Romidepsin,Celecoxib,HS 578T,-0.1111111111111111,1.2880780696868896
Fulvestrant,Dasatinib,SK-MEL-5,-4.666666666666667,0.1273988485336303
Fulvestrant,Dasatinib,SW-620,-1.7777777777777777,-0.6238969564437866
Romidepsin,Sirolimus,PC-3,-0.2222222222222222,2.1956398487091064
