Drug A,Drug B,Cell Line Name,Score,Pred Score
Dasatinib,Celecoxib,HS 578T,8.88888888888889,-3.800189256668091
Megestrol acetate,Lenalidomide,RPMI-8226,-0.5555555555555556,-3.882148504257202
Dasatinib,Sirolimus,RPMI-8226,-8.444444444444445,-0.5257288217544556
Sirolimus,Nilotinib,OVCAR-4,0.4444444444444444,-0.2393242120742797
Vorinostat,Cladribine,A498,-2.7777777777777777,0.0039026737213134
Mitotane,Everolimus,SR,-3.6666666666666665,-1.9961743354797363
Vorinostat,Celecoxib,SW-620,-5.222222222222222,-7.671921253204346
Cladribine,Celecoxib,NCI-H460,-10.555555555555555,-0.7546119093894958
Vorinostat,Docetaxel,UACC-257,0.6666666666666666,-4.990349769592285
Dasatinib,Celecoxib,NCI-H522,8.0,-1.9136130809783936
Docetaxel,Nilotinib,OVCAR-4,0.2222222222222222,11.378474235534668
Romidepsin,Paclitaxel,NCI-H522,-2.6666666666666665,-3.817225694656372
Cladribine,Celecoxib,U251,-5.111111111111111,-8.546916007995605
Vorinostat,Celecoxib,OVCAR-3,-9.333333333333334,-7.381394386291504
Fulvestrant,Cladribine,OVCAR-8,-0.3333333333333333,-1.4913108348846436
Sirolimus,Nilotinib,OVCAR-3,2.6666666666666665,-1.305361270904541
Vorinostat,Nilotinib,NCI-H460,-8.88888888888889,-3.9599575996398926
Mitotane,Celecoxib,SNB-75,-5.555555555555555,-2.530888557434082
Vorinostat,Cladribine,SK-MEL-5,1.5555555555555556,-2.778526306152344
Mitotane,Tretinoin,SNB-75,-4.444444444444445,-1.272357702255249
Tretinoin,Cladribine,A498,-8.0,2.161593437194824
Sirolimus,Mitotane,U251,5.222222222222222,-1.0596067905426023
Fulvestrant,Sirolimus,HOP-62,-1.8888888888888888,-1.4090096950531006
Everolimus,Romidepsin,IGROV1,-7.555555555555555,-1.8619952201843264
Everolimus,Docetaxel,NCI-H522,4.0,-1.7744258642196655
Mitotane,Paclitaxel,PC-3,0.1111111111111111,-0.4105647802352905
Romidepsin,Paclitaxel,SK-MEL-28,1.4444444444444444,-4.009199142456055
Paclitaxel,Cladribine,SW-620,-2.0,2.468341827392578
Thalidomide,Sirolimus,HOP-92,-2.7777777777777777,-2.5505738258361816
Everolimus,Celecoxib,U251,-6.555555555555555,-4.72899866104126
Thalidomide,Cladribine,CAKI-1,-8.666666666666666,1.9420063495635984
Sirolimus,Cladribine,OVCAR-4,-5.0,0.0344891548156738
Fulvestrant,Celecoxib,A498,-3.7777777777777777,-4.481052398681641
Vorinostat,Romidepsin,RPMI-8226,9.555555555555555,-2.9260149002075195
Dasatinib,Nilotinib,U251,-10.22222222222222,-8.391134262084961
Docetaxel,Fulvestrant,SK-MEL-5,9.0,8.441490173339844
Fulvestrant,Tretinoin,CAKI-1,-2.7777777777777777,-5.73168420791626
Everolimus,Celecoxib,OVCAR-4,-1.5555555555555556,-1.6814521551132202
Everolimus,Paclitaxel,SF-539,-1.8888888888888888,6.003950119018555
Mitotane,Docetaxel,CAKI-1,2.4444444444444446,-3.0716609954833984
Everolimus,Dasatinib,MCF7,-5.222222222222222,-3.3846559524536133
Everolimus,Celecoxib,NCI-H522,-1.6666666666666667,-6.30450963973999
Megestrol acetate,Gefitinib,SW-620,5.888888888888889,0.0776566863059997
Fulvestrant,Nilotinib,HOP-92,-6.666666666666667,-1.699787974357605
Nilotinib,Cladribine,RPMI-8226,-0.2222222222222222,-2.3624398708343506
Fulvestrant,Nilotinib,MDA-MB-231/ATCC,-6.666666666666667,-2.433568954467773
Everolimus,Sirolimus,UACC-257,-5.111111111111111,2.39923095703125
Mitotane,Tretinoin,MDA-MB-231/ATCC,0.3333333333333333,-3.662976741790772
Gefitinib,Lenalidomide,PC-3,-0.4444444444444444,-1.804611086845398
Tretinoin,Celecoxib,UO-31,-4.444444444444445,-1.733473300933838
Megestrol acetate,Gefitinib,U251,3.4444444444444446,-3.053506374359131
Everolimus,Vorinostat,MDA-MB-231/ATCC,-0.7777777777777778,-6.679832935333252
Vorinostat,Tretinoin,KM12,-9.555555555555555,-7.703692436218262
Mitotane,Cladribine,SK-MEL-28,-5.333333333333333,-1.3556172847747805
Vorinostat,Romidepsin,NCI-H460,5.222222222222222,-0.983056664466858
Sirolimus,Tretinoin,OVCAR-4,6.444444444444445,-0.5206345319747925
Thalidomide,Sirolimus,LOX IMVI,5.111111111111111,-3.774061679840088
Mitotane,Sirolimus,K-562,4.888888888888889,0.564649224281311
Sirolimus,Tretinoin,HOP-92,-6.0,-0.0276298522949218
Fulvestrant,Cladribine,PC-3,-5.666666666666667,-1.3944039344787598
Paclitaxel,Celecoxib,HS 578T,37.77777777777778,16.430871963500977
Everolimus,Vorinostat,BT-549,-7.111111111111111,-8.633666038513184
Dasatinib,Tretinoin,UACC-257,-1.4444444444444444,-0.9803590774536132
Sirolimus,Tretinoin,U251,6.777777777777778,0.4651087522506714
Dasatinib,Vorinostat,OVCAR-4,-9.444444444444445,-3.062085151672364
Gefitinib,Lenalidomide,SNB-75,-6.333333333333333,-1.7162034511566162
Fulvestrant,Sirolimus,OVCAR-3,-0.4444444444444444,-0.4475500583648681
Vorinostat,Docetaxel,HS 578T,5.111111111111111,-4.305112838745117
Dasatinib,Paclitaxel,LOX IMVI,9.11111111111111,-2.0487406253814697
Dasatinib,Celecoxib,HCT-116,-1.7777777777777777,-2.513870477676392
Mitotane,Everolimus,T-47D,-7.888888888888889,1.2112064361572266
Vorinostat,Cladribine,A549/ATCC,-3.6666666666666665,-2.7500104904174805
Docetaxel,Sirolimus,SF-268,-2.888888888888889,4.954221725463867
Nilotinib,Mitotane,SNB-75,-8.0,-5.393242835998535
Vorinostat,Sirolimus,OVCAR-8,-2.4444444444444446,-0.2235651016235351
Docetaxel,Nilotinib,SW-620,7.888888888888889,4.210140228271484
Fulvestrant,Tretinoin,NCI-H460,-0.2222222222222222,-4.253736972808838
Fulvestrant,Cladribine,DU-145,-0.5555555555555556,-1.1884373426437378
Thalidomide,Paclitaxel,EKVX,-2.7777777777777777,-4.0901947021484375
Romidepsin,Sirolimus,IGROV1,-3.555555555555556,-2.445091009140014
Romidepsin,Cladribine,NCI-H460,-0.5555555555555556,0.0818262100219726
Mitotane,Everolimus,HOP-92,-2.111111111111111,3.066745519638061
Mitotane,Dasatinib,DU-145,-1.5555555555555556,-0.384050965309143
Dasatinib,Paclitaxel,A549/ATCC,2.4444444444444446,-1.2832098007202148
Mitotane,Celecoxib,T-47D,-8.11111111111111,-3.3145060539245605
Everolimus,Dasatinib,IGROV1,-0.6666666666666666,-3.5155906677246094
Mitotane,Tretinoin,SK-MEL-28,3.0,-1.012995958328247
Romidepsin,Docetaxel,SK-MEL-5,-1.4444444444444444,-2.616403341293335
Romidepsin,Celecoxib,MDA-MB-231/ATCC,9.666666666666666,-2.407944202423096
Everolimus,Paclitaxel,U251,3.111111111111111,1.0226585865020752
Thalidomide,Docetaxel,NCI-H23,-12.555555555555555,-3.764791965484619
Docetaxel,Sirolimus,SW-620,4.666666666666667,3.145534038543701
Megestrol acetate,Gefitinib,SK-MEL-5,-12.0,-1.3458583354949951
Nilotinib,Tretinoin,BT-549,-10.88888888888889,-5.128781318664551
Fulvestrant,Everolimus,A498,17.11111111111111,4.4239373207092285
Megestrol acetate,Gefitinib,K-562,9.22222222222222,0.3457154035568237
Thalidomide,Sirolimus,U251,-1.3333333333333333,-3.901481866836548
Romidepsin,Docetaxel,PC-3,5.666666666666667,-1.2930423021316528
Mitotane,Dasatinib,HCT-116,-5.666666666666667,-1.789302110671997
Vorinostat,Nilotinib,SNB-75,-3.888888888888889,-6.006448268890381
Everolimus,Vorinostat,HCT-116,-8.11111111111111,-3.848144769668579
Vorinostat,Cladribine,OVCAR-3,-9.444444444444445,-5.562152862548828
Thalidomide,Sirolimus,HOP-62,-2.7777777777777777,-0.5645793676376343
Docetaxel,Nilotinib,PC-3,-5.888888888888889,6.708384990692139
Cladribine,Celecoxib,OVCAR-3,8.555555555555555,-5.751352787017822
Fulvestrant,Cladribine,A549/ATCC,-3.555555555555556,-0.4782215356826782
Everolimus,Docetaxel,SW-620,2.555555555555556,1.6883536577224731
Everolimus,Nilotinib,MDA-MB-231/ATCC,-25.22222222222222,-9.49521827697754
Fulvestrant,Romidepsin,NCI-H23,5.888888888888889,-1.3478116989135742
Everolimus,Celecoxib,NCI-H460,-2.7777777777777777,0.4025777578353882
Thalidomide,Tretinoin,MDA-MB-231/ATCC,-6.444444444444445,-4.65329122543335
Megestrol acetate,Lenalidomide,MDA-MB-231/ATCC,-17.444444444444443,-0.849543571472168
Romidepsin,Celecoxib,HS 578T,-0.1111111111111111,-1.7030534744262695
Fulvestrant,Dasatinib,SK-MEL-5,-4.666666666666667,0.1734652519226074
Fulvestrant,Dasatinib,SW-620,-1.7777777777777777,-1.0461723804473877
Romidepsin,Sirolimus,PC-3,-0.2222222222222222,-2.718407154083252
Mitotane,Docetaxel,U251,6.111111111111111,0.7167143225669861
Everolimus,Vorinostat,DU-145,-5.444444444444445,-2.1540377140045166
Sirolimus,Nilotinib,SF-539,-4.222222222222222,-0.8278412222862244
Cladribine,Celecoxib,NCI-H522,-3.6666666666666665,-1.6588317155838013
Fulvestrant,Paclitaxel,SF-295,-2.4444444444444446,-2.908474922180176
Vorinostat,Tretinoin,PC-3,-10.0,-5.9856719970703125
Paclitaxel,Cladribine,MDA-MB-231/ATCC,8.333333333333334,2.7468514442443848
Paclitaxel,Tretinoin,OVCAR-3,25.55555555555556,19.212053298950195
Everolimus,Cladribine,BT-549,-2.555555555555556,-8.368171691894531
Mitotane,Everolimus,IGROV1,-4.555555555555555,4.181131839752197
Everolimus,Romidepsin,MCF7,-1.3333333333333333,-1.438975811004639
Docetaxel,Celecoxib,SF-539,22.666666666666668,26.284645080566406
Paclitaxel,Celecoxib,T-47D,3.2222222222222223,10.54244327545166
Tretinoin,Celecoxib,BT-549,-3.2222222222222223,-2.74173355102539
Fulvestrant,Cladribine,NCI-H23,-1.2222222222222223,-1.5991883277893066
Fulvestrant,Nilotinib,DU-145,-1.1111111111111112,-5.110989570617676
Tretinoin,Cladribine,SW-620,-6.111111111111111,0.9222394227981568
Nilotinib,Tretinoin,SNB-75,-12.555555555555555,-4.2907586097717285
Mitotane,Everolimus,UO-31,13.11111111111111,2.2792775630950928
Mitotane,Tretinoin,T-47D,8.88888888888889,-4.1962890625
Mitotane,Cladribine,HOP-62,-2.2222222222222223,-2.6156210899353027
Nilotinib,Mitotane,OVCAR-3,-8.666666666666666,-3.5371651649475098
Fulvestrant,Vorinostat,LOX IMVI,-11.555555555555555,-4.441434383392334
Docetaxel,Fulvestrant,PC-3,-3.2222222222222223,8.590482711791992
Everolimus,Docetaxel,A498,-2.0,0.0080955028533935
Thalidomide,Cladribine,NCI-H522,-1.5555555555555556,-1.7504706382751465
Mitotane,Dasatinib,SF-268,-6.111111111111111,-0.0955798625946044
Sirolimus,Celecoxib,A498,2.0,-1.1263710260391235
Nilotinib,Mitotane,NCI-H23,-8.333333333333334,-1.11318039894104
Dasatinib,Vorinostat,DU-145,-2.4444444444444446,-1.331814527511597
Thalidomide,Tretinoin,CAKI-1,4.222222222222222,-4.628429412841797
Paclitaxel,Cladribine,RPMI-8226,26.22222222222222,-2.3932666778564453
Thalidomide,Tretinoin,SF-268,-5.0,2.268667459487915
Thalidomide,Mitotane,SW-620,-2.2222222222222223,-3.498255968093872
Mitotane,Tretinoin,NCI-H460,1.1111111111111112,-5.13649320602417
Nilotinib,Celecoxib,EKVX,-10.0,-1.6702802181243896
Dasatinib,Tretinoin,A549/ATCC,4.555555555555555,-1.889840602874756
Vorinostat,Romidepsin,OVCAR-8,3.6666666666666665,-1.073817491531372
Thalidomide,Cladribine,HOP-62,-11.666666666666666,-0.9069310426712036
