Drug A,Drug B,Cell Line Name,Score,Pred Score
Vorinostat,Romidepsin,BT-549,-0.6666666666666666,-2.349238157272339
Romidepsin,Tretinoin,HCT-116,7.333333333333333,0.5589161515235901
Tretinoin,Celecoxib,UACC-257,-0.4444444444444444,-4.893612861633301
Nilotinib,Cladribine,MDA-MB-231/ATCC,-4.111111111111111,-0.1590761542320251
Thalidomide,Mitotane,DU-145,-7.333333333333333,-2.247453689575196
Fulvestrant,Romidepsin,SF-268,1.3333333333333333,4.738162040710449
Dasatinib,Tretinoin,SK-MEL-28,-8.444444444444445,-0.8992391228675842
Mitotane,Dasatinib,SK-OV-3,1.6666666666666667,-2.905893564224243
Mitotane,Dasatinib,SNB-75,3.333333333333333,-4.070730209350586
Docetaxel,Nilotinib,UACC-257,2.111111111111111,2.498697757720948
Thalidomide,Sirolimus,CAKI-1,0.1111111111111111,-0.3422797322273254
Romidepsin,Cladribine,OVCAR-8,11.22222222222222,0.0701419711112976
Gefitinib,Lenalidomide,MCF7,-3.111111111111111,-13.215051651000977
Sirolimus,Nilotinib,MCF7,-3.888888888888889,-4.112231731414795
Mitotane,Everolimus,SK-MEL-28,14.11111111111111,2.942129135131836
Fulvestrant,Vorinostat,PC-3,-4.444444444444445,-3.8672943115234375
Gefitinib,Lenalidomide,SW-620,6.0,0.3901824951171875
Paclitaxel,Celecoxib,SF-268,12.555555555555555,16.17936897277832
Nilotinib,Tretinoin,SF-539,-0.8888888888888888,-3.630815267562866
Fulvestrant,Sirolimus,UACC-257,-4.0,-7.203272819519043
Tretinoin,Cladribine,SK-MEL-5,-1.1111111111111112,-1.080898642539978
Thalidomide,Paclitaxel,SF-295,-3.555555555555556,-1.98272168636322
Fulvestrant,Celecoxib,RPMI-8226,-10.666666666666666,-6.035686492919922
Mitotane,Docetaxel,SK-OV-3,9.11111111111111,-1.2153637409210205
Mitotane,Sirolimus,SR,-1.7777777777777777,-4.234967708587647
Thalidomide,Mitotane,RPMI-8226,-3.4444444444444446,-3.780390977859497
Paclitaxel,Celecoxib,MDA-MB-231/ATCC,23.22222222222222,10.7202730178833
Thalidomide,Sirolimus,EKVX,0.8888888888888888,-2.5148468017578125
Megestrol acetate,Gefitinib,EKVX,0.3333333333333333,-4.528774738311768
Everolimus,Dasatinib,SF-268,-3.7777777777777777,-3.0958027839660645
Thalidomide,Mitotane,MDA-MB-468,2.111111111111111,-2.37090277671814
Fulvestrant,Cladribine,SF-268,-2.2222222222222223,-4.100131511688232
Sirolimus,Cladribine,NCI-H460,-2.2222222222222223,-2.684143781661988
Sirolimus,Mitotane,PC-3,3.111111111111111,3.3463408946990967
Fulvestrant,Everolimus,U251,0.1111111111111111,12.754925727844238
Thalidomide,Sirolimus,ACHN,-2.555555555555556,-1.355191946029663
Thalidomide,Sirolimus,OVCAR-8,-0.2222222222222222,-0.8999361395835876
Docetaxel,Sirolimus,PC-3,3.111111111111111,3.271402597427368
Mitotane,Dasatinib,OVCAR-4,-4.444444444444445,0.0708436220884323
Docetaxel,Cladribine,K-562,-5.222222222222222,-0.6640028953552246
Paclitaxel,Tretinoin,UO-31,4.0,11.233386993408203
Nilotinib,Celecoxib,MDA-MB-231/ATCC,-4.777777777777778,-6.659548759460449
Everolimus,Sirolimus,BT-549,1.0,-0.8289175033569336
Dasatinib,Sirolimus,SF-268,-4.111111111111111,-1.5088067054748535
Fulvestrant,Cladribine,HOP-62,-4.777777777777778,0.4973354935646057
Mitotane,Docetaxel,K-562,14.11111111111111,-3.4457950592041016
Sirolimus,Celecoxib,LOX IMVI,2.2222222222222223,3.41343355178833
Vorinostat,Sirolimus,PC-3,-4.888888888888889,-4.083463668823242
Megestrol acetate,Lenalidomide,NCI-H23,-6.888888888888889,-1.7064533233642578
Docetaxel,Nilotinib,SK-MEL-28,-9.444444444444445,2.261899948120117
Dasatinib,Paclitaxel,OVCAR-3,13.666666666666666,-1.245657205581665
Mitotane,Everolimus,A549/ATCC,3.4444444444444446,5.443655014038086
Megestrol acetate,Gefitinib,HS 578T,-8.222222222222221,1.3559824228286743
Sirolimus,Celecoxib,MCF7,5.777777777777778,-0.0839691162109375
Docetaxel,Cladribine,SNB-75,0.0,1.868782639503479
Docetaxel,Tretinoin,SK-MEL-28,13.666666666666666,12.347750663757324
Dasatinib,Docetaxel,HS 578T,-1.0,-2.158732891082764
Vorinostat,Tretinoin,T-47D,7.333333333333333,-2.6894636154174805
Dasatinib,Vorinostat,NCI-H522,-2.888888888888889,-0.3769130408763885
Nilotinib,Cladribine,SNB-75,-7.111111111111111,0.6501817107200623
Thalidomide,Cladribine,SK-MEL-28,-1.2222222222222223,-5.323892593383789
Sirolimus,Celecoxib,EKVX,0.0,-0.2970376312732696
Mitotane,Dasatinib,EKVX,-7.666666666666667,-0.8471665978431702
Fulvestrant,Romidepsin,UACC-257,-1.5555555555555556,1.4638856649398804
Paclitaxel,Celecoxib,OVCAR-4,11.88888888888889,15.304518699645996
Nilotinib,Cladribine,U251,-4.666666666666667,-0.8448499441146851
Dasatinib,Vorinostat,MCF7,-10.333333333333334,-1.0239722728729248
Dasatinib,Cladribine,SK-MEL-28,-9.555555555555555,-1.6887367963790894
Nilotinib,Cladribine,PC-3,-2.6666666666666665,-0.8261906504631042
Everolimus,Cladribine,KM12,-3.333333333333333,-2.275331258773804
Thalidomide,Sirolimus,OVCAR-4,1.8888888888888888,0.4378989934921264
Cladribine,Celecoxib,KM12,-5.666666666666667,0.0338978767395019
Mitotane,Everolimus,MDA-MB-468,-3.888888888888889,1.3980107307434082
Vorinostat,Romidepsin,SNB-75,-1.5555555555555556,-2.585975408554077
Fulvestrant,Nilotinib,NCI-H460,-1.8888888888888888,-4.961485862731934
Sirolimus,Nilotinib,HCT-116,-7.888888888888889,-7.300664901733398
Cladribine,Celecoxib,DU-145,0.4444444444444444,-0.6751390099525452
Sirolimus,Tretinoin,MCF7,3.555555555555556,0.3994747102260589
Nilotinib,Mitotane,SF-268,-0.8888888888888888,-0.9560922980308532
Everolimus,Cladribine,SF-268,-5.777777777777778,-2.9331846237182617
Mitotane,Paclitaxel,DU-145,-2.888888888888889,-0.0815916657447815
Megestrol acetate,Gefitinib,PC-3,-2.111111111111111,0.5256658792495728
