Drug A,Drug B,Cell Line Name,Score,Pred Score
Mitotane,Celecoxib,MDA-MB-231/ATCC,0.8888888888888888,-2.4302241802215576
Mitotane,Tretinoin,KM12,-2.111111111111111,0.0883995294570922
Docetaxel,Nilotinib,OVCAR-3,21.55555555555556,19.01395034790039
Fulvestrant,Cladribine,SK-MEL-28,4.444444444444445,-2.265246868133545
Megestrol acetate,Lenalidomide,A549/ATCC,1.2222222222222223,-3.4543344974517822
Docetaxel,Celecoxib,MDA-MB-231/ATCC,13.333333333333334,14.686264038085938
Everolimus,Nilotinib,HS 578T,-17.22222222222222,-3.1822078227996826
Dasatinib,Paclitaxel,K-562,13.11111111111111,5.089607238769531
Mitotane,Tretinoin,SK-OV-3,3.555555555555556,-1.8012615442276
Fulvestrant,Nilotinib,HOP-62,-3.4444444444444446,-3.56995177268982
Paclitaxel,Cladribine,SK-MEL-5,11.22222222222222,-0.2819576263427734
Docetaxel,Cladribine,DU-145,-4.555555555555555,-0.8027591705322266
Tretinoin,Celecoxib,OVCAR-4,1.4444444444444444,-2.776575803756714
Dasatinib,Romidepsin,IGROV1,-5.0,-3.7038261890411377
Docetaxel,Celecoxib,OVCAR-4,15.22222222222222,5.180529594421387
Dasatinib,Paclitaxel,SNB-75,4.444444444444445,1.7049176692962646
Vorinostat,Celecoxib,PC-3,-7.666666666666667,-4.667896270751953
Mitotane,Celecoxib,HCT-116,-3.111111111111111,-1.2240524291992188
Romidepsin,Nilotinib,A498,-6.666666666666667,-5.340081214904785
Romidepsin,Sirolimus,BT-549,0.4444444444444444,-1.604015588760376
Fulvestrant,Nilotinib,MDA-MB-468,-4.111111111111111,-3.080897331237793
Vorinostat,Cladribine,SF-539,-2.2222222222222223,-0.1306347846984863
Docetaxel,Fulvestrant,OVCAR-3,16.88888888888889,17.474441528320312
Mitotane,Nilotinib,SK-MEL-28,-4.0,-11.392024040222168
Romidepsin,Nilotinib,OVCAR-8,-11.333333333333334,-4.7436699867248535
Fulvestrant,Dasatinib,OVCAR-4,0.5555555555555556,-2.2970526218414307
Paclitaxel,Celecoxib,SW-620,8.777777777777779,10.659526824951172
Everolimus,Romidepsin,BT-549,1.0,-3.6450228691101074
Mitotane,Cladribine,U251,-3.2222222222222223,-1.787022829055786
Everolimus,Vorinostat,UO-31,0.0,-1.165384292602539
Dasatinib,Paclitaxel,RPMI-8226,3.2222222222222223,3.1034836769104004
Sirolimus,Tretinoin,SF-539,1.2222222222222223,-0.0626392364501953
Fulvestrant,Paclitaxel,SR,-4.111111111111111,-12.534269332885742
Cladribine,Celecoxib,UACC-257,-2.4444444444444446,-1.3871779441833496
Dasatinib,Vorinostat,HCT-15,2.0,-3.737021207809448
Thalidomide,Paclitaxel,UACC-257,-4.444444444444445,2.204591751098633
Everolimus,Cladribine,RPMI-8226,-8.666666666666666,-3.7354681491851807
Romidepsin,Tretinoin,MDA-MB-231/ATCC,-1.7777777777777777,-0.6020703315734863
Dasatinib,Cladribine,SW-620,-4.333333333333333,-2.2031116485595703
Dasatinib,Cladribine,UACC-257,-5.333333333333333,-6.355660438537598
Dasatinib,Sirolimus,HCT-116,2.0,-3.2763490676879883
Mitotane,Celecoxib,MDA-MB-468,-0.2222222222222222,-2.212026596069336
Romidepsin,Sirolimus,SK-MEL-28,4.222222222222222,-3.683049201965332
Vorinostat,Sirolimus,UO-31,6.444444444444445,-3.909071445465088
Mitotane,Nilotinib,ACHN,-15.88888888888889,-5.142282009124756
Docetaxel,Tretinoin,RPMI-8226,21.0,24.03288650512696
Paclitaxel,Celecoxib,PC-3,9.444444444444445,-0.7513141632080078
Fulvestrant,Tretinoin,UACC-62,1.2222222222222223,-1.561336874961853
Vorinostat,Celecoxib,RPMI-8226,-7.888888888888889,-3.056828498840332
Everolimus,Nilotinib,OVCAR-4,-2.4444444444444446,-3.524565935134888
Thalidomide,Sirolimus,UACC-62,4.111111111111111,-1.9884356260299685
Paclitaxel,Cladribine,SF-539,3.888888888888889,3.661065101623535
Nilotinib,Mitotane,OVCAR-4,-4.111111111111111,-3.897362470626831
Sirolimus,Nilotinib,NCI-H23,-5.333333333333333,-1.962973594665528
Mitotane,Docetaxel,SR,31.22222222222222,-12.279678344726562
Mitotane,Cladribine,IGROV1,-4.888888888888889,-3.213043689727783
Everolimus,Nilotinib,UACC-62,-5.777777777777778,-3.808549404144287
Fulvestrant,Paclitaxel,SNB-75,-1.8888888888888888,-1.5092966556549072
Fulvestrant,Everolimus,SK-MEL-28,19.55555555555556,0.8535642623901367
Thalidomide,Cladribine,ACHN,-2.0,-3.9260036945343018
Fulvestrant,Romidepsin,DU-145,3.111111111111111,-1.221690654754639
Mitotane,Nilotinib,NCI-H460,-1.1111111111111112,-3.878595352172852
Everolimus,Docetaxel,NCI-H460,11.22222222222222,3.120638132095337
Dasatinib,Vorinostat,T-47D,3.555555555555556,-2.312849283218384
Everolimus,Cladribine,MCF7,-0.8888888888888888,-3.9181525707244873
Paclitaxel,Tretinoin,OVCAR-8,24.88888888888889,17.997753143310547
Mitotane,Paclitaxel,MDA-MB-231/ATCC,-4.111111111111111,-0.9894454479217528
Docetaxel,Tretinoin,SW-620,13.88888888888889,18.572738647460938
Thalidomide,Sirolimus,HCT-15,-1.5555555555555556,-2.405442476272583
Mitotane,Nilotinib,U251,-7.111111111111111,-4.534239768981934
Mitotane,Cladribine,UACC-257,-15.666666666666666,-3.315014839172364
Megestrol acetate,Lenalidomide,SK-MEL-5,-22.88888888888889,-3.5697226524353027
Sirolimus,Celecoxib,HS 578T,9.666666666666666,-1.2218014001846311
Docetaxel,Celecoxib,SF-268,2.2222222222222223,4.013367176055908
Tretinoin,Celecoxib,IGROV1,-3.4444444444444446,-3.083094358444214
Tretinoin,Celecoxib,SR,-6.555555555555555,-3.00938367843628
Mitotane,Celecoxib,UACC-257,-14.0,-2.7501637935638428
Docetaxel,Paclitaxel,PC-3,2.2222222222222223,0.4236723184585571
Paclitaxel,Cladribine,K-562,1.2222222222222223,2.068237781524658
Mitotane,Everolimus,SK-OV-3,-5.333333333333333,0.2972678542137146
Sirolimus,Nilotinib,HS 578T,-6.333333333333333,-2.056081771850586
Cladribine,Celecoxib,A549/ATCC,-4.0,-1.398995876312256
Vorinostat,Tretinoin,SNB-75,-3.2222222222222223,-1.4687063694000244
Vorinostat,Cladribine,LOX IMVI,-1.8888888888888888,-0.0628910064697265
Fulvestrant,Paclitaxel,HOP-62,0.3333333333333333,-0.7081503868103027
Everolimus,Docetaxel,SF-539,7.777777777777778,1.567689299583435
Thalidomide,Tretinoin,MCF7,-1.0,2.612355232238769
Fulvestrant,Tretinoin,A498,-1.6666666666666667,-2.5702905654907227
Tretinoin,Celecoxib,LOX IMVI,-17.22222222222222,-2.2254440784454346
Thalidomide,Mitotane,CAKI-1,-2.333333333333333,-1.8951908349990845
Docetaxel,Celecoxib,HCT-116,11.666666666666666,6.988146781921387
Fulvestrant,Romidepsin,SF-295,-0.6666666666666666,-1.024189829826355
Everolimus,Cladribine,MDA-MB-468,1.2222222222222223,-4.424175262451172
Mitotane,Docetaxel,LOX IMVI,19.33333333333333,-0.570410966873169
Vorinostat,Docetaxel,SNB-75,-3.888888888888889,-3.1450443267822266
Vorinostat,Cladribine,MDA-MB-231/ATCC,9.333333333333334,0.6048009395599365
Fulvestrant,Sirolimus,BT-549,-2.555555555555556,-1.066306233406067
Nilotinib,Celecoxib,OVCAR-3,-7.555555555555555,-3.340079069137573
Thalidomide,Paclitaxel,SK-OV-3,-0.1111111111111111,-2.025136947631836
Everolimus,Sirolimus,UO-31,3.888888888888889,-0.9199480414390564
Romidepsin,Nilotinib,KM12,-7.888888888888889,-4.651082992553711
Dasatinib,Sirolimus,OVCAR-3,-1.0,-3.061831474304199
Dasatinib,Paclitaxel,MDA-MB-468,-1.2222222222222223,-5.213184356689453
Megestrol acetate,Lenalidomide,SK-OV-3,-6.222222222222222,-3.2152459621429443
Tretinoin,Cladribine,DU-145,-1.3333333333333333,-3.9628164768218994
Dasatinib,Romidepsin,U251,-3.4444444444444446,-4.646645545959473
Everolimus,Docetaxel,IGROV1,0.7777777777777778,0.9173598289489746
Mitotane,Nilotinib,OVCAR-4,-6.333333333333333,-2.9090914726257324
Sirolimus,Cladribine,MCF7,-8.666666666666666,-3.7641689777374254
Romidepsin,Nilotinib,HS 578T,-0.3333333333333333,-5.770863056182861
Cladribine,Celecoxib,NCI-H23,1.1111111111111112,-1.571585178375244
Docetaxel,Celecoxib,PC-3,3.7777777777777777,-0.7513141632080078
Paclitaxel,Cladribine,A549/ATCC,-4.888888888888889,-0.5097098350524902
Fulvestrant,Romidepsin,RPMI-8226,7.666666666666667,-1.0191057920455933
Fulvestrant,Everolimus,NCI-H460,7.333333333333333,1.2580498456954956
Vorinostat,Cladribine,DU-145,10.11111111111111,-0.262547492980957
Dasatinib,Sirolimus,OVCAR-4,-2.7777777777777777,-1.576837420463562
Fulvestrant,Vorinostat,OVCAR-8,-3.555555555555556,-1.2792283296585083
Megestrol acetate,Lenalidomide,OVCAR-4,-4.0,-3.62014412879944
Fulvestrant,Paclitaxel,MDA-MB-468,-5.333333333333333,0.3442339897155761
Romidepsin,Tretinoin,SNB-75,1.6666666666666667,-0.9662594795227052
Everolimus,Tretinoin,NCI-H522,-2.555555555555556,-1.490154504776001
Docetaxel,Celecoxib,SW-620,12.22222222222222,10.65952491760254
Thalidomide,Sirolimus,HS 578T,-2.888888888888889,-1.732116937637329
Romidepsin,Paclitaxel,K-562,-4.444444444444445,-2.735714912414551
Vorinostat,Celecoxib,OVCAR-8,-3.6666666666666665,-2.3194169998168945
Nilotinib,Mitotane,EKVX,-0.7777777777777778,-6.210926532745361
Thalidomide,Sirolimus,MDA-MB-468,6.333333333333333,-2.445436477661133
Fulvestrant,Paclitaxel,HOP-92,-9.555555555555555,-1.702839970588684
Sirolimus,Nilotinib,KM12,-6.111111111111111,-2.093273162841797
Sirolimus,Celecoxib,KM12,0.8888888888888888,-1.0812513828277588
Romidepsin,Sirolimus,RPMI-8226,4.222222222222222,-3.357749462127685
Megestrol acetate,Gefitinib,HOP-92,-26.0,-3.3111159801483154
Fulvestrant,Everolimus,SNB-75,12.88888888888889,2.688845634460449
Tretinoin,Cladribine,PC-3,-4.444444444444445,-4.195008277893066
Mitotane,Celecoxib,HS 578T,-3.6666666666666665,-3.169145107269287
Everolimus,Sirolimus,MDA-MB-468,2.0,-1.4697208404541016
Tretinoin,Cladribine,SR,-8.11111111111111,-4.017360210418701
Nilotinib,Mitotane,BT-549,-0.2222222222222222,-4.009233951568604
Everolimus,Celecoxib,PC-3,4.888888888888889,-2.0490097999572754
Dasatinib,Nilotinib,BT-549,-4.888888888888889,-4.529228210449219
Dasatinib,Romidepsin,A498,-3.555555555555556,-1.7547192573547363
Dasatinib,Celecoxib,PC-3,6.888888888888889,2.8939526081085205
Paclitaxel,Sirolimus,OVCAR-3,13.333333333333334,9.706350326538086
Romidepsin,Paclitaxel,MDA-MB-231/ATCC,1.5555555555555556,-1.8930730819702148
Cladribine,Celecoxib,BT-549,-3.4444444444444446,-1.633448839187622
Romidepsin,Paclitaxel,A549/ATCC,0.1111111111111111,-3.047302961349488
Vorinostat,Tretinoin,UACC-62,3.2222222222222223,-3.132120609283448
Romidepsin,Celecoxib,UACC-257,-6.222222222222222,-2.267372131347656
Mitotane,Sirolimus,SK-MEL-28,-7.0,-1.4054791927337646
Fulvestrant,Romidepsin,UO-31,4.333333333333333,-0.5771546363830566
Megestrol acetate,Gefitinib,OVCAR-8,0.7777777777777778,-1.3240336179733276
Sirolimus,Nilotinib,SW-620,2.4444444444444446,-2.2430896759033203
Vorinostat,Celecoxib,KM12,-0.2222222222222222,-1.5183987617492676
Fulvestrant,Tretinoin,A549/ATCC,7.333333333333333,-2.5717830657958984
Mitotane,Sirolimus,OVCAR-8,0.3333333333333333,-0.1332663595676422
Paclitaxel,Cladribine,A498,-2.6666666666666665,-1.8187994956970213
Dasatinib,Romidepsin,SF-539,0.2222222222222222,1.2881786823272705
Tretinoin,Celecoxib,SNB-75,-2.555555555555556,-2.398808240890503
Mitotane,Sirolimus,OVCAR-4,-2.2222222222222223,-1.3663818836212158
Sirolimus,Tretinoin,MDA-MB-231/ATCC,-1.2222222222222223,0.5199044942855835
Thalidomide,Paclitaxel,UACC-62,8.777777777777779,0.3496086597442627
Romidepsin,Docetaxel,UO-31,-1.3333333333333333,-3.1386070251464844
Fulvestrant,Cladribine,K-562,5.222222222222222,-2.699926853179932
Everolimus,Docetaxel,KM12,0.1111111111111111,4.133452415466309
Fulvestrant,Nilotinib,SW-620,-3.333333333333333,-3.273683547973633
Everolimus,Tretinoin,MDA-MB-468,2.6666666666666665,3.3807015419006348
Fulvestrant,Cladribine,MDA-MB-468,-6.555555555555555,-2.3574438095092773
Sirolimus,Nilotinib,IGROV1,-17.88888888888889,-2.359361171722412
Everolimus,Docetaxel,UACC-62,5.555555555555555,5.227919578552246
Mitotane,Everolimus,SW-620,6.333333333333333,1.3170592784881592
Sirolimus,Tretinoin,A549/ATCC,4.777777777777778,-0.2213557958602905
Mitotane,Everolimus,A498,11.22222222222222,-2.1797282695770264
Sirolimus,Tretinoin,SW-620,1.6666666666666667,-0.3271079063415527
Everolimus,Nilotinib,T-47D,-11.22222222222222,-2.273014545440674
Dasatinib,Cladribine,UO-31,-4.555555555555555,-4.262185096740723
Megestrol acetate,Lenalidomide,MDA-MB-468,-4.222222222222222,-3.068653106689453
Everolimus,Tretinoin,OVCAR-4,0.5555555555555556,-1.8129146099090576
Everolimus,Nilotinib,U251,-8.11111111111111,-3.8678033351898193
Docetaxel,Nilotinib,OVCAR-8,10.0,14.021976470947266
Dasatinib,Sirolimus,IGROV1,3.888888888888889,-7.312848091125488
Tretinoin,Cladribine,K-562,-2.555555555555556,-3.755825996398926
Vorinostat,Cladribine,MDA-MB-468,-3.333333333333333,0.2647209167480469
Everolimus,Paclitaxel,MDA-MB-231/ATCC,0.7777777777777778,2.80660343170166
Sirolimus,Cladribine,ACHN,-4.0,-2.693100452423096
Tretinoin,Cladribine,SK-OV-3,-2.333333333333333,-3.881148338317871
Everolimus,Sirolimus,NCI-H522,1.8888888888888888,-1.8813917636871336
Fulvestrant,Dasatinib,K-562,19.88888888888889,0.8642091751098633
Paclitaxel,Cladribine,OVCAR-4,-12.333333333333334,-0.3876259326934814
Thalidomide,Mitotane,SF-268,-5.222222222222222,-4.486374855041504
Vorinostat,Celecoxib,SK-MEL-5,-7.777777777777778,-2.7133708000183105
Mitotane,Everolimus,NCI-H23,0.6666666666666666,4.187521457672119
Megestrol acetate,Gefitinib,SK-OV-3,0.7777777777777778,-4.1439619064331055
Romidepsin,Docetaxel,SK-MEL-28,4.444444444444445,-3.213439464569092
Fulvestrant,Everolimus,NCI-H23,-5.111111111111111,3.3026275634765625
Fulvestrant,Celecoxib,SF-539,-3.333333333333333,-4.5031843185424805
Thalidomide,Cladribine,EKVX,-14.77777777777778,-7.864452362060547
Dasatinib,Tretinoin,HCT-116,5.0,7.200907707214356
Vorinostat,Tretinoin,A549/ATCC,-2.0,-3.159977912902832
Dasatinib,Vorinostat,SNB-75,-1.6666666666666667,-2.635704040527344
Romidepsin,Docetaxel,OVCAR-3,-1.5555555555555556,-2.5694026947021484
Mitotane,Celecoxib,OVCAR-3,-2.4444444444444446,-3.1251754760742188
Docetaxel,Sirolimus,NCI-H460,7.777777777777778,1.1595726013183594
Fulvestrant,Vorinostat,A549/ATCC,1.2222222222222223,-0.7662272453308105
Tretinoin,Cladribine,HOP-92,-9.11111111111111,-3.904819488525391
Tretinoin,Cladribine,UACC-257,-1.8888888888888888,-4.027837753295898
Fulvestrant,Celecoxib,MDA-MB-468,-5.555555555555555,-2.448683261871338
Romidepsin,Tretinoin,HS 578T,1.3333333333333333,-3.541143655776977
Dasatinib,Sirolimus,NCI-H460,-0.5555555555555556,-2.033911228179932
Dasatinib,Sirolimus,SF-539,-7.222222222222222,-2.65496826171875
Docetaxel,Celecoxib,NCI-H522,15.444444444444445,15.814250946044922
Mitotane,Paclitaxel,RPMI-8226,-13.22222222222222,2.2173640727996826
Tretinoin,Cladribine,SK-MEL-28,-6.111111111111111,-3.874783754348755
Romidepsin,Celecoxib,A498,-0.7777777777777778,-2.814976930618286
Fulvestrant,Dasatinib,KM12,-13.0,3.3060336112976074
Fulvestrant,Nilotinib,SNB-75,-7.111111111111111,-3.044402837753296
Mitotane,Sirolimus,DU-145,-5.777777777777778,-1.0961267948150637
Everolimus,Dasatinib,A498,-2.111111111111111,-4.240877151489258
Mitotane,Cladribine,LOX IMVI,-5.444444444444445,-2.114786148071289
Megestrol acetate,Lenalidomide,UO-31,-3.333333333333333,-3.138237953186035
Thalidomide,Docetaxel,SK-MEL-28,0.0,-1.414654016494751
Romidepsin,Docetaxel,HS 578T,3.0,-3.220787048339844
Paclitaxel,Celecoxib,SF-539,26.444444444444443,23.42833137512207
Mitotane,Tretinoin,NCI-H522,2.6666666666666665,-1.87226665019989
Romidepsin,Paclitaxel,HS 578T,-6.555555555555555,-3.22078800201416
Fulvestrant,Everolimus,HOP-62,-4.777777777777778,-0.6340059638023376
Docetaxel,Sirolimus,SK-MEL-5,5.222222222222222,3.655752658843994
