Drug A,Drug B,Cell Line Name,Score,Pred Score
paclitaxel,Sorafenib,OVCAR3,-12.53254789251529,-4.193515777587891
paclitaxel,Erlotinib,HT144,5.45103123545738,-1.545330047607422
Lapatinib,Erlotinib,A2058,4.128157012788561,-12.995889663696287
Erlotinib,geldanamycin,SW-620,-3.8590388668775,-18.960243225097656
paclitaxel,Sunitinib,SK-OV-3,7.36579899286375,-26.08555221557617
metformin,Lapatinib,A2058,-11.03094492075089,1.4123563766479492
Sunitinib,geldanamycin,UACC62,8.017093587799739,85.322998046875
metformin,Sunitinib,T-47D,15.384553292915324,-16.286231994628906
Vorinostat,Lapatinib,OV90,2.79124989437018,27.422691345214844
vinblastine,Dasatinib,MDAMB436,2.81101468536903,7.880401611328125
Lapatinib,Erlotinib,OVCAR3,-1.7237618714553775,0.8020610809326172
vinblastine,geldanamycin,RKO,-2.202886656443709,22.678726196289062
Sunitinib,Dasatinib,SKMES1,2.369358494612781,5.262702941894531
Vorinostat,geldanamycin,NCI-H460,-11.30813578108209,-99.77435302734376
Sunitinib,geldanamycin,SKMES1,4.484288991501213,11.181755065917969
metformin,Erlotinib,LOVO,-35.8165916579592,-16.383203506469727
Vorinostat,Erlotinib,SW-620,-5.19085420781142,28.814605712890625
Vorinostat,Sorafenib,A375,2.86709961553106,6.187034606933594
Sunitinib,Erlotinib,RPMI7951,-4.349210006555943,-11.025005340576172
Lapatinib,Sorafenib,A375,5.029017096161708,9.068096160888672
Dasatinib,Sorafenib,NCIH23,8.243548509216069,-11.80922508239746
paclitaxel,Sorafenib,NCIH23,-2.6184282494780104,-12.070158004760742
Vorinostat,Sunitinib,NCIH1650,-5.527709296795018,13.064491271972656
metformin,Sorafenib,MDAMB436,-52.7336020518746,-31.169403076171875
paclitaxel,Sorafenib,A375,6.07843040491799,6.553277969360352
Vorinostat,Sorafenib,SW-620,-4.396710286499547,9.352890014648438
Sunitinib,Erlotinib,A375,6.6154810826822,10.31780242919922
metformin,Dasatinib,A2780,9.772192422094813,-7.449211120605469
Erlotinib,Sorafenib,RKO,2.099307195887115,10.632953643798828
vinblastine,Sunitinib,OVCAR3,-12.414939844598162,-8.48239517211914
paclitaxel,Dasatinib,OV90,8.24149319055937,4.72979736328125
paclitaxel,Sorafenib,CAOV3,-1.5178355576616795,6.505016326904297
paclitaxel,Lapatinib,SKMES1,9.144089281431205,6.001564025878906
vinblastine,geldanamycin,A2780,1.418014053180695,-19.60247802734375
metformin,geldanamycin,VCAP,-60.92137282626391,-4.9030303955078125
Sunitinib,geldanamycin,NCI-H460,5.61896917638109,20.14482879638672
vinblastine,Vorinostat,HCT116,-4.96580172718434,-15.482186317443848
Vorinostat,Lapatinib,SW-620,-24.4432878855492,12.526573181152344
vinblastine,Sunitinib,LOVO,1.675381804264854,-2.4283103942871094
Dasatinib,geldanamycin,RKO,-2.8447496930443927,8.381492614746094
Sunitinib,Sorafenib,A2780,-1.059512617215007,19.552770614624023
Lapatinib,Sorafenib,NCI-H460,1.41805545618482,6.746087551116943
vinblastine,Lapatinib,RKO,-7.06329362397977,-14.941566467285156
Lapatinib,Sorafenib,A2058,9.400493271217616,1.862649917602539
paclitaxel,Sorafenib,NCI-H460,3.1327986373042376,1.7682380676269531
Lapatinib,Dasatinib,SK-OV-3,4.097668935846943,-2.6585888862609863
Vorinostat,geldanamycin,HCT116,-4.01456885639382,23.449493408203125
Dasatinib,Sorafenib,RPMI7951,-2.260381023139061,-18.98315620422364
metformin,Lapatinib,LOVO,-8.237627320974727,-16.613964080810547
Sunitinib,Dasatinib,OVCAR3,-2.23616712442702,19.995361328125
metformin,geldanamycin,UACC62,-26.79502671025515,-18.24407958984375
metformin,geldanamycin,RPMI7951,-10.594900847222812,-5.4725189208984375
Lapatinib,Dasatinib,VCAP,4.509456424718162,9.776374816894531
metformin,Lapatinib,SW837,-22.9219832537164,-23.229358673095703
metformin,Dasatinib,A2058,-6.2026319104393295,-6.093753814697266
vinblastine,Vorinostat,NCIH1650,-4.662511414401839,-6.018377304077148
Erlotinib,Dasatinib,NCI-H460,-0.4503474699443348,-1.3784570693969729
metformin,Sunitinib,NCIH23,-21.5531296050118,-28.696273803710938
vinblastine,Dasatinib,HT144,-39.7169735486916,-5.946634292602539
vinblastine,geldanamycin,HCT116,-6.13466459150186,1.4376373291015625
Lapatinib,Sorafenib,HT144,6.093529951556334,12.69233226776123
metformin,Vorinostat,NCIH2122,-33.3004252633332,-21.559223175048828
Sunitinib,Sorafenib,SK-OV-3,-7.789052707582185,16.108783721923828
metformin,geldanamycin,RKO,-61.6890402284636,35.253570556640625
Vorinostat,geldanamycin,A375,-10.613183176373598,-62.56622314453125
metformin,geldanamycin,NCIH23,-12.6203596574975,-3.068756103515625
paclitaxel,Lapatinib,A2058,-15.2234416939723,13.569217681884766
paclitaxel,geldanamycin,MDAMB436,3.42848617073407,4.99066162109375
metformin,Erlotinib,CAOV3,-50.4820483838523,-17.031232833862305
metformin,Sunitinib,SW837,-71.7765711158932,-46.909854888916016
vinblastine,Sorafenib,A2780,4.338369925074482,3.157281875610352
metformin,Sorafenib,LOVO,-34.0729170807354,-10.885421752929688
vinblastine,Vorinostat,CAOV3,-10.285920522724917,-6.661064147949219
paclitaxel,Sorafenib,SK-OV-3,2.71808902854303,-21.69549369812012
vinblastine,Vorinostat,RPMI7951,2.26767773086615,22.76114273071289
vinblastine,Sunitinib,A375,0.3189015990893598,-0.2806320190429687
metformin,geldanamycin,SW-620,-39.873530292237,-23.661865234375
vinblastine,Vorinostat,SK-OV-3,5.053393098685065,54.66132354736328
Erlotinib,Dasatinib,HCT116,-5.77665564868809,-4.638681411743164
metformin,geldanamycin,HT144,-22.4462583852743,3.4475860595703125
metformin,Sorafenib,RPMI7951,-10.162041561092582,-17.829917907714844
vinblastine,Lapatinib,SW837,8.70853787657841,-13.432775497436523
paclitaxel,Sunitinib,NCIH1650,-3.73521146317182,-6.002689361572266
metformin,Sorafenib,T-47D,-1.3326443092463092,-10.991443634033203
