Drug A,Drug B,Cell Line Name,Score,Pred Score
Dasatinib,Celecoxib,HS 578T,8.88888888888889,-2.6515953540802
Megestrol acetate,Lenalidomide,RPMI-8226,-0.5555555555555556,-3.1505258083343506
Dasatinib,Sirolimus,RPMI-8226,-8.444444444444445,-2.974704504013061
Sirolimus,Nilotinib,OVCAR-4,0.4444444444444444,-2.8036959171295166
Vorinostat,Cladribine,A498,-2.7777777777777777,-3.1037161350250244
Mitotane,Everolimus,SR,-3.6666666666666665,-0.6324750781059265
Vorinostat,Celecoxib,SW-620,-5.222222222222222,-4.046181678771973
Cladribine,Celecoxib,NCI-H460,-10.555555555555555,1.3916150331497192
Vorinostat,Docetaxel,UACC-257,0.6666666666666666,-2.2322428226470947
Dasatinib,Celecoxib,NCI-H522,8.0,-1.922645092010498
Docetaxel,Nilotinib,OVCAR-4,0.2222222222222222,4.145082950592041
Romidepsin,Paclitaxel,NCI-H522,-2.6666666666666665,-5.023241996765137
Cladribine,Celecoxib,U251,-5.111111111111111,2.3276820182800293
Vorinostat,Celecoxib,OVCAR-3,-9.333333333333334,-4.258740425109863
Fulvestrant,Cladribine,OVCAR-8,-0.3333333333333333,-2.370802402496338
Sirolimus,Nilotinib,OVCAR-3,2.6666666666666665,-2.1504101753234863
Vorinostat,Nilotinib,NCI-H460,-8.88888888888889,-2.552412271499634
Mitotane,Celecoxib,SNB-75,-5.555555555555555,-3.89020586013794
Vorinostat,Cladribine,SK-MEL-5,1.5555555555555556,-3.4507932662963867
Mitotane,Tretinoin,SNB-75,-4.444444444444445,-1.8949425220489504
Tretinoin,Cladribine,A498,-8.0,-3.889071464538574
Sirolimus,Mitotane,U251,5.222222222222222,-2.7109553813934326
Fulvestrant,Sirolimus,HOP-62,-1.8888888888888888,-0.7390714883804321
Everolimus,Romidepsin,IGROV1,-7.555555555555555,-1.5085359811782837
Everolimus,Docetaxel,NCI-H522,4.0,-1.241043210029602
Mitotane,Paclitaxel,PC-3,0.1111111111111111,-1.5937790870666504
Romidepsin,Paclitaxel,SK-MEL-28,1.4444444444444444,-3.861580610275269
Paclitaxel,Cladribine,SW-620,-2.0,6.448608875274658
Thalidomide,Sirolimus,HOP-92,-2.7777777777777777,-2.577383041381836
Everolimus,Celecoxib,U251,-6.555555555555555,-2.8662850856781006
Thalidomide,Cladribine,CAKI-1,-8.666666666666666,-2.4807255268096924
Sirolimus,Cladribine,OVCAR-4,-5.0,-2.715480089187622
Fulvestrant,Celecoxib,A498,-3.7777777777777777,-1.9862147569656368
Vorinostat,Romidepsin,RPMI-8226,9.555555555555555,-3.6112427711486816
Dasatinib,Nilotinib,U251,-10.22222222222222,-2.950124502182007
Docetaxel,Fulvestrant,SK-MEL-5,9.0,2.5094268321990967
Fulvestrant,Tretinoin,CAKI-1,-2.7777777777777777,-1.1777448654174805
Everolimus,Celecoxib,OVCAR-4,-1.5555555555555556,-1.3557244539260864
Everolimus,Paclitaxel,SF-539,-1.8888888888888888,-1.3337523937225342
Mitotane,Docetaxel,CAKI-1,2.4444444444444446,-1.97398841381073
Everolimus,Dasatinib,MCF7,-5.222222222222222,-2.685598134994507
Everolimus,Celecoxib,NCI-H522,-1.6666666666666667,-3.834954738616944
Megestrol acetate,Gefitinib,SW-620,5.888888888888889,-3.360874891281128
Fulvestrant,Nilotinib,HOP-92,-6.666666666666667,-1.873530387878418
Nilotinib,Cladribine,RPMI-8226,-0.2222222222222222,-2.8232340812683105
Fulvestrant,Nilotinib,MDA-MB-231/ATCC,-6.666666666666667,-1.2980411052703855
Everolimus,Sirolimus,UACC-257,-5.111111111111111,-2.329428434371948
Mitotane,Tretinoin,MDA-MB-231/ATCC,0.3333333333333333,-0.3172030746936798
Gefitinib,Lenalidomide,PC-3,-0.4444444444444444,-2.5787503719329834
Tretinoin,Celecoxib,UO-31,-4.444444444444445,-2.5406570434570312
Megestrol acetate,Gefitinib,U251,3.4444444444444446,-8.267988204956055
Everolimus,Vorinostat,MDA-MB-231/ATCC,-0.7777777777777778,-0.909408688545227
