Drug A,Drug B,Cell Line Name,Score,Pred Score
Mitotane,Celecoxib,MDA-MB-231/ATCC,0.8888888888888888,-5.954870223999023
Mitotane,Tretinoin,KM12,-2.111111111111111,-7.993494987487793
Docetaxel,Nilotinib,OVCAR-3,21.55555555555556,16.679229736328125
Fulvestrant,Cladribine,SK-MEL-28,4.444444444444445,0.7056896686553955
Megestrol acetate,Lenalidomide,A549/ATCC,1.2222222222222223,2.313308000564575
Docetaxel,Celecoxib,MDA-MB-231/ATCC,13.333333333333334,12.050850868225098
Everolimus,Nilotinib,HS 578T,-17.22222222222222,-5.815473556518555
Dasatinib,Paclitaxel,K-562,13.11111111111111,-0.0085005760192871
Mitotane,Tretinoin,SK-OV-3,3.555555555555556,2.371776819229126
Fulvestrant,Nilotinib,HOP-62,-3.4444444444444446,-4.232133388519287
Paclitaxel,Cladribine,SK-MEL-5,11.22222222222222,-2.1306867599487305
Docetaxel,Cladribine,DU-145,-4.555555555555555,-3.3299527168273926
Tretinoin,Celecoxib,OVCAR-4,1.4444444444444444,-2.9335033893585205
Dasatinib,Romidepsin,IGROV1,-5.0,-0.8433142900466919
Docetaxel,Celecoxib,OVCAR-4,15.22222222222222,20.434473037719727
Dasatinib,Paclitaxel,SNB-75,4.444444444444445,-0.5915228128433228
Vorinostat,Celecoxib,PC-3,-7.666666666666667,-4.873410701751709
Mitotane,Celecoxib,HCT-116,-3.111111111111111,-3.5065245628356934
Romidepsin,Nilotinib,A498,-6.666666666666667,-3.266195297241211
Romidepsin,Sirolimus,BT-549,0.4444444444444444,-1.196008563041687
Fulvestrant,Nilotinib,MDA-MB-468,-4.111111111111111,2.4673309326171875
Vorinostat,Cladribine,SF-539,-2.2222222222222223,-3.1612205505371094
Docetaxel,Fulvestrant,OVCAR-3,16.88888888888889,21.31262969970703
Mitotane,Nilotinib,SK-MEL-28,-4.0,-1.3102550506591797
Romidepsin,Nilotinib,OVCAR-8,-11.333333333333334,-5.817189693450928
Fulvestrant,Dasatinib,OVCAR-4,0.5555555555555556,-2.208385467529297
Paclitaxel,Celecoxib,SW-620,8.777777777777779,5.768952369689941
Everolimus,Romidepsin,BT-549,1.0,-3.718616962432861
Mitotane,Cladribine,U251,-3.2222222222222223,-3.546553134918213
Everolimus,Vorinostat,UO-31,0.0,1.9947773218154907
Dasatinib,Paclitaxel,RPMI-8226,3.2222222222222223,-0.3928284645080566
Sirolimus,Tretinoin,SF-539,1.2222222222222223,-1.6382418870925903
Fulvestrant,Paclitaxel,SR,-4.111111111111111,-0.4068632125854492
Cladribine,Celecoxib,UACC-257,-2.4444444444444446,0.9920562505722046
Dasatinib,Vorinostat,HCT-15,2.0,-0.950892210006714
Thalidomide,Paclitaxel,UACC-257,-4.444444444444445,0.8912158608436584
Everolimus,Cladribine,RPMI-8226,-8.666666666666666,-2.86495304107666
Romidepsin,Tretinoin,MDA-MB-231/ATCC,-1.7777777777777777,-0.4457554519176483
Dasatinib,Cladribine,SW-620,-4.333333333333333,-1.2617735862731934
Dasatinib,Cladribine,UACC-257,-5.333333333333333,-1.383286952972412
Dasatinib,Sirolimus,HCT-116,2.0,-1.1738383769989014
Mitotane,Celecoxib,MDA-MB-468,-0.2222222222222222,0.4873756170272827
Romidepsin,Sirolimus,SK-MEL-28,4.222222222222222,-4.811050415039063
Vorinostat,Sirolimus,UO-31,6.444444444444445,0.6431514024734497
Mitotane,Nilotinib,ACHN,-15.88888888888889,2.86819076538086
Docetaxel,Tretinoin,RPMI-8226,21.0,0.5183725953102112
Paclitaxel,Celecoxib,PC-3,9.444444444444445,8.499030113220215
Fulvestrant,Tretinoin,UACC-62,1.2222222222222223,0.8595807552337646
Vorinostat,Celecoxib,RPMI-8226,-7.888888888888889,-1.9339137077331543
Everolimus,Nilotinib,OVCAR-4,-2.4444444444444446,-0.8037971258163452
Thalidomide,Sirolimus,UACC-62,4.111111111111111,-1.0988582372665403
Paclitaxel,Cladribine,SF-539,3.888888888888889,-0.0360827445983886
Nilotinib,Mitotane,OVCAR-4,-4.111111111111111,0.2002722769975662
Sirolimus,Nilotinib,NCI-H23,-5.333333333333333,-1.483642578125
Mitotane,Docetaxel,SR,31.22222222222222,-1.876111626625061
Mitotane,Cladribine,IGROV1,-4.888888888888889,-3.889402389526367
Everolimus,Nilotinib,UACC-62,-5.777777777777778,-3.5887210369110107
Fulvestrant,Paclitaxel,SNB-75,-1.8888888888888888,-0.2547371387481689
Fulvestrant,Everolimus,SK-MEL-28,19.55555555555556,9.190338134765623
Thalidomide,Cladribine,ACHN,-2.0,-4.728946685791016
Fulvestrant,Romidepsin,DU-145,3.111111111111111,2.4259071350097656
Mitotane,Nilotinib,NCI-H460,-1.1111111111111112,-2.440595865249634
Everolimus,Docetaxel,NCI-H460,11.22222222222222,4.7401933670043945
Dasatinib,Vorinostat,T-47D,3.555555555555556,-1.5296512842178345
Everolimus,Cladribine,MCF7,-0.8888888888888888,-6.155640602111816
Paclitaxel,Tretinoin,OVCAR-8,24.88888888888889,22.650798797607425
Mitotane,Paclitaxel,MDA-MB-231/ATCC,-4.111111111111111,-1.5510448217391968
Docetaxel,Tretinoin,SW-620,13.88888888888889,14.797430992126465
Thalidomide,Sirolimus,HCT-15,-1.5555555555555556,-1.1224615573883057
Mitotane,Nilotinib,U251,-7.111111111111111,-1.8629237413406368
Mitotane,Cladribine,UACC-257,-15.666666666666666,-1.7615870237350464
Megestrol acetate,Lenalidomide,SK-MEL-5,-22.88888888888889,-10.984180450439451
Sirolimus,Celecoxib,HS 578T,9.666666666666666,-0.3638384938240051
Docetaxel,Celecoxib,SF-268,2.2222222222222223,18.91756248474121
Tretinoin,Celecoxib,IGROV1,-3.4444444444444446,-0.515491247177124
Tretinoin,Celecoxib,SR,-6.555555555555555,0.9109745025634766
Mitotane,Celecoxib,UACC-257,-14.0,-6.452264785766602
Docetaxel,Paclitaxel,PC-3,2.2222222222222223,1.661285161972046
Paclitaxel,Cladribine,K-562,1.2222222222222223,0.3746042251586914
Mitotane,Everolimus,SK-OV-3,-5.333333333333333,8.803516387939453
Sirolimus,Nilotinib,HS 578T,-6.333333333333333,-2.9012184143066406
Cladribine,Celecoxib,A549/ATCC,-4.0,-4.908990383148193
Vorinostat,Tretinoin,SNB-75,-3.2222222222222223,-5.3567986488342285
Vorinostat,Cladribine,LOX IMVI,-1.8888888888888888,-6.360372543334961
