Drug A,Drug B,Cell Line Name,Score,Pred Score
Vorinostat,Dasatinib,SW-620,-5.73967918172164,-4.375720977783203
vinblastine,Lapatinib,A375,-23.3725501337939,-7.107355117797852
metformin,Dasatinib,SW-620,9.04709717330502,-26.445032119750977
Lapatinib,Dasatinib,RPMI7951,-3.724573545179619,0.5369791984558105
paclitaxel,Sorafenib,HT144,4.4516036428765,-1.8821029663085933
paclitaxel,Erlotinib,SW837,-1.657597602265355,-1.7544488906860352
Sunitinib,Erlotinib,OV90,5.586124430090477,8.443517684936523
paclitaxel,Dasatinib,SKMEL30,-26.6651088566214,-3.5669167041778564
Lapatinib,Erlotinib,SKMES1,3.028467183462371,-5.032227516174316
vinblastine,Dasatinib,SW-620,-40.7258600860177,-1.6009275913238523
metformin,Sorafenib,OVCAR3,-26.912205886836706,-29.10215759277344
paclitaxel,Erlotinib,A2058,-3.9965921287470247,2.1484410762786865
Lapatinib,geldanamycin,HCT116,-4.739766082030863,-3.5692124366760254
Sunitinib,Dasatinib,HCT116,4.2006804390709,-1.957002639770508
metformin,Lapatinib,A2780,-22.3071231538392,-34.12450408935547
metformin,Erlotinib,SKMES1,-18.5891767455387,-30.58307456970215
Lapatinib,geldanamycin,RPMI7951,-5.960419628776203,-2.194918632507324
Sunitinib,Sorafenib,SW837,-18.9061714872788,-6.328900337219238
metformin,Vorinostat,T-47D,-21.4141717786538,-23.362064361572266
metformin,Erlotinib,VCAP,-12.208208404490907,-24.74117088317871
Erlotinib,geldanamycin,LOVO,-3.72583443525641,-0.1815719604492187
Vorinostat,Sorafenib,A2780,-2.377061578670744,-0.5687711238861084
Erlotinib,Dasatinib,OV90,6.075310726130807,-0.0832469463348388
Vorinostat,Sunitinib,HCT116,2.12042655289975,-4.897895336151123
Dasatinib,geldanamycin,SK-OV-3,3.181253849239128,-3.526427984237671
vinblastine,Erlotinib,NCI-H460,10.41580460128629,-10.70332145690918
metformin,geldanamycin,SW837,-23.8934551543691,-28.894577026367188
Dasatinib,geldanamycin,VCAP,-0.8981307679622897,-0.1119723320007324
paclitaxel,Lapatinib,UACC62,3.7078671714499096,-0.731703519821167
Sunitinib,geldanamycin,A375,11.644495901203598,1.6405572891235352
metformin,Vorinostat,RPMI7951,-22.42608065327665,-10.4873046875
Lapatinib,Erlotinib,LOVO,-1.2036514942358316,9.47650909423828
vinblastine,geldanamycin,SKMEL30,-13.5091075877696,-8.34429931640625
Vorinostat,Lapatinib,SKMEL30,-1.79502295092813,2.864245891571045
Vorinostat,geldanamycin,SK-OV-3,2.332279780348585,-3.965912103652954
Lapatinib,Dasatinib,MDAMB436,3.11049964318654,-1.173628807067871
Vorinostat,Erlotinib,OVCAR3,3.54836143321337,-2.4047884941101074
Vorinostat,Lapatinib,NCIH2122,3.77256113899207,-4.482711315155029
paclitaxel,Sunitinib,RKO,-2.35314836228574,-9.72503662109375
Sunitinib,Erlotinib,NCIH2122,7.837521570550837,7.840733528137207
Erlotinib,geldanamycin,A375,9.328533024448705,0.3218822479248047
Dasatinib,geldanamycin,HT144,-37.9495035857927,-4.714216232299805
Erlotinib,Sorafenib,MDAMB436,-4.144685584269085,-2.471299171447754
paclitaxel,Dasatinib,NCIH1650,8.91646092056966,-2.7140746116638184
Vorinostat,Erlotinib,T-47D,5.635020609606415,-1.5504248142242432
Dasatinib,Sorafenib,SKMEL30,-15.1006814359747,1.4845318794250488
Lapatinib,Sorafenib,SKMES1,-2.4599041427842496,0.3082838058471679
paclitaxel,Erlotinib,SKMES1,2.42002639701588,0.5713834166526794
Sunitinib,Sorafenib,VCAP,-3.0331069492891496,-2.160728931427002
Sunitinib,Erlotinib,A2780,10.480393919522983,10.460285186767578
paclitaxel,Dasatinib,RKO,4.452168509343501,-4.575822353363037
vinblastine,Sunitinib,NCIH2122,-2.552277046947741,-5.651360034942627
Lapatinib,geldanamycin,NCIH23,-5.97419023328963,2.682527542114258
