Drug A,Drug B,Cell Line Name,Score,Pred Score
Vorinostat,Sunitinib,MDAMB436,0.2886204877907422,-3.625698804855346
Sunitinib,Lapatinib,NCIH1650,16.4171583068458,7.702617645263672
metformin,Sorafenib,RKO,-44.7886924625105,-25.80282020568848
vinblastine,Vorinostat,A2058,-7.726553411266567,-24.448543548583984
Erlotinib,geldanamycin,T-47D,4.065326821312747,1.9640207290649407
metformin,Lapatinib,RPMI7951,2.12749125232924,-26.93877220153809
Sunitinib,Lapatinib,LOVO,9.06213659212517,14.002622604370115
metformin,geldanamycin,OV90,-4.51305804704249,-25.8914794921875
Lapatinib,geldanamycin,SKMES1,4.28301459624688,-1.671818733215332
metformin,Dasatinib,SKMEL30,-7.211196994815285,-18.220502853393555
metformin,Sunitinib,MDAMB436,-58.4491138315396,-28.75564956665039
vinblastine,geldanamycin,A2058,-0.5413656534735456,-7.235448837280273
paclitaxel,Sorafenib,SKMEL30,3.24770439300306,-11.244318008422852
Vorinostat,Sorafenib,SKMEL30,-0.6472060937938101,-2.6009578704833984
Erlotinib,Sorafenib,NCIH23,-1.93656353174353,-3.582117319107056
paclitaxel,Erlotinib,NCIH2122,-1.94666134980912,-0.3393504619598388
metformin,Dasatinib,NCI-H460,-0.670930828719279,-4.127561092376709
Sunitinib,Lapatinib,HT144,17.1612744381531,2.110157966613769
Vorinostat,Sorafenib,OVCAR3,-8.044482691931467,-3.881471633911133
Sunitinib,Lapatinib,UACC62,16.9968892380515,3.231703758239746
vinblastine,Sunitinib,SK-OV-3,3.62056380925444,-4.508186340332031
Erlotinib,geldanamycin,SKMEL30,4.07090957771029,-0.0883255004882812
paclitaxel,Sorafenib,RKO,-1.0680791130593923,-3.26099157333374
vinblastine,Sunitinib,HT144,4.69437535963172,0.0636665821075439
Lapatinib,Sorafenib,SW-620,0.3837795244341289,-0.2896193861961365
geldanamycin,Sorafenib,NCIH23,0.6681105368389735,1.654510498046875
geldanamycin,Sorafenib,RPMI7951,-8.08045020128908,-2.421295642852783
metformin,Vorinostat,MDAMB436,-42.6579269422049,-35.94586944580078
metformin,Sunitinib,A2058,-30.89708550466269,-28.24755477905273
paclitaxel,Vorinostat,NCIH2122,-1.1617148968623687,0.9761617183685304
paclitaxel,Lapatinib,HT144,6.46185690649625,-4.138919353485107
Erlotinib,Dasatinib,A2058,8.658679095048068,3.3224852085113525
vinblastine,Vorinostat,VCAP,-0.1898191226144924,0.6234548091888428
Lapatinib,Sorafenib,OV90,6.457932781589695,-5.716978549957275
metformin,geldanamycin,SKMES1,-33.7712071062874,-24.426284790039062
Lapatinib,Erlotinib,MDAMB436,-4.786538605318405,-9.818909645080566
metformin,Erlotinib,RPMI7951,-13.5632540546311,-17.943584442138672
vinblastine,Sunitinib,OV90,-82.13826531723697,-0.8158531188964844
Vorinostat,geldanamycin,RKO,-3.0453156276270903,-4.076756954193115
vinblastine,Sunitinib,A2780,6.430237727930085,-4.936547756195068
Erlotinib,Sorafenib,A2780,5.31082796058257,2.8873612880706787
metformin,Vorinostat,RKO,-70.65073406723695,-36.13973236083984
vinblastine,Lapatinib,CAOV3,4.71112087372323,1.5151982307434082
Sunitinib,geldanamycin,RPMI7951,-10.78700495517378,-2.022782325744629
Vorinostat,geldanamycin,LOVO,-6.055427015859325,-2.5035438537597656
geldanamycin,Sorafenib,OVCAR3,-16.475900892606802,8.228647232055664
Vorinostat,geldanamycin,OVCAR3,-2.487076105276776,3.971076011657715
metformin,Erlotinib,A2780,-48.3858044800915,-22.15722274780273
Dasatinib,Sorafenib,T-47D,5.893700156574014,6.463295936584473
metformin,Erlotinib,T-47D,-47.9957157156951,-27.586929321289062
metformin,Lapatinib,SW-620,-1.511416195100045,-29.755908966064453
paclitaxel,Vorinostat,A2058,-7.071587649042333,-1.4934611320495603
Sunitinib,Lapatinib,NCIH23,-0.3550158381598589,3.42327094078064
metformin,Lapatinib,NCIH1650,-17.0078420331655,-33.988319396972656
Dasatinib,geldanamycin,A375,10.3189652047012,-2.659808158874512
Lapatinib,Sorafenib,NCIH1650,8.829561804598438,1.217985987663269
Sunitinib,Dasatinib,SW837,10.909208084253878,1.3137388229370115
Erlotinib,Sorafenib,A2058,-2.25262466719878,3.85522198677063
paclitaxel,Sunitinib,A2058,0.7445982178878973,-5.644933700561523
Sunitinib,Erlotinib,SW-620,-4.813871520282443,4.88370943069458
Erlotinib,Dasatinib,RPMI7951,2.85060083445348,-0.5187251567840576
metformin,Dasatinib,OV90,-2.54595208771381,3.294942855834961
