Drug A,Drug B,Cell Line Name,Score,Pred Score
Mitotane,Celecoxib,MDA-MB-231/ATCC,0.8888888888888888,-3.6607449054718018
Mitotane,Tretinoin,KM12,-2.111111111111111,0.1253694891929626
Docetaxel,Nilotinib,OVCAR-3,21.55555555555556,10.590852737426758
Fulvestrant,Cladribine,SK-MEL-28,4.444444444444445,-1.7656593322753906
Megestrol acetate,Lenalidomide,A549/ATCC,1.2222222222222223,1.003671169281006
Docetaxel,Celecoxib,MDA-MB-231/ATCC,13.333333333333334,7.16484260559082
Everolimus,Nilotinib,HS 578T,-17.22222222222222,-5.518416404724121
Dasatinib,Paclitaxel,K-562,13.11111111111111,1.3772097826004028
Mitotane,Tretinoin,SK-OV-3,3.555555555555556,0.0555465519428253
Fulvestrant,Nilotinib,HOP-62,-3.4444444444444446,-4.614945411682129
Paclitaxel,Cladribine,SK-MEL-5,11.22222222222222,-6.020199298858643
Docetaxel,Cladribine,DU-145,-4.555555555555555,-0.0972990989685058
Tretinoin,Celecoxib,OVCAR-4,1.4444444444444444,-4.529350280761719
Dasatinib,Romidepsin,IGROV1,-5.0,-1.944875955581665
Docetaxel,Celecoxib,OVCAR-4,15.22222222222222,11.767169952392578
Dasatinib,Paclitaxel,SNB-75,4.444444444444445,-4.872272968292236
Vorinostat,Celecoxib,PC-3,-7.666666666666667,-3.3920934200286865
Mitotane,Celecoxib,HCT-116,-3.111111111111111,-2.4161410331726074
Romidepsin,Nilotinib,A498,-6.666666666666667,-3.8753421306610094
Romidepsin,Sirolimus,BT-549,0.4444444444444444,-2.492332220077514
Fulvestrant,Nilotinib,MDA-MB-468,-4.111111111111111,-3.266071319580078
Vorinostat,Cladribine,SF-539,-2.2222222222222223,-2.192473888397217
Docetaxel,Fulvestrant,OVCAR-3,16.88888888888889,10.273375511169434
Mitotane,Nilotinib,SK-MEL-28,-4.0,-4.956864833831787
Romidepsin,Nilotinib,OVCAR-8,-11.333333333333334,-10.252039909362791
Fulvestrant,Dasatinib,OVCAR-4,0.5555555555555556,1.4376510381698608
Paclitaxel,Celecoxib,SW-620,8.777777777777779,9.222824096679688
Everolimus,Romidepsin,BT-549,1.0,-6.0576910972595215
Mitotane,Cladribine,U251,-3.2222222222222223,-0.6506118774414062
Everolimus,Vorinostat,UO-31,0.0,1.0865647792816162
Dasatinib,Paclitaxel,RPMI-8226,3.2222222222222223,-1.6553955078125
Sirolimus,Tretinoin,SF-539,1.2222222222222223,1.4927302598953247
Fulvestrant,Paclitaxel,SR,-4.111111111111111,-5.204683780670166
Cladribine,Celecoxib,UACC-257,-2.4444444444444446,-7.68650484085083
Dasatinib,Vorinostat,HCT-15,2.0,-1.6344945430755615
Thalidomide,Paclitaxel,UACC-257,-4.444444444444445,-3.643942832946777
Everolimus,Cladribine,RPMI-8226,-8.666666666666666,-3.1342122554779053
Romidepsin,Tretinoin,MDA-MB-231/ATCC,-1.7777777777777777,0.542275607585907
Dasatinib,Cladribine,SW-620,-4.333333333333333,-2.7260982990264893
Dasatinib,Cladribine,UACC-257,-5.333333333333333,-2.417386770248413
Dasatinib,Sirolimus,HCT-116,2.0,-3.00101375579834
Mitotane,Celecoxib,MDA-MB-468,-0.2222222222222222,-4.0435333251953125
Romidepsin,Sirolimus,SK-MEL-28,4.222222222222222,-7.48823881149292
Vorinostat,Sirolimus,UO-31,6.444444444444445,-4.150729656219482
Mitotane,Nilotinib,ACHN,-15.88888888888889,-6.200856685638428
Docetaxel,Tretinoin,RPMI-8226,21.0,15.927084922790527
Paclitaxel,Celecoxib,PC-3,9.444444444444445,10.232138633728027
Fulvestrant,Tretinoin,UACC-62,1.2222222222222223,2.671048164367676
Vorinostat,Celecoxib,RPMI-8226,-7.888888888888889,-5.899436473846436
Everolimus,Nilotinib,OVCAR-4,-2.4444444444444446,-4.122262954711914
Thalidomide,Sirolimus,UACC-62,4.111111111111111,-0.1289075911045074
Paclitaxel,Cladribine,SF-539,3.888888888888889,0.9210367798805236
Nilotinib,Mitotane,OVCAR-4,-4.111111111111111,-0.5715199708938599
Sirolimus,Nilotinib,NCI-H23,-5.333333333333333,-4.498612403869629
Mitotane,Docetaxel,SR,31.22222222222222,-3.1909353733062744
Mitotane,Cladribine,IGROV1,-4.888888888888889,-3.654600143432617
Everolimus,Nilotinib,UACC-62,-5.777777777777778,-4.445470809936523
Fulvestrant,Paclitaxel,SNB-75,-1.8888888888888888,-4.549929618835449
Fulvestrant,Everolimus,SK-MEL-28,19.55555555555556,8.436806678771973
Thalidomide,Cladribine,ACHN,-2.0,-7.478893756866455
Fulvestrant,Romidepsin,DU-145,3.111111111111111,6.233185291290283
Mitotane,Nilotinib,NCI-H460,-1.1111111111111112,-5.185062408447266
Everolimus,Docetaxel,NCI-H460,11.22222222222222,-0.420961856842041
Dasatinib,Vorinostat,T-47D,3.555555555555556,-2.0469324588775635
Everolimus,Cladribine,MCF7,-0.8888888888888888,-9.825645446777344
Paclitaxel,Tretinoin,OVCAR-8,24.88888888888889,13.272459983825684
Mitotane,Paclitaxel,MDA-MB-231/ATCC,-4.111111111111111,0.9983811974525452
Docetaxel,Tretinoin,SW-620,13.88888888888889,15.053304672241213
Thalidomide,Sirolimus,HCT-15,-1.5555555555555556,0.5727198719978333
Mitotane,Nilotinib,U251,-7.111111111111111,-4.8349609375
Mitotane,Cladribine,UACC-257,-15.666666666666666,-2.6166131496429443
Megestrol acetate,Lenalidomide,SK-MEL-5,-22.88888888888889,-7.129408836364746
Sirolimus,Celecoxib,HS 578T,9.666666666666666,2.2300829887390137
Docetaxel,Celecoxib,SF-268,2.2222222222222223,7.927188396453857
Tretinoin,Celecoxib,IGROV1,-3.4444444444444446,-7.501771926879883
Tretinoin,Celecoxib,SR,-6.555555555555555,-6.186389923095703
Mitotane,Celecoxib,UACC-257,-14.0,-4.809228897094727
Docetaxel,Paclitaxel,PC-3,2.2222222222222223,3.954486846923828
Paclitaxel,Cladribine,K-562,1.2222222222222223,-3.846843719482422
Mitotane,Everolimus,SK-OV-3,-5.333333333333333,-7.349096298217773
Sirolimus,Nilotinib,HS 578T,-6.333333333333333,-3.454286575317383
Cladribine,Celecoxib,A549/ATCC,-4.0,-0.1886589527130127
Vorinostat,Tretinoin,SNB-75,-3.2222222222222223,-3.531975269317627
Vorinostat,Cladribine,LOX IMVI,-1.8888888888888888,-1.6875852346420288
Fulvestrant,Paclitaxel,HOP-62,0.3333333333333333,-7.756118297576904
Everolimus,Docetaxel,SF-539,7.777777777777778,-4.254794597625732
Thalidomide,Tretinoin,MCF7,-1.0,-3.3376495838165283
Fulvestrant,Tretinoin,A498,-1.6666666666666667,3.547222137451172
Tretinoin,Celecoxib,LOX IMVI,-17.22222222222222,-7.48006534576416
Thalidomide,Mitotane,CAKI-1,-2.333333333333333,-4.538183212280273
Docetaxel,Celecoxib,HCT-116,11.666666666666666,12.75893211364746
Fulvestrant,Romidepsin,SF-295,-0.6666666666666666,4.138728618621826
Everolimus,Cladribine,MDA-MB-468,1.2222222222222223,-2.609616756439209
Mitotane,Docetaxel,LOX IMVI,19.33333333333333,0.984993577003479
Vorinostat,Docetaxel,SNB-75,-3.888888888888889,-7.268491744995117
Vorinostat,Cladribine,MDA-MB-231/ATCC,9.333333333333334,-2.027623414993286
Fulvestrant,Sirolimus,BT-549,-2.555555555555556,-3.7712695598602295
Nilotinib,Celecoxib,OVCAR-3,-7.555555555555555,-11.44044303894043
Thalidomide,Paclitaxel,SK-OV-3,-0.1111111111111111,-5.731002807617188
Everolimus,Sirolimus,UO-31,3.888888888888889,-2.4181649684906006
Romidepsin,Nilotinib,KM12,-7.888888888888889,-1.9842888116836548
Dasatinib,Sirolimus,OVCAR-3,-1.0,-1.3222408294677734
