Drug A,Drug B,Cell Line Name,Score,Pred Score
Vorinostat,Dasatinib,SW-620,-5.73967918172164,-15.237174987792969
vinblastine,Lapatinib,A375,-23.3725501337939,-16.602279663085938
metformin,Dasatinib,SW-620,9.04709717330502,-19.24277687072754
Lapatinib,Dasatinib,RPMI7951,-3.724573545179619,3.691713333129883
paclitaxel,Sorafenib,HT144,4.4516036428765,-6.507746696472168
paclitaxel,Erlotinib,SW837,-1.657597602265355,-7.500144958496094
Sunitinib,Erlotinib,OV90,5.586124430090477,4.602581977844238
paclitaxel,Dasatinib,SKMEL30,-26.6651088566214,-4.825241088867188
Lapatinib,Erlotinib,SKMES1,3.028467183462371,0.3648378849029541
vinblastine,Dasatinib,SW-620,-40.7258600860177,-16.006397247314453
metformin,Sorafenib,OVCAR3,-26.912205886836706,-18.27617645263672
paclitaxel,Erlotinib,A2058,-3.9965921287470247,-1.737360954284668
Lapatinib,geldanamycin,HCT116,-4.739766082030863,2.3448944091796875
Sunitinib,Dasatinib,HCT116,4.2006804390709,38.09342193603516
metformin,Lapatinib,A2780,-22.3071231538392,-16.041223526000977
metformin,Erlotinib,SKMES1,-18.5891767455387,-14.202046394348145
Lapatinib,geldanamycin,RPMI7951,-5.960419628776203,-26.801971435546875
Sunitinib,Sorafenib,SW837,-18.9061714872788,6.515897274017334
metformin,Vorinostat,T-47D,-21.4141717786538,-10.325044631958008
metformin,Erlotinib,VCAP,-12.208208404490907,-11.813350677490234
Erlotinib,geldanamycin,LOVO,-3.72583443525641,14.378089904785156
Vorinostat,Sorafenib,A2780,-2.377061578670744,-10.354860305786133
Erlotinib,Dasatinib,OV90,6.075310726130807,-0.1736249923706054
Vorinostat,Sunitinib,HCT116,2.12042655289975,-6.220417022705078
Dasatinib,geldanamycin,SK-OV-3,3.181253849239128,-10.01629638671875
vinblastine,Erlotinib,NCI-H460,10.41580460128629,-15.901985168457031
metformin,geldanamycin,SW837,-23.8934551543691,-48.968658447265625
Dasatinib,geldanamycin,VCAP,-0.8981307679622897,-44.10841369628906
paclitaxel,Lapatinib,UACC62,3.7078671714499096,-3.734819650650024
Sunitinib,geldanamycin,A375,11.644495901203598,9.780914306640623
metformin,Vorinostat,RPMI7951,-22.42608065327665,-24.693767547607425
Lapatinib,Erlotinib,LOVO,-1.2036514942358316,8.071513175964355
vinblastine,geldanamycin,SKMEL30,-13.5091075877696,-9.458770751953123
Vorinostat,Lapatinib,SKMEL30,-1.79502295092813,5.371750831604004
