Drug A,Drug B,Cell Line Name,Score,Pred Score
Vorinostat,Romidepsin,BT-549,-0.6666666666666666,-0.8267101049423218
Romidepsin,Tretinoin,HCT-116,7.333333333333333,-2.285430431365967
Tretinoin,Celecoxib,UACC-257,-0.4444444444444444,-6.388362884521484
Nilotinib,Cladribine,MDA-MB-231/ATCC,-4.111111111111111,-1.156571388244629
Thalidomide,Mitotane,DU-145,-7.333333333333333,0.6242763996124268
Fulvestrant,Romidepsin,SF-268,1.3333333333333333,0.3046241998672485
Dasatinib,Tretinoin,SK-MEL-28,-8.444444444444445,0.5216444730758667
Mitotane,Dasatinib,SK-OV-3,1.6666666666666667,-4.90751838684082
Mitotane,Dasatinib,SNB-75,3.333333333333333,2.736281633377075
Docetaxel,Nilotinib,UACC-257,2.111111111111111,10.51197624206543
Thalidomide,Sirolimus,CAKI-1,0.1111111111111111,-2.7586565017700195
Romidepsin,Cladribine,OVCAR-8,11.22222222222222,-5.034663200378418
Gefitinib,Lenalidomide,MCF7,-3.111111111111111,-10.230269432067873
Sirolimus,Nilotinib,MCF7,-3.888888888888889,2.0803146362304688
Mitotane,Everolimus,SK-MEL-28,14.11111111111111,1.631932258605957
Fulvestrant,Vorinostat,PC-3,-4.444444444444445,1.045837163925171
Gefitinib,Lenalidomide,SW-620,6.0,-4.723727226257324
Paclitaxel,Celecoxib,SF-268,12.555555555555555,6.261013031005859
Nilotinib,Tretinoin,SF-539,-0.8888888888888888,-4.846220970153809
Fulvestrant,Sirolimus,UACC-257,-4.0,-2.375728845596313
Tretinoin,Cladribine,SK-MEL-5,-1.1111111111111112,-4.620854377746582
Thalidomide,Paclitaxel,SF-295,-3.555555555555556,-0.2253003120422363
Fulvestrant,Celecoxib,RPMI-8226,-10.666666666666666,-4.255546569824219
Mitotane,Docetaxel,SK-OV-3,9.11111111111111,-1.3814163208007812
Mitotane,Sirolimus,SR,-1.7777777777777777,-2.385991096496582
Thalidomide,Mitotane,RPMI-8226,-3.4444444444444446,-6.852865695953369
Paclitaxel,Celecoxib,MDA-MB-231/ATCC,23.22222222222222,9.939505577087402
Thalidomide,Sirolimus,EKVX,0.8888888888888888,-5.458956241607666
Megestrol acetate,Gefitinib,EKVX,0.3333333333333333,-5.694426536560059
Everolimus,Dasatinib,SF-268,-3.7777777777777777,-2.7778091430664062
Thalidomide,Mitotane,MDA-MB-468,2.111111111111111,1.74531888961792
Fulvestrant,Cladribine,SF-268,-2.2222222222222223,-3.3906729221343994
Sirolimus,Cladribine,NCI-H460,-2.2222222222222223,-3.523451089859009
Sirolimus,Mitotane,PC-3,3.111111111111111,1.6945371627807615
Fulvestrant,Everolimus,U251,0.1111111111111111,8.005970001220703
Thalidomide,Sirolimus,ACHN,-2.555555555555556,3.169675827026367
Thalidomide,Sirolimus,OVCAR-8,-0.2222222222222222,-1.6936259269714355
Docetaxel,Sirolimus,PC-3,3.111111111111111,1.1940577030181885
Mitotane,Dasatinib,OVCAR-4,-4.444444444444445,-3.184356451034546
