Drug A,Drug B,Cell Line Name,Score,Pred Score
Vorinostat,Sunitinib,MDAMB436,0.2886204877907422,-1.0442848205566406
Sunitinib,Lapatinib,NCIH1650,16.4171583068458,12.933786392211914
metformin,Sorafenib,RKO,-44.7886924625105,-82.55543518066406
vinblastine,Vorinostat,A2058,-7.726553411266567,-6.403888702392578
Erlotinib,geldanamycin,T-47D,4.065326821312747,-17.96553611755371
metformin,Lapatinib,RPMI7951,2.12749125232924,-6.22972297668457
Sunitinib,Lapatinib,LOVO,9.06213659212517,-40.50474166870117
metformin,geldanamycin,OV90,-4.51305804704249,-34.32884979248047
Lapatinib,geldanamycin,SKMES1,4.28301459624688,40.21601104736328
metformin,Dasatinib,SKMEL30,-7.211196994815285,-4.853723526000977
metformin,Sunitinib,MDAMB436,-58.4491138315396,-11.61042022705078
vinblastine,geldanamycin,A2058,-0.5413656534735456,-71.03775787353516
paclitaxel,Sorafenib,SKMEL30,3.24770439300306,-10.671905517578123
Vorinostat,Sorafenib,SKMEL30,-0.6472060937938101,-19.42291259765625
Erlotinib,Sorafenib,NCIH23,-1.93656353174353,-1.7732419967651367
paclitaxel,Erlotinib,NCIH2122,-1.94666134980912,3.724422454833984
metformin,Dasatinib,NCI-H460,-0.670930828719279,-13.101551055908203
Sunitinib,Lapatinib,HT144,17.1612744381531,1.5694198608398438
Vorinostat,Sorafenib,OVCAR3,-8.044482691931467,3.395923614501953
Sunitinib,Lapatinib,UACC62,16.9968892380515,-7.397270202636719
vinblastine,Sunitinib,SK-OV-3,3.62056380925444,-12.438716888427734
Erlotinib,geldanamycin,SKMEL30,4.07090957771029,6.546554565429688
paclitaxel,Sorafenib,RKO,-1.0680791130593923,-44.10133361816406
vinblastine,Sunitinib,HT144,4.69437535963172,-7.323722839355469
Lapatinib,Sorafenib,SW-620,0.3837795244341289,4.178964614868164
geldanamycin,Sorafenib,NCIH23,0.6681105368389735,73.1695327758789
geldanamycin,Sorafenib,RPMI7951,-8.08045020128908,-32.01893997192383
metformin,Vorinostat,MDAMB436,-42.6579269422049,-35.442955017089844
metformin,Sunitinib,A2058,-30.89708550466269,-6.825752258300781
paclitaxel,Vorinostat,NCIH2122,-1.1617148968623687,13.57585334777832
paclitaxel,Lapatinib,HT144,6.46185690649625,5.088979721069336
Erlotinib,Dasatinib,A2058,8.658679095048068,3.7967824935913086
vinblastine,Vorinostat,VCAP,-0.1898191226144924,0.3698577880859375
Lapatinib,Sorafenib,OV90,6.457932781589695,6.260580062866211
metformin,geldanamycin,SKMES1,-33.7712071062874,-10.433216094970703
Lapatinib,Erlotinib,MDAMB436,-4.786538605318405,12.691692352294922
metformin,Erlotinib,RPMI7951,-13.5632540546311,4.7547760009765625
vinblastine,Sunitinib,OV90,-82.13826531723697,2.9185943603515625
Vorinostat,geldanamycin,RKO,-3.0453156276270903,-238.9657287597656
vinblastine,Sunitinib,A2780,6.430237727930085,-26.54326057434082
Erlotinib,Sorafenib,A2780,5.31082796058257,-3.194870710372925
metformin,Vorinostat,RKO,-70.65073406723695,-113.35877990722656
vinblastine,Lapatinib,CAOV3,4.71112087372323,-14.157953262329102
Sunitinib,geldanamycin,RPMI7951,-10.78700495517378,102.4093780517578
Vorinostat,geldanamycin,LOVO,-6.055427015859325,33.38539123535156
geldanamycin,Sorafenib,OVCAR3,-16.475900892606802,25.01323699951172
Vorinostat,geldanamycin,OVCAR3,-2.487076105276776,41.25924682617188
metformin,Erlotinib,A2780,-48.3858044800915,-7.424472808837891
Dasatinib,Sorafenib,T-47D,5.893700156574014,-33.08839797973633
metformin,Erlotinib,T-47D,-47.9957157156951,-5.9150390625
metformin,Lapatinib,SW-620,-1.511416195100045,-24.04972267150879
paclitaxel,Vorinostat,A2058,-7.071587649042333,-3.4630556106567383
Sunitinib,Lapatinib,NCIH23,-0.3550158381598589,-4.056768417358398
metformin,Lapatinib,NCIH1650,-17.0078420331655,-11.68523406982422
Dasatinib,geldanamycin,A375,10.3189652047012,45.81297302246094
Lapatinib,Sorafenib,NCIH1650,8.829561804598438,1.0836915969848633
Sunitinib,Dasatinib,SW837,10.909208084253878,2.4970359802246094
Erlotinib,Sorafenib,A2058,-2.25262466719878,2.015420913696289
paclitaxel,Sunitinib,A2058,0.7445982178878973,-3.382814407348633
Sunitinib,Erlotinib,SW-620,-4.813871520282443,-14.178186416625977
Erlotinib,Dasatinib,RPMI7951,2.85060083445348,9.891977310180664
metformin,Dasatinib,OV90,-2.54595208771381,-10.453498840332031
Dasatinib,geldanamycin,A2058,-8.692928400841772,116.02447509765624
Sunitinib,Dasatinib,A2780,16.618750626525,22.95199203491211
paclitaxel,Sorafenib,OV90,7.37064384347005,0.459935188293457
Vorinostat,Sorafenib,NCIH23,-6.81516141534704,-26.2880973815918
Vorinostat,Sorafenib,LOVO,-10.386374558578522,7.033241271972656
Sunitinib,Lapatinib,RKO,3.73205068567752,76.46256256103516
Lapatinib,Dasatinib,SKMEL30,-6.40442742836347,13.380202293395996
Vorinostat,Lapatinib,SK-OV-3,1.74273211890989,9.885828018188477
metformin,Dasatinib,NCIH23,-7.920344649869953,3.641077995300293
Lapatinib,Dasatinib,HT144,-9.28527551691871,16.70177459716797
Erlotinib,Sorafenib,NCI-H460,1.51502173443586,2.164925575256348
metformin,Erlotinib,SKMEL30,-90.3299705619704,-8.503856658935547
metformin,Sunitinib,NCIH2122,-6.512385872303066,-27.483720779418945
paclitaxel,Erlotinib,MDAMB436,0.7982616963508231,-4.162006378173828
Sunitinib,Dasatinib,NCIH23,15.8859560938761,0.009918212890625
metformin,Erlotinib,NCIH1650,-23.227454082363305,-8.764945983886719
Sunitinib,Lapatinib,NCI-H460,5.4465900456679694,-12.843013763427734
paclitaxel,Lapatinib,RPMI7951,-13.2494383747796,-4.366710662841797
Lapatinib,geldanamycin,T-47D,-2.3458288386735573,11.400611877441406
vinblastine,Sunitinib,MDAMB436,-1.5403494549472296,-9.861406326293944
paclitaxel,Sunitinib,NCIH23,-2.941164138388841,-11.119571685791016
metformin,Lapatinib,MDAMB436,-14.6311710829416,-11.07976531982422
Lapatinib,geldanamycin,A2780,-4.81834176383161,17.527145385742188
