Drug A,Drug B,Cell Line Name,Score,Pred Score
Vorinostat,Dasatinib,SW-620,-5.73967918172164,-6.239273548126221
vinblastine,Lapatinib,A375,-23.3725501337939,-2.996611356735229
metformin,Dasatinib,SW-620,9.04709717330502,-11.677760124206545
Lapatinib,Dasatinib,RPMI7951,-3.724573545179619,0.1467725038528442
paclitaxel,Sorafenib,HT144,4.4516036428765,-1.811043739318848
paclitaxel,Erlotinib,SW837,-1.657597602265355,2.398421049118042
Sunitinib,Erlotinib,OV90,5.586124430090477,-0.0647469758987426
paclitaxel,Dasatinib,SKMEL30,-26.6651088566214,-8.13845157623291
Lapatinib,Erlotinib,SKMES1,3.028467183462371,-0.2127158641815185
vinblastine,Dasatinib,SW-620,-40.7258600860177,-12.78152561187744
metformin,Sorafenib,OVCAR3,-26.912205886836706,-25.544414520263672
paclitaxel,Erlotinib,A2058,-3.9965921287470247,-2.763737916946411
Lapatinib,geldanamycin,HCT116,-4.739766082030863,-0.7876328229904175
Sunitinib,Dasatinib,HCT116,4.2006804390709,1.765946626663208
metformin,Lapatinib,A2780,-22.3071231538392,-22.9462947845459
metformin,Erlotinib,SKMES1,-18.5891767455387,-15.46919059753418
Lapatinib,geldanamycin,RPMI7951,-5.960419628776203,-2.042288303375244
Sunitinib,Sorafenib,SW837,-18.9061714872788,-8.182180404663086
metformin,Vorinostat,T-47D,-21.4141717786538,-22.95873260498047
metformin,Erlotinib,VCAP,-12.208208404490907,-11.41563892364502
Erlotinib,geldanamycin,LOVO,-3.72583443525641,2.285271167755127
Vorinostat,Sorafenib,A2780,-2.377061578670744,-4.835605144500732
Erlotinib,Dasatinib,OV90,6.075310726130807,3.478510618209839
Vorinostat,Sunitinib,HCT116,2.12042655289975,-4.270278930664063
Dasatinib,geldanamycin,SK-OV-3,3.181253849239128,-1.4823808670043943
vinblastine,Erlotinib,NCI-H460,10.41580460128629,2.566274881362915
metformin,geldanamycin,SW837,-23.8934551543691,-27.074522018432617
Dasatinib,geldanamycin,VCAP,-0.8981307679622897,0.937305748462677
paclitaxel,Lapatinib,UACC62,3.7078671714499096,2.394816875457764
Sunitinib,geldanamycin,A375,11.644495901203598,-0.2582210302352905
metformin,Vorinostat,RPMI7951,-22.42608065327665,-20.247034072875977
Lapatinib,Erlotinib,LOVO,-1.2036514942358316,4.026288032531738
vinblastine,geldanamycin,SKMEL30,-13.5091075877696,-12.925995826721191
Vorinostat,Lapatinib,SKMEL30,-1.79502295092813,-5.724610328674316
Vorinostat,geldanamycin,SK-OV-3,2.332279780348585,-1.586619257926941
Lapatinib,Dasatinib,MDAMB436,3.11049964318654,0.5240793824195862
Vorinostat,Erlotinib,OVCAR3,3.54836143321337,0.1569159030914306
Vorinostat,Lapatinib,NCIH2122,3.77256113899207,-2.3917267322540283
paclitaxel,Sunitinib,RKO,-2.35314836228574,-4.8866705894470215
Sunitinib,Erlotinib,NCIH2122,7.837521570550837,1.8988174200057983
Erlotinib,geldanamycin,A375,9.328533024448705,2.656481504440308
Dasatinib,geldanamycin,HT144,-37.9495035857927,-0.8191528916358948
Erlotinib,Sorafenib,MDAMB436,-4.144685584269085,2.289614200592041
paclitaxel,Dasatinib,NCIH1650,8.91646092056966,-6.256837368011475
Vorinostat,Erlotinib,T-47D,5.635020609606415,-0.1482393741607666
Dasatinib,Sorafenib,SKMEL30,-15.1006814359747,-1.9482080936431885
Lapatinib,Sorafenib,SKMES1,-2.4599041427842496,-3.0443875789642334
paclitaxel,Erlotinib,SKMES1,2.42002639701588,6.809592723846436
Sunitinib,Sorafenib,VCAP,-3.0331069492891496,-5.378076553344727
Sunitinib,Erlotinib,A2780,10.480393919522983,1.8528244495391848
paclitaxel,Dasatinib,RKO,4.452168509343501,-4.091399669647217
vinblastine,Sunitinib,NCIH2122,-2.552277046947741,-6.2327165603637695
Lapatinib,geldanamycin,NCIH23,-5.97419023328963,-2.2412803173065186
Vorinostat,Dasatinib,NCIH23,-0.5734820606807138,-7.035114765167236
vinblastine,Erlotinib,NCIH23,3.7606671418030695,3.3706092834472656
metformin,geldanamycin,MDAMB436,-31.4759298257721,-25.00830268859864
Vorinostat,geldanamycin,SW837,0.300408103033295,-1.8222819566726685
Lapatinib,Erlotinib,RKO,-6.32558602127377,-3.910542249679565
Lapatinib,Erlotinib,T-47D,0.90894434552881,-5.452086925506592
Vorinostat,Erlotinib,RPMI7951,5.954690473588823,0.8150910139083862
paclitaxel,Sunitinib,UACC62,0.0804428699766095,0.4981545209884643
Lapatinib,geldanamycin,CAOV3,8.45389840526827,2.8735625743865967
geldanamycin,Sorafenib,SKMES1,-2.8859593337581737,-5.735967636108398
paclitaxel,Lapatinib,SKMEL30,-1.122073026503361,-5.675653457641602
metformin,Sunitinib,SKMEL30,-75.56229656723696,-22.422332763671875
Vorinostat,Sunitinib,SW-620,-6.291328737399075,-1.1336543560028076
Vorinostat,Sunitinib,SW837,-10.1192188918475,0.0758683681488037
metformin,geldanamycin,HCT116,-56.3663437951974,-29.59646415710449
geldanamycin,Sorafenib,HT144,2.4288820651169605,-1.3733974695205688
paclitaxel,Vorinostat,HT144,5.05355462238675,0.4676735401153564
Sunitinib,Sorafenib,NCIH1650,-13.1809903671301,-5.79159688949585
Vorinostat,geldanamycin,SW-620,-6.75960002722117,-1.2069239616394043
geldanamycin,Sorafenib,T-47D,9.0758909366509,0.8141989707946777
vinblastine,geldanamycin,HT144,-1.4230966237807086,-5.039910793304443
vinblastine,Sorafenib,HCT116,5.59963570142504,1.3431451320648191
geldanamycin,Sorafenib,SK-OV-3,4.133325903305868,-3.958282470703125
Erlotinib,geldanamycin,SW837,3.00680128293027,-1.926438927650452
metformin,Lapatinib,CAOV3,-27.8195558011628,-13.664231300354004
metformin,Erlotinib,SW-620,-29.9162730471743,-33.279598236083984
Lapatinib,Dasatinib,SW837,20.7191486697607,-14.553488731384276
Vorinostat,Erlotinib,A2058,3.455876052191651,5.023483753204346
vinblastine,Sunitinib,UACC62,2.595279020812243,5.927796840667725
Erlotinib,Sorafenib,LOVO,-4.0896099478500325,4.097774028778076
Sunitinib,geldanamycin,NCIH1650,5.3817717725564,4.348702907562256
paclitaxel,Vorinostat,A375,-1.9802660997523944,-0.6447577476501465
Sunitinib,geldanamycin,LOVO,0.4007388327427847,5.913382530212402
vinblastine,Sorafenib,RKO,10.11870938841209,4.5975542068481445
paclitaxel,geldanamycin,SW837,-1.7174251595272625,-2.887423038482666
metformin,Dasatinib,NCIH1650,-13.2363849677504,-4.249040603637695
metformin,Sunitinib,HCT116,-58.24412469223692,-46.08937454223633
metformin,Vorinostat,SW837,-47.9875704511971,-39.3811149597168
metformin,Sunitinib,NCI-H460,-3.681083449701528,-26.35387420654297
vinblastine,Sunitinib,HCT116,0.1118559290339978,-0.7287376523017883
Vorinostat,geldanamycin,SKMES1,-8.998840630677615,-0.662128210067749
Erlotinib,Sorafenib,OV90,1.1941842843275,5.004062175750732
Sunitinib,Dasatinib,RKO,19.33685959748449,5.795324802398682
Dasatinib,geldanamycin,SW-620,-3.09775596823669,-1.169692873954773
paclitaxel,Dasatinib,MDAMB436,1.2555345380058751,-4.6101579666137695
metformin,Lapatinib,RKO,-78.7451798053926,-30.88549041748047
Sunitinib,Erlotinib,SK-OV-3,8.35813394800668,11.043511390686035
metformin,Lapatinib,SKMEL30,-19.6754058911438,-21.57370948791504
paclitaxel,geldanamycin,RKO,4.743603615290096,-1.2477113008499146
vinblastine,Lapatinib,HT144,1.3155747227446202,-1.086674451828003
Dasatinib,Sorafenib,A375,11.316750179392892,0.7928173542022705
Vorinostat,Erlotinib,VCAP,11.779516260068313,-0.0419694185256958
Sunitinib,Dasatinib,NCIH2122,-3.802611775309477,1.46533465385437
Vorinostat,Sorafenib,RPMI7951,-10.539071528779305,-7.666192054748535
Vorinostat,geldanamycin,MDAMB436,4.49646859469848,-4.515176773071289
Lapatinib,geldanamycin,UACC62,3.59102041590596,0.2967793345451355
paclitaxel,Vorinostat,LOVO,2.1560784090827942,-4.679433345794678
paclitaxel,Dasatinib,VCAP,-17.309192174305,-3.756551742553711
vinblastine,Lapatinib,LOVO,-1.768261666543676,-2.8200128078460693
Vorinostat,geldanamycin,CAOV3,-3.34531377329845,-2.8375260829925537
vinblastine,Lapatinib,NCIH23,-9.09730633851708,-5.51695728302002
Sunitinib,Dasatinib,SKMEL30,-12.909180343140196,3.776216506958008
Erlotinib,Dasatinib,VCAP,4.020569536845237,7.871485233306885
paclitaxel,Vorinostat,MDAMB436,2.28163515100639,-0.2541902065277099
paclitaxel,geldanamycin,A2058,-1.6307504375632549,-5.24399995803833
Lapatinib,Erlotinib,A2780,7.809600001042748,2.661171197891236
metformin,Erlotinib,A2058,-83.9761260280997,-51.69643020629883
Dasatinib,Sorafenib,CAOV3,7.656482330373112,-0.4737955033779144
vinblastine,Sunitinib,SW-620,1.675245639565673,-1.0105464458465576
Lapatinib,Dasatinib,A375,-15.991582533821994,0.0489311218261718
Dasatinib,geldanamycin,SW837,8.681027307740193,-1.7656903266906738
Erlotinib,Dasatinib,SKMES1,11.10272802991041,2.1238691806793213
Lapatinib,Sorafenib,SW837,3.42951329804928,-12.697651863098145
paclitaxel,Vorinostat,NCI-H460,-1.4295761119406232,0.593001127243042
Sunitinib,Sorafenib,SKMES1,-11.9299972333177,-7.056752681732178
Dasatinib,Sorafenib,SW-620,11.923948375295712,4.339241027832031
