Drug A,Drug B,Cell Line Name,Score,Pred Score
Vorinostat,Sunitinib,MDAMB436,0.2886204877907422,-6.571780681610107
Sunitinib,Lapatinib,NCIH1650,16.4171583068458,11.831886291503906
metformin,Sorafenib,RKO,-44.7886924625105,-35.88789367675781
vinblastine,Vorinostat,A2058,-7.726553411266567,-1.3170143365859983
Erlotinib,geldanamycin,T-47D,4.065326821312747,7.826193332672119
metformin,Lapatinib,RPMI7951,2.12749125232924,-18.94204330444336
Sunitinib,Lapatinib,LOVO,9.06213659212517,21.13466453552246
metformin,geldanamycin,OV90,-4.51305804704249,-10.57126522064209
Lapatinib,geldanamycin,SKMES1,4.28301459624688,2.298780679702759
metformin,Dasatinib,SKMEL30,-7.211196994815285,-22.35323715209961
metformin,Sunitinib,MDAMB436,-58.4491138315396,-51.60172271728516
vinblastine,geldanamycin,A2058,-0.5413656534735456,-12.411030769348145
paclitaxel,Sorafenib,SKMEL30,3.24770439300306,-1.4614982604980469
Vorinostat,Sorafenib,SKMEL30,-0.6472060937938101,-1.7485535144805908
Erlotinib,Sorafenib,NCIH23,-1.93656353174353,3.42339825630188
paclitaxel,Erlotinib,NCIH2122,-1.94666134980912,4.916784286499023
metformin,Dasatinib,NCI-H460,-0.670930828719279,-7.308096408843994
Sunitinib,Lapatinib,HT144,17.1612744381531,1.6894696950912476
Vorinostat,Sorafenib,OVCAR3,-8.044482691931467,-7.838005542755127
Sunitinib,Lapatinib,UACC62,16.9968892380515,2.1457433700561523
vinblastine,Sunitinib,SK-OV-3,3.62056380925444,8.331863403320312
Erlotinib,geldanamycin,SKMEL30,4.07090957771029,-2.1690735816955566
paclitaxel,Sorafenib,RKO,-1.0680791130593923,1.2908052206039429
vinblastine,Sunitinib,HT144,4.69437535963172,-0.166711688041687
Lapatinib,Sorafenib,SW-620,0.3837795244341289,3.866227865219116
geldanamycin,Sorafenib,NCIH23,0.6681105368389735,-2.723483085632324
geldanamycin,Sorafenib,RPMI7951,-8.08045020128908,-4.884609699249268
metformin,Vorinostat,MDAMB436,-42.6579269422049,-36.653419494628906
metformin,Sunitinib,A2058,-30.89708550466269,-48.27749252319336
paclitaxel,Vorinostat,NCIH2122,-1.1617148968623687,0.774163007736206
paclitaxel,Lapatinib,HT144,6.46185690649625,2.401339769363404
Erlotinib,Dasatinib,A2058,8.658679095048068,17.708351135253906
vinblastine,Vorinostat,VCAP,-0.1898191226144924,0.3131463527679443
Lapatinib,Sorafenib,OV90,6.457932781589695,8.816123962402344
metformin,geldanamycin,SKMES1,-33.7712071062874,-5.81768798828125
Lapatinib,Erlotinib,MDAMB436,-4.786538605318405,-8.350324630737305
metformin,Erlotinib,RPMI7951,-13.5632540546311,-4.205812454223633
vinblastine,Sunitinib,OV90,-82.13826531723697,-14.899635314941406
Vorinostat,geldanamycin,RKO,-3.0453156276270903,-6.255589485168457
vinblastine,Sunitinib,A2780,6.430237727930085,-1.7665979862213137
Erlotinib,Sorafenib,A2780,5.31082796058257,7.772186279296875
metformin,Vorinostat,RKO,-70.65073406723695,-32.28129196166992
vinblastine,Lapatinib,CAOV3,4.71112087372323,6.386552810668945
Sunitinib,geldanamycin,RPMI7951,-10.78700495517378,-10.949454307556152
Vorinostat,geldanamycin,LOVO,-6.055427015859325,-4.971282005310059
geldanamycin,Sorafenib,OVCAR3,-16.475900892606802,0.04554283618927
Vorinostat,geldanamycin,OVCAR3,-2.487076105276776,-8.61941146850586
metformin,Erlotinib,A2780,-48.3858044800915,-43.74180603027344
Dasatinib,Sorafenib,T-47D,5.893700156574014,6.403230667114258
metformin,Erlotinib,T-47D,-47.9957157156951,-25.548429489135746
metformin,Lapatinib,SW-620,-1.511416195100045,-31.76788711547852
paclitaxel,Vorinostat,A2058,-7.071587649042333,-3.4941415786743164
Sunitinib,Lapatinib,NCIH23,-0.3550158381598589,11.787508964538574
metformin,Lapatinib,NCIH1650,-17.0078420331655,-40.8044319152832
Dasatinib,geldanamycin,A375,10.3189652047012,-3.5262222290039062
Lapatinib,Sorafenib,NCIH1650,8.829561804598438,7.6319260597229
Sunitinib,Dasatinib,SW837,10.909208084253878,6.399446487426758
Erlotinib,Sorafenib,A2058,-2.25262466719878,13.11038589477539
paclitaxel,Sunitinib,A2058,0.7445982178878973,-2.4732277393341064
Sunitinib,Erlotinib,SW-620,-4.813871520282443,-18.28384590148925
Erlotinib,Dasatinib,RPMI7951,2.85060083445348,-11.503989219665527
metformin,Dasatinib,OV90,-2.54595208771381,-9.34024143218994
Dasatinib,geldanamycin,A2058,-8.692928400841772,-1.303660273551941
Sunitinib,Dasatinib,A2780,16.618750626525,12.632013320922852
paclitaxel,Sorafenib,OV90,7.37064384347005,7.697031021118164
Vorinostat,Sorafenib,NCIH23,-6.81516141534704,-9.507295608520508
Vorinostat,Sorafenib,LOVO,-10.386374558578522,0.1023155450820922
Sunitinib,Lapatinib,RKO,3.73205068567752,4.377681732177734
Lapatinib,Dasatinib,SKMEL30,-6.40442742836347,4.335241317749023
Vorinostat,Lapatinib,SK-OV-3,1.74273211890989,5.514228820800781
metformin,Dasatinib,NCIH23,-7.920344649869953,-0.1836222410202026
Lapatinib,Dasatinib,HT144,-9.28527551691871,-3.366183280944824
