gene_name,R1042011,R1218460,R1407047,R1660726,R1743384,R1924801,R2045909,R2237803,R2373966,R2455930,R2494273,R2543886,R2880377,R2881301,R3143439,R3176125,R3368249,R3811781,R3922205,R3978789,R4260171,R4527133,R4641987,R5234179,R5374583,R5541746,R5656511,R5739959,R5850046,R5907586,R5927382,R5973191,R6001210,R6058053,R6108690,R6231758,R6267541,R6292415,R6392007,R6665276,R6698302,R6743664,R6751504,R6765868,R6879714,R7143693,R7325259,R7483736,R7796947,R7911202,R7915228,R8044591,R8155560,R8293796,R8466373,R8759568,R8774534,R9072353,R9101940,R9127940,R9330569,R9419876,R9598418,R9904978
ABL1,0.1922738,0.189189,0.243995,0.1875222,0.1906926,0.1990142,0.2052974,0.2062304,0.2130389999999999,0.2240097999999999,0.2347182,0.1707082,0.2229336,0.1938424,0.1992179999999999,0.1866852,0.2281947999999999,0.2285984,0.210529,0.223089,0.2142354,0.2370502,0.2151024,0.1724534,0.2363519999999999,0.2242941999999999,0.191603,0.2285388,0.2123288,0.2238745999999999,0.2099905999999999,0.2303415999999999,0.2159344,0.213816,0.2065996,0.2341559999999999,0.209579,0.2071634,0.1879262,0.2040898,0.226544,0.2208273999999999,0.2289082,0.2027448,0.1789876,0.1486124,0.1698852,0.1963694,0.1780948,0.2450698,0.1960258,0.2029757999999999,0.2219992,0.1939784,0.2349975999999999,0.2000188,0.1990796,0.171094,0.2320234,0.1977348,0.2405679999999999,0.2204846,0.232651,0.194131
ABL2,0.1906658333333333,0.1998895,0.2019935,0.1882625,0.191349,0.1887565,0.1831323333333333,0.1884924999999999,0.2029883333333333,0.2003184999999999,0.1942005,0.1882756666666666,0.1811073333333333,0.1919014999999999,0.1920745,0.1858689999999999,0.1912906666666666,0.1945225,0.1309751666666666,0.1882441666666666,0.1855028333333333,0.2046601666666666,0.1948266666666666,0.1977373333333333,0.1998395,0.1954709999999999,0.193458,0.2003511666666666,0.1949926666666666,0.1895891666666666,0.1993158333333333,0.1876421666666666,0.1936128333333333,0.1978375,0.1899531666666666,0.1898996666666667,0.1737023333333333,0.19277,0.192733,0.191521,0.1924195,0.196456,0.1977228333333333,0.1935443333333333,0.1909396666666666,0.1948563333333333,0.1916194999999999,0.2010585,0.1852311666666667,0.1965825,0.193692,0.1913388333333333,0.1948128333333333,0.1994281666666666,0.1904551666666666,0.1903875,0.1879411666666667,0.1893518333333333,0.1947358333333333,0.1891241666666666,0.1893661666666667,0.2014613333333333,0.1881985,0.189358
ACAA1,0.0371225,0.0182944999999999,0.0254985,0.02506175,0.01749025,0.02259125,0.025487,0.014657,0.03338025,0.03597275,0.0313485,0.01975875,0.02384575,0.01278425,0.02936825,0.02627275,0.01742525,0.02285325,0.03022225,0.02415625,0.03296125,0.01788875,0.0224645,0.0274085,0.03431775,0.02568525,0.02771,0.02120375,0.0236295,0.02557775,0.02535225,0.020871,0.02014825,0.02352375,0.01655875,0.018564,0.0242959999999999,0.01690375,0.0244374999999999,0.013263,0.0208887499999999,0.04030875,0.028285,0.033544,0.01696825,0.0134932499999999,0.0225285,0.028212,0.02436925,0.0229222499999999,0.0180625,0.02428925,0.024113,0.030938,0.02702725,0.02245625,0.02009575,0.03039975,0.028831,0.0284555,0.0268605,0.03810275,0.02753475,0.02421375
ACACA,0.0696234285714285,0.0749701428571428,0.0719708571428571,0.0690248571428571,0.066421,0.0696378571428571,0.0683934285714285,0.0786397142857142,0.0715951428571428,0.0790592857142857,0.0803704285714285,0.0652402857142857,0.0669584285714285,0.0644617142857142,0.0642785714285714,0.0667337142857142,0.0700465714285714,0.0626618571428571,0.0683828571428571,0.0657635714285714,0.0731164285714285,0.0636585714285714,0.0584015714285714,0.0640912857142857,0.0785544285714285,0.0722557142857142,0.0673508571428571,0.0769825714285714,0.0737208571428571,0.0595018571428571,0.0730769999999999,0.0744412857142857,0.0622322857142857,0.0700911428571428,0.0703691428571428,0.0814618571428571,0.087087,0.0727552857142857,0.0734494285714285,0.063007,0.0639434285714285,0.0796974285714285,0.0647761428571428,0.0783238571428571,0.0759861428571428,0.0491385714285714,0.0640614285714285,0.0719885714285714,0.0701108571428571,0.0724775714285714,0.0764104285714285,0.0657295714285714,0.0725521428571428,0.0672054285714285,0.0790785714285714,0.0747851428571428,0.0648501428571428,0.0741074285714285,0.0758894285714285,0.0569612857142857,0.0672912857142857,0.0772622857142857,0.0780941428571428,0.0728975714285714
ACACB,0.688078,0.876997,0.712457,0.710003,0.857623,0.842183,0.771712,0.669685,0.74235,0.759005,0.916117,0.772194,0.826901,0.806389,0.6693,0.755846,0.704865,0.754095,0.805114,0.74368,0.726907,0.912382,0.810936,0.799314,0.753278,0.730824,0.8192,0.691412,0.72339,0.849029,0.76448,0.933929,0.706439,0.899717,0.758295,0.721868,0.86763,0.808419,0.765522,0.801474,0.78081,0.825191,0.759802,0.593127,0.8015,0.736126,0.932348,0.742888,0.883929,0.723409,0.752253,0.7687,0.848984,0.824948,0.750116,0.747163,0.81956,0.805642,0.862648,0.73089,0.78946,0.766563,0.783611,0.759146
ACADL,0.06798575,0.04834775,0.0724915,0.0533022499999999,0.05524775,0.051804,0.0539945,0.07582275,0.06442425,0.06334825,0.0669005,0.064021,0.0616214999999999,0.05001725,0.05683075,0.0619795,0.07093725,0.055978,0.05773275,0.06269075,0.0546002499999999,0.0546955,0.04975625,0.05615125,0.064789,0.06941975,0.05694375,0.07030625,0.056433,0.05197675,0.07072625,0.06131925,0.0504005,0.0598864999999999,0.0710075,0.059474,0.06231875,0.08251275,0.06453175,0.0490069999999999,0.0584535,0.074126,0.04407375,0.05640775,0.072534,0.04728325,0.053652,0.0660465,0.0547685,0.06280225,0.067762,0.05003525,0.05721075,0.05747675,0.0714414999999999,0.0614035,0.050538,0.05337875,0.0649855,0.049614,0.0676317499999999,0.062725,0.05765475,0.05315975
ACADM,0.0287935,0.0162813333333333,0.035389,0.0273695,0.0224588333333333,0.0249241666666666,0.0223903333333333,0.0241991666666666,0.0239381666666666,0.0403693333333333,0.0280318333333333,0.0224891666666666,0.0169296666666666,0.0138911666666666,0.0184178333333333,0.020821,0.0374436666666666,0.0306363333333333,0.0212741666666666,0.0320173333333333,0.0259783333333333,0.0248241666666666,0.0196055,0.0208815,0.0315724999999999,0.0286646666666666,0.0231478333333333,0.0231838333333333,0.0353515,0.0229848333333333,0.0223241666666666,0.0205981666666666,0.0258026666666666,0.0276326666666666,0.020607,0.0264676666666666,0.0266193333333333,0.0258246666666666,0.0307695,0.0256813333333333,0.0249743333333333,0.0319685,0.0235216666666666,0.0345276666666666,0.0240436666666666,0.0292625,0.0274763333333333,0.0213303333333333,0.0341701666666666,0.029344,0.0250228333333333,0.0190041666666666,0.0223673333333333,0.0312403333333333,0.016968,0.0248513333333333,0.0237868333333333,0.0290414999999999,0.029711,0.0290311666666666,0.0264425,0.0247971666666666,0.0319596666666666,0.025473
ACOX1,0.050739,0.043231,0.057568,0.048585,0.0538,0.055559,0.049442,0.053072,0.036746,0.066876,0.068253,0.061605,0.056115,0.046241,0.057749,0.057053,0.062138,0.067309,0.057473,0.059308,0.046468,0.062891,0.047598,0.066994,0.062357,0.063266,0.065788,0.044833,0.054048,0.048323,0.040051,0.064158,0.048295,0.057306,0.053465,0.047102,0.051685,0.056755,0.041806,0.042774,0.045489,0.071684,0.070269,0.078789,0.048122,0.062931,0.073783,0.058643,0.043964,0.051598,0.05857,0.045368,0.044385,0.07855,0.06277,0.040415,0.062842,0.042529,0.04761,0.057416,0.051048,0.070971,0.063973,0.056975
ACOX2,0.622053,0.569233,0.5710305,0.617883,0.6096619999999999,0.5948065,0.6142179999999999,0.5780635000000001,0.6077365,0.5936764999999999,0.587702,0.549682,0.6398865,0.6476525,0.6332445,0.5739855,0.5862075,0.6377435,0.5097400000000001,0.5734334999999999,0.5971735,0.6628805,0.662886,0.5869385,0.5597235,0.62204,0.633488,0.6538805000000001,0.5783465000000001,0.6274930000000001,0.6241655,0.5858065,0.6396865,0.5960715000000001,0.631075,0.574503,0.5646585,0.633997,0.5861675,0.633227,0.664802,0.617788,0.6365805,0.6171385,0.6118545,0.5952255,0.5904235,0.5766125,0.629338,0.5431495,0.6331169999999999,0.5574325,0.6298535000000001,0.635626,0.6091260000000001,0.587218,0.6062544999999999,0.5887595,0.6243365000000001,0.6456284999999999,0.607991,0.624581,0.614249,0.6323235
ACOX3,0.168959,0.1615823333333333,0.1595306666666666,0.1821681666666666,0.169351,0.1598808333333333,0.1644221666666666,0.166388,0.1642768333333333,0.1804191666666666,0.1785781666666666,0.1611361666666666,0.1737141666666666,0.1723885,0.161513,0.1760613333333333,0.1584743333333333,0.1627513333333333,0.179713,0.1742673333333333,0.1621831666666666,0.1803001666666666,0.1665179999999999,0.1714956666666666,0.1668083333333333,0.1653575,0.1758166666666666,0.1767005,0.1741665,0.1739466666666666,0.1645196666666666,0.1787046666666666,0.1612758333333333,0.1746911666666667,0.1670045,0.1610281666666666,0.1699986666666666,0.1725531666666666,0.1652316666666666,0.1650385,0.1684329999999999,0.1615076666666667,0.1800031666666667,0.1880801666666666,0.1587296666666666,0.1726273333333333,0.1583441666666666,0.1627245,0.1639093333333333,0.1918133333333333,0.1707933333333333,0.1762485,0.1886788333333333,0.1771035,0.1638866666666666,0.1705493333333333,0.1693796666666666,0.1591411666666666,0.1769233333333333,0.1486271666666666,0.1712945,0.1785501666666666,0.1782911666666666,0.1581106666666666
