gene_name,R1042011,R1218460,R1407047,R1660726,R1743384,R1924801,R2045909,R2237803,R2373966,R2455930,R2494273,R2543886,R2880377,R2881301,R3143439,R3176125,R3368249,R3811781,R3922205,R3978789,R4260171,R4527133,R4641987,R5234179,R5374583,R5541746,R5656511,R5739959,R5850046,R5907586,R5927382,R5973191,R6001210,R6058053,R6108690,R6231758,R6267541,R6292415,R6392007,R6665276,R6698302,R6743664,R6751504,R6765868,R6879714,R7143693,R7325259,R7483736,R7796947,R7911202,R7915228,R8044591,R8155560,R8293796,R8466373,R8759568,R8774534,R9072353,R9101940,R9127940,R9330569,R9419876,R9598418,R9904978
ABL1,0.840924,0.968392,0.842128,0.84097,0.841086,0.860348,0.878345,0.910134,0.878383,0.850347,0.862295,0.889116,0.960634,0.935617,0.870916,0.816159,0.90146,0.925151,0.897683,0.866411,0.814385,0.938554,0.82262,0.902624,0.829292,0.844326,0.88376,0.831698,0.803331,0.857735,0.862893,0.845156,0.876938,0.892244,0.875926,0.821664,0.862203,0.876981,0.805473,0.900055,0.867926,0.868481,0.862895,0.884161,0.807723,0.769886,0.91931,0.871245,0.860427,0.831635,0.880252,0.797322,0.961223,0.856991,0.884012,0.832517,0.843317,0.859633,0.881317,0.95489,0.883518,0.853269,0.887854,0.857498
ABL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACAA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACB,0.2680015,0.23455925,0.2568275,0.291366,0.2820955,0.28118125,0.2949325,0.31079575,0.29146925,0.281192,0.287823,0.232451,0.28190375,0.289028,0.27798525,0.23107375,0.25579625,0.320955,0.2399905,0.25351925,0.22670475,0.283003,0.27819575,0.2570745,0.270415,0.24309575,0.25033275,0.314149,0.23110125,0.28908475,0.32956825,0.30242725,0.29170375,0.27024775,0.3177055,0.24026625,0.257393,0.3183975,0.2967075,0.30517425,0.250936,0.26420175,0.26641125,0.2971415,0.3074985,0.2593145,0.27702175,0.274963,0.28112075,0.26409425,0.3120995,0.24041825,0.266332,0.30704875,0.29416525,0.272882,0.26737575,0.2582085,0.2801242499999999,0.28431775,0.292003,0.278714,0.25444025,0.2945305
ACADL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACADM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSBG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSBG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSL3,0.882275,0.91369,0.897094,0.890397,0.867412,0.91795,0.922156,0.92096,0.976118,0.903125,0.906808,0.929429,0.892745,0.901636,0.894555,0.906223,0.902045,0.902616,0.902024,0.889049,0.890271,0.919103,0.878503,0.925881,0.90004,0.874182,0.880482,0.911565,0.880263,0.881037,0.909513,0.912755,0.907888,0.894478,0.88463,0.873764,0.840786,0.888563,0.850926,0.926702,0.863979,0.87945,0.915992,0.886814,0.872893,0.900419,0.906862,0.834998,0.895291,0.930812,0.893378,0.884651,0.90035,0.903043,0.913776,0.890228,0.887662,0.909509,0.884569,0.904011,0.893255,0.893712,0.91534,0.900802
ACSL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSL5,0.845154,0.583715,0.762628,0.771577,0.714286,0.807359,0.860272,0.885476,0.802571,0.905841,0.913367,0.917828,0.944548,0.90734,0.857945,0.924983,0.902191,0.808483,0.793403,0.803084,0.841965,0.923239,0.871257,0.874635,0.810782,0.878355,0.833035,0.844699,0.733788,0.805854,0.817712,0.916007,0.936893,0.821843,0.823245,0.805527,0.955046,0.951804,0.855625,0.785968,0.842356,0.763554,0.908026,0.962094,0.887011,0.794969,0.890296,0.790228,0.814762,0.799452,0.846604,0.94019,0.950441,0.855163,0.800369,0.84262,0.786684,0.826812,0.909908,0.938037,0.954632,0.927146,0.891952,0.86159
ACSL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1,0.6719696,0.6911723999999999,0.6912838000000001,0.7073144,0.7179576,0.7250692,0.7164456,0.6490562,0.7021848,0.6769412,0.6903043999999999,0.6604398,0.6901216,0.7198456,0.7082758,0.6986328,0.686629,0.7338397999999999,0.6771438,0.7013621999999999,0.6734709999999999,0.7071213999999999,0.6840566,0.6994594000000001,0.6688769999999999,0.6800264,0.6854644000000001,0.6957329999999999,0.659722,0.687654,0.7048593999999999,0.6794216,0.7081362,0.7266672,0.692869,0.6991436,0.5246959999999999,0.6948018,0.696762,0.701505,0.7001388000000001,0.6669888,0.7001379999999999,0.6920682,0.688795,0.6962645999999999,0.6965792,0.671027,0.6830584,0.6920780000000001,0.71131,0.6101204,0.6704942,0.6805352,0.7189021999999999,0.6972368,0.70019,0.6649824000000001,0.7016180000000001,0.6841908,0.7112774,0.6959012,0.6622848,0.6771256
ACVR1,0.70195,0.670949,0.723424,0.737828,0.679711,0.750074,0.75574,0.634837,0.714197,0.736111,0.736754,0.716441,0.708834,0.753528,0.746077,0.703993,0.722234,0.728838,0.674082,0.692742,0.730289,0.742075,0.76026,0.683779,0.688538,0.709074,0.734573,0.757766,0.682764,0.691742,0.721025,0.724769,0.786665,0.74973,0.708554,0.677204,0.710434,0.706446,0.715265,0.71473,0.721088,0.664888,0.751962,0.745079,0.70926,0.707325,0.707362,0.655164,0.691302,0.701604,0.70263,0.69612,0.763559,0.706066,0.722936,0.714909,0.694976,0.687489,0.689972,0.769281,0.721648,0.72731,0.724856,0.758091
ACVR1B,0.857318,0.838421,0.852299,0.853952,0.889163,0.904847,0.877981,0.857672,0.897678,0.851766,0.871237,0.843661,0.885192,0.874864,0.878979,0.864233,0.862198,0.876409,0.861007,0.880121,0.863376,0.872496,0.866891,0.864382,0.865734,0.840581,0.875124,0.873968,0.859254,0.884427,0.900267,0.899815,0.870686,0.877462,0.879483,0.888656,0.881523,0.873393,0.83985,0.881371,0.90838,0.836708,0.878095,0.889642,0.862604,0.851579,0.910172,0.862111,0.850475,0.876141,0.863841,0.85729,0.907667,0.902772,0.876256,0.847895,0.868354,0.86153,0.880691,0.903961,0.879209,0.849369,0.865538,0.870601
ACVR1C,0.812197,0.808086,0.800933,0.847471,0.802613,0.825664,0.835186,0.848025,0.839301,0.819742,0.81602,0.799469,0.824054,0.90121,0.869255,0.788643,0.81737,0.85391,0.797348,0.80358,0.766042,0.826111,0.878021,0.82617,0.806405,0.798346,0.743628,0.910219,0.82323,0.816609,0.815732,0.834715,0.810033,0.808331,0.896411,0.827093,0.787584,0.90691,0.795804,0.832982,0.839535,0.820537,0.834854,0.858961,0.889458,0.81076,0.788292,0.823488,0.815251,0.843407,0.911039,0.852315,0.877224,0.824672,0.804988,0.83095,0.833789,0.833154,0.8558,0.772695,0.838719,0.800222,0.79567,0.824598
ACVR2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
