Drug A,Drug B,Cell Line Name,Score,Pred Score
Vorinostat,Cladribine,T-47D,-4.666666666666667,-3.564518928527832
Sirolimus,Mitotane,ACHN,9.444444444444445,-1.4328088760375977
Fulvestrant,Cladribine,U251,1.6666666666666667,-3.468519449234009
Fulvestrant,Dasatinib,ACHN,-3.0,-2.7009406089782715
Vorinostat,Paclitaxel,IGROV1,-5.444444444444445,-1.3287382125854492
Mitotane,Dasatinib,HS 578T,2.111111111111111,-2.1273231506347656
Romidepsin,Tretinoin,SW-620,-5.888888888888889,-2.139732599258423
Thalidomide,Sirolimus,SF-295,-1.8888888888888888,0.6037910580635071
Vorinostat,Paclitaxel,A498,-4.777777777777778,-0.4142882227897644
Mitotane,Cladribine,CAKI-1,2.111111111111111,-3.865457057952881
Nilotinib,Cladribine,ACHN,0.5555555555555556,-2.857006788253784
Vorinostat,Celecoxib,IGROV1,-3.111111111111111,-1.7469868659973145
Everolimus,Nilotinib,UACC-257,-11.88888888888889,-3.536301374435425
Mitotane,Dasatinib,SW-620,-0.6666666666666666,0.0269693732261657
Fulvestrant,Dasatinib,HS 578T,12.11111111111111,-2.026928186416626
Fulvestrant,Sirolimus,DU-145,-0.5555555555555556,-0.3237195909023285
Paclitaxel,Sirolimus,NCI-H522,0.6666666666666666,8.563112258911133
Thalidomide,Sirolimus,OVCAR-3,-4.888888888888889,-0.4977937936782837
Vorinostat,Cladribine,UACC-257,-3.111111111111111,-6.548105716705322
Everolimus,Tretinoin,SW-620,-2.2222222222222223,-1.300349235534668
Gefitinib,Lenalidomide,SF-295,-3.2222222222222223,-1.1986699104309082
Vorinostat,Tretinoin,SK-MEL-28,-6.888888888888889,-1.8910582065582275
Everolimus,Celecoxib,MDA-MB-231/ATCC,3.4444444444444446,-0.4791853427886963
Paclitaxel,Celecoxib,NCI-H460,24.11111111111111,16.869253158569336
Romidepsin,Docetaxel,K-562,-0.8888888888888888,-0.7564246654510498
Vorinostat,Docetaxel,NCI-H522,0.8888888888888888,0.8822914958000183
Mitotane,Paclitaxel,SK-MEL-5,-6.555555555555555,0.3825128674507141
Sirolimus,Cladribine,SNB-75,-1.3333333333333333,-2.496420860290528
Docetaxel,Cladribine,UACC-257,-4.111111111111111,-8.710996627807617
Romidepsin,Docetaxel,A549/ATCC,9.666666666666666,-0.8665731549263
Megestrol acetate,Gefitinib,SR,5.111111111111111,-4.438711643218994
Fulvestrant,Nilotinib,T-47D,4.333333333333333,-5.183553695678711
Fulvestrant,Romidepsin,A549/ATCC,0.4444444444444444,-0.8309030532836914
Megestrol acetate,Lenalidomide,SR,-15.444444444444445,4.714181423187256
Dasatinib,Cladribine,U251,-7.0,-10.156996726989746
Dasatinib,Celecoxib,A498,1.7777777777777777,-2.678073167800904
Everolimus,Sirolimus,PC-3,6.777777777777778,-1.2002594470977783
Dasatinib,Tretinoin,SF-539,8.0,-4.817242622375488
Paclitaxel,Nilotinib,A498,4.777777777777778,9.182310104370115
Paclitaxel,Nilotinib,KM12,19.55555555555556,7.96187686920166
Nilotinib,Tretinoin,LOX IMVI,-6.777777777777778,-7.37630558013916
