Drug A,Drug B,Cell Line Name,Score,Pred Score
paclitaxel,geldanamycin,OV90,4.219145585451182,-6.679140567779541
Vorinostat,Erlotinib,RKO,-2.588665914009158,-2.647101879119873
Sunitinib,Sorafenib,LOVO,-3.0703466753296,17.496337890625
paclitaxel,Dasatinib,RPMI7951,2.1112971208509976,-1.900717854499817
paclitaxel,Lapatinib,VCAP,-19.1693792779686,-3.717382669448853
Sunitinib,Sorafenib,A2058,-0.9096556467231308,-6.7059736251831055
vinblastine,Dasatinib,RKO,-5.316952415477393,3.003612518310547
Dasatinib,geldanamycin,CAOV3,-5.39913759737588,-1.0086297988891602
Erlotinib,Sorafenib,CAOV3,6.1026124307435,-7.139858245849609
vinblastine,Sorafenib,LOVO,-1.6005087696864486,-7.922693729400635
metformin,Vorinostat,OVCAR3,-51.6773231694491,-11.554839134216309
vinblastine,geldanamycin,MDAMB436,0.51700222845629,-8.550851821899414
paclitaxel,Lapatinib,MDAMB436,-1.6521884315998507,-0.634547233581543
paclitaxel,Sunitinib,LOVO,2.11024229353816,1.871665954589844
Sunitinib,Lapatinib,NCIH2122,17.2594267615487,13.583026885986328
paclitaxel,Sunitinib,SW837,-1.73607437190069,-9.546091079711914
paclitaxel,Sunitinib,OV90,-5.77436797253085,-7.439465999603271
Vorinostat,Dasatinib,UACC62,-0.568998602339841,-25.147815704345703
vinblastine,Vorinostat,OVCAR3,-1.289264920121349,-7.405964374542236
metformin,Erlotinib,NCIH23,-14.1813773041305,-18.324764251708984
Lapatinib,Erlotinib,SKMEL30,-3.31847606547329,-7.961071014404297
Vorinostat,Dasatinib,A2058,11.710679650337616,0.9695644378662108
paclitaxel,Vorinostat,A2780,2.046344769010002,-5.641077041625977
Vorinostat,Erlotinib,NCIH23,-2.77042962989298,-5.313764572143555
Vorinostat,Lapatinib,CAOV3,9.014890317831036,-2.165910243988037
Erlotinib,Dasatinib,T-47D,2.726862934921635,-10.035951614379885
vinblastine,geldanamycin,OV90,-3.4922781726655696,-10.88026237487793
Lapatinib,Dasatinib,OVCAR3,1.292753014965791,30.61612129211425
Erlotinib,Dasatinib,SK-OV-3,8.16191414696451,1.3547735214233398
Vorinostat,Sorafenib,NCIH2122,-8.251107402184557,-3.9129676818847656
Vorinostat,geldanamycin,VCAP,7.262818938793504,-9.614387512207031
Vorinostat,Erlotinib,NCIH1650,4.14054171285972,-0.7789149284362793
vinblastine,Sorafenib,NCIH1650,-13.546032832554804,-7.985378742218018
Erlotinib,Dasatinib,HT144,-16.8307740899425,-12.317947387695312
paclitaxel,Sunitinib,SKMEL30,-0.2642143205483515,-6.44537353515625
Lapatinib,geldanamycin,A375,-6.135426654744688,-2.7182822227478027
Vorinostat,Dasatinib,A375,-7.187555808667961,-18.58621406555176
paclitaxel,Sunitinib,A375,8.149714042401495,0.3870763778686523
Vorinostat,Sorafenib,MDAMB436,-6.426376983867103,-8.628128051757812
Lapatinib,Sorafenib,SK-OV-3,13.9953943577381,6.814923286437988
Vorinostat,Dasatinib,A2780,-6.31868596379813,0.6451215744018555
Vorinostat,Dasatinib,T-47D,5.321680837772678,-13.092223167419434
vinblastine,Erlotinib,SW837,11.9978624338519,-4.47293758392334
vinblastine,Erlotinib,A375,7.909526276907584,-8.521364212036133
Erlotinib,geldanamycin,NCIH1650,7.206977941743588,-3.142527341842652
Sunitinib,Sorafenib,RKO,-7.378812419643663,-13.885736465454102
Sunitinib,Erlotinib,RKO,0.2475632146873464,2.827206611633301
Sunitinib,Erlotinib,NCIH1650,12.7359625054994,11.036809921264648
Vorinostat,Dasatinib,NCIH1650,5.220668557811489,-1.9176664352416992
geldanamycin,Sorafenib,CAOV3,1.3318185914773402,27.829648971557617
vinblastine,Vorinostat,A2780,2.776867734737273,-9.97767162322998
metformin,geldanamycin,SKMEL30,-27.8178569354009,-10.31334114074707
paclitaxel,Lapatinib,NCIH23,-4.20883890972707,-3.434272050857544
Sunitinib,geldanamycin,SK-OV-3,2.78743688363977,8.367753028869629
metformin,Lapatinib,VCAP,-9.657849716236,-19.77988243103028
paclitaxel,Vorinostat,SW837,4.071661498679735,-5.641611099243164
Lapatinib,Erlotinib,SW-620,-10.586292641023492,-1.883633136749268
Lapatinib,geldanamycin,OV90,2.578081311550471,-2.667583703994751
metformin,Erlotinib,MDAMB436,-42.2483635713802,-16.825881958007812
vinblastine,Erlotinib,CAOV3,8.204494762209066,-7.655588626861572
Sunitinib,Lapatinib,A2058,18.5317724911246,-3.785360336303711
vinblastine,Vorinostat,T-47D,6.097122298913325,-6.926426410675049
vinblastine,Lapatinib,A2780,-11.299328727708405,-8.08157730102539
Vorinostat,Sorafenib,T-47D,-6.22433036882608,-4.4560394287109375
paclitaxel,Lapatinib,NCIH1650,3.12612254618191,4.399275779724121
Sunitinib,Dasatinib,CAOV3,8.756217929094177,16.65966796875
metformin,Sunitinib,RPMI7951,-1.757118944268968,-14.722829818725586
metformin,Sunitinib,NCIH1650,-51.402683514636095,-25.333229064941406
Sunitinib,Sorafenib,UACC62,-2.13735826282737,-10.640524864196776
Lapatinib,Sorafenib,UACC62,8.88265541550952,-1.71195650100708
Vorinostat,Dasatinib,CAOV3,5.58846482112586,3.954517364501953
Vorinostat,Dasatinib,SW837,7.383552345763623,-3.1840660572052
Vorinostat,Erlotinib,SW837,10.229168329440906,-1.0762300491333008
vinblastine,Lapatinib,SKMEL30,-17.4030551064212,-9.125314712524414
Vorinostat,Erlotinib,SK-OV-3,2.204062447972561,-4.2736005783081055
Sunitinib,Lapatinib,HCT116,-3.195242757261453,-13.58082389831543
metformin,Lapatinib,HT144,-36.8822022827233,-14.773975372314451
Lapatinib,geldanamycin,SK-OV-3,3.812227003524945,0.8796749114990234
Vorinostat,Sunitinib,NCIH2122,-6.89310310865277,-10.931617736816406
vinblastine,Lapatinib,SKMES1,-2.85382252753121,-9.169635772705078
vinblastine,Vorinostat,NCI-H460,-7.42349600405968,-9.592516899108888
paclitaxel,Erlotinib,SK-OV-3,4.398848813602776,0.9798134565353394
metformin,Vorinostat,SW-620,-68.1959205924323,-10.928488731384276
vinblastine,Vorinostat,SKMES1,-3.773219093074008,-7.582918167114258
Sunitinib,Lapatinib,A2780,8.453421074249384,16.678836822509766
metformin,Vorinostat,VCAP,-62.9612541332419,-12.746583938598633
vinblastine,Dasatinib,RPMI7951,2.97844031586002,-11.578611373901367
paclitaxel,Sorafenib,SW837,-5.800670766453999,-11.13416862487793
paclitaxel,Sorafenib,A2780,2.409764321136161,-1.3044111728668213
paclitaxel,Sorafenib,VCAP,-1.6610011043127195,0.3357033729553222
paclitaxel,Lapatinib,A2780,1.39259946716825,-2.62505316734314
metformin,Lapatinib,HCT116,-5.785469568057495,-17.97842025756836
Lapatinib,Dasatinib,CAOV3,10.468583156479704,31.001436233520508
vinblastine,Lapatinib,OV90,0.8267526169764301,-15.298548698425291
Lapatinib,Erlotinib,RPMI7951,-0.4271227388875901,0.4533028602600097
Vorinostat,Sunitinib,SKMES1,-5.85807143580148,12.267720222473145
Sunitinib,Sorafenib,SW-620,-2.67676896274171,-9.695843696594238
Vorinostat,Lapatinib,HCT116,-3.11888044241469,0.262364387512207
Sunitinib,Erlotinib,CAOV3,6.71098989067457,11.552804946899414
Sunitinib,Lapatinib,SKMEL30,6.429854346358795,9.679929733276367
paclitaxel,geldanamycin,VCAP,-6.897600670415837,-5.441408157348633
metformin,geldanamycin,LOVO,-16.4910721624856,-12.012686729431152
Sunitinib,Lapatinib,A375,-3.057699221935841,1.0593318939208984
metformin,Sunitinib,VCAP,-17.6906096863185,-15.122699737548828
vinblastine,Vorinostat,MDAMB436,0.1461877509898399,-7.237299919128418
Erlotinib,Sorafenib,SW837,-3.01321716593974,-27.75031471252441
Dasatinib,geldanamycin,NCI-H460,-15.0412339008878,81.97012329101562
Sunitinib,Sorafenib,CAOV3,-3.60075442831331,-11.522598266601562
vinblastine,Sorafenib,SK-OV-3,12.5056328567953,-9.123027801513672
Sunitinib,Sorafenib,MDAMB436,-13.8996269060666,-12.952507972717283
vinblastine,Sorafenib,UACC62,5.265272900492549,-11.97038459777832
Erlotinib,Dasatinib,SW837,12.283123760680592,3.98493766784668
Erlotinib,geldanamycin,RPMI7951,-2.54688332955635,-5.464286804199219
Erlotinib,Dasatinib,SW-620,11.579228393987275,2.752349853515625
Vorinostat,Lapatinib,LOVO,-0.3284521577656807,-3.096596956253052
paclitaxel,geldanamycin,HCT116,-2.33292598982445,-3.791314125061035
