Score,Pred Score
-4.666666666666667,-2.30085825920105
9.444444444444445,-1.3276115655899048
1.6666666666666667,-4.938343048095703
-3.0,3.0316364765167236
-5.444444444444445,-3.4429168701171875
2.111111111111111,4.171209812164307
-5.888888888888889,-0.20235204696655273
-1.8888888888888888,-3.512953281402588
-4.777777777777778,-1.6142981052398682
2.111111111111111,-2.446237564086914
0.5555555555555556,-7.193795680999756
-3.111111111111111,-3.705925703048706
-11.88888888888889,-10.105791091918945
-0.6666666666666666,-1.8752546310424805
12.11111111111111,4.753076553344727
-0.5555555555555556,-2.88222599029541
0.6666666666666666,1.7467927932739258
-4.888888888888889,-1.3054345846176147
-3.111111111111111,-3.484510660171509
-2.2222222222222223,-2.761427164077759
-3.2222222222222223,-2.708970546722412
-6.888888888888889,-0.48844394087791443
3.4444444444444446,-2.684180498123169
24.11111111111111,6.674155235290527
-0.8888888888888888,-2.8500895500183105
0.8888888888888888,-7.563626289367676
-6.555555555555555,-0.2988865375518799
-1.3333333333333333,-5.288254737854004
-4.111111111111111,-3.2171852588653564
9.666666666666666,-1.1525806188583374
5.111111111111111,-16.12205696105957
4.333333333333333,-5.588265895843506
0.4444444444444444,1.296608805656433
-15.444444444444445,-2.160768508911133
-7.0,-6.4523797035217285
1.7777777777777777,-3.0810694694519043
6.777777777777778,1.9699455499649048
8.0,2.0575501918792725
4.777777777777778,-1.7031385898590088
19.55555555555556,15.659928321838379
-6.777777777777778,-5.959545135498047
-7.222222222222222,-4.53468656539917
0.1111111111111111,3.5973403453826904
-0.4444444444444444,-2.611584186553955
-3.555555555555556,-2.646191120147705
10.444444444444445,6.069426536560059
3.4444444444444446,5.387956619262695
-0.1111111111111111,1.7096225023269653
-7.666666666666667,-6.447392463684082
0.1111111111111111,3.40657901763916
-3.333333333333333,-10.32985782623291
-4.222222222222222,-1.3493332862854004
-0.7777777777777778,8.101866722106934
-11.666666666666666,-8.326488494873047
-2.333333333333333,-2.658993721008301
-0.3333333333333333,-1.00691819190979
17.88888888888889,-1.432421088218689
32.55555555555556,13.606775283813477
-11.0,12.514589309692383
-4.0,-12.463284492492676
-6.777777777777778,-2.883031129837036
-15.333333333333334,0.3498058319091797
-7.666666666666667,1.138645052909851
