Drug A,Drug B,Cell Line Name,Score,Pred Score
paclitaxel,Sorafenib,OVCAR3,-12.53254789251529,-1.3855299949645996
paclitaxel,Erlotinib,HT144,5.45103123545738,-2.434082508087158
Lapatinib,Erlotinib,A2058,4.128157012788561,-7.687601089477539
Erlotinib,geldanamycin,SW-620,-3.8590388668775,-8.527617454528809
paclitaxel,Sunitinib,SK-OV-3,7.36579899286375,-5.465086936950684
metformin,Lapatinib,A2058,-11.03094492075089,-8.931723594665527
Sunitinib,geldanamycin,UACC62,8.017093587799739,2.364137887954712
metformin,Sunitinib,T-47D,15.384553292915324,-20.29715347290039
Vorinostat,Lapatinib,OV90,2.79124989437018,0.5925326347351074
vinblastine,Dasatinib,MDAMB436,2.81101468536903,-1.591404914855957
Lapatinib,Erlotinib,OVCAR3,-1.7237618714553775,-8.542047500610352
vinblastine,geldanamycin,RKO,-2.202886656443709,-6.081294059753418
Sunitinib,Dasatinib,SKMES1,2.369358494612781,8.557504653930664
Vorinostat,geldanamycin,NCI-H460,-11.30813578108209,-9.140602111816406
Sunitinib,geldanamycin,SKMES1,4.484288991501213,3.488286018371582
metformin,Erlotinib,LOVO,-35.8165916579592,-9.272690773010254
Vorinostat,Erlotinib,SW-620,-5.19085420781142,-0.0251965522766113
Vorinostat,Sorafenib,A375,2.86709961553106,-2.074512958526612
Sunitinib,Erlotinib,RPMI7951,-4.349210006555943,3.9693315029144287
Lapatinib,Sorafenib,A375,5.029017096161708,-10.781526565551758
Dasatinib,Sorafenib,NCIH23,8.243548509216069,-1.9929428100585933
paclitaxel,Sorafenib,NCIH23,-2.6184282494780104,-10.96909523010254
Vorinostat,Sunitinib,NCIH1650,-5.527709296795018,-18.26084899902344
metformin,Sorafenib,MDAMB436,-52.7336020518746,-11.61369514465332
paclitaxel,Sorafenib,A375,6.07843040491799,-2.7231760025024414
Vorinostat,Sorafenib,SW-620,-4.396710286499547,-4.190635681152344
Sunitinib,Erlotinib,A375,6.6154810826822,-0.0748460292816162
metformin,Dasatinib,A2780,9.772192422094813,-5.418027877807617
Erlotinib,Sorafenib,RKO,2.099307195887115,-8.94655990600586
vinblastine,Sunitinib,OVCAR3,-12.414939844598162,-11.006780624389648
paclitaxel,Dasatinib,OV90,8.24149319055937,-8.740236282348633
paclitaxel,Sorafenib,CAOV3,-1.5178355576616795,17.91431427001953
paclitaxel,Lapatinib,SKMES1,9.144089281431205,-4.477821826934815
vinblastine,geldanamycin,A2780,1.418014053180695,-3.701572895050049
metformin,geldanamycin,VCAP,-60.92137282626391,-7.902317047119141
Sunitinib,geldanamycin,NCI-H460,5.61896917638109,8.563257217407227
vinblastine,Vorinostat,HCT116,-4.96580172718434,-13.66608715057373
Vorinostat,Lapatinib,SW-620,-24.4432878855492,-0.0362164974212646
vinblastine,Sunitinib,LOVO,1.675381804264854,-15.485662460327148
Dasatinib,geldanamycin,RKO,-2.8447496930443927,34.808258056640625
Sunitinib,Sorafenib,A2780,-1.059512617215007,-43.968505859375
Lapatinib,Sorafenib,NCI-H460,1.41805545618482,-9.351961135864258
vinblastine,Lapatinib,RKO,-7.06329362397977,-6.111076354980469
