Drug A,Drug B,Cell Line Name,Score,Pred Score
Fulvestrant,Sirolimus,PC-3,-0.5555555555555556,-4.899133205413818
Romidepsin,Cladribine,BT-549,1.8888888888888888,-0.931598663330078
Dasatinib,Tretinoin,PC-3,-0.2222222222222222,2.627107620239258
Vorinostat,Tretinoin,SF-268,-13.666666666666666,-15.24403190612793
Mitotane,Dasatinib,SF-539,1.6666666666666667,3.82642126083374
Fulvestrant,Everolimus,K-562,6.444444444444445,4.00236177444458
Fulvestrant,Nilotinib,RPMI-8226,-5.111111111111111,-3.955559968948364
Dasatinib,Paclitaxel,SF-268,-1.0,-1.590418815612793
Vorinostat,Celecoxib,MDA-MB-231/ATCC,2.6666666666666665,-7.875127792358398
Mitotane,Tretinoin,SR,-4.111111111111111,-6.182500839233398
Nilotinib,Mitotane,A498,-2.2222222222222223,-3.6177937984466553
Tretinoin,Celecoxib,SK-MEL-5,-0.3333333333333333,-3.3423612117767334
Everolimus,Sirolimus,LOX IMVI,-4.888888888888889,-7.409247398376465
Docetaxel,Tretinoin,BT-549,25.11111111111111,16.595874786376953
Fulvestrant,Tretinoin,RPMI-8226,-10.88888888888889,0.364168643951416
Everolimus,Tretinoin,HS 578T,2.555555555555556,-0.0488815307617187
Fulvestrant,Cladribine,HOP-92,-0.4444444444444444,-4.90826416015625
Vorinostat,Paclitaxel,BT-549,-19.55555555555556,-6.346590995788574
Everolimus,Romidepsin,T-47D,-0.8888888888888888,-0.2990810871124267
Tretinoin,Celecoxib,MDA-MB-231/ATCC,-6.555555555555555,-3.2157022953033447
Thalidomide,Mitotane,HOP-92,-4.222222222222222,-5.606655120849609
Mitotane,Sirolimus,SK-OV-3,-5.0,-4.117368698120117
Mitotane,Dasatinib,U251,-4.444444444444445,0.7145872116088867
Romidepsin,Cladribine,SW-620,-2.333333333333333,1.075252890586853
Vorinostat,Sirolimus,NCI-H522,-3.888888888888889,3.272486686706543
Fulvestrant,Nilotinib,PC-3,-2.111111111111111,-4.541520118713379
Dasatinib,Sirolimus,UACC-257,-6.111111111111111,1.676363468170166
Romidepsin,Tretinoin,NCI-H460,2.2222222222222223,-0.0834827423095703
Fulvestrant,Nilotinib,NCI-H23,-8.88888888888889,-4.431397914886475
Everolimus,Celecoxib,HCT-116,1.8888888888888888,-1.6096701622009275
Docetaxel,Tretinoin,MDA-MB-468,24.77777777777778,17.835309982299805
Everolimus,Romidepsin,A549/ATCC,0.3333333333333333,-2.2116363048553467
Dasatinib,Tretinoin,SF-268,-2.2222222222222223,8.993245124816895
Fulvestrant,Dasatinib,LOX IMVI,8.555555555555555,3.789084434509277
Sirolimus,Tretinoin,KM12,-2.7777777777777777,4.554525852203369
Dasatinib,Paclitaxel,U251,3.4444444444444446,0.7032849788665771
Vorinostat,Cladribine,SNB-75,-2.555555555555556,-0.1325039863586425
Fulvestrant,Romidepsin,MCF7,2.555555555555556,1.6837379932403564
Paclitaxel,Celecoxib,UACC-62,28.88888888888889,12.660530090332031
Sirolimus,Cladribine,SF-295,-18.11111111111111,-0.9416208267211914
Docetaxel,Nilotinib,K-562,-5.666666666666667,10.708484649658203
Vorinostat,Docetaxel,RPMI-8226,-1.0,-5.970013618469238
Thalidomide,Paclitaxel,SK-MEL-28,0.3333333333333333,-2.0675594806671143
Fulvestrant,Cladribine,ACHN,0.3333333333333333,-3.1125566959381104
Gefitinib,Lenalidomide,MDA-MB-231/ATCC,-1.3333333333333333,-1.900546908378601
Vorinostat,Paclitaxel,UACC-257,-4.888888888888889,-5.610814094543457
Mitotane,Docetaxel,T-47D,-7.555555555555555,0.7754778861999512
Romidepsin,Cladribine,RPMI-8226,-6.888888888888889,2.2661943435668945
Everolimus,Cladribine,UACC-62,-4.0,-2.1460840702056885
Dasatinib,Sirolimus,MCF7,1.6666666666666667,-10.454995155334473
Thalidomide,Paclitaxel,HS 578T,8.666666666666666,-2.5663764476776123
Docetaxel,Paclitaxel,T-47D,1.7777777777777777,4.906996726989746
Thalidomide,Sirolimus,MCF7,0.1111111111111111,-5.298925399780273
Fulvestrant,Everolimus,OVCAR-3,13.88888888888889,4.049103260040283
Romidepsin,Celecoxib,OVCAR-3,-0.3333333333333333,-3.2233264446258545
Romidepsin,Docetaxel,HCT-116,8.444444444444445,-0.030320405960083
Tretinoin,Cladribine,SNB-75,-0.2222222222222222,-2.6417441368103027
Thalidomide,Paclitaxel,HCT-15,-6.555555555555555,-2.259589433670044
Docetaxel,Tretinoin,SF-268,2.6666666666666665,16.865461349487305
Everolimus,Sirolimus,U251,-4.555555555555555,-2.3741977214813232
Docetaxel,Fulvestrant,UO-31,-0.5555555555555556,8.94819164276123
Dasatinib,Romidepsin,PC-3,-1.0,-3.348706722259521
Sirolimus,Mitotane,IGROV1,14.666666666666666,2.6192891597747803
Romidepsin,Nilotinib,BT-549,-2.4444444444444446,-7.414861679077148
Dasatinib,Nilotinib,SW-620,-1.0,1.7096420526504517
Nilotinib,Mitotane,U251,-12.0,-4.558311939239502
Fulvestrant,Sirolimus,UACC-62,-0.5555555555555556,-4.014681816101074
Mitotane,Tretinoin,A498,-0.8888888888888888,-1.164330005645752
Romidepsin,Sirolimus,UACC-62,-6.888888888888889,-1.40017831325531
Tretinoin,Celecoxib,MDA-MB-468,-4.555555555555555,-3.5406317710876465
Gefitinib,Lenalidomide,OVCAR-8,0.1111111111111111,-2.3618364334106445
Dasatinib,Nilotinib,MCF7,-5.333333333333333,-11.799490928649902
Everolimus,Vorinostat,NCI-H522,-6.777777777777778,-5.998617172241211
Paclitaxel,Celecoxib,BT-549,27.88888888888889,14.579915046691896
Vorinostat,Tretinoin,OVCAR-8,-7.888888888888889,-10.95584487915039
Fulvestrant,Cladribine,MDA-MB-231/ATCC,-0.2222222222222222,-2.905512809753418
Docetaxel,Sirolimus,A498,6.222222222222222,3.059287548065185
Megestrol acetate,Gefitinib,MDA-MB-231/ATCC,-14.444444444444445,-1.6701481342315674
Romidepsin,Nilotinib,MDA-MB-468,-5.555555555555555,-5.099687576293945
Thalidomide,Cladribine,NCI-H23,-13.555555555555555,-4.573543548583984
Fulvestrant,Paclitaxel,SK-OV-3,-9.88888888888889,4.382810115814209
Romidepsin,Tretinoin,UACC-62,-7.333333333333333,-0.5817255973815918
