DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Paclitaxel,2.0,20.57459654059589,Nilotinib,2.0,2.128158264300433,RPMI-8226,48.22222222222222
Paclitaxel,2.0,20.57459654059589,Tretinoin,4.0,47.294570325335016,RPMI-8226,42.55555555555556
Mitotane,2.0,7.810193567109533,Docetaxel,2.0,20.57459654059589,RPMI-8226,41.55555555555556
Paclitaxel,2.0,20.57459654059589,Celecoxib,2.0,20.09109600516711,RPMI-8226,37.0
Paclitaxel,2.0,20.57459654059589,Cladribine,2.0,0.27973454074872395,RPMI-8226,26.22222222222222
Everolimus,1.0,0.08841966520363503,Paclitaxel,2.0,20.57459654059589,RPMI-8226,23.0
Docetaxel,2.0,20.57459654059589,Tretinoin,4.0,47.294570325335016,RPMI-8226,21.0
Fulvestrant,1.0,6.641591964375434,Everolimus,1.0,0.08841966520363503,RPMI-8226,17.666666666666668
Docetaxel,2.0,20.57459654059589,Nilotinib,2.0,2.128158264300433,RPMI-8226,16.11111111111111
Docetaxel,2.0,20.57459654059589,Celecoxib,2.0,20.09109600516711,RPMI-8226,16.0
Sirolimus,2.0,1.21912971160991,Tretinoin,4.0,47.294570325335016,RPMI-8226,15.22222222222222
Vorinostat,3.0,7.190867179744843,Tretinoin,4.0,47.294570325335016,RPMI-8226,14.444444444444445
Sirolimus,2.0,1.21912971160991,Nilotinib,2.0,2.128158264300433,RPMI-8226,10.77777777777778
Vorinostat,3.0,7.190867179744843,Romidepsin,3.0,7.360219575845141,RPMI-8226,9.555555555555555
Fulvestrant,1.0,6.641591964375434,Romidepsin,3.0,7.360219575845141,RPMI-8226,7.666666666666667
Gefitinib,1.0,0.22534827497597157,Lenalidomide,1.0,9.323124316912738,RPMI-8226,7.555555555555555
Mitotane,2.0,7.810193567109533,Everolimus,1.0,0.08841966520363503,RPMI-8226,7.222222222222222
Megestrol acetate,1.0,1.1686016027340993,Gefitinib,1.0,0.22534827497597157,RPMI-8226,7.111111111111111
Sirolimus,2.0,1.21912971160991,Mitotane,2.0,7.810193567109533,RPMI-8226,7.111111111111111
Everolimus,1.0,0.08841966520363503,Tretinoin,4.0,47.294570325335016,RPMI-8226,6.666666666666667
Everolimus,1.0,0.08841966520363503,Dasatinib,12.0,48.22301227856712,RPMI-8226,6.555555555555555
Fulvestrant,1.0,6.641591964375434,Vorinostat,3.0,7.190867179744843,RPMI-8226,5.444444444444445
Everolimus,1.0,0.08841966520363503,Celecoxib,2.0,20.09109600516711,RPMI-8226,5.333333333333333
Sirolimus,2.0,1.21912971160991,Celecoxib,2.0,20.09109600516711,RPMI-8226,5.222222222222222
Romidepsin,3.0,7.360219575845141,Docetaxel,2.0,20.57459654059589,RPMI-8226,4.666666666666667
Docetaxel,2.0,20.57459654059589,Sirolimus,2.0,1.21912971160991,RPMI-8226,4.555555555555555
Vorinostat,3.0,7.190867179744843,Cladribine,2.0,0.27973454074872395,RPMI-8226,4.444444444444445
Romidepsin,3.0,7.360219575845141,Sirolimus,2.0,1.21912971160991,RPMI-8226,4.222222222222222
Dasatinib,12.0,48.22301227856712,Paclitaxel,2.0,20.57459654059589,RPMI-8226,3.2222222222222223
Everolimus,1.0,0.08841966520363503,Romidepsin,3.0,7.360219575845141,RPMI-8226,3.111111111111111
Nilotinib,2.0,2.128158264300433,Tretinoin,4.0,47.294570325335016,RPMI-8226,2.7777777777777777
Everolimus,1.0,0.08841966520363503,Vorinostat,3.0,7.190867179744843,RPMI-8226,1.7777777777777777
Vorinostat,3.0,7.190867179744843,Nilotinib,2.0,2.128158264300433,RPMI-8226,1.7777777777777777
Romidepsin,3.0,7.360219575845141,Celecoxib,2.0,20.09109600516711,RPMI-8226,1.6666666666666667
Everolimus,1.0,0.08841966520363503,Docetaxel,2.0,20.57459654059589,RPMI-8226,1.5555555555555556
Everolimus,1.0,0.08841966520363503,Nilotinib,2.0,2.128158264300433,RPMI-8226,0.8888888888888888
Dasatinib,12.0,48.22301227856712,Docetaxel,2.0,20.57459654059589,RPMI-8226,0.1111111111111111
Dasatinib,12.0,48.22301227856712,Celecoxib,2.0,20.09109600516711,RPMI-8226,0.0
Romidepsin,3.0,7.360219575845141,Nilotinib,2.0,2.128158264300433,RPMI-8226,-0.1111111111111111
Nilotinib,2.0,2.128158264300433,Cladribine,2.0,0.27973454074872395,RPMI-8226,-0.2222222222222222
Mitotane,2.0,7.810193567109533,Cladribine,2.0,0.27973454074872395,RPMI-8226,-0.4444444444444444
