DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Everolimus,1.0,1.350503744,Paclitaxel,1.0,0.745231526,OVCAR-4,17.333333333333332
Docetaxel,1.0,0.745231526,Celecoxib,0.0,0.0,OVCAR-4,15.22222222222222
Mitotane,0.0,0.0,Docetaxel,1.0,0.745231526,OVCAR-4,15.0
Docetaxel,1.0,0.745231526,Fulvestrant,0.0,0.0,OVCAR-4,14.88888888888889
Paclitaxel,1.0,0.745231526,Celecoxib,0.0,0.0,OVCAR-4,11.88888888888889
Docetaxel,1.0,0.745231526,Tretinoin,0.0,0.0,OVCAR-4,11.444444444444445
Fulvestrant,0.0,0.0,Everolimus,1.0,1.350503744,OVCAR-4,11.0
Mitotane,0.0,0.0,Everolimus,1.0,1.350503744,OVCAR-4,10.22222222222222
Paclitaxel,1.0,0.745231526,Tretinoin,0.0,0.0,OVCAR-4,9.555555555555555
Sirolimus,1.0,1.350503744,Mitotane,0.0,0.0,OVCAR-4,7.0
Sirolimus,1.0,1.350503744,Tretinoin,0.0,0.0,OVCAR-4,6.444444444444445
Docetaxel,1.0,0.745231526,Sirolimus,1.0,1.350503744,OVCAR-4,3.555555555555556
Sirolimus,1.0,1.350503744,Celecoxib,0.0,0.0,OVCAR-4,3.0
Nilotinib,0.0,0.0,Cladribine,0.0,0.0,OVCAR-4,3.0
Everolimus,1.0,1.350503744,Docetaxel,1.0,0.745231526,OVCAR-4,2.555555555555556
Fulvestrant,0.0,0.0,Romidepsin,0.0,0.0,OVCAR-4,2.2222222222222223
Thalidomide,1.0,1.7410117492,Sirolimus,1.0,1.350503744,OVCAR-4,1.8888888888888888
Docetaxel,1.0,0.745231526,Paclitaxel,1.0,0.745231526,OVCAR-4,1.7777777777777777
Vorinostat,0.0,0.0,Sirolimus,1.0,1.350503744,OVCAR-4,1.6666666666666667
Tretinoin,0.0,0.0,Celecoxib,0.0,0.0,OVCAR-4,1.4444444444444444
Fulvestrant,0.0,0.0,Cladribine,0.0,0.0,OVCAR-4,1.3333333333333333
Fulvestrant,0.0,0.0,Tretinoin,0.0,0.0,OVCAR-4,0.8888888888888888
Romidepsin,0.0,0.0,Docetaxel,1.0,0.745231526,OVCAR-4,0.7777777777777778
