DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Fulvestrant,0.0,0.0,Everolimus,0.0,0.0,IGROV1,31.11111111111111
Paclitaxel,1.0,0.282361114,Celecoxib,0.0,0.0,IGROV1,17.444444444444443
Sirolimus,1.0,1.342068576,Mitotane,0.0,0.0,IGROV1,14.666666666666666
Paclitaxel,1.0,0.282361114,Tretinoin,0.0,0.0,IGROV1,13.555555555555555
Dasatinib,4.0,3.500609996,Celecoxib,0.0,0.0,IGROV1,13.11111111111111
Docetaxel,1.0,0.282361114,Tretinoin,0.0,0.0,IGROV1,12.88888888888889
Sirolimus,1.0,1.342068576,Tretinoin,0.0,0.0,IGROV1,10.555555555555555
Romidepsin,0.0,0.0,Celecoxib,0.0,0.0,IGROV1,9.555555555555555
Docetaxel,1.0,0.282361114,Celecoxib,0.0,0.0,IGROV1,8.444444444444445
Fulvestrant,0.0,0.0,Dasatinib,4.0,3.500609996,IGROV1,7.333333333333333
Mitotane,0.0,0.0,Docetaxel,1.0,0.282361114,IGROV1,6.777777777777778
Dasatinib,4.0,3.500609996,Tretinoin,0.0,0.0,IGROV1,6.666666666666667
Paclitaxel,1.0,0.282361114,Sirolimus,1.0,1.342068576,IGROV1,5.555555555555555
Paclitaxel,1.0,0.282361114,Nilotinib,0.0,0.0,IGROV1,5.111111111111111
Everolimus,0.0,0.0,Sirolimus,1.0,1.342068576,IGROV1,5.0
Sirolimus,1.0,1.342068576,Celecoxib,0.0,0.0,IGROV1,4.777777777777778
Dasatinib,4.0,3.500609996,Sirolimus,1.0,1.342068576,IGROV1,3.888888888888889
Romidepsin,0.0,0.0,Tretinoin,0.0,0.0,IGROV1,3.4444444444444446
Dasatinib,4.0,3.500609996,Paclitaxel,1.0,0.282361114,IGROV1,3.4444444444444446
Romidepsin,0.0,0.0,Docetaxel,1.0,0.282361114,IGROV1,3.4444444444444446
Everolimus,0.0,0.0,Cladribine,0.0,0.0,IGROV1,3.333333333333333
Docetaxel,1.0,0.282361114,Nilotinib,0.0,0.0,IGROV1,2.6666666666666665
Tretinoin,0.0,0.0,Cladribine,0.0,0.0,IGROV1,2.333333333333333
Fulvestrant,0.0,0.0,Romidepsin,0.0,0.0,IGROV1,2.0
Paclitaxel,1.0,0.282361114,Cladribine,0.0,0.0,IGROV1,1.6666666666666667
Vorinostat,0.0,0.0,Romidepsin,0.0,0.0,IGROV1,1.3333333333333333
Mitotane,0.0,0.0,Dasatinib,4.0,3.500609996,IGROV1,1.2222222222222223
Dasatinib,4.0,3.500609996,Vorinostat,0.0,0.0,IGROV1,1.2222222222222223
Everolimus,0.0,0.0,Vorinostat,0.0,0.0,IGROV1,1.1111111111111112
Vorinostat,0.0,0.0,Cladribine,0.0,0.0,IGROV1,1.1111111111111112
Romidepsin,0.0,0.0,Nilotinib,0.0,0.0,IGROV1,0.8888888888888888
Fulvestrant,0.0,0.0,Vorinostat,0.0,0.0,IGROV1,0.8888888888888888
Everolimus,0.0,0.0,Docetaxel,1.0,0.282361114,IGROV1,0.7777777777777778
Docetaxel,1.0,0.282361114,Fulvestrant,0.0,0.0,IGROV1,0.4444444444444444
Mitotane,0.0,0.0,Tretinoin,0.0,0.0,IGROV1,0.4444444444444444
Megestrol acetate,0.0,0.0,Gefitinib,1.0,0.330299432,IGROV1,0.3333333333333333
Docetaxel,1.0,0.282361114,Cladribine,0.0,0.0,IGROV1,0.2222222222222222
Fulvestrant,0.0,0.0,Tretinoin,0.0,0.0,IGROV1,0.2222222222222222
Fulvestrant,0.0,0.0,Nilotinib,0.0,0.0,IGROV1,0.1111111111111111
Mitotane,0.0,0.0,Nilotinib,0.0,0.0,IGROV1,0.0
Vorinostat,0.0,0.0,Docetaxel,1.0,0.282361114,IGROV1,0.0
Everolimus,0.0,0.0,Dasatinib,4.0,3.500609996,IGROV1,-0.6666666666666666
