DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Paclitaxel,2.0,21.690872403760867,Tretinoin,4.0,47.68745112250219,SF-268,19.88888888888889
Fulvestrant,1.0,9.976247445278743,Everolimus,1.0,0.10624799965079902,SF-268,14.666666666666666
Paclitaxel,2.0,21.690872403760867,Celecoxib,2.0,22.595554551679975,SF-268,12.555555555555555
Mitotane,2.0,11.258750311716858,Docetaxel,2.0,21.690872403760867,SF-268,10.666666666666666
Romidepsin,3.0,10.68734317339293,Paclitaxel,2.0,21.690872403760867,SF-268,5.222222222222222
Everolimus,1.0,0.10624799965079902,Paclitaxel,2.0,21.690872403760867,SF-268,3.6666666666666665
Docetaxel,2.0,21.690872403760867,Tretinoin,4.0,47.68745112250219,SF-268,2.6666666666666665
Gefitinib,1.0,0.19058019688339603,Lenalidomide,1.0,11.649264362379286,SF-268,2.4444444444444446
Thalidomide,4.0,18.210888264075805,Docetaxel,2.0,21.690872403760867,SF-268,2.2222222222222223
Docetaxel,2.0,21.690872403760867,Celecoxib,2.0,22.595554551679975,SF-268,2.2222222222222223
Fulvestrant,1.0,9.976247445278743,Sirolimus,2.0,0.895381911376952,SF-268,2.111111111111111
Sirolimus,2.0,0.895381911376952,Tretinoin,4.0,47.68745112250219,SF-268,1.7777777777777777
Fulvestrant,1.0,9.976247445278743,Dasatinib,12.0,41.567623964644646,SF-268,1.6666666666666667
Mitotane,2.0,11.258750311716858,Cladribine,2.0,0.15593575938790816,SF-268,1.3333333333333333
Fulvestrant,1.0,9.976247445278743,Romidepsin,3.0,10.68734317339293,SF-268,1.3333333333333333
Sirolimus,2.0,0.895381911376952,Mitotane,2.0,11.258750311716858,SF-268,1.1111111111111112
Dasatinib,12.0,41.567623964644646,Docetaxel,2.0,21.690872403760867,SF-268,0.3333333333333333
Mitotane,2.0,11.258750311716858,Tretinoin,4.0,47.68745112250219,SF-268,0.1111111111111111
Everolimus,1.0,0.10624799965079902,Romidepsin,3.0,10.68734317339293,SF-268,-0.2222222222222222
Everolimus,1.0,0.10624799965079902,Docetaxel,2.0,21.690872403760867,SF-268,-0.2222222222222222
Sirolimus,2.0,0.895381911376952,Celecoxib,2.0,22.595554551679975,SF-268,-0.5555555555555556
Romidepsin,3.0,10.68734317339293,Tretinoin,4.0,47.68745112250219,SF-268,-0.6666666666666666
Paclitaxel,2.0,21.690872403760867,Sirolimus,2.0,0.895381911376952,SF-268,-0.6666666666666666
Dasatinib,12.0,41.567623964644646,Celecoxib,2.0,22.595554551679975,SF-268,-0.6666666666666666
Romidepsin,3.0,10.68734317339293,Celecoxib,2.0,22.595554551679975,SF-268,-0.7777777777777778
Dasatinib,12.0,41.567623964644646,Vorinostat,3.0,10.465993911185867,SF-268,-0.7777777777777778
Nilotinib,2.0,2.284369346798159,Mitotane,2.0,11.258750311716858,SF-268,-0.8888888888888888
Dasatinib,12.0,41.567623964644646,Paclitaxel,2.0,21.690872403760867,SF-268,-1.0
Mitotane,2.0,11.258750311716858,Sirolimus,2.0,0.895381911376952,SF-268,-1.1111111111111112
Fulvestrant,1.0,9.976247445278743,Vorinostat,3.0,10.465993911185867,SF-268,-1.2222222222222223
Mitotane,2.0,11.258750311716858,Celecoxib,2.0,22.595554551679975,SF-268,-1.4444444444444444
Vorinostat,3.0,10.465993911185867,Sirolimus,2.0,0.895381911376952,SF-268,-1.5555555555555556
Everolimus,1.0,0.10624799965079902,Vorinostat,3.0,10.465993911185867,SF-268,-1.6666666666666667
Dasatinib,12.0,41.567623964644646,Romidepsin,3.0,10.68734317339293,SF-268,-2.111111111111111
Romidepsin,3.0,10.68734317339293,Docetaxel,2.0,21.690872403760867,SF-268,-2.2222222222222223
Fulvestrant,1.0,9.976247445278743,Cladribine,2.0,0.15593575938790816,SF-268,-2.2222222222222223
Dasatinib,12.0,41.567623964644646,Tretinoin,4.0,47.68745112250219,SF-268,-2.2222222222222223
Thalidomide,4.0,18.210888264075805,Sirolimus,2.0,0.895381911376952,SF-268,-2.4444444444444446
Everolimus,1.0,0.10624799965079902,Sirolimus,2.0,0.895381911376952,SF-268,-2.555555555555556
Everolimus,1.0,0.10624799965079902,Tretinoin,4.0,47.68745112250219,SF-268,-2.6666666666666665
Docetaxel,2.0,21.690872403760867,Sirolimus,2.0,0.895381911376952,SF-268,-2.888888888888889
Nilotinib,2.0,2.284369346798159,Cladribine,2.0,0.15593575938790816,SF-268,-2.888888888888889
Dasatinib,12.0,41.567623964644646,Cladribine,2.0,0.15593575938790816,SF-268,-3.0
Romidepsin,3.0,10.68734317339293,Cladribine,2.0,0.15593575938790816,SF-268,-3.111111111111111
Sirolimus,2.0,0.895381911376952,Cladribine,2.0,0.15593575938790816,SF-268,-3.111111111111111
Fulvestrant,1.0,9.976247445278743,Nilotinib,2.0,2.284369346798159,SF-268,-3.4444444444444446
Everolimus,1.0,0.10624799965079902,Dasatinib,12.0,41.567623964644646,SF-268,-3.7777777777777777
Fulvestrant,1.0,9.976247445278743,Tretinoin,4.0,47.68745112250219,SF-268,-4.111111111111111
Dasatinib,12.0,41.567623964644646,Sirolimus,2.0,0.895381911376952,SF-268,-4.111111111111111
Mitotane,2.0,11.258750311716858,Paclitaxel,2.0,21.690872403760867,SF-268,-4.333333333333333
Fulvestrant,1.0,9.976247445278743,Paclitaxel,2.0,21.690872403760867,SF-268,-4.333333333333333
Thalidomide,4.0,18.210888264075805,Tretinoin,4.0,47.68745112250219,SF-268,-5.0
Thalidomide,4.0,18.210888264075805,Mitotane,2.0,11.258750311716858,SF-268,-5.222222222222222
Mitotane,2.0,11.258750311716858,Nilotinib,2.0,2.284369346798159,SF-268,-5.222222222222222
Nilotinib,2.0,2.284369346798159,Celecoxib,2.0,22.595554551679975,SF-268,-5.333333333333333
Nilotinib,2.0,2.284369346798159,Tretinoin,4.0,47.68745112250219,SF-268,-5.555555555555555
Docetaxel,2.0,21.690872403760867,Paclitaxel,2.0,21.690872403760867,SF-268,-5.666666666666667
Everolimus,1.0,0.10624799965079902,Cladribine,2.0,0.15593575938790816,SF-268,-5.777777777777778
Everolimus,1.0,0.10624799965079902,Celecoxib,2.0,22.595554551679975,SF-268,-5.777777777777778
Megestrol acetate,1.0,1.2825028664381144,Gefitinib,1.0,0.19058019688339603,SF-268,-5.888888888888889
Docetaxel,2.0,21.690872403760867,Fulvestrant,1.0,9.976247445278743,SF-268,-6.111111111111111
Mitotane,2.0,11.258750311716858,Dasatinib,12.0,41.567623964644646,SF-268,-6.111111111111111
Vorinostat,3.0,10.465993911185867,Romidepsin,3.0,10.68734317339293,SF-268,-6.111111111111111
Mitotane,2.0,11.258750311716858,Everolimus,1.0,0.10624799965079902,SF-268,-6.333333333333333
Thalidomide,4.0,18.210888264075805,Cladribine,2.0,0.15593575938790816,SF-268,-6.333333333333333
Paclitaxel,2.0,21.690872403760867,Cladribine,2.0,0.15593575938790816,SF-268,-7.555555555555555
Romidepsin,3.0,10.68734317339293,Sirolimus,2.0,0.895381911376952,SF-268,-8.333333333333334
Everolimus,1.0,0.10624799965079902,Nilotinib,2.0,2.284369346798159,SF-268,-8.333333333333334
Vorinostat,3.0,10.465993911185867,Docetaxel,2.0,21.690872403760867,SF-268,-8.555555555555555
Cladribine,2.0,0.15593575938790816,Celecoxib,2.0,22.595554551679975,SF-268,-9.333333333333334
Vorinostat,3.0,10.465993911185867,Celecoxib,2.0,22.595554551679975,SF-268,-9.666666666666666
Vorinostat,3.0,10.465993911185867,Cladribine,2.0,0.15593575938790816,SF-268,-9.77777777777778
Dasatinib,12.0,41.567623964644646,Nilotinib,2.0,2.284369346798159,SF-268,-10.0
Sirolimus,2.0,0.895381911376952,Nilotinib,2.0,2.284369346798159,SF-268,-10.11111111111111
Docetaxel,2.0,21.690872403760867,Cladribine,2.0,0.15593575938790816,SF-268,-10.333333333333334
Fulvestrant,1.0,9.976247445278743,Celecoxib,2.0,22.595554551679975,SF-268,-11.11111111111111
Docetaxel,2.0,21.690872403760867,Nilotinib,2.0,2.284369346798159,SF-268,-12.77777777777778
Vorinostat,3.0,10.465993911185867,Paclitaxel,2.0,21.690872403760867,SF-268,-13.0
Megestrol acetate,1.0,1.2825028664381144,Lenalidomide,1.0,11.649264362379286,SF-268,-13.333333333333334
Vorinostat,3.0,10.465993911185867,Tretinoin,4.0,47.68745112250219,SF-268,-13.666666666666666
Paclitaxel,2.0,21.690872403760867,Nilotinib,2.0,2.284369346798159,SF-268,-20.11111111111111
Romidepsin,3.0,10.68734317339293,Nilotinib,2.0,2.284369346798159,SF-268,-20.55555555555556
Tretinoin,4.0,47.68745112250219,Cladribine,2.0,0.15593575938790816,SF-268,-24.0
Tretinoin,4.0,47.68745112250219,Celecoxib,2.0,22.595554551679975,SF-268,-25.77777777777778
Vorinostat,3.0,10.465993911185867,Nilotinib,2.0,2.284369346798159,SF-268,-42.55555555555556
