SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,95.7514491427732,DU-145,6,1
sp7,Calcium signaling pathway,51.07392519955998,DU-145,6,2
sp22,MAPK signaling pathway,47.89958780960976,DU-145,6,3
sp34,Ras signaling pathway,42.77412947656797,DU-145,6,4
sp33,Rap1 signaling pathway,40.86406091139596,DU-145,6,5
sp36,Signaling pathways regulating pluripotency of stem cells,28.13412677885999,DU-145,6,6
sp47,mTOR signaling pathway,27.867752292583987,DU-145,6,7
sp4,Apelin signaling pathway,24.965771609899985,DU-145,6,8
sp45,cAMP signaling pathway,22.508934288643978,DU-145,6,9
sp35,Relaxin signaling pathway,22.426858663959987,DU-145,6,10
sp17,Hippo signaling pathway,22.31759648409145,DU-145,6,11
sp14,GnRH signaling pathway,22.220142122099997,DU-145,6,12
sp24,NOD-like receptor signaling pathway,22.145490692712265,DU-145,6,13
sp30,Phospholipase D signaling pathway,21.920600374439992,DU-145,6,14
sp46,cGMP-PKG signaling pathway,21.79328265655999,DU-145,6,15
sp44,Wnt signaling pathway,21.057480629619977,DU-145,6,16
sp20,Insulin signaling pathway,20.545508880559993,DU-145,6,17
sp21,JAK-STAT signaling pathway,19.485533925339976,DU-145,6,18
sp5,B cell receptor signaling pathway,19.472569762599996,DU-145,6,19
sp10,Estrogen signaling pathway,18.839554818654992,DU-145,6,20
sp37,Sphingolipid signaling pathway,17.843283493879994,DU-145,6,21
sp38,T cell receptor signaling pathway,16.234512025059995,DU-145,6,22
sp19,IL-17 signaling pathway,15.874819840859992,DU-145,6,23
sp8,Chemokine signaling pathway,14.78958565310598,DU-145,6,24
sp25,Neurotrophin signaling pathway,14.637820981331993,DU-145,6,25
sp39,TGF-beta signaling pathway,14.306718872539992,DU-145,6,26
sp12,FoxO signaling pathway,14.057938193339995,DU-145,6,27
sp6,C-type lectin receptor signaling pathway,13.398386177239994,DU-145,6,28
sp40,TNF signaling pathway,13.301906664799997,DU-145,6,29
sp27,Oxytocin signaling pathway,13.055685817438105,DU-145,6,30
sp1,AGE-RAGE signaling pathway in diabetic complications,12.284317456979995,DU-145,6,31
sp13,Glucagon signaling pathway,12.22817985093619,DU-145,6,32
sp15,HIF-1 signaling pathway,11.934277519876174,DU-145,6,33
sp9,ErbB signaling pathway,11.877152257919995,DU-145,6,34
sp42,Toll-like receptor signaling pathway,11.844797254259998,DU-145,6,35
sp11,Fc epsilon RI signaling pathway,11.662236921399996,DU-145,6,36
sp2,AMPK signaling pathway,11.280009082705428,DU-145,6,37
sp31,Prolactin signaling pathway,10.480577845879996,DU-145,6,38
sp23,NF-kappa B signaling pathway,9.254261622179996,DU-145,6,39
sp41,Thyroid hormone signaling pathway,9.074043222900107,DU-145,6,40
sp3,Adipocytokine signaling pathway,8.884181439719997,DU-145,6,41
sp43,VEGF signaling pathway,8.799229178159997,DU-145,6,42
sp32,RIG-I-like receptor signaling pathway,8.334692026099997,DU-145,6,43
sp16,Hedgehog signaling pathway,7.9137129942199955,DU-145,6,44
sp18,Hippo signaling pathway - multiple species,6.2948290241999985,DU-145,6,45
sp29,PPAR signaling pathway,6.225279120169195,DU-145,6,46
sp26,Notch signaling pathway,5.864151011859995,DU-145,6,47
sp48,p53 signaling pathway,4.386154067875997,DU-145,6,48
