DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1495.0,1.0,0.0,1494.0,0.0,0.0,T-47D,18.444444444444443,1911,1494,858,,,
1493.0,2.0,0.0,1505.0,0.0,0.0,T-47D,12.77777777777778,482,1505,1218,,,
1493.0,2.0,0.0,1505.0,0.0,0.0,T-47D,12.77777777777778,482,1505,1217,,,
1493.0,2.0,0.0,1505.0,0.0,0.0,T-47D,12.77777777777778,482,1505,1216,,,
1493.0,2.0,0.0,1505.0,0.0,0.0,T-47D,12.77777777777778,482,1505,1145,,,
1493.0,2.0,0.0,1490.0,0.0,0.0,T-47D,12.333333333333334,2436,1490,1106,,,
1493.0,2.0,0.0,1490.0,0.0,0.0,T-47D,12.333333333333334,2436,1490,965,,,
1493.0,2.0,0.0,1503.0,1.0,0.0,T-47D,11.444444444444445,2505,1503,858,,,
1493.0,2.0,0.0,1503.0,1.0,0.0,T-47D,11.444444444444445,2505,1503,429,429.0,LAMB3,0.0
1499.0,1.0,0.0,1505.0,0.0,0.0,T-47D,8.88888888888889,692,1505,1218,,,
1499.0,1.0,0.0,1505.0,0.0,0.0,T-47D,8.88888888888889,692,1505,1217,,,
1499.0,1.0,0.0,1505.0,0.0,0.0,T-47D,8.88888888888889,692,1505,1216,,,
1499.0,1.0,0.0,1505.0,0.0,0.0,T-47D,8.88888888888889,692,1505,1145,,,
1506.0,3.0,13.105906879416413,1505.0,0.0,0.0,T-47D,7.333333333333333,57,1505,1145,,,
1506.0,3.0,13.105906879416413,1505.0,0.0,0.0,T-47D,7.333333333333333,57,1505,1216,,,
1506.0,3.0,13.105906879416413,1505.0,0.0,0.0,T-47D,7.333333333333333,57,1505,1218,,,
1506.0,3.0,13.105906879416413,1505.0,0.0,0.0,T-47D,7.333333333333333,57,1505,1217,,,
1493.0,2.0,0.0,1500.0,2.0,6.666750390670662,T-47D,6.777777777777778,1059,1500,1,1.0,ABL1,0.0
1493.0,2.0,0.0,1500.0,2.0,6.666750390670662,T-47D,6.777777777777778,1059,1500,707,707.0,RPS6KA2,6.666750390670662
1501.0,2.0,0.0,1505.0,0.0,0.0,T-47D,5.666666666666667,1058,1505,1145,,,
1501.0,2.0,0.0,1505.0,0.0,0.0,T-47D,5.666666666666667,1058,1505,1217,,,
1501.0,2.0,0.0,1505.0,0.0,0.0,T-47D,5.666666666666667,1058,1505,1218,,,
1501.0,2.0,0.0,1505.0,0.0,0.0,T-47D,5.666666666666667,1058,1505,1216,,,
1492.0,10.0,8.6877810861615,1493.0,2.0,0.0,T-47D,5.555555555555555,2089,1493,821,821.0,WNT3,0.0
1492.0,10.0,8.6877810861615,1493.0,2.0,0.0,T-47D,5.555555555555555,2089,1493,118,118.0,CNTFR,0.0
1495.0,1.0,0.0,1500.0,2.0,6.666750390670662,T-47D,4.333333333333333,2259,1500,1,1.0,ABL1,0.0
1495.0,1.0,0.0,1500.0,2.0,6.666750390670662,T-47D,4.333333333333333,2259,1500,707,707.0,RPS6KA2,6.666750390670662
1492.0,10.0,8.6877810861615,1506.0,3.0,13.105906879416413,T-47D,3.555555555555556,1177,1506,567,567.0,PFN3,4.462125056917518
1492.0,10.0,8.6877810861615,1506.0,3.0,13.105906879416413,T-47D,3.555555555555556,1177,1506,565,565.0,PFN1,4.181682082217908
1492.0,10.0,8.6877810861615,1506.0,3.0,13.105906879416413,T-47D,3.555555555555556,1177,1506,566,566.0,PFN2,4.462099740280985
1501.0,2.0,0.0,1490.0,0.0,0.0,T-47D,3.2222222222222223,685,1490,965,,,
1501.0,2.0,0.0,1490.0,0.0,0.0,T-47D,3.2222222222222223,685,1490,1106,,,
1502.0,3.0,13.105905038814946,1505.0,0.0,0.0,T-47D,2.888888888888889,2625,1505,1145,,,
1502.0,3.0,13.105905038814946,1505.0,0.0,0.0,T-47D,2.888888888888889,2625,1505,1216,,,
1502.0,3.0,13.105905038814946,1505.0,0.0,0.0,T-47D,2.888888888888889,2625,1505,1217,,,
1503.0,1.0,0.0,1490.0,0.0,0.0,T-47D,2.888888888888889,1501,1490,965,,,
1503.0,1.0,0.0,1490.0,0.0,0.0,T-47D,2.888888888888889,1501,1490,1106,,,
1495.0,1.0,0.0,1503.0,1.0,0.0,T-47D,2.888888888888889,363,1503,858,,,
1495.0,1.0,0.0,1503.0,1.0,0.0,T-47D,2.888888888888889,363,1503,429,429.0,LAMB3,0.0
1502.0,3.0,13.105905038814946,1505.0,0.0,0.0,T-47D,2.888888888888889,2625,1505,1218,,,
1495.0,1.0,0.0,1502.0,3.0,13.105905038814946,T-47D,2.7777777777777777,285,1502,565,565.0,PFN1,4.181682082217908
1498.0,0.0,0.0,1496.0,1.0,0.0,T-47D,2.7777777777777777,2432,1496,372,372.0,IL15RA,0.0
1495.0,1.0,0.0,1502.0,3.0,13.105905038814946,T-47D,2.7777777777777777,285,1502,566,566.0,PFN2,4.462099740280985
1495.0,1.0,0.0,1502.0,3.0,13.105905038814946,T-47D,2.7777777777777777,285,1502,568,568.0,PFN4,4.462123216316052
1492.0,10.0,8.6877810861615,1502.0,3.0,13.105905038814946,T-47D,2.6666666666666665,451,1502,566,566.0,PFN2,4.462099740280985
1492.0,10.0,8.6877810861615,1502.0,3.0,13.105905038814946,T-47D,2.6666666666666665,451,1502,568,568.0,PFN4,4.462123216316052
1492.0,10.0,8.6877810861615,1502.0,3.0,13.105905038814946,T-47D,2.6666666666666665,451,1502,565,565.0,PFN1,4.181682082217908
1500.0,2.0,6.666750390670662,1499.0,1.0,0.0,T-47D,2.555555555555556,1772,1499,401,401.0,ITGB1,0.0
1500.0,2.0,6.666750390670662,1499.0,1.0,0.0,T-47D,2.555555555555556,1772,1499,980,,,
1495.0,1.0,0.0,1506.0,3.0,13.105906879416413,T-47D,2.333333333333333,536,1506,565,565.0,PFN1,4.181682082217908
1495.0,1.0,0.0,1506.0,3.0,13.105906879416413,T-47D,2.333333333333333,536,1506,566,566.0,PFN2,4.462099740280985
1495.0,1.0,0.0,1506.0,3.0,13.105906879416413,T-47D,2.333333333333333,536,1506,567,567.0,PFN3,4.462125056917518
1503.0,1.0,0.0,1499.0,1.0,0.0,T-47D,2.0,722,1499,401,401.0,ITGB1,0.0
1503.0,1.0,0.0,1499.0,1.0,0.0,T-47D,2.0,722,1499,980,,,
1493.0,2.0,0.0,1501.0,2.0,0.0,T-47D,1.7777777777777777,1722,1501,118,118.0,CNTFR,0.0
1493.0,2.0,0.0,1501.0,2.0,0.0,T-47D,1.7777777777777777,1722,1501,821,821.0,WNT3,0.0
1492.0,10.0,8.6877810861615,1490.0,0.0,0.0,T-47D,1.6666666666666667,433,1490,1106,,,
1492.0,10.0,8.6877810861615,1490.0,0.0,0.0,T-47D,1.6666666666666667,433,1490,965,,,
1500.0,2.0,6.666750390670662,1505.0,0.0,0.0,T-47D,1.6666666666666667,752,1505,1145,,,
1500.0,2.0,6.666750390670662,1505.0,0.0,0.0,T-47D,1.6666666666666667,752,1505,1216,,,
1500.0,2.0,6.666750390670662,1505.0,0.0,0.0,T-47D,1.6666666666666667,752,1505,1217,,,
1500.0,2.0,6.666750390670662,1505.0,0.0,0.0,T-47D,1.6666666666666667,752,1505,1218,,,
1503.0,1.0,0.0,1505.0,0.0,0.0,T-47D,1.3333333333333333,2467,1505,1216,,,
1503.0,1.0,0.0,1505.0,0.0,0.0,T-47D,1.3333333333333333,2467,1505,1218,,,
1503.0,1.0,0.0,1505.0,0.0,0.0,T-47D,1.3333333333333333,2467,1505,1217,,,
1503.0,1.0,0.0,1505.0,0.0,0.0,T-47D,1.3333333333333333,2467,1505,1145,,,
1492.0,10.0,8.6877810861615,1491.0,0.0,0.0,T-47D,0.6666666666666666,421,1491,1208,,,
1492.0,10.0,8.6877810861615,1491.0,0.0,0.0,T-47D,0.6666666666666666,421,1491,1209,,,
1495.0,1.0,0.0,1492.0,10.0,8.6877810861615,T-47D,0.4444444444444444,555,1492,806,806.0,VAV3,0.059320564130596415
1495.0,1.0,0.0,1492.0,10.0,8.6877810861615,T-47D,0.4444444444444444,555,1492,2,2.0,ABL2,0.0
1495.0,1.0,0.0,1492.0,10.0,8.6877810861615,T-47D,0.4444444444444444,555,1492,1325,,,
1495.0,1.0,0.0,1492.0,10.0,8.6877810861615,T-47D,0.4444444444444444,555,1492,1314,,,
1495.0,1.0,0.0,1492.0,10.0,8.6877810861615,T-47D,0.4444444444444444,555,1492,1,1.0,ABL1,0.0
1495.0,1.0,0.0,1492.0,10.0,8.6877810861615,T-47D,0.4444444444444444,555,1492,774,774.0,TEK,0.0
1495.0,1.0,0.0,1492.0,10.0,8.6877810861615,T-47D,0.4444444444444444,555,1492,737,737.0,SOCS2,0.0
1495.0,1.0,0.0,1492.0,10.0,8.6877810861615,T-47D,0.4444444444444444,555,1492,707,707.0,RPS6KA2,6.666750390670662
1495.0,1.0,0.0,1492.0,10.0,8.6877810861615,T-47D,0.4444444444444444,555,1492,394,394.0,ITGA3,0.0
1495.0,1.0,0.0,1492.0,10.0,8.6877810861615,T-47D,0.4444444444444444,555,1492,442,442.0,LIF,0.0
1495.0,1.0,0.0,1492.0,10.0,8.6877810861615,T-47D,0.4444444444444444,555,1492,599,599.0,PLCD1,0.0
1495.0,1.0,0.0,1492.0,10.0,8.6877810861615,T-47D,0.4444444444444444,555,1492,468,468.0,MAP3K8,1.9617101313602425
