DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1501.0,2.0,17.991015309556154,1505.0,4.0,46.64902280161171,MDA-MB-231/ATCC,25.666666666666668,2397,1505,1218,1218,RXRG,16.975503214165276
1501.0,2.0,17.991015309556154,1505.0,4.0,46.64902280161171,MDA-MB-231/ATCC,25.666666666666668,2397,1505,1216,1216,RXRA,15.258637522457851
1501.0,2.0,17.991015309556154,1505.0,4.0,46.64902280161171,MDA-MB-231/ATCC,25.666666666666668,2397,1505,1217,1217,RXRB,13.405024600321616
1501.0,2.0,17.991015309556154,1505.0,4.0,46.64902280161171,MDA-MB-231/ATCC,25.666666666666668,2397,1505,1145,1145,RARA,1.0098574646669696
1501.0,2.0,17.991015309556154,1490.0,2.0,21.92990980964393,MDA-MB-231/ATCC,23.22222222222222,26,1490,965,965,PDPK1,10.276453069815428
1501.0,2.0,17.991015309556154,1490.0,2.0,21.92990980964393,MDA-MB-231/ATCC,23.22222222222222,26,1490,1106,1106,PTGS2,11.653456739828504
1493.0,2.0,17.991015309556154,1505.0,4.0,46.64902280161171,MDA-MB-231/ATCC,21.55555555555556,2145,1505,1216,1216,RXRA,15.258637522457851
1493.0,2.0,17.991015309556154,1505.0,4.0,46.64902280161171,MDA-MB-231/ATCC,21.55555555555556,2145,1505,1145,1145,RARA,1.0098574646669696
1493.0,2.0,17.991015309556154,1505.0,4.0,46.64902280161171,MDA-MB-231/ATCC,21.55555555555556,2145,1505,1217,1217,RXRB,13.405024600321616
1493.0,2.0,17.991015309556154,1505.0,4.0,46.64902280161171,MDA-MB-231/ATCC,21.55555555555556,2145,1505,1218,1218,RXRG,16.975503214165276
1503.0,2.0,1.726683399208515,1490.0,2.0,21.92990980964393,MDA-MB-231/ATCC,15.11111111111111,1766,1490,965,965,PDPK1,10.276453069815428
1503.0,2.0,1.726683399208515,1490.0,2.0,21.92990980964393,MDA-MB-231/ATCC,15.11111111111111,1766,1490,1106,1106,PTGS2,11.653456739828504
1495.0,1.0,10.653833805681828,1494.0,1.0,0.09477562979970844,MDA-MB-231/ATCC,14.88888888888889,292,1494,858,858,MTOR,0.09477562979970844
1493.0,2.0,17.991015309556154,1490.0,2.0,21.92990980964393,MDA-MB-231/ATCC,13.333333333333334,1119,1490,965,965,PDPK1,10.276453069815428
1493.0,2.0,17.991015309556154,1490.0,2.0,21.92990980964393,MDA-MB-231/ATCC,13.333333333333334,1119,1490,1106,1106,PTGS2,11.653456739828504
1502.0,3.0,11.460301792717832,1490.0,2.0,21.92990980964393,MDA-MB-231/ATCC,9.666666666666666,645,1490,965,965,PDPK1,10.276453069815428
1502.0,3.0,11.460301792717832,1490.0,2.0,21.92990980964393,MDA-MB-231/ATCC,9.666666666666666,645,1490,1106,1106,PTGS2,11.653456739828504
1506.0,3.0,11.196853951660332,1491.0,2.0,0.23886811282043097,MDA-MB-231/ATCC,9.333333333333334,1209,1491,1208,1208,RRM2,0.09887830883762165
1506.0,3.0,11.196853951660332,1491.0,2.0,0.23886811282043097,MDA-MB-231/ATCC,9.333333333333334,1209,1491,1209,1209,RRM2B,0.1399898039828093
1502.0,3.0,11.460301792717832,1491.0,2.0,0.23886811282043097,MDA-MB-231/ATCC,8.88888888888889,1039,1491,1208,1208,RRM2,0.09887830883762165
1502.0,3.0,11.460301792717832,1491.0,2.0,0.23886811282043097,MDA-MB-231/ATCC,8.88888888888889,1039,1491,1209,1209,RRM2B,0.1399898039828093
1492.0,12.0,54.57579490319202,1490.0,2.0,21.92990980964393,MDA-MB-231/ATCC,8.777777777777779,1025,1490,965,965,PDPK1,10.276453069815428
1492.0,12.0,54.57579490319202,1490.0,2.0,21.92990980964393,MDA-MB-231/ATCC,8.777777777777779,1025,1490,1106,1106,PTGS2,11.653456739828504
1501.0,2.0,17.991015309556154,1491.0,2.0,0.23886811282043097,MDA-MB-231/ATCC,8.333333333333334,679,1491,1209,1209,RRM2B,0.1399898039828093
1501.0,2.0,17.991015309556154,1491.0,2.0,0.23886811282043097,MDA-MB-231/ATCC,8.333333333333334,679,1491,1208,1208,RRM2,0.09887830883762165
1493.0,2.0,17.991015309556154,1495.0,1.0,10.653833805681828,MDA-MB-231/ATCC,7.888888888888889,935,1495,401,401,ESR1,10.653833805681828
1499.0,2.0,11.81311578096504,1494.0,1.0,0.09477562979970844,MDA-MB-231/ATCC,7.222222222222222,930,1494,858,858,MTOR,0.09477562979970844
1502.0,3.0,11.460301792717832,1503.0,2.0,1.726683399208515,MDA-MB-231/ATCC,7.222222222222222,2513,1503,429,429,FGF2,1.6319077694088067
1502.0,3.0,11.460301792717832,1503.0,2.0,1.726683399208515,MDA-MB-231/ATCC,7.222222222222222,2513,1503,858,858,MTOR,0.09477562979970844
1505.0,4.0,46.64902280161171,1491.0,2.0,0.23886811282043097,MDA-MB-231/ATCC,6.777777777777778,1507,1491,1209,1209,RRM2B,0.1399898039828093
1505.0,4.0,46.64902280161171,1491.0,2.0,0.23886811282043097,MDA-MB-231/ATCC,6.777777777777778,1507,1491,1208,1208,RRM2,0.09887830883762165
1495.0,1.0,10.653833805681828,1502.0,3.0,11.460301792717832,MDA-MB-231/ATCC,6.555555555555555,979,1502,565,565,HDAC1,4.414292385777919
1495.0,1.0,10.653833805681828,1502.0,3.0,11.460301792717832,MDA-MB-231/ATCC,6.555555555555555,979,1502,566,566,HDAC2,5.866013906861328
1495.0,1.0,10.653833805681828,1502.0,3.0,11.460301792717832,MDA-MB-231/ATCC,6.555555555555555,979,1502,568,568,HDAC4,1.179995500078587
1495.0,1.0,10.653833805681828,1492.0,12.0,54.57579490319202,MDA-MB-231/ATCC,6.111111111111111,2734,1492,1314,1314,SRC,6.2773089930742545
1495.0,1.0,10.653833805681828,1492.0,12.0,54.57579490319202,MDA-MB-231/ATCC,6.111111111111111,2734,1492,1325,1325,STAT5B,8.624336236145428
1495.0,1.0,10.653833805681828,1492.0,12.0,54.57579490319202,MDA-MB-231/ATCC,6.111111111111111,2734,1492,468,468,FYN,4.20251334030466
1495.0,1.0,10.653833805681828,1492.0,12.0,54.57579490319202,MDA-MB-231/ATCC,6.111111111111111,2734,1492,599,599,HSPA8,8.676358466381227
1495.0,1.0,10.653833805681828,1492.0,12.0,54.57579490319202,MDA-MB-231/ATCC,6.111111111111111,2734,1492,707,707,KIT,0.09639645798008896
1495.0,1.0,10.653833805681828,1492.0,12.0,54.57579490319202,MDA-MB-231/ATCC,6.111111111111111,2734,1492,737,737,LCK,4.540971782074564
1495.0,1.0,10.653833805681828,1492.0,12.0,54.57579490319202,MDA-MB-231/ATCC,6.111111111111111,2734,1492,774,774,LYN,6.408645236025176
1495.0,1.0,10.653833805681828,1492.0,12.0,54.57579490319202,MDA-MB-231/ATCC,6.111111111111111,2734,1492,806,806,MAPK14,0.13192949824068947
1495.0,1.0,10.653833805681828,1492.0,12.0,54.57579490319202,MDA-MB-231/ATCC,6.111111111111111,2734,1492,442,442,FGR,2.134409818524936
1495.0,1.0,10.653833805681828,1492.0,12.0,54.57579490319202,MDA-MB-231/ATCC,6.111111111111111,2734,1492,394,394,EPHA2,9.603579902591028
1495.0,1.0,10.653833805681828,1492.0,12.0,54.57579490319202,MDA-MB-231/ATCC,6.111111111111111,2734,1492,2,2,ABL2,1.4332897447082256
1495.0,1.0,10.653833805681828,1492.0,12.0,54.57579490319202,MDA-MB-231/ATCC,6.111111111111111,2734,1492,1,1,ABL1,2.446055427141737
1494.0,1.0,0.09477562979970844,1493.0,2.0,17.991015309556154,MDA-MB-231/ATCC,5.0,269,1493,821,821,MAPT,0.4132802258139068
1494.0,1.0,0.09477562979970844,1493.0,2.0,17.991015309556154,MDA-MB-231/ATCC,5.0,269,1493,118,118,BCL2,17.577735083742247
1493.0,2.0,17.991015309556154,1503.0,2.0,1.726683399208515,MDA-MB-231/ATCC,4.666666666666667,931,1503,858,858,MTOR,0.09477562979970844
1493.0,2.0,17.991015309556154,1503.0,2.0,1.726683399208515,MDA-MB-231/ATCC,4.666666666666667,931,1503,429,429,FGF2,1.6319077694088067
1494.0,1.0,0.09477562979970844,1502.0,3.0,11.460301792717832,MDA-MB-231/ATCC,4.333333333333333,511,1502,566,566,HDAC2,5.866013906861328
1494.0,1.0,0.09477562979970844,1502.0,3.0,11.460301792717832,MDA-MB-231/ATCC,4.333333333333333,511,1502,565,565,HDAC1,4.414292385777919
1494.0,1.0,0.09477562979970844,1502.0,3.0,11.460301792717832,MDA-MB-231/ATCC,4.333333333333333,511,1502,568,568,HDAC4,1.179995500078587
1492.0,12.0,54.57579490319202,1505.0,4.0,46.64902280161171,MDA-MB-231/ATCC,3.888888888888889,2218,1505,1216,1216,RXRA,15.258637522457851
1492.0,12.0,54.57579490319202,1505.0,4.0,46.64902280161171,MDA-MB-231/ATCC,3.888888888888889,2218,1505,1217,1217,RXRB,13.405024600321616
1492.0,12.0,54.57579490319202,1505.0,4.0,46.64902280161171,MDA-MB-231/ATCC,3.888888888888889,2218,1505,1218,1218,RXRG,16.975503214165276
1492.0,12.0,54.57579490319202,1505.0,4.0,46.64902280161171,MDA-MB-231/ATCC,3.888888888888889,2218,1505,1145,1145,RARA,1.0098574646669696
