DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1495.0,0.0,0.0,1494.0,1.0,1.276076258,SF-295,37.11111111111112,459,1494,858,858.0,MTOR,gene,1.276076258
1503.0,2.0,2.777720708,1499.0,0.0,0.0,SF-295,9.333333333333334,2784,1499,980,,,,
1503.0,2.0,2.777720708,1499.0,0.0,0.0,SF-295,9.333333333333334,2784,1499,401,,,,
1495.0,0.0,0.0,1492.0,5.0,3.850943416,SF-295,4.444444444444445,134,1492,707,707.0,KIT,gene,0.274774534
1495.0,0.0,0.0,1492.0,5.0,3.850943416,SF-295,4.444444444444445,134,1492,1325,1325.0,STAT5B,gene,1.259470016
1495.0,0.0,0.0,1492.0,5.0,3.850943416,SF-295,4.444444444444445,134,1492,1314,1314.0,SRC,gene,0.446068418
1495.0,0.0,0.0,1492.0,5.0,3.850943416,SF-295,4.444444444444445,134,1492,806,806.0,MAPK14,gene,0.80518223
1495.0,0.0,0.0,1492.0,5.0,3.850943416,SF-295,4.444444444444445,134,1492,774,,,,
1495.0,0.0,0.0,1492.0,5.0,3.850943416,SF-295,4.444444444444445,134,1492,737,,,,
1495.0,0.0,0.0,1492.0,5.0,3.850943416,SF-295,4.444444444444445,134,1492,599,599.0,HSPA8,gene,1.065448218
1495.0,0.0,0.0,1492.0,5.0,3.850943416,SF-295,4.444444444444445,134,1492,468,,,,
1495.0,0.0,0.0,1492.0,5.0,3.850943416,SF-295,4.444444444444445,134,1492,442,,,,
1495.0,0.0,0.0,1492.0,5.0,3.850943416,SF-295,4.444444444444445,134,1492,394,,,,
1495.0,0.0,0.0,1492.0,5.0,3.850943416,SF-295,4.444444444444445,134,1492,2,,,,
1495.0,0.0,0.0,1492.0,5.0,3.850943416,SF-295,4.444444444444445,134,1492,1,,,,
1504.0,3.0,2.8342969971999996,1493.0,1.0,0.342730888,SF-295,3.4444444444444446,1390,1493,118,118.0,BCL2,gene,0.342730888
1504.0,3.0,2.8342969971999996,1493.0,1.0,0.342730888,SF-295,3.4444444444444446,1390,1493,821,,,,
1499.0,0.0,0.0,1493.0,1.0,0.342730888,SF-295,3.333333333333333,220,1493,118,118.0,BCL2,gene,0.342730888
1499.0,0.0,0.0,1493.0,1.0,0.342730888,SF-295,3.333333333333333,220,1493,821,,,,
1503.0,2.0,2.777720708,1490.0,1.0,0.4200503,SF-295,2.111111111111111,172,1490,1106,1106.0,PTGS2,gene,0.4200503
