"node_num","node_name","node_type","att_deg"
13,"ACTB","gene",7.441570136
21,"ADCY1","gene",2.051451928
22,"ADCY2","gene",2.65492968
23,"ADCY3","gene",2.004506006
24,"ADCY4","gene",2.13754183
25,"ADCY5","gene",1.822106784
26,"ADCY6","gene",1.784782368
27,"ADCY7","gene",2.102718606
28,"ADCY8","gene",2.046714144
29,"ADCY9","gene",2.100421996
31,"ADCYAP1R1","gene",0.306621246
34,"ADORA2A","gene",0.620567858
35,"ADORA2B","gene",0.303966752
42,"ADRB1","gene",0.974791608
43,"ADRB2","gene",0.66567975
49,"AKT1","gene",2.341046816
51,"AKT2","gene",2.184844838
60,"APC","gene",0.273363336
61,"APC2","gene",0.279816552
67,"ARF6","gene",0.407684038
71,"ARHGEF12","gene",0.43285853
72,"ARNT","gene",0.533333676
76,"ATF4","gene",17.590349972
109,"AXIN1","gene",0.27413795
110,"AXIN2","gene",0.27783854
118,"BCL2","gene",0.50158635
123,"BDKRB2","gene",0.353035618
124,"BDNF","gene",1.170684996
140,"BRAF","gene",0.48743157
163,"CALM1","gene",0.39981729
164,"CALM2","gene",7.196361194
165,"CALM3","gene",0.35548989
166,"CALML3","gene",0.42932369
167,"CAMK1","gene",0.298080522
168,"CAMK1D","gene",0.298085562
169,"CAMK2A","gene",1.224148008
170,"CAMK2B","gene",1.22457058
171,"CAMK2D","gene",1.122267998
172,"CAMK2G","gene",1.155495052
173,"CAMK4","gene",1.159496086
174,"CAMKK2","gene",0.295459004
175,"CAMP","gene",0.425886444
184,"CASR","gene",2.018773524
193,"CCL5","gene",0.841376496
197,"CCND1","gene",9.2467368
198,"CCND2","gene",0.37595518
199,"CCND3","gene",0.366363774
213,"CDC37","gene",0.424372142
214,"CDC42","gene",0.527706612
218,"CDK4","gene",0.66730079
219,"CDK6","gene",0.358469478
220,"CDKN1A","gene",0.356277264
223,"CDKN2B","gene",0.322695866
233,"CHRM1","gene",0.691895998
234,"CHRM3","gene",0.302171684
239,"CNR1","gene",0.653921164
242,"COL1A2","gene",0.64680014
265,"CREBBP","gene",0.533333676
266,"CRK","gene",0.576840582
267,"CRKL","gene",0.384925806
270,"CSF3","gene",0.373984474
272,"CSNK1D","gene",0.250323734
273,"CSNK1E","gene",0.571280252
282,"CTNNA1","gene",0.241092408
283,"CTNNA2","gene",0.271918728
284,"CTNNB1","gene",2.4463513572
292,"CXCL1","gene",0.799909234
296,"CXCL2","gene",0.798892274
297,"CXCL3","gene",0.797366606
313,"DCHS2","gene",0.374812938
316,"DDIT4","gene",1.546540844
322,"DIAPH1","gene",0.412624652
334,"DOCK2","gene",0.445043396
336,"DRD1","gene",0.619379954
337,"DRD2","gene",0.44954034
338,"DRD5","gene",0.620323098
367,"EFNA1","gene",1.583177468
368,"EFNA2","gene",1.585324162
369,"EFNA3","gene",1.60054339
370,"EFNA4","gene",1.583028274
371,"EFNA5","gene",1.591144192
372,"EGFR","gene",1.092883758
375,"EGR1","gene",0.556546732
381,"EIF4E","gene",1.297818574
382,"EIF4E1B","gene",1.353723112
383,"EIF4E2","gene",1.277179168
384,"EIF4EBP1","gene",5.189700122
387,"ELMO1","gene",0.444810956
388,"ENAH","gene",0.533333512
393,"EP300","gene",0.533333676
394,"EPHA2","gene",59.942364446
397,"ERBB2","gene",0.409914414
398,"ERBB3","gene",0.41138366
399,"ERBB4","gene",0.413338942
400,"EREG","gene",0.798524448
407,"EVL","gene",0.533333504
410,"F2R","gene",0.37044922
418,"FAT4","gene",0.37240473
424,"FGF1","gene",1.593854734
425,"FGF10","gene",1.59944463
426,"FGF17","gene",1.600981264
427,"FGF18","gene",1.599347912
428,"FGF19","gene",1.594804438
429,"FGF2","gene",1.544246102
430,"FGF20","gene",1.60150941
431,"FGF22","gene",1.59488421
432,"FGF3","gene",1.598486746
433,"FGF4","gene",1.599357924
434,"FGF5","gene",1.594370764
435,"FGF6","gene",1.601479422
436,"FGF8","gene",1.601181552
437,"FGF9","gene",1.593179542
438,"FGFR1","gene",0.395354048
439,"FGFR2","gene",0.400683482
440,"FGFR3","gene",0.39911266
441,"FGFR4","gene",0.413312664
448,"FLT1","gene",0.413434536
450,"FLT3LG","gene",1.195886532
451,"FLT4","gene",0.413395978
455,"FOS","gene",0.411380346
458,"FOXO1","gene",0.304531242
459,"FOXO3","gene",0.302253668
462,"FRMD1","gene",0.375174952
463,"FRMD6","gene",0.366233274
469,"FZD1","gene",0.433226876
470,"FZD10","gene",0.457958424
471,"FZD2","gene",0.420898702
472,"FZD3","gene",0.45153028
473,"FZD4","gene",0.434455022
474,"FZD5","gene",0.451518788
475,"FZD6","gene",0.399542378
476,"FZD7","gene",0.403249698
477,"FZD8","gene",0.452486552
478,"FZD9","gene",0.458867148
483,"GABBR1","gene",0.363321464
484,"GABBR2","gene",0.37345339
488,"GAPDH","gene",2.130169758
491,"GCGR","gene",0.456824886
497,"GFAP","gene",2.416700574
502,"GLI1","gene",0.42730607
503,"GLI2","gene",0.429995718
504,"GLI3","gene",0.411584244
505,"GLP1R","gene",0.306230378
506,"GNA11","gene",0.884193244
507,"GNA12","gene",0.739931324
508,"GNA13","gene",0.821124536
512,"GNAI2","gene",3.952195884
516,"GNAQ","gene",2.954498958
517,"GNAS","gene",24.239474352
518,"GNB1","gene",19.036548124
519,"GNB2","gene",0.344601924
520,"GNB3","gene",0.391150664
521,"GNB4","gene",0.370418376
522,"GNB5","gene",0.381505882
523,"GNG10","gene",0.380484106
524,"GNG11","gene",0.390321394
525,"GNG13","gene",0.390809614
526,"GNG4","gene",0.391232012
527,"GNG5","gene",0.34313928
528,"GNG7","gene",0.386477584
529,"GNG8","gene",0.39082222
530,"GNGT2","gene",0.390634388
533,"GRB2","gene",1.304932762
550,"GRM1","gene",0.323840566
557,"GSK3B","gene",0.631049584
578,"HIF1A","gene",2.243607136
588,"HRAS","gene",1.518451494
590,"HRH2","gene",0.308277224
591,"HSP90AA1","gene",0.377269178
592,"HSP90AB1","gene",2.201513166
593,"HSP90B1","gene",0.376096068
605,"HTR5A","gene",0.312678612
606,"HTR6","gene",0.619318858
607,"HTR7","gene",0.612714224
613,"IFNAR1","gene",1.377944536
614,"IFNAR2","gene",1.31919458
618,"IGF2","gene",1.198125336
626,"IL12A","gene",0.829410492
627,"IL12B","gene",0.83007188
629,"IL13","gene",0.374162818
651,"INS","gene",1.831476654
652,"INSR","gene",0.855244682
674,"ITGAV","gene",4.482925974
686,"JAK1","gene",1.658916396
690,"JUN","gene",31.456003992
703,"KDR","gene",0.407117152
707,"KIT","gene",0.40373006
708,"KITLG","gene",1.572110248
711,"KRAS","gene",1.517996386
734,"LAT","gene",4.091513308
738,"LCN2","gene",0.373965612
743,"LEF1","gene",0.234131848
751,"LHCGR","gene",0.307192648
760,"LPAR1","gene",0.379588504
761,"LPAR2","gene",0.389625656
762,"LPAR3","gene",0.39074217
763,"LPAR5","gene",0.391027944
775,"MAGI1","gene",1.325529252
776,"MAGI2","gene",1.3293863352
777,"MAGI3","gene",0.258242494
781,"MAP2K1","gene",6.6352963628
782,"MAP2K2","gene",1.022450224
783,"MAP2K3","gene",0.435110594
784,"MAP2K4","gene",0.445403738
785,"MAP2K5","gene",0.907516186
786,"MAP2K6","gene",0.489392738
787,"MAP2K7","gene",0.437552166
788,"MAP3K1","gene",0.85308982
795,"MAP3K5","gene",0.42268111
802,"MAPK1","gene",6.39512126
803,"MAPK11","gene",2.034137174
804,"MAPK12","gene",2.036024344
805,"MAPK13","gene",2.08844017
806,"MAPK14","gene",2.015201694
807,"MAPK15","gene",0.373045652
808,"MAPK3","gene",6.5037602948
809,"MAPK4","gene",0.369964726
810,"MAPK6","gene",0.33497333
811,"MAPK7","gene",2.305020882
812,"MAPK8","gene",4.342229814
816,"MAPK9","gene",4.125124006
818,"MAPKAPK2","gene",0.841928004
819,"MAPKAPK3","gene",0.457645992
825,"MC2R","gene",0.306851736
843,"MET","gene",0.389586008
848,"MKNK1","gene",0.473804722
849,"MKNK2","gene",0.40776401
855,"MRAS","gene",0.287551374
857,"MST1R","gene",0.413925816
858,"MTOR","gene",1.210107532
859,"MUC5B","gene",0.37405132
861,"MYC","gene",0.880654582
864,"MYL6","gene",0.532128924
865,"MYL6B","gene",0.533334244
866,"MYL9","gene",0.533334164
867,"MYLK","gene",0.33776029
868,"MYLK3","gene",0.364775818
870,"NCK1","gene",0.327775142
871,"NCK2","gene",0.583882624
880,"NF2","gene",2.133282464
881,"NFATC1","gene",0.878004262
882,"NFATC2","gene",0.891189852
883,"NFATC3","gene",0.86424761
884,"NFATC4","gene",0.592478804
885,"NFKB1","gene",0.947462978
889,"NGF","gene",1.600290518
890,"NGFR","gene",0.442526804
902,"NOS3","gene",2.663991472
904,"NOTCH3","gene",0.450520882
909,"NPR1","gene",0.30663341
916,"NR4A1","gene",1.03031821
922,"NTF3","gene",1.199685508
923,"NTF4","gene",1.195028996
924,"NTRK1","gene",0.413310024
925,"NTRK2","gene",0.413296226
926,"NTRK3","gene",0.412990456
930,"OPRD1","gene",0.354268808
937,"OXTR","gene",0.425912626
939,"PAK1","gene",2.20845685
940,"PAK2","gene",1.737742346
941,"PAK4","gene",0.427124374
942,"PAK6","gene",0.469634556
953,"PDE3B","gene",1.898684884
958,"PDGFA","gene",1.550403898
959,"PDGFB","gene",1.554742536
960,"PDGFC","gene",1.555110996
961,"PDGFD","gene",2.95037741
962,"PDGFRA","gene",0.801449744
971,"PFKL","gene",0.44294573
972,"PFKM","gene",0.45284272
973,"PFKP","gene",0.409187816
974,"PFN1","gene",0.526102354
975,"PFN2","gene",0.527769216
976,"PFN3","gene",0.533333512
977,"PFN4","gene",0.533333476
979,"PGF","gene",1.579803054
981,"PHKB","gene",0.414034014
982,"PHKG1","gene",0.42870579
983,"PHKG2","gene",0.416992516
991,"PIK3CA","gene",2.759635804
992,"PIK3CD","gene",2.911088714
993,"PIK3R1","gene",2.791161588
994,"PIK3R2","gene",2.958188578
995,"PIK3R3","gene",2.903034492
997,"PIK3R5","gene",1.016604342
1001,"PKM","gene",1.500744194
1002,"PKN1","gene",1.954000708
1010,"PLAU","gene",1.013678018
1011,"PLCB1","gene",2.637471358
1012,"PLCB2","gene",2.670793948
1013,"PLCB3","gene",3.09814028
1014,"PLCB4","gene",2.649764018
1015,"PLCD1","gene",0.41436433
