DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Paclitaxel,1.0,0.532977886,Nilotinib,1.0,1.6237072112,KM12,19.55555555555556
Docetaxel,1.0,0.532977886,Fulvestrant,0.0,0.0,KM12,19.33333333333333
Paclitaxel,1.0,0.532977886,Tretinoin,0.0,0.0,KM12,19.22222222222222
Docetaxel,1.0,0.532977886,Nilotinib,1.0,1.6237072112,KM12,18.11111111111111
Docetaxel,1.0,0.532977886,Celecoxib,0.0,0.0,KM12,17.555555555555557
Paclitaxel,1.0,0.532977886,Celecoxib,0.0,0.0,KM12,17.444444444444443
Dasatinib,6.0,5.6728508654,Paclitaxel,1.0,0.532977886,KM12,16.22222222222222
Docetaxel,1.0,0.532977886,Tretinoin,0.0,0.0,KM12,13.22222222222222
Paclitaxel,1.0,0.532977886,Sirolimus,1.0,1.171520578,KM12,11.88888888888889
Fulvestrant,0.0,0.0,Everolimus,1.0,1.171520578,KM12,10.11111111111111
Fulvestrant,0.0,0.0,Romidepsin,0.0,0.0,KM12,8.222222222222221
Mitotane,0.0,0.0,Sirolimus,1.0,1.171520578,KM12,6.222222222222222
Romidepsin,0.0,0.0,Paclitaxel,1.0,0.532977886,KM12,4.777777777777778
Tretinoin,0.0,0.0,Celecoxib,0.0,0.0,KM12,4.111111111111111
Sirolimus,1.0,1.171520578,Mitotane,0.0,0.0,KM12,3.0
Docetaxel,1.0,0.532977886,Cladribine,0.0,0.0,KM12,2.888888888888889
Paclitaxel,1.0,0.532977886,Cladribine,0.0,0.0,KM12,2.2222222222222223
Vorinostat,0.0,0.0,Paclitaxel,1.0,0.532977886,KM12,1.6666666666666667
Dasatinib,6.0,5.6728508654,Docetaxel,1.0,0.532977886,KM12,1.3333333333333333
Docetaxel,1.0,0.532977886,Sirolimus,1.0,1.171520578,KM12,1.3333333333333333
Romidepsin,0.0,0.0,Tretinoin,0.0,0.0,KM12,1.2222222222222223
Fulvestrant,0.0,0.0,Cladribine,0.0,0.0,KM12,1.0
Vorinostat,0.0,0.0,Docetaxel,1.0,0.532977886,KM12,1.0
Sirolimus,1.0,1.171520578,Celecoxib,0.0,0.0,KM12,0.8888888888888888
Vorinostat,0.0,0.0,Romidepsin,0.0,0.0,KM12,0.6666666666666666
Romidepsin,0.0,0.0,Cladribine,0.0,0.0,KM12,0.5555555555555556
Mitotane,0.0,0.0,Cladribine,0.0,0.0,KM12,0.5555555555555556
Dasatinib,6.0,5.6728508654,Sirolimus,1.0,1.171520578,KM12,0.4444444444444444
Romidepsin,0.0,0.0,Docetaxel,1.0,0.532977886,KM12,0.4444444444444444
Romidepsin,0.0,0.0,Sirolimus,1.0,1.171520578,KM12,0.3333333333333333
Fulvestrant,0.0,0.0,Nilotinib,1.0,1.6237072112,KM12,0.1111111111111111
Everolimus,1.0,1.171520578,Docetaxel,1.0,0.532977886,KM12,0.1111111111111111
Mitotane,0.0,0.0,Paclitaxel,1.0,0.532977886,KM12,0.0
Vorinostat,0.0,0.0,Celecoxib,0.0,0.0,KM12,-0.2222222222222222
Thalidomide,3.0,2.900122236,Mitotane,0.0,0.0,KM12,-0.3333333333333333
Mitotane,0.0,0.0,Everolimus,1.0,1.171520578,KM12,-0.5555555555555556
Dasatinib,6.0,5.6728508654,Nilotinib,1.0,1.6237072112,KM12,-0.7777777777777778
Mitotane,0.0,0.0,Dasatinib,6.0,5.6728508654,KM12,-1.4444444444444444
Everolimus,1.0,1.171520578,Nilotinib,1.0,1.6237072112,KM12,-1.4444444444444444
Vorinostat,0.0,0.0,Cladribine,0.0,0.0,KM12,-1.4444444444444444
Dasatinib,6.0,5.6728508654,Vorinostat,0.0,0.0,KM12,-1.5555555555555556
Fulvestrant,0.0,0.0,Paclitaxel,1.0,0.532977886,KM12,-1.6666666666666667
Everolimus,1.0,1.171520578,Dasatinib,6.0,5.6728508654,KM12,-2.0
Thalidomide,3.0,2.900122236,Sirolimus,1.0,1.171520578,KM12,-2.111111111111111
Mitotane,0.0,0.0,Tretinoin,0.0,0.0,KM12,-2.111111111111111
Fulvestrant,0.0,0.0,Tretinoin,0.0,0.0,KM12,-2.333333333333333
Nilotinib,1.0,1.6237072112,Mitotane,0.0,0.0,KM12,-2.555555555555556
Vorinostat,0.0,0.0,Nilotinib,1.0,1.6237072112,KM12,-2.6666666666666665
Sirolimus,1.0,1.171520578,Tretinoin,0.0,0.0,KM12,-2.7777777777777777
Fulvestrant,0.0,0.0,Celecoxib,0.0,0.0,KM12,-3.0
Docetaxel,1.0,0.532977886,Paclitaxel,1.0,0.532977886,KM12,-3.0
Mitotane,0.0,0.0,Nilotinib,1.0,1.6237072112,KM12,-3.0
Nilotinib,1.0,1.6237072112,Cladribine,0.0,0.0,KM12,-3.333333333333333
Everolimus,1.0,1.171520578,Cladribine,0.0,0.0,KM12,-3.333333333333333
Tretinoin,0.0,0.0,Cladribine,0.0,0.0,KM12,-3.555555555555556
Mitotane,0.0,0.0,Docetaxel,1.0,0.532977886,KM12,-3.888888888888889
Vorinostat,0.0,0.0,Sirolimus,1.0,1.171520578,KM12,-4.222222222222222
Everolimus,1.0,1.171520578,Romidepsin,0.0,0.0,KM12,-4.333333333333333
Dasatinib,6.0,5.6728508654,Cladribine,0.0,0.0,KM12,-4.333333333333333
Everolimus,1.0,1.171520578,Sirolimus,1.0,1.171520578,KM12,-4.555555555555555
Thalidomide,3.0,2.900122236,Tretinoin,0.0,0.0,KM12,-4.888888888888889
Fulvestrant,0.0,0.0,Vorinostat,0.0,0.0,KM12,-5.222222222222222
Everolimus,1.0,1.171520578,Celecoxib,0.0,0.0,KM12,-5.333333333333333
Dasatinib,6.0,5.6728508654,Romidepsin,0.0,0.0,KM12,-5.333333333333333
Sirolimus,1.0,1.171520578,Cladribine,0.0,0.0,KM12,-5.444444444444445
Nilotinib,1.0,1.6237072112,Celecoxib,0.0,0.0,KM12,-5.444444444444445
Cladribine,0.0,0.0,Celecoxib,0.0,0.0,KM12,-5.666666666666667
Dasatinib,6.0,5.6728508654,Celecoxib,0.0,0.0,KM12,-6.0
Dasatinib,6.0,5.6728508654,Tretinoin,0.0,0.0,KM12,-6.0
Fulvestrant,0.0,0.0,Sirolimus,1.0,1.171520578,KM12,-6.0
Sirolimus,1.0,1.171520578,Nilotinib,1.0,1.6237072112,KM12,-6.111111111111111
Nilotinib,1.0,1.6237072112,Tretinoin,0.0,0.0,KM12,-6.555555555555555
Romidepsin,0.0,0.0,Nilotinib,1.0,1.6237072112,KM12,-7.888888888888889
Everolimus,1.0,1.171520578,Vorinostat,0.0,0.0,KM12,-8.555555555555555
Thalidomide,3.0,2.900122236,Paclitaxel,1.0,0.532977886,KM12,-8.777777777777779
Gefitinib,1.0,2.6425154912,Lenalidomide,0.0,0.0,KM12,-8.777777777777779
Everolimus,1.0,1.171520578,Paclitaxel,1.0,0.532977886,KM12,-9.0
Vorinostat,0.0,0.0,Tretinoin,0.0,0.0,KM12,-9.555555555555555
Everolimus,1.0,1.171520578,Tretinoin,0.0,0.0,KM12,-10.0
Mitotane,0.0,0.0,Celecoxib,0.0,0.0,KM12,-10.22222222222222
Megestrol acetate,0.0,0.0,Gefitinib,1.0,2.6425154912,KM12,-11.555555555555555
Fulvestrant,0.0,0.0,Dasatinib,6.0,5.6728508654,KM12,-13.0
Thalidomide,3.0,2.900122236,Cladribine,0.0,0.0,KM12,-15.333333333333334
Megestrol acetate,0.0,0.0,Lenalidomide,0.0,0.0,KM12,-19.88888888888889
