SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,92.04401894667716,UO-31,42,1
sp7,Calcium signaling pathway,50.100142988679984,UO-31,42,2
sp33,Rap1 signaling pathway,45.214263190867676,UO-31,42,3
sp22,MAPK signaling pathway,43.92862552196196,UO-31,42,4
sp34,Ras signaling pathway,39.60191182395297,UO-31,42,5
sp36,Signaling pathways regulating pluripotency of stem cells,30.486646909619985,UO-31,42,6
sp47,mTOR signaling pathway,30.24238679758899,UO-31,42,7
sp4,Apelin signaling pathway,27.669896045079984,UO-31,42,8
sp35,Relaxin signaling pathway,25.02254818201999,UO-31,42,9
sp45,cAMP signaling pathway,24.51545081662598,UO-31,42,10
sp24,NOD-like receptor signaling pathway,23.422782212567697,UO-31,42,11
sp17,Hippo signaling pathway,22.324933594034963,UO-31,42,12
sp44,Wnt signaling pathway,22.177647353900976,UO-31,42,13
sp14,GnRH signaling pathway,21.961629204559998,UO-31,42,14
sp46,cGMP-PKG signaling pathway,21.38916083540599,UO-31,42,15
sp20,Insulin signaling pathway,21.075781995449994,UO-31,42,16
sp30,Phospholipase D signaling pathway,20.70148171653399,UO-31,42,17
sp5,B cell receptor signaling pathway,19.863126584399996,UO-31,42,18
sp10,Estrogen signaling pathway,19.047633488519203,UO-31,42,19
sp38,T cell receptor signaling pathway,16.673475320175996,UO-31,42,20
sp37,Sphingolipid signaling pathway,16.233705445677995,UO-31,42,21
sp39,TGF-beta signaling pathway,15.943620336519992,UO-31,42,22
sp21,JAK-STAT signaling pathway,15.702384329863975,UO-31,42,23
sp42,Toll-like receptor signaling pathway,14.655191708079997,UO-31,42,24
sp6,C-type lectin receptor signaling pathway,14.078821172317994,UO-31,42,25
sp25,Neurotrophin signaling pathway,14.048783051317992,UO-31,42,26
sp41,Thyroid hormone signaling pathway,13.948398655700803,UO-31,42,27
sp40,TNF signaling pathway,13.932646881959995,UO-31,42,28
sp12,FoxO signaling pathway,13.867610051067995,UO-31,42,29
sp8,Chemokine signaling pathway,13.049827262443383,UO-31,42,30
sp9,ErbB signaling pathway,12.860670375599996,UO-31,42,31
sp13,Glucagon signaling pathway,12.857390737323989,UO-31,42,32
sp15,HIF-1 signaling pathway,12.44246371575409,UO-31,42,33
sp11,Fc epsilon RI signaling pathway,12.288535796979998,UO-31,42,34
sp27,Oxytocin signaling pathway,12.282629918924647,UO-31,42,35
sp2,AMPK signaling pathway,11.325755970155475,UO-31,42,36
sp19,IL-17 signaling pathway,11.189873001979993,UO-31,42,37
sp31,Prolactin signaling pathway,10.649553524319995,UO-31,42,38
sp43,VEGF signaling pathway,10.003403253559997,UO-31,42,39
sp1,AGE-RAGE signaling pathway in diabetic complications,9.745706568890073,UO-31,42,40
sp23,NF-kappa B signaling pathway,9.166347133745996,UO-31,42,41
sp32,RIG-I-like receptor signaling pathway,8.410621423399999,UO-31,42,42
sp16,Hedgehog signaling pathway,8.123993422399996,UO-31,42,43
sp3,Adipocytokine signaling pathway,7.410611070939997,UO-31,42,44
sp29,PPAR signaling pathway,6.9773945155939945,UO-31,42,45
sp18,Hippo signaling pathway - multiple species,6.139218686399999,UO-31,42,46
sp26,Notch signaling pathway,5.8277228948599955,UO-31,42,47
sp48,p53 signaling pathway,2.5716128370860174,UO-31,42,48
