DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Paclitaxel,1.0,0.49742858,Tretinoin,0.0,0.0,NCI-H460,32.111111111111114
Paclitaxel,1.0,0.49742858,Celecoxib,1.0,0.2207391,NCI-H460,24.11111111111111
Docetaxel,1.0,0.49742858,Tretinoin,0.0,0.0,NCI-H460,18.77777777777778
Mitotane,0.0,0.0,Docetaxel,1.0,0.49742858,NCI-H460,18.11111111111111
Paclitaxel,1.0,0.49742858,Sirolimus,1.0,1.176572996,NCI-H460,13.22222222222222
Everolimus,1.0,1.176572996,Docetaxel,1.0,0.49742858,NCI-H460,11.22222222222222
Docetaxel,1.0,0.49742858,Celecoxib,1.0,0.2207391,NCI-H460,10.0
Fulvestrant,0.0,0.0,Romidepsin,0.0,0.0,NCI-H460,9.444444444444445
Docetaxel,1.0,0.49742858,Nilotinib,0.0,0.0,NCI-H460,8.777777777777779
Docetaxel,1.0,0.49742858,Sirolimus,1.0,1.176572996,NCI-H460,7.777777777777778
Fulvestrant,0.0,0.0,Everolimus,1.0,1.176572996,NCI-H460,7.333333333333333
Everolimus,1.0,1.176572996,Paclitaxel,1.0,0.49742858,NCI-H460,5.333333333333333
Vorinostat,0.0,0.0,Romidepsin,0.0,0.0,NCI-H460,5.222222222222222
Mitotane,0.0,0.0,Everolimus,1.0,1.176572996,NCI-H460,4.0
Megestrol acetate,0.0,0.0,Gefitinib,0.0,0.0,NCI-H460,4.0
Romidepsin,0.0,0.0,Tretinoin,0.0,0.0,NCI-H460,2.2222222222222223
Sirolimus,1.0,1.176572996,Mitotane,0.0,0.0,NCI-H460,1.7777777777777777
Romidepsin,0.0,0.0,Docetaxel,1.0,0.49742858,NCI-H460,1.5555555555555556
Romidepsin,0.0,0.0,Celecoxib,1.0,0.2207391,NCI-H460,1.4444444444444444
Docetaxel,1.0,0.49742858,Paclitaxel,1.0,0.49742858,NCI-H460,1.3333333333333333
Mitotane,0.0,0.0,Tretinoin,0.0,0.0,NCI-H460,1.1111111111111112
Dasatinib,4.0,3.343666238,Vorinostat,0.0,0.0,NCI-H460,0.8888888888888888
Docetaxel,1.0,0.49742858,Fulvestrant,0.0,0.0,NCI-H460,0.5555555555555556
Sirolimus,1.0,1.176572996,Tretinoin,0.0,0.0,NCI-H460,0.4444444444444444
Dasatinib,4.0,3.343666238,Paclitaxel,1.0,0.49742858,NCI-H460,0.3333333333333333
Everolimus,1.0,1.176572996,Romidepsin,0.0,0.0,NCI-H460,0.3333333333333333
Fulvestrant,0.0,0.0,Cladribine,0.0,0.0,NCI-H460,0.0
Nilotinib,0.0,0.0,Celecoxib,1.0,0.2207391,NCI-H460,-0.1111111111111111
Fulvestrant,0.0,0.0,Tretinoin,0.0,0.0,NCI-H460,-0.2222222222222222
Everolimus,1.0,1.176572996,Vorinostat,0.0,0.0,NCI-H460,-0.3333333333333333
Dasatinib,4.0,3.343666238,Sirolimus,1.0,1.176572996,NCI-H460,-0.5555555555555556
Nilotinib,0.0,0.0,Cladribine,0.0,0.0,NCI-H460,-0.5555555555555556
Romidepsin,0.0,0.0,Cladribine,0.0,0.0,NCI-H460,-0.5555555555555556
Fulvestrant,0.0,0.0,Paclitaxel,1.0,0.49742858,NCI-H460,-0.6666666666666666
Nilotinib,0.0,0.0,Mitotane,0.0,0.0,NCI-H460,-0.7777777777777778
Fulvestrant,0.0,0.0,Vorinostat,0.0,0.0,NCI-H460,-0.7777777777777778
Everolimus,1.0,1.176572996,Tretinoin,0.0,0.0,NCI-H460,-1.0
Romidepsin,0.0,0.0,Sirolimus,1.0,1.176572996,NCI-H460,-1.0
Dasatinib,4.0,3.343666238,Docetaxel,1.0,0.49742858,NCI-H460,-1.0
Mitotane,0.0,0.0,Nilotinib,0.0,0.0,NCI-H460,-1.1111111111111112
Mitotane,0.0,0.0,Dasatinib,4.0,3.343666238,NCI-H460,-1.1111111111111112
Dasatinib,4.0,3.343666238,Cladribine,0.0,0.0,NCI-H460,-1.3333333333333333
Sirolimus,1.0,1.176572996,Celecoxib,1.0,0.2207391,NCI-H460,-1.4444444444444444
Nilotinib,0.0,0.0,Tretinoin,0.0,0.0,NCI-H460,-1.5555555555555556
Mitotane,0.0,0.0,Paclitaxel,1.0,0.49742858,NCI-H460,-1.6666666666666667
Dasatinib,4.0,3.343666238,Tretinoin,0.0,0.0,NCI-H460,-1.8888888888888888
Fulvestrant,0.0,0.0,Nilotinib,0.0,0.0,NCI-H460,-1.8888888888888888
Sirolimus,1.0,1.176572996,Cladribine,0.0,0.0,NCI-H460,-2.2222222222222223
Vorinostat,0.0,0.0,Docetaxel,1.0,0.49742858,NCI-H460,-2.2222222222222223
Vorinostat,0.0,0.0,Sirolimus,1.0,1.176572996,NCI-H460,-2.333333333333333
Dasatinib,4.0,3.343666238,Romidepsin,0.0,0.0,NCI-H460,-2.4444444444444446
Tretinoin,0.0,0.0,Celecoxib,1.0,0.2207391,NCI-H460,-2.555555555555556
Everolimus,1.0,1.176572996,Dasatinib,4.0,3.343666238,NCI-H460,-2.555555555555556
Fulvestrant,0.0,0.0,Sirolimus,1.0,1.176572996,NCI-H460,-2.555555555555556
Everolimus,1.0,1.176572996,Cladribine,0.0,0.0,NCI-H460,-2.7777777777777777
Everolimus,1.0,1.176572996,Celecoxib,1.0,0.2207391,NCI-H460,-2.7777777777777777
Romidepsin,0.0,0.0,Paclitaxel,1.0,0.49742858,NCI-H460,-2.888888888888889
Everolimus,1.0,1.176572996,Nilotinib,0.0,0.0,NCI-H460,-2.888888888888889
Docetaxel,1.0,0.49742858,Cladribine,0.0,0.0,NCI-H460,-3.2222222222222223
Paclitaxel,1.0,0.49742858,Cladribine,0.0,0.0,NCI-H460,-3.2222222222222223
Fulvestrant,0.0,0.0,Dasatinib,4.0,3.343666238,NCI-H460,-3.333333333333333
Dasatinib,4.0,3.343666238,Celecoxib,1.0,0.2207391,NCI-H460,-3.555555555555556
Everolimus,1.0,1.176572996,Sirolimus,1.0,1.176572996,NCI-H460,-3.6666666666666665
Vorinostat,0.0,0.0,Cladribine,0.0,0.0,NCI-H460,-3.888888888888889
Gefitinib,0.0,0.0,Lenalidomide,0.0,0.0,NCI-H460,-3.888888888888889
Vorinostat,0.0,0.0,Tretinoin,0.0,0.0,NCI-H460,-4.0
Mitotane,0.0,0.0,Sirolimus,1.0,1.176572996,NCI-H460,-4.222222222222222
Paclitaxel,1.0,0.49742858,Nilotinib,0.0,0.0,NCI-H460,-4.333333333333333
Fulvestrant,0.0,0.0,Celecoxib,1.0,0.2207391,NCI-H460,-4.555555555555555
Romidepsin,0.0,0.0,Nilotinib,0.0,0.0,NCI-H460,-4.555555555555555
Megestrol acetate,0.0,0.0,Lenalidomide,0.0,0.0,NCI-H460,-5.444444444444445
Sirolimus,1.0,1.176572996,Nilotinib,0.0,0.0,NCI-H460,-5.555555555555555
Tretinoin,0.0,0.0,Cladribine,0.0,0.0,NCI-H460,-5.888888888888889
Dasatinib,4.0,3.343666238,Nilotinib,0.0,0.0,NCI-H460,-6.0
Mitotane,0.0,0.0,Celecoxib,1.0,0.2207391,NCI-H460,-6.111111111111111
Vorinostat,0.0,0.0,Celecoxib,1.0,0.2207391,NCI-H460,-6.444444444444445
Mitotane,0.0,0.0,Cladribine,0.0,0.0,NCI-H460,-7.333333333333333
Vorinostat,0.0,0.0,Nilotinib,0.0,0.0,NCI-H460,-8.88888888888889
Cladribine,0.0,0.0,Celecoxib,1.0,0.2207391,NCI-H460,-10.555555555555555
Vorinostat,0.0,0.0,Paclitaxel,1.0,0.49742858,NCI-H460,-12.333333333333334
