SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,261.0000110953386,UACC-62,41,1
sp22,MAPK signaling pathway,220.00000655482285,UACC-62,41,2
sp34,Ras signaling pathway,171.00000526759388,UACC-62,41,3
sp33,Rap1 signaling pathway,170.0000055687776,UACC-62,41,4
sp45,cAMP signaling pathway,162.00001031041046,UACC-62,41,5
sp7,Calcium signaling pathway,135.00000467849992,UACC-62,41,6
sp44,Wnt signaling pathway,133.00000571233187,UACC-62,41,7
sp17,Hippo signaling pathway,131.00000667671634,UACC-62,41,8
sp47,mTOR signaling pathway,127.00000427915772,UACC-62,41,9
sp8,Chemokine signaling pathway,124.00000577292587,UACC-62,41,10
sp27,Oxytocin signaling pathway,117.00000477757546,UACC-62,41,11
sp46,cGMP-PKG signaling pathway,109.00000628211393,UACC-62,41,12
sp35,Relaxin signaling pathway,102.00000445887594,UACC-62,41,13
sp20,Insulin signaling pathway,101.00000283053045,UACC-62,41,14
sp25,Neurotrophin signaling pathway,100.00000462881594,UACC-62,41,15
sp41,Thyroid hormone signaling pathway,96.0000032074233,UACC-62,41,16
sp4,Apelin signaling pathway,96.00000297544372,UACC-62,41,17
sp12,FoxO signaling pathway,96.00000291393992,UACC-62,41,18
sp21,JAK-STAT signaling pathway,94.00000490599989,UACC-62,41,19
sp36,Signaling pathways regulating pluripotency of stem cells,91.00000358315997,UACC-62,41,20
sp10,Estrogen signaling pathway,89.00000456967796,UACC-62,41,21
sp30,Phospholipase D signaling pathway,86.00000260729996,UACC-62,41,22
sp24,NOD-like receptor signaling pathway,85.00000241790015,UACC-62,41,23
sp15,HIF-1 signaling pathway,81.00000213649206,UACC-62,41,24
sp37,Sphingolipid signaling pathway,77.00000203293997,UACC-62,41,25
sp2,AMPK signaling pathway,75.00000234245199,UACC-62,41,26
sp39,TGF-beta signaling pathway,73.00000349459997,UACC-62,41,27
sp38,T cell receptor signaling pathway,73.00000202429997,UACC-62,41,28
sp6,C-type lectin receptor signaling pathway,72.00000194085997,UACC-62,41,29
sp13,Glucagon signaling pathway,69.00000258116177,UACC-62,41,30
sp14,GnRH signaling pathway,68.00000178959998,UACC-62,41,31
sp48,p53 signaling pathway,65.00000269447995,UACC-62,41,32
sp9,ErbB signaling pathway,64.00000211857997,UACC-62,41,33
sp1,AGE-RAGE signaling pathway in diabetic complications,62.000002127299965,UACC-62,41,34
sp40,TNF signaling pathway,59.00000186549998,UACC-62,41,35
sp23,NF-kappa B signaling pathway,59.00000177231997,UACC-62,41,36
sp31,Prolactin signaling pathway,57.000001548199975,UACC-62,41,37
sp42,Toll-like receptor signaling pathway,57.000000909679976,UACC-62,41,38
sp19,IL-17 signaling pathway,56.00000150853996,UACC-62,41,39
sp5,B cell receptor signaling pathway,52.00000145239999,UACC-62,41,40
sp26,Notch signaling pathway,50.000001122379956,UACC-62,41,41
sp43,VEGF signaling pathway,49.00000086009998,UACC-62,41,42
sp16,Hedgehog signaling pathway,48.000000867619974,UACC-62,41,43
sp29,PPAR signaling pathway,44.000001711985966,UACC-62,41,44
sp3,Adipocytokine signaling pathway,44.000001216359976,UACC-62,41,45
sp11,Fc epsilon RI signaling pathway,42.00000147183999,UACC-62,41,46
sp32,RIG-I-like receptor signaling pathway,40.00000110599999,UACC-62,41,47
sp18,Hippo signaling pathway - multiple species,26.000000718679992,UACC-62,41,48
