DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Paclitaxel,2.0,2.73501855369719,Tretinoin,4.0,5.54090913039784,OVCAR-8,24.88888888888889
Paclitaxel,2.0,2.73501855369719,Celecoxib,2.0,3.92366795774312,OVCAR-8,20.22222222222222
Paclitaxel,2.0,2.73501855369719,Nilotinib,2.0,4.97957319352216,OVCAR-8,19.33333333333333
Docetaxel,2.0,2.73501855369719,Tretinoin,4.0,5.54090913039784,OVCAR-8,17.333333333333332
Docetaxel,2.0,2.73501855369719,Fulvestrant,1.0,1.291187363582,OVCAR-8,14.88888888888889
Romidepsin,3.0,4.397476615486743,Cladribine,2.0,0.03038264886,OVCAR-8,11.22222222222222
Docetaxel,2.0,2.73501855369719,Nilotinib,2.0,4.97957319352216,OVCAR-8,10.0
Mitotane,2.0,1.4156847080119999,Docetaxel,2.0,2.73501855369719,OVCAR-8,9.666666666666666
Fulvestrant,1.0,1.291187363582,Everolimus,1.0,4.49059131626278,OVCAR-8,8.777777777777779
Docetaxel,2.0,2.73501855369719,Celecoxib,2.0,3.92366795774312,OVCAR-8,8.666666666666666
Mitotane,2.0,1.4156847080119999,Everolimus,1.0,4.49059131626278,OVCAR-8,8.222222222222221
Docetaxel,2.0,2.73501855369719,Sirolimus,2.0,8.26234554056278,OVCAR-8,6.777777777777778
Vorinostat,3.0,4.345854328987437,Paclitaxel,2.0,2.73501855369719,OVCAR-8,5.555555555555555
Vorinostat,3.0,4.345854328987437,Romidepsin,3.0,4.397476615486743,OVCAR-8,3.6666666666666665
Paclitaxel,2.0,2.73501855369719,Sirolimus,2.0,8.26234554056278,OVCAR-8,3.4444444444444446
Fulvestrant,1.0,1.291187363582,Romidepsin,3.0,4.397476615486743,OVCAR-8,2.333333333333333
Fulvestrant,1.0,1.291187363582,Dasatinib,12.0,66.84072363827138,OVCAR-8,1.3333333333333333
Vorinostat,3.0,4.345854328987437,Docetaxel,2.0,2.73501855369719,OVCAR-8,1.3333333333333333
Megestrol acetate,1.0,0.12449734443,Gefitinib,1.0,8.6401304340411,OVCAR-8,0.7777777777777778
Megestrol acetate,1.0,0.12449734443,Lenalidomide,1.0,1.40433107582,OVCAR-8,0.7777777777777778
Mitotane,2.0,1.4156847080119999,Sirolimus,2.0,8.26234554056278,OVCAR-8,0.3333333333333333
Mitotane,2.0,1.4156847080119999,Dasatinib,12.0,66.84072363827138,OVCAR-8,0.2222222222222222
Mitotane,2.0,1.4156847080119999,Celecoxib,2.0,3.92366795774312,OVCAR-8,0.1111111111111111
Gefitinib,1.0,8.6401304340411,Lenalidomide,1.0,1.40433107582,OVCAR-8,0.1111111111111111
Mitotane,2.0,1.4156847080119999,Cladribine,2.0,0.03038264886,OVCAR-8,0.0
Thalidomide,4.0,17.7817857944963,Sirolimus,2.0,8.26234554056278,OVCAR-8,-0.2222222222222222
Fulvestrant,1.0,1.291187363582,Cladribine,2.0,0.03038264886,OVCAR-8,-0.3333333333333333
Romidepsin,3.0,4.397476615486743,Docetaxel,2.0,2.73501855369719,OVCAR-8,-0.6666666666666666
Romidepsin,3.0,4.397476615486743,Celecoxib,2.0,3.92366795774312,OVCAR-8,-1.0
Fulvestrant,1.0,1.291187363582,Tretinoin,4.0,5.54090913039784,OVCAR-8,-1.1111111111111112
Vorinostat,3.0,4.345854328987437,Cladribine,2.0,0.03038264886,OVCAR-8,-1.4444444444444444
Mitotane,2.0,1.4156847080119999,Tretinoin,4.0,5.54090913039784,OVCAR-8,-1.5555555555555556
Romidepsin,3.0,4.397476615486743,Sirolimus,2.0,8.26234554056278,OVCAR-8,-2.2222222222222223
Thalidomide,4.0,17.7817857944963,Paclitaxel,2.0,2.73501855369719,OVCAR-8,-2.4444444444444446
Vorinostat,3.0,4.345854328987437,Sirolimus,2.0,8.26234554056278,OVCAR-8,-2.4444444444444446
Fulvestrant,1.0,1.291187363582,Paclitaxel,2.0,2.73501855369719,OVCAR-8,-2.555555555555556
Paclitaxel,2.0,2.73501855369719,Cladribine,2.0,0.03038264886,OVCAR-8,-3.111111111111111
Thalidomide,4.0,17.7817857944963,Mitotane,2.0,1.4156847080119999,OVCAR-8,-3.2222222222222223
Fulvestrant,1.0,1.291187363582,Celecoxib,2.0,3.92366795774312,OVCAR-8,-3.2222222222222223
Thalidomide,4.0,17.7817857944963,Tretinoin,4.0,5.54090913039784,OVCAR-8,-3.4444444444444446
Fulvestrant,1.0,1.291187363582,Vorinostat,3.0,4.345854328987437,OVCAR-8,-3.555555555555556
Fulvestrant,1.0,1.291187363582,Nilotinib,2.0,4.97957319352216,OVCAR-8,-3.555555555555556
Vorinostat,3.0,4.345854328987437,Celecoxib,2.0,3.92366795774312,OVCAR-8,-3.6666666666666665
Docetaxel,2.0,2.73501855369719,Paclitaxel,2.0,2.73501855369719,OVCAR-8,-4.666666666666667
