DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Paclitaxel,1.0,0.281864786,Tretinoin,0.0,0.0,OVCAR-8,24.88888888888889
Paclitaxel,1.0,0.281864786,Celecoxib,1.0,0.428120324,OVCAR-8,20.22222222222222
Paclitaxel,1.0,0.281864786,Nilotinib,2.0,0.597095428,OVCAR-8,19.33333333333333
Docetaxel,1.0,0.281864786,Tretinoin,0.0,0.0,OVCAR-8,17.333333333333332
Docetaxel,1.0,0.281864786,Fulvestrant,0.0,0.0,OVCAR-8,14.88888888888889
Romidepsin,0.0,0.0,Cladribine,0.0,0.0,OVCAR-8,11.22222222222222
Docetaxel,1.0,0.281864786,Nilotinib,2.0,0.597095428,OVCAR-8,10.0
Mitotane,0.0,0.0,Docetaxel,1.0,0.281864786,OVCAR-8,9.666666666666666
Fulvestrant,0.0,0.0,Everolimus,1.0,1.952615694,OVCAR-8,8.777777777777779
Docetaxel,1.0,0.281864786,Celecoxib,1.0,0.428120324,OVCAR-8,8.666666666666666
Mitotane,0.0,0.0,Everolimus,1.0,1.952615694,OVCAR-8,8.222222222222221
Docetaxel,1.0,0.281864786,Sirolimus,2.0,3.109348226,OVCAR-8,6.777777777777778
Vorinostat,0.0,0.0,Paclitaxel,1.0,0.281864786,OVCAR-8,5.555555555555555
Vorinostat,0.0,0.0,Romidepsin,0.0,0.0,OVCAR-8,3.6666666666666665
Paclitaxel,1.0,0.281864786,Sirolimus,2.0,3.109348226,OVCAR-8,3.4444444444444446
Fulvestrant,0.0,0.0,Romidepsin,0.0,0.0,OVCAR-8,2.333333333333333
Fulvestrant,0.0,0.0,Dasatinib,8.0,51.5863503514,OVCAR-8,1.3333333333333333
Vorinostat,0.0,0.0,Docetaxel,1.0,0.281864786,OVCAR-8,1.3333333333333333
Megestrol acetate,0.0,0.0,Gefitinib,1.0,0.864849688,OVCAR-8,0.7777777777777778
Megestrol acetate,0.0,0.0,Lenalidomide,1.0,0.428120324,OVCAR-8,0.7777777777777778
Mitotane,0.0,0.0,Sirolimus,2.0,3.109348226,OVCAR-8,0.3333333333333333
Mitotane,0.0,0.0,Dasatinib,8.0,51.5863503514,OVCAR-8,0.2222222222222222
Mitotane,0.0,0.0,Celecoxib,1.0,0.428120324,OVCAR-8,0.1111111111111111
Gefitinib,1.0,0.864849688,Lenalidomide,1.0,0.428120324,OVCAR-8,0.1111111111111111
Mitotane,0.0,0.0,Cladribine,0.0,0.0,OVCAR-8,0.0
Thalidomide,3.0,3.2212793939999997,Sirolimus,2.0,3.109348226,OVCAR-8,-0.2222222222222222
Fulvestrant,0.0,0.0,Cladribine,0.0,0.0,OVCAR-8,-0.3333333333333333
Romidepsin,0.0,0.0,Docetaxel,1.0,0.281864786,OVCAR-8,-0.6666666666666666
Romidepsin,0.0,0.0,Celecoxib,1.0,0.428120324,OVCAR-8,-1.0
Fulvestrant,0.0,0.0,Tretinoin,0.0,0.0,OVCAR-8,-1.1111111111111112
Vorinostat,0.0,0.0,Cladribine,0.0,0.0,OVCAR-8,-1.4444444444444444
Mitotane,0.0,0.0,Tretinoin,0.0,0.0,OVCAR-8,-1.5555555555555556
Romidepsin,0.0,0.0,Sirolimus,2.0,3.109348226,OVCAR-8,-2.2222222222222223
Thalidomide,3.0,3.2212793939999997,Paclitaxel,1.0,0.281864786,OVCAR-8,-2.4444444444444446
Vorinostat,0.0,0.0,Sirolimus,2.0,3.109348226,OVCAR-8,-2.4444444444444446
Fulvestrant,0.0,0.0,Paclitaxel,1.0,0.281864786,OVCAR-8,-2.555555555555556
Paclitaxel,1.0,0.281864786,Cladribine,0.0,0.0,OVCAR-8,-3.111111111111111
Thalidomide,3.0,3.2212793939999997,Mitotane,0.0,0.0,OVCAR-8,-3.2222222222222223
Fulvestrant,0.0,0.0,Celecoxib,1.0,0.428120324,OVCAR-8,-3.2222222222222223
Thalidomide,3.0,3.2212793939999997,Tretinoin,0.0,0.0,OVCAR-8,-3.4444444444444446
Fulvestrant,0.0,0.0,Vorinostat,0.0,0.0,OVCAR-8,-3.555555555555556
Fulvestrant,0.0,0.0,Nilotinib,2.0,0.597095428,OVCAR-8,-3.555555555555556
Vorinostat,0.0,0.0,Celecoxib,1.0,0.428120324,OVCAR-8,-3.6666666666666665
Docetaxel,1.0,0.281864786,Paclitaxel,1.0,0.281864786,OVCAR-8,-4.666666666666667
Fulvestrant,0.0,0.0,Sirolimus,2.0,3.109348226,OVCAR-8,-4.777777777777778
Mitotane,0.0,0.0,Nilotinib,2.0,0.597095428,OVCAR-8,-6.222222222222222
Romidepsin,0.0,0.0,Tretinoin,0.0,0.0,OVCAR-8,-6.666666666666667
Docetaxel,1.0,0.281864786,Cladribine,0.0,0.0,OVCAR-8,-6.666666666666667
Mitotane,0.0,0.0,Paclitaxel,1.0,0.281864786,OVCAR-8,-7.666666666666667
Vorinostat,0.0,0.0,Tretinoin,0.0,0.0,OVCAR-8,-7.888888888888889
Thalidomide,3.0,3.2212793939999997,Cladribine,0.0,0.0,OVCAR-8,-8.11111111111111
Vorinostat,0.0,0.0,Nilotinib,2.0,0.597095428,OVCAR-8,-10.333333333333334
Romidepsin,0.0,0.0,Nilotinib,2.0,0.597095428,OVCAR-8,-11.333333333333334
