DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Fulvestrant,1.0,1.06038686295367,Everolimus,1.0,3.58440878920884,T-47D,18.444444444444443
Docetaxel,2.0,2.7202287747150398,Tretinoin,4.0,5.512536767433972,T-47D,12.77777777777778
Docetaxel,2.0,2.7202287747150398,Celecoxib,2.0,4.2323481820863496,T-47D,12.333333333333334
Docetaxel,2.0,2.7202287747150398,Sirolimus,2.0,7.25652325778884,T-47D,11.444444444444445
Mitotane,2.0,1.1277797539588847,Tretinoin,4.0,5.512536767433972,T-47D,8.88888888888889
Vorinostat,3.0,1.771929028969091,Tretinoin,4.0,5.512536767433972,T-47D,7.333333333333333
Docetaxel,2.0,2.7202287747150398,Nilotinib,2.0,5.570523393,T-47D,6.777777777777778
Paclitaxel,2.0,2.7202287747150398,Tretinoin,4.0,5.512536767433972,T-47D,5.666666666666667
Dasatinib,12.0,21.325533335905824,Docetaxel,2.0,2.7202287747150398,T-47D,5.555555555555555
Fulvestrant,1.0,1.06038686295367,Nilotinib,2.0,5.570523393,T-47D,4.333333333333333
Dasatinib,12.0,21.325533335905824,Vorinostat,3.0,1.771929028969091,T-47D,3.555555555555556
Paclitaxel,2.0,2.7202287747150398,Celecoxib,2.0,4.2323481820863496,T-47D,3.2222222222222223
Fulvestrant,1.0,1.06038686295367,Sirolimus,2.0,7.25652325778884,T-47D,2.888888888888889
Sirolimus,2.0,7.25652325778884,Celecoxib,2.0,4.2323481820863496,T-47D,2.888888888888889
Romidepsin,3.0,1.8121495727658459,Tretinoin,4.0,5.512536767433972,T-47D,2.888888888888889
Megestrol acetate,1.0,0.0673928910052148,Gefitinib,1.0,8.35851083430001,T-47D,2.7777777777777777
Fulvestrant,1.0,1.06038686295367,Romidepsin,3.0,1.8121495727658459,T-47D,2.7777777777777777
Dasatinib,12.0,21.325533335905824,Romidepsin,3.0,1.8121495727658459,T-47D,2.6666666666666665
Nilotinib,2.0,5.570523393,Mitotane,2.0,1.1277797539588847,T-47D,2.555555555555556
Fulvestrant,1.0,1.06038686295367,Vorinostat,3.0,1.771929028969091,T-47D,2.333333333333333
Sirolimus,2.0,7.25652325778884,Mitotane,2.0,1.1277797539588847,T-47D,2.0
Docetaxel,2.0,2.7202287747150398,Paclitaxel,2.0,2.7202287747150398,T-47D,1.7777777777777777
Dasatinib,12.0,21.325533335905824,Celecoxib,2.0,4.2323481820863496,T-47D,1.6666666666666667
Nilotinib,2.0,5.570523393,Tretinoin,4.0,5.512536767433972,T-47D,1.6666666666666667
Sirolimus,2.0,7.25652325778884,Tretinoin,4.0,5.512536767433972,T-47D,1.3333333333333333
Dasatinib,12.0,21.325533335905824,Cladribine,2.0,0.029000351639999998,T-47D,0.6666666666666666
Fulvestrant,1.0,1.06038686295367,Dasatinib,12.0,21.325533335905824,T-47D,0.4444444444444444
Tretinoin,4.0,5.512536767433972,Celecoxib,2.0,4.2323481820863496,T-47D,0.2222222222222222
Romidepsin,3.0,1.8121495727658459,Celecoxib,2.0,4.2323481820863496,T-47D,0.1111111111111111
Mitotane,2.0,1.1277797539588847,Sirolimus,2.0,7.25652325778884,T-47D,-0.1111111111111111
Dasatinib,12.0,21.325533335905824,Sirolimus,2.0,7.25652325778884,T-47D,-0.2222222222222222
Fulvestrant,1.0,1.06038686295367,Paclitaxel,2.0,2.7202287747150398,T-47D,-0.7777777777777778
Dasatinib,12.0,21.325533335905824,Paclitaxel,2.0,2.7202287747150398,T-47D,-0.8888888888888888
Everolimus,1.0,3.58440878920884,Romidepsin,3.0,1.8121495727658459,T-47D,-0.8888888888888888
Gefitinib,1.0,8.35851083430001,Lenalidomide,1.0,1.0907440235,T-47D,-1.0
Everolimus,1.0,3.58440878920884,Celecoxib,2.0,4.2323481820863496,T-47D,-1.4444444444444444
Vorinostat,3.0,1.771929028969091,Romidepsin,3.0,1.8121495727658459,T-47D,-1.7777777777777777
Romidepsin,3.0,1.8121495727658459,Docetaxel,2.0,2.7202287747150398,T-47D,-1.7777777777777777
Dasatinib,12.0,21.325533335905824,Tretinoin,4.0,5.512536767433972,T-47D,-1.8888888888888888
Fulvestrant,1.0,1.06038686295367,Tretinoin,4.0,5.512536767433972,T-47D,-2.111111111111111
Romidepsin,3.0,1.8121495727658459,Paclitaxel,2.0,2.7202287747150398,T-47D,-2.333333333333333
Nilotinib,2.0,5.570523393,Celecoxib,2.0,4.2323481820863496,T-47D,-2.555555555555556
Everolimus,1.0,3.58440878920884,Vorinostat,3.0,1.771929028969091,T-47D,-3.2222222222222223
Everolimus,1.0,3.58440878920884,Paclitaxel,2.0,2.7202287747150398,T-47D,-3.555555555555556
Tretinoin,4.0,5.512536767433972,Cladribine,2.0,0.029000351639999998,T-47D,-3.7777777777777777
Fulvestrant,1.0,1.06038686295367,Cladribine,2.0,0.029000351639999998,T-47D,-3.888888888888889
Megestrol acetate,1.0,0.0673928910052148,Lenalidomide,1.0,1.0907440235,T-47D,-4.444444444444445
Vorinostat,3.0,1.771929028969091,Cladribine,2.0,0.029000351639999998,T-47D,-4.666666666666667
Everolimus,1.0,3.58440878920884,Cladribine,2.0,0.029000351639999998,T-47D,-5.0
Nilotinib,2.0,5.570523393,Cladribine,2.0,0.029000351639999998,T-47D,-5.777777777777778
Everolimus,1.0,3.58440878920884,Tretinoin,4.0,5.512536767433972,T-47D,-6.333333333333333
Everolimus,1.0,3.58440878920884,Sirolimus,2.0,7.25652325778884,T-47D,-6.333333333333333
Vorinostat,3.0,1.771929028969091,Celecoxib,2.0,4.2323481820863496,T-47D,-7.333333333333333
Mitotane,2.0,1.1277797539588847,Dasatinib,12.0,21.325533335905824,T-47D,-7.444444444444445
Mitotane,2.0,1.1277797539588847,Docetaxel,2.0,2.7202287747150398,T-47D,-7.555555555555555
Everolimus,1.0,3.58440878920884,Dasatinib,12.0,21.325533335905824,T-47D,-7.555555555555555
Romidepsin,3.0,1.8121495727658459,Sirolimus,2.0,7.25652325778884,T-47D,-7.555555555555555
Fulvestrant,1.0,1.06038686295367,Celecoxib,2.0,4.2323481820863496,T-47D,-7.666666666666667
Mitotane,2.0,1.1277797539588847,Everolimus,1.0,3.58440878920884,T-47D,-7.888888888888889
Vorinostat,3.0,1.771929028969091,Sirolimus,2.0,7.25652325778884,T-47D,-8.0
Mitotane,2.0,1.1277797539588847,Celecoxib,2.0,4.2323481820863496,T-47D,-8.11111111111111
Mitotane,2.0,1.1277797539588847,Nilotinib,2.0,5.570523393,T-47D,-8.444444444444445
Paclitaxel,2.0,2.7202287747150398,Sirolimus,2.0,7.25652325778884,T-47D,-8.666666666666666
Mitotane,2.0,1.1277797539588847,Cladribine,2.0,0.029000351639999998,T-47D,-9.88888888888889
Everolimus,1.0,3.58440878920884,Docetaxel,2.0,2.7202287747150398,T-47D,-9.88888888888889
Cladribine,2.0,0.029000351639999998,Celecoxib,2.0,4.2323481820863496,T-47D,-10.444444444444445
Sirolimus,2.0,7.25652325778884,Cladribine,2.0,0.029000351639999998,T-47D,-10.77777777777778
Everolimus,1.0,3.58440878920884,Nilotinib,2.0,5.570523393,T-47D,-11.22222222222222
Docetaxel,2.0,2.7202287747150398,Cladribine,2.0,0.029000351639999998,T-47D,-12.0
Vorinostat,3.0,1.771929028969091,Docetaxel,2.0,2.7202287747150398,T-47D,-12.333333333333334
Vorinostat,3.0,1.771929028969091,Nilotinib,2.0,5.570523393,T-47D,-14.444444444444445
Dasatinib,12.0,21.325533335905824,Nilotinib,2.0,5.570523393,T-47D,-16.555555555555557
Romidepsin,3.0,1.8121495727658459,Nilotinib,2.0,5.570523393,T-47D,-18.88888888888889
Paclitaxel,2.0,2.7202287747150398,Nilotinib,2.0,5.570523393,T-47D,-21.11111111111111
Paclitaxel,2.0,2.7202287747150398,Cladribine,2.0,0.029000351639999998,T-47D,-22.444444444444443
Sirolimus,2.0,7.25652325778884,Nilotinib,2.0,5.570523393,T-47D,-22.55555555555556
Vorinostat,3.0,1.771929028969091,Paclitaxel,2.0,2.7202287747150398,T-47D,-23.88888888888889
