"node_num","node_name","node_type","att_deg"
14,"ACTG1","gene",7.062084874
21,"ADCY1","gene",2.259923004
22,"ADCY2","gene",2.445612352
23,"ADCY3","gene",2.203223796
24,"ADCY4","gene",1.958572248
25,"ADCY5","gene",1.95218417
26,"ADCY6","gene",1.93405397
27,"ADCY7","gene",1.9542271408
28,"ADCY8","gene",2.258826284
29,"ADCY9","gene",1.934024108
32,"ADIPOR1","gene",0.855825084
42,"ADRB1","gene",0.362045466
43,"ADRB2","gene",0.360175614
49,"AKT1","gene",2.702935712
51,"AKT2","gene",2.6267207904
60,"APC","gene",0.431276516
61,"APC2","gene",0.456874332
65,"ARAP3","gene",0.447395668
68,"ARHGDIA","gene",0.764298576
69,"ARHGDIB","gene",0.46167984
70,"ARHGDIG","gene",0.465971692
71,"ARHGEF12","gene",0.487118104
76,"ATF4","gene",13.833664988
109,"AXIN1","gene",0.431767976
110,"AXIN2","gene",0.456095914
118,"BCL2","gene",0.412257516
123,"BDKRB2","gene",0.362007754
124,"BDNF","gene",0.77156701
140,"BRAF","gene",0.875657755
163,"CALM1","gene",0.380305932
164,"CALM2","gene",21.20307487
165,"CALM3","gene",0.41322139
166,"CALML3","gene",0.465796524
167,"CAMK1","gene",0.656244924
168,"CAMK1D","gene",0.656799418
169,"CAMK2A","gene",1.460219454
170,"CAMK2B","gene",1.45826247
171,"CAMK2D","gene",1.42867647
172,"CAMK2G","gene",1.431266674
173,"CAMK4","gene",1.47161378
174,"CAMKK2","gene",0.603141936
184,"CASR","gene",1.029318476
197,"CCND1","gene",19.032054186
198,"CCND2","gene",0.477398912
199,"CCND3","gene",0.443623838
213,"CDC37","gene",0.451290716
214,"CDC42","gene",2.547847214
215,"CDH1","gene",0.4121928
218,"CDK4","gene",2.917972556
219,"CDK6","gene",0.419442258
220,"CDKN1A","gene",0.446328976
233,"CHRM1","gene",0.426926608
239,"CNR1","gene",0.438904874
241,"COL1A1","gene",0.42898355
242,"COL1A2","gene",0.4293357
270,"CSF3","gene",0.24698087
284,"CTNNB1","gene",4.720112728
