DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Paclitaxel,0.0,0.0,Tretinoin,0.0,0.0,MDA-MB-231/ATCC,25.666666666666668
Paclitaxel,0.0,0.0,Celecoxib,1.0,0.46298532,MDA-MB-231/ATCC,23.22222222222222
Docetaxel,0.0,0.0,Tretinoin,0.0,0.0,MDA-MB-231/ATCC,21.55555555555556
Sirolimus,1.0,1.702669896,Celecoxib,1.0,0.46298532,MDA-MB-231/ATCC,15.11111111111111
Fulvestrant,0.0,0.0,Everolimus,0.0,0.0,MDA-MB-231/ATCC,14.88888888888889
Docetaxel,0.0,0.0,Celecoxib,1.0,0.46298532,MDA-MB-231/ATCC,13.333333333333334
Romidepsin,0.0,0.0,Celecoxib,1.0,0.46298532,MDA-MB-231/ATCC,9.666666666666666
Vorinostat,0.0,0.0,Cladribine,0.0,0.0,MDA-MB-231/ATCC,9.333333333333334
Romidepsin,0.0,0.0,Cladribine,0.0,0.0,MDA-MB-231/ATCC,8.88888888888889
Dasatinib,5.0,66.40085909,Celecoxib,1.0,0.46298532,MDA-MB-231/ATCC,8.777777777777779
Paclitaxel,0.0,0.0,Cladribine,0.0,0.0,MDA-MB-231/ATCC,8.333333333333334
Docetaxel,0.0,0.0,Fulvestrant,0.0,0.0,MDA-MB-231/ATCC,7.888888888888889
Romidepsin,0.0,0.0,Sirolimus,1.0,1.702669896,MDA-MB-231/ATCC,7.222222222222222
Mitotane,0.0,0.0,Everolimus,0.0,0.0,MDA-MB-231/ATCC,7.222222222222222
Tretinoin,0.0,0.0,Cladribine,0.0,0.0,MDA-MB-231/ATCC,6.777777777777778
Fulvestrant,0.0,0.0,Romidepsin,0.0,0.0,MDA-MB-231/ATCC,6.555555555555555
Fulvestrant,0.0,0.0,Dasatinib,5.0,66.40085909,MDA-MB-231/ATCC,6.111111111111111
Everolimus,0.0,0.0,Docetaxel,0.0,0.0,MDA-MB-231/ATCC,5.0
Docetaxel,0.0,0.0,Sirolimus,1.0,1.702669896,MDA-MB-231/ATCC,4.666666666666667
Everolimus,0.0,0.0,Romidepsin,0.0,0.0,MDA-MB-231/ATCC,4.333333333333333
Dasatinib,5.0,66.40085909,Tretinoin,0.0,0.0,MDA-MB-231/ATCC,3.888888888888889
Everolimus,0.0,0.0,Celecoxib,1.0,0.46298532,MDA-MB-231/ATCC,3.4444444444444446
Vorinostat,0.0,0.0,Celecoxib,1.0,0.46298532,MDA-MB-231/ATCC,2.6666666666666665
