DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1499.0,1.0,20.276013941574227,1493.0,2.0,0.0,SK-OV-3,9.11111111111111,23,1493,118,118.0,CNTFR,0.0
1499.0,1.0,20.276013941574227,1493.0,2.0,0.0,SK-OV-3,9.11111111111111,23,1493,821,821.0,WNT3,0.0
1503.0,1.0,3.42295070110287,1499.0,1.0,20.276013941574227,SK-OV-3,6.777777777777778,119,1499,980,,,
1503.0,1.0,3.42295070110287,1499.0,1.0,20.276013941574227,SK-OV-3,6.777777777777778,119,1499,401,401.0,ITGB1,20.276013941574227
1503.0,1.0,3.42295070110287,1505.0,0.0,0.0,SK-OV-3,4.555555555555555,1027,1505,1218,,,
1503.0,1.0,3.42295070110287,1505.0,0.0,0.0,SK-OV-3,4.555555555555555,1027,1505,1145,,,
1503.0,1.0,3.42295070110287,1505.0,0.0,0.0,SK-OV-3,4.555555555555555,1027,1505,1216,,,
1503.0,1.0,3.42295070110287,1505.0,0.0,0.0,SK-OV-3,4.555555555555555,1027,1505,1217,,,
1503.0,1.0,3.42295070110287,1490.0,0.0,0.0,SK-OV-3,4.444444444444445,1528,1490,1106,,,
1503.0,1.0,3.42295070110287,1490.0,0.0,0.0,SK-OV-3,4.444444444444445,1528,1490,965,,,
1499.0,1.0,20.276013941574227,1505.0,0.0,0.0,SK-OV-3,3.555555555555556,1122,1505,1217,,,
1499.0,1.0,20.276013941574227,1505.0,0.0,0.0,SK-OV-3,3.555555555555556,1122,1505,1218,,,
1499.0,1.0,20.276013941574227,1505.0,0.0,0.0,SK-OV-3,3.555555555555556,1122,1505,1216,,,
1499.0,1.0,20.276013941574227,1505.0,0.0,0.0,SK-OV-3,3.555555555555556,1122,1505,1145,,,
1495.0,1.0,20.276013941574227,1505.0,0.0,0.0,SK-OV-3,3.4444444444444446,1028,1505,1216,,,
1495.0,1.0,20.276013941574227,1505.0,0.0,0.0,SK-OV-3,3.4444444444444446,1028,1505,1145,,,
1495.0,1.0,20.276013941574227,1505.0,0.0,0.0,SK-OV-3,3.4444444444444446,1028,1505,1217,,,
1495.0,1.0,20.276013941574227,1505.0,0.0,0.0,SK-OV-3,3.4444444444444446,1028,1505,1218,,,
1503.0,1.0,3.42295070110287,1500.0,2.0,2.0300498901360555,SK-OV-3,3.111111111111111,787,1500,1,1.0,ABL1,0.0
1503.0,1.0,3.42295070110287,1500.0,2.0,2.0300498901360555,SK-OV-3,3.111111111111111,787,1500,707,707.0,RPS6KA2,2.0300498901360555
1499.0,1.0,20.276013941574227,1492.0,10.0,7.944456076492035,SK-OV-3,1.6666666666666667,7,1492,2,2.0,ABL2,0.0
1499.0,1.0,20.276013941574227,1492.0,10.0,7.944456076492035,SK-OV-3,1.6666666666666667,7,1492,1,1.0,ABL1,0.0
1499.0,1.0,20.276013941574227,1492.0,10.0,7.944456076492035,SK-OV-3,1.6666666666666667,7,1492,442,442.0,LIF,0.0
1499.0,1.0,20.276013941574227,1492.0,10.0,7.944456076492035,SK-OV-3,1.6666666666666667,7,1492,774,774.0,TEK,0.0
1499.0,1.0,20.276013941574227,1492.0,10.0,7.944456076492035,SK-OV-3,1.6666666666666667,7,1492,1314,,,
1499.0,1.0,20.276013941574227,1492.0,10.0,7.944456076492035,SK-OV-3,1.6666666666666667,7,1492,1325,,,
1499.0,1.0,20.276013941574227,1492.0,10.0,7.944456076492035,SK-OV-3,1.6666666666666667,7,1492,737,737.0,SOCS2,0.0
1499.0,1.0,20.276013941574227,1492.0,10.0,7.944456076492035,SK-OV-3,1.6666666666666667,7,1492,707,707.0,RPS6KA2,2.0300498901360555
1499.0,1.0,20.276013941574227,1492.0,10.0,7.944456076492035,SK-OV-3,1.6666666666666667,7,1492,599,599.0,PLCD1,2.45453338270256
1499.0,1.0,20.276013941574227,1492.0,10.0,7.944456076492035,SK-OV-3,1.6666666666666667,7,1492,468,468.0,MAP3K8,0.0
1499.0,1.0,20.276013941574227,1492.0,10.0,7.944456076492035,SK-OV-3,1.6666666666666667,7,1492,394,394.0,ITGA3,3.397242217250532
1499.0,1.0,20.276013941574227,1492.0,10.0,7.944456076492035,SK-OV-3,1.6666666666666667,7,1492,806,806.0,VAV3,0.06263058640288785
1495.0,1.0,20.276013941574227,1492.0,10.0,7.944456076492035,SK-OV-3,0.8888888888888888,2215,1492,442,442.0,LIF,0.0
1495.0,1.0,20.276013941574227,1492.0,10.0,7.944456076492035,SK-OV-3,0.8888888888888888,2215,1492,1325,,,
1495.0,1.0,20.276013941574227,1492.0,10.0,7.944456076492035,SK-OV-3,0.8888888888888888,2215,1492,1314,,,
1495.0,1.0,20.276013941574227,1492.0,10.0,7.944456076492035,SK-OV-3,0.8888888888888888,2215,1492,806,806.0,VAV3,0.06263058640288785
1495.0,1.0,20.276013941574227,1492.0,10.0,7.944456076492035,SK-OV-3,0.8888888888888888,2215,1492,774,774.0,TEK,0.0
1495.0,1.0,20.276013941574227,1492.0,10.0,7.944456076492035,SK-OV-3,0.8888888888888888,2215,1492,737,737.0,SOCS2,0.0
1495.0,1.0,20.276013941574227,1492.0,10.0,7.944456076492035,SK-OV-3,0.8888888888888888,2215,1492,707,707.0,RPS6KA2,2.0300498901360555
