"node_num","node_name","node_type","att_deg"
12,"ACTA2","gene",1.470984124
13,"ACTB","gene",7.454126844
21,"ADCY1","gene",2.069495962
22,"ADCY2","gene",2.277632678
23,"ADCY3","gene",2.001811374
24,"ADCY4","gene",1.772278552
25,"ADCY5","gene",1.76973433
26,"ADCY6","gene",1.722529784
27,"ADCY7","gene",1.771539436
28,"ADCY8","gene",2.068906932
29,"ADCY9","gene",1.725347688
42,"ADRB1","gene",0.437531608
43,"ADRB2","gene",0.430193168
45,"AGTR1","gene",1.230045358
49,"AKT1","gene",3.289924888
51,"AKT2","gene",2.53131869
57,"AOX1","gene",0.41390436
60,"APC","gene",0.429667638
61,"APC2","gene",0.449010802
62,"APH1B","gene",0.2730531732
65,"ARAP3","gene",0.516813898
68,"ARHGDIA","gene",0.410903214
69,"ARHGDIB","gene",0.520533032
70,"ARHGDIG","gene",0.522979776
71,"ARHGEF12","gene",0.515419024
72,"ARNT","gene",0.533332044
76,"ATF4","gene",11.193194828
109,"AXIN1","gene",0.436626782
110,"AXIN2","gene",0.441434836
112,"BAD","gene",0.202966548
118,"BCL2","gene",0.743758116
119,"BCL2L1","gene",0.407123254
123,"BDKRB2","gene",0.440113742
126,"BID","gene",0.847912642
163,"CALM1","gene",0.324577674
164,"CALM2","gene",16.641218148
165,"CALM3","gene",0.30961885
166,"CALML3","gene",0.341758894
167,"CAMK1","gene",0.317087268
168,"CAMK1D","gene",0.314656318
169,"CAMK2A","gene",1.00951708
170,"CAMK2B","gene",1.00685081
171,"CAMK2D","gene",0.950330868
172,"CAMK2G","gene",0.965274796
173,"CAMK4","gene",0.975090582
175,"CAMP","gene",0.37178891
182,"CASP9","gene",0.314808144
184,"CASR","gene",1.057444026
193,"CCL5","gene",0.598619772
195,"CCNB1","gene",0.74367343
197,"CCND1","gene",0.804940644
198,"CCND2","gene",0.861216788
199,"CCND3","gene",0.406196534
213,"CDC37","gene",0.41292448
214,"CDC42","gene",3.909682504
215,"CDH1","gene",0.389219816
220,"CDKN1A","gene",0.403124216
229,"CHD8","gene",0.32865061
233,"CHRM1","gene",0.407846358
235,"CHUK","gene",0.205954812
237,"CISH","gene",0.863432112
239,"CNR1","gene",0.479939378
242,"COL1A2","gene",9.394040922
265,"CREBBP","gene",0.943084744
272,"CSNK1D","gene",0.400511768
273,"CSNK1E","gene",0.39607606
282,"CTNNA1","gene",0.350364756
283,"CTNNA2","gene",0.422055332
284,"CTNNB1","gene",7.898810202
285,"CTNNBIP1","gene",0.329653316
287,"CTSD","gene",3.199692
292,"CXCL1","gene",0.372063968
296,"CXCL2","gene",0.371498218
297,"CXCL3","gene",0.371250008
301,"CYCS","gene",0.628855496
308,"DAAM1","gene",0.501223378
309,"DAAM2","gene",0.449091504
322,"DIAPH1","gene",0.411984554
337,"DRD2","gene",0.697570178
355,"E2F4","gene",0.305229506
356,"E2F5","gene",0.329288694
360,"EDN1","gene",0.4201215
381,"EIF4E","gene",0.326805166
382,"EIF4E1B","gene",0.332404846
383,"EIF4E2","gene",0.304248016
384,"EIF4EBP1","gene",1.869916412
386,"ELF5","gene",0.441133482
388,"ENAH","gene",0.533333496
393,"EP300","gene",0.93910675
401,"ESR1","gene",0.973884628
402,"ESR2","gene",0.973868656
403,"ETS1","gene",0.430852124
407,"EVL","gene",0.533333496
410,"F2R","gene",0.346175102
422,"FBXW11","gene",0.321590036
458,"FOXO1","gene",0.373527946
459,"FOXO3","gene",0.83306412
483,"GABBR1","gene",0.429386596
484,"GABBR2","gene",0.443307512
488,"GAPDH","gene",2.12295715
490,"GATA4","gene",0.240883472
491,"GCGR","gene",0.44322728
492,"GCK","gene",0.440490334
497,"GFAP","gene",0.42285362
506,"GNA11","gene",1.441001138
507,"GNA12","gene",0.910486044
508,"GNA13","gene",0.931711246
512,"GNAI2","gene",4.893210474
516,"GNAQ","gene",2.14881445
517,"GNAS","gene",8.521993266
518,"GNB1","gene",15.647434476
519,"GNB2","gene",0.559865706
520,"GNB3","gene",0.409071406
521,"GNB4","gene",0.387899712
522,"GNB5","gene",0.398216182
523,"GNG10","gene",0.387923648
524,"GNG11","gene",0.390228438
525,"GNG13","gene",0.408346928
526,"GNG4","gene",0.409120818
527,"GNG5","gene",0.352340012
528,"GNG7","gene",0.399634342
529,"GNG8","gene",0.409116578
530,"GNGT2","gene",0.409651958
550,"GRM1","gene",0.279418642
557,"GSK3B","gene",0.386918486
562,"HBEGF","gene",1.156562296
578,"HIF1A","gene",0.522961018
588,"HRAS","gene",0.450263555
591,"HSP90AA1","gene",0.397489116
592,"HSP90AB1","gene",3.012858224
593,"HSP90B1","gene",0.762397112
599,"HSPA8","gene",0.936431442
613,"IFNAR1","gene",1.082458102
614,"IFNAR2","gene",1.014138804
621,"IKBKB","gene",0.200444242
626,"IL12A","gene",0.5540385788
627,"IL12B","gene",0.554811839
634,"IL17D","gene",0.280140588
651,"INS","gene",0.644082672
652,"INSR","gene",0.203050304
658,"IRF1","gene",0.420400282
665,"ITGA1","gene",0.514728108
666,"ITGA11","gene",0.51458378
667,"ITGA2","gene",0.514728088
668,"ITGA3","gene",0.467070806
669,"ITGA4","gene",0.514410526
670,"ITGA5","gene",0.464794536
671,"ITGA6","gene",0.46681862
672,"ITGA7","gene",0.51472722
673,"ITGA9","gene",0.514726494
674,"ITGAV","gene",3.569851771
675,"ITGB1","gene",0.4231204
677,"ITGB3","gene",0.51472744
678,"ITGB4","gene",0.51470294
679,"ITGB5","gene",0.462487786
680,"ITGB8","gene",0.51472462
686,"JAK1","gene",0.832169524
687,"JAK2","gene",1.239179774
688,"JAK3","gene",0.82559218
690,"JUN","gene",15.7144789786
703,"KDR","gene",0.214059926
711,"KRAS","gene",0.72512583
734,"LAT","gene",3.953672156
743,"LEF1","gene",0.332234766
751,"LHCGR","gene",0.440948898
760,"LPAR1","gene",0.408683646
761,"LPAR2","gene",0.409129618
762,"LPAR3","gene",0.40778509
763,"LPAR5","gene",0.407945964
775,"MAGI1","gene",1.49223549
776,"MAGI2","gene",1.467670928
777,"MAGI3","gene",0.397010124
781,"MAP2K1","gene",1.325192112
782,"MAP2K2","gene",3.5176883502
783,"MAP2K3","gene",0.412126844
784,"MAP2K4","gene",0.414312194
785,"MAP2K5","gene",0.96559035
786,"MAP2K6","gene",0.423978184
787,"MAP2K7","gene",0.413577652
788,"MAP3K1","gene",0.407826188
802,"MAPK1","gene",3.9962276432
803,"MAPK11","gene",1.36806872
804,"MAPK12","gene",1.374204624
805,"MAPK13","gene",1.396643232
806,"MAPK14","gene",1.302356002
808,"MAPK3","gene",4.178093791
811,"MAPK7","gene",2.267545798
812,"MAPK8","gene",3.270324022
816,"MAPK9","gene",3.020626378
818,"MAPKAPK2","gene",0.661386118
819,"MAPKAPK3","gene",0.415020442
848,"MKNK1","gene",0.423972388
849,"MKNK2","gene",0.41284485
852,"MMP2","gene",3.916880542
858,"MTOR","gene",1.69660796
861,"MYC","gene",0.739187484
864,"MYL6","gene",0.532402424
865,"MYL6B","gene",0.533333664
866,"MYL9","gene",1.40248117
867,"MYLK","gene",0.949149388
868,"MYLK3","gene",1.066162564
870,"NCK1","gene",0.47508143
871,"NCK2","gene",1.4591833348
872,"NCOA1","gene",0.533182602
873,"NCOA2","gene",0.53318187
874,"NCOA3","gene",0.533095526
877,"NCSTN","gene",1.6120789552
881,"NFATC1","gene",0.762612137
882,"NFATC2","gene",0.756271876
883,"NFATC3","gene",0.747026214
884,"NFATC4","gene",0.463827116
885,"NFKB1","gene",0.69878989
890,"NGFR","gene",0.442637454
901,"NOS1","gene",0.612971192
902,"NOS3","gene",3.29833638
903,"NOTCH1","gene",0.259830736
904,"NOTCH3","gene",0.271341794
916,"NR4A1","gene",1.063069278
930,"OPRD1","gene",0.42466125
937,"OXTR","gene",0.51596584
939,"PAK1","gene",1.5814042048
940,"PAK2","gene",1.274204348
941,"PAK4","gene",0.21302155
942,"PAK6","gene",0.640596414
950,"PDE1B","gene",0.317391808
951,"PDE1C","gene",0.296977086
953,"PDE3B","gene",1.923604114
974,"PFN1","gene",0.52800269
975,"PFN2","gene",0.532177736
976,"PFN3","gene",0.533333496
977,"PFN4","gene",0.533333496
981,"PHKB","gene",0.636565674
982,"PHKG1","gene",0.65953565
983,"PHKG2","gene",0.646353818
985,"PIAS1","gene",0.41467554
986,"PIAS2","gene",0.417548682
987,"PIAS3","gene",0.407644728
988,"PIAS4","gene",0.409710956
991,"PIK3CA","gene",1.725724376
992,"PIK3CD","gene",1.751938934
993,"PIK3R1","gene",1.717664388
994,"PIK3R2","gene",1.761195224
995,"PIK3R3","gene",1.735054074
997,"PIK3R5","gene",0.844409666
998,"PIM1","gene",0.406670564
1001,"PKM","gene",1.498065104
1002,"PKN1","gene",1.957066701
1009,"PLAT","gene",1.12439668
1011,"PLCB1","gene",1.518603484
1012,"PLCB2","gene",2.771102314
1013,"PLCB3","gene",2.308536658
1014,"PLCB4","gene",1.522975234
1015,"PLCD1","gene",0.296027664
1016,"PLCD3","gene",0.282961706
1017,"PLCE1","gene",0.299991216
1018,"PLCG1","gene",2.006282472
1019,"PLCG2","gene",0.869642152
1020,"PLD1","gene",0.891742754
1021,"PLD2","gene",0.878911124
1063,"PPP3CA","gene",0.301501492
1064,"PPP3CC","gene",0.301435186
1065,"PPP3R1","gene",2.084323392
1066,"PPP3R2","gene",0.318106386
1076,"PRKACA","gene",2.20281922
1077,"PRKACB","gene",2.162122524
1078,"PRKACG","gene",2.382698746
1096,"PSEN1","gene",0.60194351
1097,"PSEN2","gene",0.269896692
1098,"PSENEN","gene",0.268049862
1103,"PTEN","gene",2.156402744
1107,"PTK2","gene",0.514692798
1108,"PTK2B","gene",0.52570922
1111,"PTPN2","gene",0.410767872
1119,"PYGB","gene",2.602742768
1129,"RAC1","gene",13.606493484
1130,"RAC3","gene",1.3534359214
1131,"RAF1","gene",1.258807528
1151,"RASGRF1","gene",0.262440132
1152,"RASGRF2","gene",0.262603518
1170,"RELA","gene",0.696533594
1180,"RHEB","gene",1.774323094
1181,"RHOA","gene",22.156136744
1191,"ROCK1","gene",4.057332288
1192,"ROCK2","gene",2.382969586
1197,"RPS6KA1","gene",0.727737196
1198,"RPS6KA2","gene",0.719288086
1199,"RPS6KA4","gene",0.827533724
1200,"RPS6KA5","gene",1.216566546
1206,"RRAS","gene",0.985921658
1214,"RUVBL1","gene",0.329342094
1236,"SERPINE1","gene",2.030028876
1260,"SIAH1","gene",0.332926254
1283,"SMAD2","gene",1.346169152
1284,"SMAD3","gene",1.699563838
1285,"SMAD4","gene",1.300982746
1294,"SOCS1","gene",0.852871154
1295,"SOCS2","gene",0.853187094
1296,"SOCS3","gene",0.814535654
1297,"SOCS4","gene",0.825954218
1298,"SOCS5","gene",0.825976582
1299,"SOCS6","gene",0.828954606
1300,"SOCS7","gene",0.832816242
1316,"SRF","gene",1.182780059
1321,"STAT1","gene",26.796440314
1322,"STAT2","gene",0.99383113
1323,"STAT3","gene",0.907945492
1324,"STAT5A","gene",0.415067658
1325,"STAT5B","gene",0.407271022
1326,"STAT6","gene",0.415926838
1331,"STK3","gene",0.533333472
1336,"SUGT1","gene",0.517793536
1355,"TCF3","gene",0.424130532
1356,"TCF7","gene",0.770082078
1357,"TCF7L1","gene",0.332714792
1358,"TCF7L2","gene",0.332056754
1369,"TFDP1","gene",1.930224834
1373,"TGFB1","gene",0.608788506
1374,"TGFB3","gene",0.741780292
1375,"TGFBR1","gene",1.477790752
1378,"TH","gene",0.441037508
1385,"THRA","gene",0.533333472
1396,"TLR2","gene",0.863747182
1399,"TNF","gene",0.8307625508
1427,"TSC1","gene",0.44036727
1428,"TSC2","gene",0.442671226
1435,"TYK2","gene",0.403369244
1444,"VASP","gene",0.533333496
1445,"VAV2","gene",2.480405936
1446,"VAV3","gene",2.8984546254
1478,"YWHAB","gene",0.347629418
1479,"YWHAE","gene",1.640227537
1480,"YWHAG","gene",0.347300506
1481,"YWHAH","gene",0.346978494
1482,"YWHAQ","gene",3.655958972
1483,"YWHAZ","gene",0.347650796
1484,"ZAP70","gene",1.653380014
