DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Sirolimus,2.0,6.76943860768001,Mitotane,2.0,1.3628318582935581,EKVX,6.333333333333333
Mitotane,2.0,1.3628318582935581,Tretinoin,4.0,5.9503791192147215,EKVX,3.6666666666666665
Fulvestrant,1.0,1.21933188982357,Tretinoin,4.0,5.9503791192147215,EKVX,3.333333333333333
Mitotane,2.0,1.3628318582935581,Everolimus,1.0,4.11247572830001,EKVX,3.2222222222222223
Thalidomide,4.0,16.98943824482832,Tretinoin,4.0,5.9503791192147215,EKVX,1.7777777777777777
Thalidomide,4.0,16.98943824482832,Mitotane,2.0,1.3628318582935581,EKVX,1.5555555555555556
Tretinoin,4.0,5.9503791192147215,Celecoxib,2.0,4.0022929971726,EKVX,1.3333333333333333
Sirolimus,2.0,6.76943860768001,Tretinoin,4.0,5.9503791192147215,EKVX,1.1111111111111112
Thalidomide,4.0,16.98943824482832,Sirolimus,2.0,6.76943860768001,EKVX,0.8888888888888888
Fulvestrant,1.0,1.21933188982357,Vorinostat,3.0,1.403739587636899,EKVX,0.5555555555555556
Megestrol acetate,1.0,0.143499968469988,Gefitinib,1.0,12.8997180761139,EKVX,0.3333333333333333
Sirolimus,2.0,6.76943860768001,Celecoxib,2.0,4.0022929971726,EKVX,0.0
Sirolimus,2.0,6.76943860768001,Nilotinib,2.0,4.90170567218,EKVX,0.0
Nilotinib,2.0,4.90170567218,Mitotane,2.0,1.3628318582935581,EKVX,-0.7777777777777778
Fulvestrant,1.0,1.21933188982357,Sirolimus,2.0,6.76943860768001,EKVX,-2.0
Fulvestrant,1.0,1.21933188982357,Romidepsin,3.0,1.411904914455339,EKVX,-2.0
Fulvestrant,1.0,1.21933188982357,Dasatinib,12.0,24.442645234714977,EKVX,-2.111111111111111
Gefitinib,1.0,12.8997180761139,Lenalidomide,1.0,1.188302375654,EKVX,-2.111111111111111
Sirolimus,2.0,6.76943860768001,Cladribine,2.0,0.0392193383,EKVX,-2.2222222222222223
Fulvestrant,1.0,1.21933188982357,Paclitaxel,2.0,2.66769777932584,EKVX,-2.333333333333333
Thalidomide,4.0,16.98943824482832,Paclitaxel,2.0,2.66769777932584,EKVX,-2.7777777777777777
Fulvestrant,1.0,1.21933188982357,Cladribine,2.0,0.0392193383,EKVX,-3.555555555555556
Mitotane,2.0,1.3628318582935581,Sirolimus,2.0,6.76943860768001,EKVX,-4.111111111111111
Nilotinib,2.0,4.90170567218,Tretinoin,4.0,5.9503791192147215,EKVX,-4.555555555555555
Mitotane,2.0,1.3628318582935581,Docetaxel,2.0,2.66769777932584,EKVX,-4.555555555555555
Megestrol acetate,1.0,0.143499968469988,Lenalidomide,1.0,1.188302375654,EKVX,-4.888888888888889
Tretinoin,4.0,5.9503791192147215,Cladribine,2.0,0.0392193383,EKVX,-5.0
Mitotane,2.0,1.3628318582935581,Nilotinib,2.0,4.90170567218,EKVX,-5.0
Fulvestrant,1.0,1.21933188982357,Nilotinib,2.0,4.90170567218,EKVX,-5.333333333333333
Fulvestrant,1.0,1.21933188982357,Celecoxib,2.0,4.0022929971726,EKVX,-5.444444444444445
Mitotane,2.0,1.3628318582935581,Celecoxib,2.0,4.0022929971726,EKVX,-6.333333333333333
Nilotinib,2.0,4.90170567218,Cladribine,2.0,0.0392193383,EKVX,-6.666666666666667
Fulvestrant,1.0,1.21933188982357,Everolimus,1.0,4.11247572830001,EKVX,-6.888888888888889
Mitotane,2.0,1.3628318582935581,Dasatinib,12.0,24.442645234714977,EKVX,-7.666666666666667
Mitotane,2.0,1.3628318582935581,Cladribine,2.0,0.0392193383,EKVX,-7.777777777777778
Thalidomide,4.0,16.98943824482832,Docetaxel,2.0,2.66769777932584,EKVX,-9.11111111111111
Nilotinib,2.0,4.90170567218,Celecoxib,2.0,4.0022929971726,EKVX,-10.0
Cladribine,2.0,0.0392193383,Celecoxib,2.0,4.0022929971726,EKVX,-10.666666666666666
Thalidomide,4.0,16.98943824482832,Cladribine,2.0,0.0392193383,EKVX,-14.77777777777778
