DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Fulvestrant,1.0,0.0,Everolimus,0.0,0.0,T-47D,18.444444444444443
Docetaxel,2.0,0.0,Tretinoin,0.0,0.0,T-47D,12.77777777777778
Docetaxel,2.0,0.0,Celecoxib,0.0,0.0,T-47D,12.333333333333334
Docetaxel,2.0,0.0,Sirolimus,1.0,0.0,T-47D,11.444444444444445
Mitotane,1.0,0.0,Tretinoin,0.0,0.0,T-47D,8.88888888888889
Vorinostat,3.0,13.105906879416413,Tretinoin,0.0,0.0,T-47D,7.333333333333333
Docetaxel,2.0,0.0,Nilotinib,2.0,6.666750390670662,T-47D,6.777777777777778
Paclitaxel,2.0,0.0,Tretinoin,0.0,0.0,T-47D,5.666666666666667
Dasatinib,10.0,8.6877810861615,Docetaxel,2.0,0.0,T-47D,5.555555555555555
Fulvestrant,1.0,0.0,Nilotinib,2.0,6.666750390670662,T-47D,4.333333333333333
Dasatinib,10.0,8.6877810861615,Vorinostat,3.0,13.105906879416413,T-47D,3.555555555555556
Paclitaxel,2.0,0.0,Celecoxib,0.0,0.0,T-47D,3.2222222222222223
Fulvestrant,1.0,0.0,Sirolimus,1.0,0.0,T-47D,2.888888888888889
Sirolimus,1.0,0.0,Celecoxib,0.0,0.0,T-47D,2.888888888888889
Romidepsin,3.0,13.105905038814946,Tretinoin,0.0,0.0,T-47D,2.888888888888889
Megestrol acetate,0.0,0.0,Gefitinib,1.0,0.0,T-47D,2.7777777777777777
Fulvestrant,1.0,0.0,Romidepsin,3.0,13.105905038814946,T-47D,2.7777777777777777
Dasatinib,10.0,8.6877810861615,Romidepsin,3.0,13.105905038814946,T-47D,2.6666666666666665
Nilotinib,2.0,6.666750390670662,Mitotane,1.0,0.0,T-47D,2.555555555555556
Fulvestrant,1.0,0.0,Vorinostat,3.0,13.105906879416413,T-47D,2.333333333333333
