SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,72.7050472225578,SR,36,1
sp7,Calcium signaling pathway,49.84288271027998,SR,36,2
sp22,MAPK signaling pathway,44.592263719010845,SR,36,3
sp33,Rap1 signaling pathway,39.4708538149922,SR,36,4
sp34,Ras signaling pathway,38.73006829240996,SR,36,5
sp4,Apelin signaling pathway,27.98378241850204,SR,36,6
sp47,mTOR signaling pathway,27.15040079839274,SR,36,7
sp36,Signaling pathways regulating pluripotency of stem cells,25.452679478499988,SR,36,8
sp35,Relaxin signaling pathway,22.964546171979986,SR,36,9
sp24,NOD-like receptor signaling pathway,22.411919414966707,SR,36,10
sp45,cAMP signaling pathway,22.33180060174598,SR,36,11
sp46,cGMP-PKG signaling pathway,22.292412961425992,SR,36,12
sp30,Phospholipase D signaling pathway,22.166583031579993,SR,36,13
sp44,Wnt signaling pathway,21.65330356678398,SR,36,14
sp14,GnRH signaling pathway,21.567827597699996,SR,36,15
sp17,Hippo signaling pathway,21.190660519540856,SR,36,16
sp5,B cell receptor signaling pathway,20.877640231599997,SR,36,17
sp20,Insulin signaling pathway,19.611466062183492,SR,36,18
sp8,Chemokine signaling pathway,18.163534004379983,SR,36,19
sp10,Estrogen signaling pathway,17.896948833679993,SR,36,20
sp37,Sphingolipid signaling pathway,17.671866773079994,SR,36,21
sp38,T cell receptor signaling pathway,16.014721684779996,SR,36,22
sp21,JAK-STAT signaling pathway,15.382579238438973,SR,36,23
sp39,TGF-beta signaling pathway,14.798463300839995,SR,36,24
sp25,Neurotrophin signaling pathway,14.699460629057992,SR,36,25
sp12,FoxO signaling pathway,14.127416662219993,SR,36,26
sp40,TNF signaling pathway,13.448289615079997,SR,36,27
sp6,C-type lectin receptor signaling pathway,13.241561281679996,SR,36,28
sp27,Oxytocin signaling pathway,12.750887175223612,SR,36,29
sp9,ErbB signaling pathway,12.669472054399996,SR,36,30
sp13,Glucagon signaling pathway,12.333797974311988,SR,36,31
sp15,HIF-1 signaling pathway,11.973658121200856,SR,36,32
sp11,Fc epsilon RI signaling pathway,11.731311548699997,SR,36,33
sp1,AGE-RAGE signaling pathway in diabetic complications,11.587923454379993,SR,36,34
sp42,Toll-like receptor signaling pathway,11.274988869179996,SR,36,35
sp2,AMPK signaling pathway,10.61240917317397,SR,36,36
sp23,NF-kappa B signaling pathway,10.296796780459996,SR,36,37
sp41,Thyroid hormone signaling pathway,10.148779217699728,SR,36,38
sp31,Prolactin signaling pathway,9.327820163357595,SR,36,39
sp16,Hedgehog signaling pathway,8.559985863915996,SR,36,40
sp32,RIG-I-like receptor signaling pathway,8.176670630699999,SR,36,41
sp43,VEGF signaling pathway,7.987061549819996,SR,36,42
sp3,Adipocytokine signaling pathway,7.952467542236996,SR,36,43
sp19,IL-17 signaling pathway,7.522722335339994,SR,36,44
sp29,PPAR signaling pathway,6.854321855139994,SR,36,45
sp26,Notch signaling pathway,5.994021007179995,SR,36,46
sp18,Hippo signaling pathway - multiple species,5.0447931714999985,SR,36,47
sp48,p53 signaling pathway,3.5123631403399975,SR,36,48
