DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Fulvestrant,1.0,6.349926037757474,Everolimus,1.0,0.09647739453601421,SF-295,37.11111111111112
Sirolimus,2.0,1.5812642582781924,Mitotane,2.0,7.480402677509369,SF-295,9.333333333333334
Fulvestrant,1.0,6.349926037757474,Dasatinib,12.0,47.65747940627384,SF-295,4.444444444444445
Thalidomide,4.0,16.636447929749846,Docetaxel,2.0,18.924646663637272,SF-295,3.4444444444444446
Mitotane,2.0,7.480402677509369,Docetaxel,2.0,18.924646663637272,SF-295,3.333333333333333
Sirolimus,2.0,1.5812642582781924,Celecoxib,2.0,21.192715426070414,SF-295,2.111111111111111
Mitotane,2.0,7.480402677509369,Dasatinib,12.0,47.65747940627384,SF-295,0.8888888888888888
Mitotane,2.0,7.480402677509369,Tretinoin,4.0,46.907183958768215,SF-295,0.5555555555555556
Sirolimus,2.0,1.5812642582781924,Tretinoin,4.0,46.907183958768215,SF-295,0.2222222222222222
Fulvestrant,1.0,6.349926037757474,Tretinoin,4.0,46.907183958768215,SF-295,-0.1111111111111111
Fulvestrant,1.0,6.349926037757474,Romidepsin,3.0,12.320614324212727,SF-295,-0.6666666666666666
Fulvestrant,1.0,6.349926037757474,Vorinostat,3.0,12.05351121114576,SF-295,-0.7777777777777778
Thalidomide,4.0,16.636447929749846,Mitotane,2.0,7.480402677509369,SF-295,-0.8888888888888888
Mitotane,2.0,7.480402677509369,Sirolimus,2.0,1.5812642582781924,SF-295,-1.0
Thalidomide,4.0,16.636447929749846,Sirolimus,2.0,1.5812642582781924,SF-295,-1.8888888888888888
Mitotane,2.0,7.480402677509369,Paclitaxel,2.0,18.924646663637272,SF-295,-2.0
Mitotane,2.0,7.480402677509369,Celecoxib,2.0,21.192715426070414,SF-295,-2.0
Fulvestrant,1.0,6.349926037757474,Sirolimus,2.0,1.5812642582781924,SF-295,-2.333333333333333
Fulvestrant,1.0,6.349926037757474,Paclitaxel,2.0,18.924646663637272,SF-295,-2.4444444444444446
Megestrol acetate,1.0,1.1304766397518944,Gefitinib,1.0,0.16687382924294325,SF-295,-2.888888888888889
Thalidomide,4.0,16.636447929749846,Cladribine,2.0,0.24717094857138688,SF-295,-3.2222222222222223
Gefitinib,1.0,0.16687382924294325,Lenalidomide,1.0,11.554237099815316,SF-295,-3.2222222222222223
Mitotane,2.0,7.480402677509369,Nilotinib,2.0,2.146637144168436,SF-295,-3.333333333333333
Thalidomide,4.0,16.636447929749846,Paclitaxel,2.0,18.924646663637272,SF-295,-3.555555555555556
Fulvestrant,1.0,6.349926037757474,Nilotinib,2.0,2.146637144168436,SF-295,-3.6666666666666665
Fulvestrant,1.0,6.349926037757474,Cladribine,2.0,0.24717094857138688,SF-295,-5.666666666666667
Fulvestrant,1.0,6.349926037757474,Celecoxib,2.0,21.192715426070414,SF-295,-6.555555555555555
Thalidomide,4.0,16.636447929749846,Tretinoin,4.0,46.907183958768215,SF-295,-6.555555555555555
Mitotane,2.0,7.480402677509369,Everolimus,1.0,0.09647739453601421,SF-295,-8.0
Megestrol acetate,1.0,1.1304766397518944,Lenalidomide,1.0,11.554237099815316,SF-295,-8.444444444444445
Nilotinib,2.0,2.146637144168436,Celecoxib,2.0,21.192715426070414,SF-295,-8.777777777777779
Mitotane,2.0,7.480402677509369,Cladribine,2.0,0.24717094857138688,SF-295,-10.11111111111111
Nilotinib,2.0,2.146637144168436,Mitotane,2.0,7.480402677509369,SF-295,-10.666666666666666
Nilotinib,2.0,2.146637144168436,Cladribine,2.0,0.24717094857138688,SF-295,-12.555555555555555
Sirolimus,2.0,1.5812642582781924,Cladribine,2.0,0.24717094857138688,SF-295,-18.11111111111111
