SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,81.13880751954204,HOP-92,11,1
sp7,Calcium signaling pathway,51.988064321239975,HOP-92,11,2
sp22,MAPK signaling pathway,50.6167369739736,HOP-92,11,3
sp34,Ras signaling pathway,45.79043134977197,HOP-92,11,4
sp33,Rap1 signaling pathway,43.73694465758393,HOP-92,11,5
sp47,mTOR signaling pathway,26.91865770880839,HOP-92,11,6
sp36,Signaling pathways regulating pluripotency of stem cells,25.091163278459987,HOP-92,11,7
sp4,Apelin signaling pathway,25.033537719459986,HOP-92,11,8
sp24,NOD-like receptor signaling pathway,24.51089843512111,HOP-92,11,9
sp35,Relaxin signaling pathway,23.190061154579986,HOP-92,11,10
sp45,cAMP signaling pathway,22.329020996619978,HOP-92,11,11
sp14,GnRH signaling pathway,21.866455434959995,HOP-92,11,12
sp46,cGMP-PKG signaling pathway,21.627002484015993,HOP-92,11,13
sp44,Wnt signaling pathway,21.319682589341976,HOP-92,11,14
sp30,Phospholipase D signaling pathway,20.484987209559993,HOP-92,11,15
sp21,JAK-STAT signaling pathway,19.873482083259976,HOP-92,11,16
sp5,B cell receptor signaling pathway,19.688294375399998,HOP-92,11,17
sp20,Insulin signaling pathway,19.47414064567599,HOP-92,11,18
sp17,Hippo signaling pathway,19.26893092601432,HOP-92,11,19
sp10,Estrogen signaling pathway,18.750279454523593,HOP-92,11,20
sp38,T cell receptor signaling pathway,16.841330661019995,HOP-92,11,21
sp37,Sphingolipid signaling pathway,16.703139507153793,HOP-92,11,22
sp19,IL-17 signaling pathway,15.964062196379992,HOP-92,11,23
sp8,Chemokine signaling pathway,15.78665792536798,HOP-92,11,24
sp39,TGF-beta signaling pathway,14.794380632599992,HOP-92,11,25
sp12,FoxO signaling pathway,14.404742957699995,HOP-92,11,26
sp6,C-type lectin receptor signaling pathway,13.827109442185995,HOP-92,11,27
sp40,TNF signaling pathway,13.653183634319996,HOP-92,11,28
sp9,ErbB signaling pathway,13.453492863259997,HOP-92,11,29
sp25,Neurotrophin signaling pathway,13.377344276671991,HOP-92,11,30
sp42,Toll-like receptor signaling pathway,13.001139729179997,HOP-92,11,31
sp27,Oxytocin signaling pathway,12.716691950059671,HOP-92,11,32
sp13,Glucagon signaling pathway,12.55394536325599,HOP-92,11,33
sp15,HIF-1 signaling pathway,12.091701769724601,HOP-92,11,34
sp41,Thyroid hormone signaling pathway,11.931216360040704,HOP-92,11,35
sp11,Fc epsilon RI signaling pathway,11.872713958759997,HOP-92,11,36
sp2,AMPK signaling pathway,11.219848167201356,HOP-92,11,37
sp31,Prolactin signaling pathway,10.558341677519996,HOP-92,11,38
sp43,VEGF signaling pathway,10.144772526859997,HOP-92,11,39
sp3,Adipocytokine signaling pathway,9.794106012239997,HOP-92,11,40
sp1,AGE-RAGE signaling pathway in diabetic complications,9.541968548852992,HOP-92,11,41
sp23,NF-kappa B signaling pathway,9.403466240755998,HOP-92,11,42
sp32,RIG-I-like receptor signaling pathway,8.3410154572,HOP-92,11,43
sp16,Hedgehog signaling pathway,8.053846374039995,HOP-92,11,44
sp26,Notch signaling pathway,7.262590073819994,HOP-92,11,45
sp29,PPAR signaling pathway,6.289209678955375,HOP-92,11,46
sp18,Hippo signaling pathway - multiple species,5.072434529499999,HOP-92,11,47
sp48,p53 signaling pathway,3.341166312672397,HOP-92,11,48
