SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,mean_rank
sp36,Signaling pathways regulating pluripotency of stem cells,0.0573112106819178,MDA-MB-231/ATCC,18,1
sp40,TNF signaling pathway,0.05689466783911241,MDA-MB-231/ATCC,18,2
sp6,C-type lectin receptor signaling pathway,0.04037228697337943,MDA-MB-231/ATCC,18,3
sp42,Toll-like receptor signaling pathway,0.036490600988592574,MDA-MB-231/ATCC,18,4
sp43,VEGF signaling pathway,0.03233618634176469,MDA-MB-231/ATCC,18,5
sp26,Notch signaling pathway,0.02969929655533332,MDA-MB-231/ATCC,18,6
sp3,Adipocytokine signaling pathway,0.02818728995938595,MDA-MB-231/ATCC,18,7
sp16,Hedgehog signaling pathway,0.02784849843664472,MDA-MB-231/ATCC,18,8
sp20,Insulin signaling pathway,0.02751711566709419,MDA-MB-231/ATCC,18,9
sp27,Oxytocin signaling pathway,0.026304381433583587,MDA-MB-231/ATCC,18,10
sp39,TGF-beta signaling pathway,0.025679823586899145,MDA-MB-231/ATCC,18,11
sp41,Thyroid hormone signaling pathway,0.025266615763865328,MDA-MB-231/ATCC,18,12
sp1,AGE-RAGE signaling pathway in diabetic complications,0.024920474208343122,MDA-MB-231/ATCC,18,13
sp35,Relaxin signaling pathway,0.02285846336334327,MDA-MB-231/ATCC,18,14
sp2,AMPK signaling pathway,0.02231688918043885,MDA-MB-231/ATCC,18,15
sp7,Calcium signaling pathway,0.021769228315196756,MDA-MB-231/ATCC,18,16
sp15,HIF-1 signaling pathway,0.021604234752667182,MDA-MB-231/ATCC,18,17
sp12,FoxO signaling pathway,0.020907533194071147,MDA-MB-231/ATCC,18,18
sp17,Hippo signaling pathway,0.02069552195454652,MDA-MB-231/ATCC,18,19
sp46,cGMP-PKG signaling pathway,0.01969000390763196,MDA-MB-231/ATCC,18,20
sp4,Apelin signaling pathway,0.019516119459632525,MDA-MB-231/ATCC,18,21
sp34,Ras signaling pathway,0.018226093098078353,MDA-MB-231/ATCC,18,22
sp10,Estrogen signaling pathway,0.018058665599159824,MDA-MB-231/ATCC,18,23
sp44,Wnt signaling pathway,0.017433558962926424,MDA-MB-231/ATCC,18,24
sp45,cAMP signaling pathway,0.016589993090021675,MDA-MB-231/ATCC,18,25
sp22,MAPK signaling pathway,0.016064750240064738,MDA-MB-231/ATCC,18,26
sp28,PI3K-Akt signaling pathway,0.014778035053923765,MDA-MB-231/ATCC,18,27
sp21,JAK-STAT signaling pathway,0.01361259216855952,MDA-MB-231/ATCC,18,28
sp33,Rap1 signaling pathway,0.013085819503513868,MDA-MB-231/ATCC,18,29
sp8,Chemokine signaling pathway,0.012970546567970875,MDA-MB-231/ATCC,18,30
sp48,p53 signaling pathway,0.010093434735442606,MDA-MB-231/ATCC,18,31
