SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,mean_rank
sp5,B cell receptor signaling pathway,0.129652494964,SK-MEL-2,31,1
sp24,NOD-like receptor signaling pathway,0.06900911582691263,SK-MEL-2,31,2
sp32,RIG-I-like receptor signaling pathway,0.06610941701795917,SK-MEL-2,31,3
sp14,GnRH signaling pathway,0.06601941881650485,SK-MEL-2,31,4
sp11,Fc epsilon RI signaling pathway,0.0567567582241081,SK-MEL-2,31,5
sp18,Hippo signaling pathway - multiple species,0.055909707909090896,SK-MEL-2,31,6
sp38,T cell receptor signaling pathway,0.055314218287828266,SK-MEL-2,31,7
sp40,TNF signaling pathway,0.046882220704540324,SK-MEL-2,31,8
sp39,TGF-beta signaling pathway,0.04424410250279998,SK-MEL-2,31,9
sp9,ErbB signaling pathway,0.04399951440776503,SK-MEL-2,31,10
sp37,Sphingolipid signaling pathway,0.04365079508557708,SK-MEL-2,31,11
sp36,Signaling pathways regulating pluripotency of stem cells,0.0406078635887665,SK-MEL-2,31,12
sp30,Phospholipase D signaling pathway,0.03997272222897437,SK-MEL-2,31,13
sp42,Toll-like receptor signaling pathway,0.0398041242302377,SK-MEL-2,31,14
sp6,C-type lectin receptor signaling pathway,0.039182387894093944,SK-MEL-2,31,15
sp31,Prolactin signaling pathway,0.03769841405714548,SK-MEL-2,31,16
sp43,VEGF signaling pathway,0.036135693910383467,SK-MEL-2,31,17
sp20,Insulin signaling pathway,0.035241064991240266,SK-MEL-2,31,18
sp3,Adipocytokine signaling pathway,0.03176104229958619,SK-MEL-2,31,19
sp7,Calcium signaling pathway,0.030819562276742554,SK-MEL-2,31,20
sp46,cGMP-PKG signaling pathway,0.029987629456319286,SK-MEL-2,31,21
sp10,Estrogen signaling pathway,0.028635779858252237,SK-MEL-2,31,22
sp1,AGE-RAGE signaling pathway in diabetic complications,0.028156222301108067,SK-MEL-2,31,23
sp23,NF-kappa B signaling pathway,0.027832932700859365,SK-MEL-2,31,24
sp26,Notch signaling pathway,0.02714582009339868,SK-MEL-2,31,25
sp27,Oxytocin signaling pathway,0.026967317678421605,SK-MEL-2,31,26
sp35,Relaxin signaling pathway,0.0267949466019529,SK-MEL-2,31,27
sp16,Hedgehog signaling pathway,0.026753675356395848,SK-MEL-2,31,28
sp13,Glucagon signaling pathway,0.0258620702777691,SK-MEL-2,31,29
sp2,AMPK signaling pathway,0.02518811113047571,SK-MEL-2,31,30
sp47,mTOR signaling pathway,0.02471812186809684,SK-MEL-2,31,31
sp25,Neurotrophin signaling pathway,0.024395215642990353,SK-MEL-2,31,32
sp19,IL-17 signaling pathway,0.02336131241240931,SK-MEL-2,31,33
sp29,PPAR signaling pathway,0.02325581546902747,SK-MEL-2,31,34
sp15,HIF-1 signaling pathway,0.02316933698419276,SK-MEL-2,31,35
sp4,Apelin signaling pathway,0.019965861831478103,SK-MEL-2,31,36
sp41,Thyroid hormone signaling pathway,0.019058005478887866,SK-MEL-2,31,37
sp33,Rap1 signaling pathway,0.01883457243215395,SK-MEL-2,31,38
sp12,FoxO signaling pathway,0.018746597288527223,SK-MEL-2,31,39
sp34,Ras signaling pathway,0.0184769403550994,SK-MEL-2,31,40
sp48,p53 signaling pathway,0.0183979701741091,SK-MEL-2,31,41
sp22,MAPK signaling pathway,0.017903764997437437,SK-MEL-2,31,42
sp44,Wnt signaling pathway,0.016891255137934724,SK-MEL-2,31,43
sp17,Hippo signaling pathway,0.01628896530271339,SK-MEL-2,31,44
sp45,cAMP signaling pathway,0.016208569263743693,SK-MEL-2,31,45
sp8,Chemokine signaling pathway,0.015523285581475697,SK-MEL-2,31,46
sp28,PI3K-Akt signaling pathway,0.015470120352690662,SK-MEL-2,31,47
sp21,JAK-STAT signaling pathway,0.013218116521168152,SK-MEL-2,31,48
